Frame #,Hand Pink X,Hand Pink Y,Hip Pink X,Hip Pink Y,Head Pink X,Head Pink Y,Elbow Pink X,Elbow Pink Y,Shoulder Green X,Shoulder Green Y,Arm Pit Green X,Arm Pit Green Y,Angles ,Timestamp (microseconds),Seconds,Hand Pink X meters,Hip Pink X meters,Head Pink X meters,Elbow Pink X meters,Shoulder Green X meters,Arm Pit Green X meters,Hand Pink Y meters,Hip Pink Y meters,Head Pink Y meters,Elbow Pink Y meters,Shoulder Green Y meters,Arm Pit Green Y meters
17.0,568.0917969,1768.162842,821.6907349,1421.343506,1061.774292,457.1271362,677.5164185,1370.643921,813.864502,1017.864502,681.5,706.5,17.19296704,1658794645266666.8,0.26666675,0.3853987742745535,0.5574426594280878,0.7203175841052738,0.4596334582996078,0.5521332700242866,0.46233595714873843,-1.19953816573867,-0.9642526930060947,-0.31011931335831067,-0.9298576216076814,-0.690528772971231,-0.47929619035302085
18.0,567.946228,1768.086304,821.7479248,1421.260498,1062.255127,457.3822021,677.4251099,1369.660645,813.8838501,1017.632568,681.5,706.5,17.20684229,1658794645283333.2,0.28333325,0.38530001897490185,0.5574814575897249,0.720643787054585,0.4595715136936256,0.552146395955809,0.46233595714873843,-1.1994862416455103,-0.964196379604582,-0.31029235244416903,-0.9291905579971143,-0.6903714267821109,-0.47929619035302085
19.0,567.7233276,1767.971313,821.7479248,1421.260498,1062.341919,457.3644104,677.4442139,1369.81665,813.6367798,1017.424133,681.5,706.5,17.21939396,1658794645300000.0,0.3,0.3851488012642887,0.5574814575897249,0.7207026675569956,0.45958447402543096,0.5519787811595749,0.46233595714873843,-1.1994082306784546,-0.964196379604582,-0.310280282388925,-0.9292963932443556,-0.6902300225337936,-0.47929619035302085
20.0,567.7810059,1767.893066,821.7479248,1421.260498,1062.341919,457.3644104,677.4442139,1369.81665,813.6367798,1017.424133,681.5,706.5,17.21676335,1658794645316666.5,0.3166665,0.3851879307610418,0.5574814575897249,0.7207026675569956,0.45958447402543096,0.5519787811595749,0.46233595714873843,-1.1993551471837531,-0.964196379604582,-0.310280282388925,-0.9292963932443556,-0.6902300225337936,-0.47929619035302085
21.0,567.7666016,1767.926147,821.7479248,1421.260498,1062.341919,457.3644104,677.4251099,1369.660645,813.5668945,1017.433105,681.5,706.5,17.21734292,1658794645333333.2,0.33333325,0.385178158749556,0.5574814575897249,0.7207026675569956,0.4595715136936256,0.5519313703201528,0.46233595714873843,-1.1993775896427383,-0.964196379604582,-0.310280282388925,-0.9291905579971143,-0.690236109222286,-0.47929619035302085
22.0,567.5175171,1767.661499,821.7479248,1421.260498,1062.336304,457.414917,677.4803467,1369.650635,813.4488525,1017.551147,681.5,706.5,17.23215252,1658794645350000.0,0.35,0.38500917750125313,0.5574814575897249,0.7206988582886179,0.4596089868540039,0.551851289526237,0.46233595714873843,-1.1991980499708565,-0.964196379604582,-0.31031454653749924,-0.9291837671197393,-0.6903161900162019,-0.47929619035302085
23.0,567.5175171,1767.661499,821.7479248,1421.260498,1062.336304,457.414917,677.4803467,1369.650635,813.5,1017.5,681.5,706.5,17.23215252,1658794645366666.5,0.3666665,0.38500917750125313,0.5574814575897249,0.7206988582886179,0.4596089868540039,0.5518859884673495,0.46233595714873843,-1.1991980499708565,-0.964196379604582,-0.31031454653749924,-0.9291837671197393,-0.690281491414294,-0.47929619035302085
24.0,567.5663452,1767.586304,821.7479248,1421.260498,1062.336304,457.414917,677.4803467,1369.650635,813.5,1017.5,681.5,706.5,17.22997715,1658794645383333.5,0.3833335,0.38504230293977004,0.5574814575897249,0.7206988582886179,0.4596089868540039,0.5518859884673495,0.46233595714873843,-1.1991470369814246,-0.964196379604582,-0.31031454653749924,-0.9291837671197393,-0.690281491414294,-0.47929619035302085
25.0,567.5663452,1767.586304,821.7479248,1421.260498,1062.314087,457.4508667,677.0438232,1369.62439,813.5,1017.5,681.5,706.5,17.22997715,1658794645400000.0,0.4,0.38504230293977004,0.5574814575897249,0.720683786068574,0.4593128452396379,0.5518859884673495,0.46233595714873843,-1.1991470369814246,-0.964196379604582,-0.3103389351493242,-0.9291659622669215,-0.690281491414294,-0.47929619035302085
26.0,567.5663452,1767.586304,821.7479248,1421.260498,1062.5,457.5,677.0438232,1369.62439,813.5,1017.5,681.5,706.5,17.22997715,1658794645416666.8,0.41666675,0.38504230293977004,0.5574814575897249,0.7208099111820023,0.4593128452396379,0.5518859884673495,0.46233595714873843,-1.1991470369814246,-0.964196379604582,-0.31037226763836806,-0.9291659622669215,-0.690281491414294,-0.47929619035302085
27.0,567.5153809,1767.535034,821.7479248,1421.260498,1062.5,457.5,677.0438232,1369.62439,813.5,1017.5,681.5,706.5,17.23299172,1658794645433333.5,0.4333335,0.3850077282832463,0.5574814575897249,0.7208099111820023,0.4593128452396379,0.5518859884673495,0.46233595714873843,-1.1991122549351694,-0.964196379604582,-0.31037226763836806,-0.9291659622669215,-0.690281491414294,-0.47929619035302085
28.0,567.5646973,1767.461914,821.7479248,1421.260498,1062.5,457.5,677.0438232,1369.62439,813.5,1017.5,681.5,706.5,17.2307782,1658794645450000.0,0.45,0.38504118498903817,0.5574814575897249,0.7208099111820023,0.4593128452396379,0.5518859884673495,0.46233595714873843,-1.1990626496450933,-0.964196379604582,-0.31037226763836806,-0.9291659622669215,-0.690281491414294,-0.47929619035302085
29.0,567.5,1767.5,821.8086548,1421.470337,1062.620605,457.5996094,677.0438232,1369.62439,813.5,1017.5,681.5,706.5,17.23552283,1658794645466666.8,0.46666675,0.38499729373721064,0.5575226573882247,0.7208917307390265,0.4593128452396379,0.5518859884673495,0.46233595714873843,-1.199088487542766,-0.9643387363395961,-0.3104398435845016,-0.9291659622669215,-0.690281491414294,-0.47929619035302085
30.0,567.5,1767.5,821.8086548,1421.470337,1062.620605,457.5996094,677.0438232,1369.62439,813.5,1017.5,681.5,706.5,17.23552283,1658794645483333.2,0.48333325,0.38499729373721064,0.5575226573882247,0.7208917307390265,0.4593128452396379,0.5518859884673495,0.46233595714873843,-1.199088487542766,-0.9643387363395961,-0.3104398435845016,-0.9291659622669215,-0.690281491414294,-0.47929619035302085
31.0,567.5,1767.5,821.8086548,1421.470337,1062.814697,457.4751587,677.0118408,1369.741577,813.5,1017.5,681.5,706.5,17.23552283,1658794645500000.0,0.5,0.38499729373721064,0.5575226573882247,0.7210234045623498,0.4592911480811406,0.5518859884673495,0.46233595714873843,-1.199088487542766,-0.9643387363395961,-0.31035541506872416,-0.9292454630208619,-0.690281491414294,-0.47929619035302085
32.0,567.5,1767.5,821.8086548,1421.470337,1062.620605,457.5996094,677.0118408,1369.741577,813.5,1017.5,681.5,706.5,17.23552283,1658794645516666.8,0.51666675,0.38499729373721064,0.5575226573882247,0.7208917307390265,0.4592911480811406,0.5518859884673495,0.46233595714873843,-1.199088487542766,-0.9643387363395961,-0.3104398435845016,-0.9292454630208619,-0.690281491414294,-0.47929619035302085
33.0,567.5,1767.5,821.8838501,1421.367432,1062.620605,457.5996094,676.7156372,1369.758667,813.5,1017.5,681.5,706.5,17.24288451,1658794645533333.2,0.53333325,0.38499729373721064,0.5575736705811793,0.7208917307390265,0.45909020079586266,0.5518859884673495,0.46233595714873843,-1.199088487542766,-0.9642689246276807,-0.3104398435845016,-0.9292570570362804,-0.690281491414294,-0.47929619035302085
34.0,567.4510498,1767.573242,821.8838501,1421.367432,1062.620605,457.5996094,677.1831665,1369.781494,813.5,1017.5,681.5,706.5,17.24507745,1658794645550000.0,0.55,0.3849640854649148,0.5575736705811793,0.7208917307390265,0.45940737703417606,0.5518859884673495,0.46233595714873843,-1.19913817559878,-0.9642689246276807,-0.3104398435845016,-0.9292725430860146,-0.690281491414294,-0.47929619035302085
35.0,567.4663696,1767.609009,821.8838501,1421.367432,1062.60022,457.6364441,677.1831665,1369.781494,813.5,1017.5,681.5,706.5,17.24405447,1658794645566666.5,0.5666665,0.3849744785601405,0.5575736705811793,0.7208779013648716,0.45940737703417606,0.5518859884673495,0.46233595714873843,-1.1991624402652208,-0.9642689246276807,-0.310464832588582,-0.9292725430860146,-0.690281491414294,-0.47929619035302085
36.0,567.5175171,1767.661499,821.8838501,1421.367432,1062.60022,457.6364441,677.1831665,1369.781494,813.5,1017.5,681.5,706.5,17.24102326,1658794645583333.2,0.58333325,0.38500917750125313,0.5575736705811793,0.7208779013648716,0.45940737703417606,0.5518859884673495,0.46233595714873843,-1.1991980499708565,-0.9642689246276807,-0.310464832588582,-0.9292725430860146,-0.690281491414294,-0.47929619035302085
37.0,567.5175171,1767.661499,822.0988159,1421.524414,1062.558228,457.6524963,677.1831665,1369.781494,813.5,1017.5,681.5,706.5,17.25522988,1658794645600000.0,0.6,0.38500917750125313,0.5577195053851371,0.7208494136003631,0.45940737703417606,0.5518859884673495,0.46233595714873843,-1.1991980499708565,-0.9643754226808356,-0.31047572255079964,-0.9292725430860146,-0.690281491414294,-0.47929619035302085
38.0,567.6211548,1767.743042,822.2058716,1421.60022,1062.505981,457.608429,677.1178589,1369.868164,813.5,1017.5,681.5,706.5,17.25633908,1658794645616666.5,0.6166665,0.3850794862836834,0.5577921329706511,0.7208139687481941,0.4593630717491356,0.5518859884673495,0.46233595714873843,-1.1992533695027037,-0.964426850178367,-0.3104458268834123,-0.9293313408224871,-0.690281491414294,-0.47929619035302085
39.0,567.6746826,1767.795532,822.392334,1421.636475,1062.367432,457.493988,677.2597046,1369.952515,813.5,1017.5,681.5,706.5,17.26701294,1658794645633333.5,0.6333335,0.38511580004251983,0.5579186308021643,0.7207199758141853,0.45945930119517653,0.5518859884673495,0.46233595714873843,-1.1992889792083394,-0.9644514459085598,-0.3103681890414871,-0.9293885653277276,-0.690281491414294,-0.47929619035302085
40.0,567.5883789,1767.856323,821.9860229,1421.438965,1062.367432,457.493988,677.2597046,1369.952515,813.4488525,1017.551147,681.5,706.5,17.2429247,1658794645650000.0,0.65,0.3850572508073841,0.5576429855617847,0.7207199758141853,0.45945930119517653,0.551851289526237,0.46233595714873843,-1.1993302203898082,-0.9643174532821528,-0.3103681890414871,-0.9293885653277276,-0.6903161900162019,-0.47929619035302085
41.0,567.6557007,1767.945313,821.8086548,1421.470337,1062.314087,457.4508667,677.4003296,1369.903198,813.381958,1017.618042,681.5,706.5,17.2246607,1658794645666666.8,0.66666675,0.38510292254449346,0.5575226573882247,0.720683786068574,0.45955470250695063,0.5518059076734335,0.46233595714873843,-1.199390592035922,-0.9643387363395961,-0.3103389351493242,-0.9293551082148902,-0.6903615722082099,-0.47929619035302085
42.0,567.6557007,1767.945313,821.8086548,1421.470337,1062.336304,457.414917,677.5447388,1369.952515,813.381958,1017.618042,681.5,706.5,17.2246607,1658794645683333.5,0.6833335,0.38510292254449346,0.5575226573882247,0.7206988582886179,0.45965267105530444,0.5518059076734335,0.46233595714873843,-1.199390592035922,-0.9643387363395961,-0.31031454653749924,-0.9293885653277276,-0.6903615722082099,-0.47929619035302085
43.0,567.6557007,1767.945313,821.8086548,1421.470337,1062.185303,457.5248413,677.5262451,1370.106567,813.381958,1017.618042,681.5,706.5,17.2246607,1658794645700000.0,0.7,0.38510292254449346,0.5575226573882247,0.7205964178016547,0.459640124756712,0.5518059076734335,0.46233595714873843,-1.199390592035922,-0.9643387363395961,-0.31038912020801196,-0.9294930756415511,-0.6903615722082099,-0.47929619035302085
44.0,567.6557007,1767.945313,821.8086548,1421.470337,1062.185303,457.5248413,677.6522827,1370.459351,813.381958,1017.618042,681.5,706.5,17.2246607,1658794645716666.8,0.71666675,0.38510292254449346,0.5575226573882247,0.7205964178016547,0.45972562984025234,0.5518059076734335,0.46233595714873843,-1.199390592035922,-0.9643387363395961,-0.31038912020801196,-0.9297324075979807,-0.6903615722082099,-0.47929619035302085
45.0,567.6410522,1767.978027,821.6280518,1421.628052,1062.139526,457.5281372,677.7407227,1370.354858,813.381958,1017.618042,681.5,706.5,17.20893319,1658794645733333.2,0.73333325,0.38509298486544974,0.557400134628329,0.7205653622578391,0.4597856283612358,0.5518059076734335,0.46233595714873843,-1.199412785518684,-0.9644457316667887,-0.31039135617731667,-0.929661518572052,-0.6903615722082099,-0.47929619035302085
46.0,567.6410522,1767.978027,821.6280518,1421.628052,1062.139526,457.5281372,677.4467773,1370.718384,813.5296021,1017.808655,681.5,706.5,17.20893319,1658794645750000.0,0.75,0.38509298486544974,0.557400134628329,0.7205653622578391,0.45958621305990277,0.551906070808123,0.46233595714873843,-1.199412785518684,-0.9644457316667887,-0.31039135617731667,-0.929908138001485,-0.6904908858454807,-0.47929619035302085
47.0,567.7088013,1768.004395,821.6280518,1421.628052,1062.139526,457.5281372,677.4467773,1370.718384,813.5,1018.0,681.5,706.5,17.20516702,1658794645766666.8,0.76666675,0.3851389464868649,0.557400134628329,0.7205653622578391,0.45958621305990277,0.5518859884673495,0.46233595714873843,-1.1994306738158491,-0.9644457316667887,-0.31039135617731667,-0.929908138001485,-0.6906206960783796,-0.47929619035302085
48.0,567.7088013,1768.004395,821.6280518,1421.628052,1062.139526,457.5281372,677.4467773,1370.718384,813.5,1018.0,681.5,706.5,17.20516702,1658794645783333.2,0.78333325,0.3851389464868649,0.557400134628329,0.7205653622578391,0.45958621305990277,0.5518859884673495,0.46233595714873843,-1.1994306738158491,-0.9644457316667887,-0.31039135617731667,-0.929908138001485,-0.6906206960783796,-0.47929619035302085
49.0,567.7088013,1768.004395,821.5,1421.5,1062.139526,457.5281372,677.5244751,1370.954224,813.3575439,1018.229553,681.5,706.5,17.19722126,1658794645800000.0,0.8,0.3851389464868649,0.5573132630927199,0.7205653622578391,0.4596389239722012,0.5517893449202547,0.46233595714873843,-1.1994306738158491,-0.9643588599954976,-0.31039135617731667,-0.9300681340574408,-0.6907764269748893,-0.47929619035302085
50.0,567.7088013,1768.004395,821.5629883,1421.224731,1062.139526,457.5281372,677.5244751,1370.954224,813.3575439,1018.229553,681.5,706.5,17.20624523,1658794645816666.5,0.8166665,0.3851389464868649,0.5573559949430056,0.7205653622578391,0.4596389239722012,0.5517893449202547,0.46233595714873843,-1.1994306738158491,-0.9641721149381413,-0.31039135617731667,-0.9300681340574408,-0.6907764269748893,-0.47929619035302085
51.0,567.7088013,1768.004395,821.5629883,1421.224731,1062.139526,457.5281372,677.5244751,1370.954224,813.3575439,1018.229553,681.5,706.5,17.20624523,1658794645833333.2,0.83333325,0.3851389464868649,0.5573559949430056,0.7205653622578391,0.4596389239722012,0.5517893449202547,0.46233595714873843,-1.1994306738158491,-0.9641721149381413,-0.31039135617731667,-0.9300681340574408,-0.6907764269748893,-0.47929619035302085
52.0,567.7208862,1768.042358,821.5629883,1421.224731,1062.139526,457.5281372,677.5244751,1370.954224,813.3575439,1018.229553,681.5,706.5,17.2053832,1658794645850000.0,0.85,0.3851471449957549,0.5573559949430056,0.7205653622578391,0.4596389239722012,0.5517893449202547,0.46233595714873843,-1.1994564282691744,-0.9641721149381413,-0.31039135617731667,-0.9300681340574408,-0.6907764269748893,-0.47929619035302085
53.0,568.0022583,1768.218384,821.5629883,1421.224731,1062.139526,457.5281372,677.6202393,1371.019531,813.3575439,1018.229553,681.5,706.5,17.18936431,1658794645866666.5,0.8666665,0.38533803045308207,0.5573559949430056,0.7205653622578391,0.459703891298786,0.5517893449202547,0.46233595714873843,-1.1995758459495751,-0.9641721149381413,-0.31039135617731667,-0.9301124389354356,-0.6907764269748893,-0.47929619035302085
54.0,567.9082642,1768.275879,821.6907349,1421.343506,1062.139526,457.5281372,677.6202393,1371.019531,813.3575439,1018.229553,681.5,706.5,17.20211475,1658794645883333.5,0.8833335,0.385274263978849,0.5574426594280878,0.7205653622578391,0.459703891298786,0.5517893449202547,0.46233595714873843,-1.1996148510938984,-0.9642526930060947,-0.31039135617731667,-0.9301124389354356,-0.6907764269748893,-0.47929619035302085
55.0,567.9082642,1768.275879,821.6907349,1421.343506,1062.139526,457.5281372,677.6202393,1371.019531,813.3575439,1018.229553,681.5,706.5,17.20211475,1658794645900000.0,0.9,0.385274263978849,0.5574426594280878,0.7205653622578391,0.459703891298786,0.5517893449202547,0.46233595714873843,-1.1996148510938984,-0.9642526930060947,-0.31039135617731667,-0.9301124389354356,-0.6907764269748893,-0.47929619035302085
56.0,567.9082642,1768.275879,821.5629883,1421.224731,1062.139526,457.5281372,677.6202393,1371.019531,813.3391113,1018.276428,681.5,706.5,17.19405118,1658794645916666.8,0.91666675,0.385274263978849,0.5573559949430056,0.7205653622578391,0.459703891298786,0.5517768400724722,0.46233595714873843,-1.1996148510938984,-0.9641721149381413,-0.31039135617731667,-0.9301124389354356,-0.6908082274121473,-0.47929619035302085
57.0,567.8898926,1768.306396,821.5629883,1421.224731,1062.139526,457.5281372,677.6202393,1371.019531,813.4558105,1018.370728,681.5,706.5,17.19485712,1658794645933333.5,0.9333335,0.38526180051403563,0.5573559949430056,0.7205653622578391,0.459703891298786,0.5518560098983423,0.46233595714873843,-1.1996355541113661,-0.9641721149381413,-0.31039135617731667,-0.9301124389354356,-0.6908722014117938,-0.47929619035302085
58.0,567.8219604,1768.696411,821.5629883,1421.224731,1062.139526,457.5281372,677.359436,1371.19043,813.4558105,1018.370728,681.5,706.5,17.19625446,1658794645950000.0,0.95,0.3852157146758724,0.5573559949430056,0.7205653622578391,0.4595269599072481,0.5518560098983423,0.46233595714873843,-1.1999001439254928,-0.9641721149381413,-0.31039135617731667,-0.930228378411211,-0.6908722014117938,-0.47929619035302085
59.0,567.7670898,1768.751831,821.5629883,1421.224731,1062.139526,457.5281372,677.359436,1371.19043,813.4558105,1018.370728,681.5,706.5,17.19886426,1658794645966666.8,0.96666675,0.38517848994899007,0.5573559949430056,0.7205653622578391,0.4595269599072481,0.5518560098983423,0.46233595714873843,-1.1999377413704602,-0.9641721149381413,-0.31039135617731667,-0.930228378411211,-0.6908722014117938,-0.47929619035302085
60.0,567.7614746,1768.855591,821.5629883,1421.224731,1062.139526,457.5281372,677.5736084,1371.355469,813.4558105,1018.370728,681.5,706.5,17.1985713,1658794645983333.2,0.98333325,0.38517468054493054,0.5573559949430056,0.7205653622578391,0.459672256461245,0.5518560098983423,0.46233595714873843,-1.2000081331223513,-0.9641721149381413,-0.31039135617731667,-0.930340342408323,-0.6908722014117938,-0.47929619035302085
61.0,567.7474976,1768.887451,821.5629883,1421.224731,1062.139526,457.5281372,677.4275513,1371.427612,813.4834595,1018.546387,681.5,706.5,17.19913468,1658794646000000.0,1.0,0.38516519841775065,0.5573559949430056,0.7205653622578391,0.45957316996215936,0.5518747672378569,0.46233595714873843,-1.2000297472435468,-0.9641721149381413,-0.31039135617731667,-0.9303892848924852,-0.6909913701159711,-0.47929619035302085
62.0,567.7614746,1768.855591,821.5629883,1421.224731,1062.139526,457.5281372,677.5736084,1371.355469,813.4558105,1018.370728,681.5,706.5,17.1985713,1658794646016666.8,1.01666675,0.38517468054493054,0.5573559949430056,0.7205653622578391,0.459672256461245,0.5518560098983423,0.46233595714873843,-1.2000081331223513,-0.9641721149381413,-0.31039135617731667,-0.930340342408323,-0.6908722014117938,-0.47929619035302085
63.0,567.7614746,1768.855591,821.5629883,1421.224731,1062.139526,457.5281372,677.5736084,1371.355469,813.4558105,1018.370728,681.5,706.5,17.1985713,1658794646033333.2,1.03333325,0.38517468054493054,0.5573559949430056,0.7205653622578391,0.459672256461245,0.5518560098983423,0.46233595714873843,-1.2000081331223513,-0.9641721149381413,-0.31039135617731667,-0.930340342408323,-0.6908722014117938,-0.47929619035302085
64.0,567.7614746,1768.855591,821.5629883,1421.224731,1062.139526,457.5281372,677.5736084,1371.355469,813.4558105,1018.370728,681.5,706.5,17.1985713,1658794646050000.0,1.05,0.38517468054493054,0.5573559949430056,0.7205653622578391,0.459672256461245,0.5518560098983423,0.46233595714873843,-1.2000081331223513,-0.9641721149381413,-0.31039135617731667,-0.930340342408323,-0.6908722014117938,-0.47929619035302085
65.0,567.7217407,1768.650879,821.4400635,1420.936768,1061.916138,457.5258179,677.2752686,1371.349243,813.4558105,1018.370728,681.5,706.5,17.1967238,1658794646066666.5,1.0666665,0.3851477246965259,0.557272601612022,0.7204138137548376,0.45946985995796025,0.5518560098983423,0.46233595714873843,-1.1998692545919627,-0.9639767581527731,-0.31038978274256185,-0.9303361186318456,-0.6908722014117938,-0.47929619035302085
66.0,567.7217407,1768.650879,821.5629883,1421.224731,1061.630493,457.5438538,677.5736084,1371.355469,813.4483032,1018.465515,681.5,706.5,17.20185924,1658794646083333.2,1.08333325,0.3851477246965259,0.5573559949430056,0.720220029522292,0.459672256461245,0.551850916875993,0.46233595714873843,-1.1998692545919627,-0.9641721149381413,-0.3104020184653638,-0.930340342408323,-0.6909365057967832,-0.47929619035302085
