Timestamp (microseconds),Gyro X (°/s),Gyro Y (°/s),Gyro Z (°/s)
1660089964435730,-1.3122758831159445,-0.09155413138023505,-1.739528496223329
1660089964451726,-1.1291676203554744,-0.03051804379333589,-1.983672846570471
1660089964467722,-1.1902037079423735,0.03051804379333589,-1.8616006713969
1660089964483718,-1.0681315327688026,-0.15259021896690683,-1.8616006713969
1660089964499714,-1.0681315327688026,-0.2746623941404778,-1.739528496223329
1660089964515710,-1.2512397955290453,-0.45777065690094787,-1.5564202334630863
1660089964531705,-0.7019150072480898,-0.8239871824216607,-1.4953841458761872
1660089964547701,-0.6408789196611906,-1.0070954451819034,-1.3122758831159445
1660089964563697,0.03051804379333589,-1.4343480582895154,-1.2512397955290453
1660089964579693,0.5798428320745188,-1.6784924086366573,-1.1902037079423735
1660089964595689,0.5798428320745188,-1.6174563210497581,-0.9460593575952316
1660089964611685,0.2746623941404778,-1.6174563210497581,-0.9460593575952316
1660089964627681,-0.33569848172737693,-1.4953841458761872,-0.7629510948347615
1660089964643677,-0.6408789196611906,-1.739528496223329,-0.5188067444876197
1660089964659673,-1.983672846570471,-1.4343480582895154,-0.5798428320745188
1660089964675669,-2.105745021744042,-0.9460593575952316,-0.5798428320745188
1660089964691665,-0.7629510948347615,-1.0681315327688026,-0.8239871824216607
1660089964707661,1.3122758831159445,-1.6784924086366573,-0.3967345693140487
1660089964723657,2.227817196917613,-2.105745021744042,0.09155413138023505
1660089964739653,1.9226367589837992,-1.8005645838102282,-0.15259021896690683
1660089964755676,1.6174563210497581,-1.3122758831159445,-0.5188067444876197
1660089964771672,0.9460593575952316,-0.8239871824216607,-0.9460593575952316
1660089964787668,-0.213626306553806,-0.09155413138023505,-1.4953841458761872
1660089964803664,-1.1291676203554744,0.3967345693140487,-1.6784924086366573
1660089964819660,-2.227817196917613,0.8850232700083325,-1.8616006713969
1660089964835656,-3.3264667734797513,1.8005645838102282,-1.8616006713969
1660089964851652,-4.119935912108076,2.227817196917613,-2.166781109330941
1660089964867648,-3.997863736934505,2.04470893415737,-2.4719615472647547
1660089964883644,-2.410925459678083,1.2512397955290453,-2.288853284504512
1660089964899640,-1.0070954451819034,0.15259021896690683,-1.983672846570471
1660089964915636,-0.09155413138023505,-0.8239871824216607,-1.739528496223329
1660089964931632,1.3122758831159445,-1.6174563210497581,-1.4343480582895154
1660089964947628,3.1433585107195086,-2.288853284504512,-1.3122758831159445
1660089964963624,5.584802014190927,-3.2043945983061803,-1.3733119707026162
1660089964979620,6.744487678339738,-3.6316472114137923,-1.4953841458761872
1660089964995616,6.256198977645454,-3.3875028610666504,-1.3733119707026162
