Frame #,Hand Pink X,Hand Pink Y,Elbow Pink X,Elbow Pink Y,Head Pink X,Head Pink Y,Shoulder Green X,Shoulder Green Y,Timestamp (microseconds),angles,Seconds,Hand Pink X meters,Elbow Pink X meters,Head Pink X meters,Shoulder Green X meters,Hand Pink Y meters,Elbow Pink Y meters,Head Pink Y meters,Shoulder Green Y meters
1.0,972.3685303,916.3685303,718.8399048,1014.877747,264.8265991,1000.475342,495.5409851,1013.814209,1658790010000000.0,0.0,0.0,1.072488269534823,0.7928551177336769,0.2920944190860671,0.5465642675925673,-1.0107222402748877,-1.119374439579629,-1.103489093710996,-1.1182013945934317
2.0,972.2415771,915.4219971,719.2903442,1014.627625,264.3103027,1001.05835,495.5873108,1014.256592,1658790010016666.8,0.11213630187132352,0.01666675,1.0723482446229329,0.7933519365401096,0.2915249623262599,0.5466153632093831,-1.0096782474654824,-1.119098563815869,-1.1041321310179029,-1.1186893274741831
3.0,971.8112793,914.9725952,719.2903442,1014.627625,264.5,1002.5,495.5409851,1013.814209,1658790010033333.2,0.17424188445024547,0.03333325,1.0718736412924814,0.7933519365401096,0.291734191772373,0.5465642675925673,-1.0091825729850383,-1.119098563815869,-1.1057222202336632,-1.1182013945934317
4.0,971.8112793,914.9725952,719.3638916,1014.5,263.843689,1002.625183,495.5409851,1013.814209,1658790010050000.0,0.17424188445024547,0.05,1.0718736412924814,0.7934330567340452,0.2910103038361298,0.5465642675925673,-1.0091825729850383,-1.1189577979322207,-1.1058602926772498,-1.1182013945934317
5.0,971.5,914.7217407,719.3638916,1014.5,263.7997131,1003.074768,495.5,1013.842285,1658790010066666.5,0.21062601278433146,0.0666665,1.0715303111790562,0.7934330567340452,0.2909617999660203,0.5465190624696061,-1.0089058892995564,-1.1189577979322207,-1.1063561691105503,-1.118232361433387
6.0,971.3434448,915.3092651,719.2496948,1014.579285,263.2969055,1003.067505,495.5,1013.842285,1658790010083333.2,0.14657032493431454,0.08333325,1.0713576363029136,0.7933071016824347,0.2904072208779182,0.5465190624696061,-1.0095539080367228,-1.11904524649704,-1.1063481582771482,-1.118232361433387
7.0,971.5,915.5,719.1036377,1014.835205,263.0802307,1003.089905,495.5,1013.842285,1658790010100000.0,0.12081156667098011,0.1,1.0715303111790562,0.7931460058411449,0.2901682361986916,0.5465190624696061,-1.0097642819191208,-1.119327517250758,-1.1063728646888522,-1.118232361433387
8.0,971.6565552,915.6907349,718.8060913,1015.270935,262.9439697,1003.72699,495.5,1013.842285,1658790010116666.5,0.09506496553932296,0.1166665,1.071702986055199,0.7928178226331345,0.2900179451109597,0.5465190624696061,-1.009974655801519,-1.1198081121066406,-1.1070755470236926,-1.118232361433387
9.0,971.7652588,915.7652588,719.1991577,1015.714111,262.67099,1004.077576,495.5,1013.842285,1658790010133333.5,0.08387875526114871,0.1333335,1.0718228823005251,0.7932513610396255,0.2897168581085031,0.5465190624696061,-1.0100568530405898,-1.120296919638485,-1.1074622310439448,-1.118232361433387
10.0,971.7652588,915.7652588,719.2298584,1015.752686,262.5,1004.5,495.5,1013.842285,1658790010150000.0,0.08387875526114871,0.15,1.0718228823005251,0.793285222831313,0.2895282621559467,0.5465190624696061,-1.0100568530405898,-1.120339466505962,-1.1079281498500897,-1.118232361433387
11.0,971.7129517,916.7034302,719.2039795,1015.797363,262.5,1004.5,495.4717102,1014.276733,1658790010166666.8,0.023125953965039265,0.16666675,1.071765189410005,0.7932566793153376,0.2895282621559467,0.5464878598157747,-1.0110916230788618,-1.1203887436646986,-1.1079281498500897,-1.1187115422883855
12.0,971.9559326,917.0440674,719.2039795,1015.797363,262.7619019,1004.360962,495.4717102,1014.276733,1658790010183333.5,0.06818869962181834,0.1833335,1.0720331887917731,0.7932566793153376,0.2898171307348509,0.5464878598157747,-1.0114673339228302,-1.1203887436646986,-1.1077747958290851,-1.1187115422883855
13.0,972.0680542,917.5,719.1771851,1015.887146,262.8899231,1004.434082,495.4289856,1014.571045,1658790010200000.0,0.12339975474682251,0.2,1.0721568549708138,0.7932271260350805,0.2899583336131561,0.5464407360855298,-1.0119702115355471,-1.1204877711540744,-1.1078554446158615,-1.1190361580670205
14.0,971.9810181,917.6097412,719.3208618,1016.127319,263.3652039,1004.552185,495.4289856,1014.571045,1658790010216666.8,0.13402260465371368,0.21666675,1.0720608572154695,0.7933855963789407,0.2904825516095755,0.5464407360855298,-1.0120912522171583,-1.1207526735209574,-1.1079857080686062,-1.1190361580670205
15.0,972.3046265,917.8046265,719.6281738,1016.379822,263.4180908,1004.564636,495.5873108,1014.256592,1658790010233333.2,-0.1642034950459915,0.23333325,1.072417785892312,0.7937245507000823,0.290540883999091,0.5466153632093831,-1.0123062038446964,-1.1210311754439255,-1.107999441083433,-1.1186893274741831
16.0,972.1947632,918.0574951,719.6281738,1016.379822,263.4099426,1004.826965,495.5873108,1014.256592,1658790010250000.0,-0.1908422745203155,0.25,1.0722966105386975,0.7937245507000823,0.2905318968212407,0.5466153632093831,-1.0125851090115985,-1.1210311754439255,-1.1082887807386068,-1.1186893274741831
