Frame #,Index Pink X,Index Pink Y,Thumb Pink X,Thumb Pink Y,Hand Green X,Hand Green Y,Timestamp (microseconds),Seconds
823,289.3489685,914.840271,242.5,963.5,549.8619995,1049.984375,1.66079E+15,13.7
824,289.3489685,914.840271,242.5,963.5,549.8619995,1049.984375,1.66079E+15,13.71666675
825,289.6151123,914.6942749,242.5,963.5,549.8619995,1049.984375,1.66079E+15,13.73333325
826,289.6151123,914.6942749,242.5,963.5,549.7948608,1050,1.66079E+15,13.75
827,289.6151123,914.6942749,242.5,963.5,549.7948608,1050,1.66079E+15,13.76666675
828,289.6151123,914.6942749,242.5,963.5,549.8042603,1049.857178,1.66079E+15,13.78333325
829,289.6151123,914.6942749,242.5,963.5,549.9289551,1049.803223,1.66079E+15,13.8
830,289.6151123,914.6942749,242.5,963.5,549.8042603,1049.857178,1.66079E+15,13.8166665
831,289.6151123,914.6942749,242.5,963.5,549.8042603,1049.857178,1.66079E+15,13.83333325
832,289.6151123,914.6942749,242.5,963.5,549.8042603,1049.857178,1.66079E+15,13.85
833,289.6151123,914.6942749,242.5,963.5,549.8042603,1049.857178,1.66079E+15,13.8666665
834,289.6151123,914.6942749,242.5,963.5,549.857605,1049.427246,1.66079E+15,13.8833335
835,289.6151123,914.6942749,242.5,963.5,549.857605,1049.427246,1.66079E+15,13.9
836,289.6151123,914.6942749,242.5,963.5,549.9371338,1049.3396,1.66079E+15,13.91666675
837,289.6151123,914.6942749,242.5,963.5,550.7199097,1049.131592,1.66079E+15,13.9333335
838,289.6151123,914.6942749,242.5,963.5,550.4121094,1049,1.66079E+15,13.95
839,289.6151123,914.6942749,242.5,963.5,550.4121094,1049,1.66079E+15,13.96666675
840,289.6151123,914.6942749,242.5,963.5,550.3156128,1049.05896,1.66079E+15,13.98333325
841,289.6151123,914.6942749,242.5,963.5,550.5689697,1048.798828,1.66079E+15,14
842,289.6151123,914.6942749,242.5,963.5,550.8286743,1048.635498,1.66079E+15,14.01666675
843,289.6151123,914.6942749,242.5,963.5,550.8286743,1048.635498,1.66079E+15,14.03333325
844,289.6151123,914.6942749,242.5,963.5,550.8286743,1048.635498,1.66079E+15,14.05
845,289.6151123,914.6942749,242.5,963.5,551,1048.179932,1.66079E+15,14.0666665
846,289.6151123,914.6942749,242.5,963.5,551,1048.179932,1.66079E+15,14.08333325
847,289.6151123,914.6942749,242.5,963.5,551,1048.179932,1.66079E+15,14.1
848,289.6151123,914.6942749,242.5,963.5,551.2055664,1048.172241,1.66079E+15,14.1166665
849,289.6151123,914.6942749,242.5,963.5,551.2055664,1048.172241,1.66079E+15,14.1333335
850,289.6151123,914.6942749,242.5,963.5,551.4244995,1048.279907,1.66079E+15,14.15
851,289.6151123,914.6942749,242.5,963.5,551.595459,1048.310547,1.66079E+15,14.16666675
852,289.6151123,914.6942749,242.5,963.5,551.6057739,1048.237671,1.66079E+15,14.1833335
853,289.6151123,914.6942749,242.5,963.5,551.6610718,1048.338989,1.66079E+15,14.2
854,289.6151123,914.6942749,242.5,963.5,551.6610718,1048.338989,1.66079E+15,14.21666675
855,289.6151123,914.6942749,242.5,963.5,551.6610718,1048.338989,1.66079E+15,14.23333325
856,289.6151123,914.6942749,242.5,963.5,551.5,1048.5,1.66079E+15,14.25
857,289.6151123,914.6942749,242.5,963.5,551.404541,1048.638184,1.66079E+15,14.26666675
858,289.6151123,914.6942749,242.5,963.5,550.9298096,1048.835083,1.66079E+15,14.28333325
859,289.6151123,914.6942749,242.5,963.5,550.2038574,1048.333374,1.66079E+15,14.3
860,289.6151123,914.6942749,242.5,963.5,550.3259277,1048.977783,1.66079E+15,14.3166665
861,289.6151123,914.6942749,242.5,963.5,550.1582642,1049.225586,1.66079E+15,14.33333325
862,289.6151123,914.6942749,242.5,963.5,550.1582642,1049.225586,1.66079E+15,14.35
863,289.6151123,914.6942749,242.5,963.5,549.857605,1049.427246,1.66079E+15,14.3666665
864,289.6151123,914.6942749,242.5,963.5,549.857605,1049.427246,1.66079E+15,14.3833335
865,289.6151123,914.6942749,242.5,963.5,549.5645142,1050.47583,1.66079E+15,14.4
866,289.6151123,914.6942749,242.5,963.5,549.5645142,1050.47583,1.66079E+15,14.41666675
867,289.6151123,914.6942749,242.5,963.5,549.4085083,1050.208008,1.66079E+15,14.4333335
868,289.6151123,914.6942749,242.5,963.5,549.2678223,1050.672363,1.66079E+15,14.45
869,289.6151123,914.6942749,242.5,963.5,549.1976318,1050.775757,1.66079E+15,14.46666675
870,289.6151123,914.6942749,242.5,963.5,548.2038574,1051.275513,1.66079E+15,14.48333325
871,289.6151123,914.6942749,242.5,963.5,547.666687,1051.194214,1.66079E+15,14.5
872,289.6151123,914.6942749,242.5,963.5,547.857605,1051.427246,1.66079E+15,14.51666675
873,289.6151123,914.6942749,242.5,963.5,547.7977905,1051.855225,1.66079E+15,14.53333325
874,289.6151123,914.6942749,242.5,963.5,547.8171997,1051.927368,1.66079E+15,14.55
875,289.6151123,914.6942749,242.5,963.5,547.8201294,1052,1.66079E+15,14.5666665
876,289.6151123,914.6942749,242.5,963.5,547.6558228,1052.184326,1.66079E+15,14.58333325
877,289.6151123,914.6942749,242.5,963.5,547.5625,1052.322876,1.66079E+15,14.6
878,289.6151123,914.6942749,242.5,963.5,547.8057861,1052.649292,1.66079E+15,14.6166665
879,289.6151123,914.6942749,242.5,963.5,547.7321777,1052.672363,1.66079E+15,14.6333335
880,289.6151123,914.6942749,242.5,963.5,547.7014771,1052.982666,1.66079E+15,14.65
881,289.6151123,914.6942749,242.5,963.5,547.6610718,1053.131592,1.66079E+15,14.66666675
882,289.6151123,914.6942749,242.5,963.5,547.3041992,1053.608398,1.66079E+15,14.6833335
883,289.6151123,914.6942749,242.5,963.5,547.3102417,1053.155151,1.66079E+15,14.7
884,289.6151123,914.6942749,242.5,963.5,547.3102417,1053.155151,1.66079E+15,14.71666675
885,289.6151123,914.6942749,242.5,963.5,547.1577148,1053.5,1.66079E+15,14.73333325
886,289.6151123,914.6942749,242.5,963.5,547.1577148,1053.5,1.66079E+15,14.75
887,289.6151123,914.6942749,242.5,963.5,547.5,1053.5,1.66079E+15,14.76666675
888,289.6151123,914.6942749,242.5,963.5,547,1053.5,1.66079E+15,14.78333325
889,289.6151123,914.6942749,242.5,963.5,546.9811401,1053.575439,1.66079E+15,14.8
890,289.6151123,914.6942749,242.5,963.5,546.9811401,1053.575439,1.66079E+15,14.8166665
891,289.6151123,914.6942749,242.5,963.5,546.6894531,1053.595459,1.66079E+15,14.83333325
892,289.6151123,914.6942749,242.5,963.5,546.8853149,1054.587769,1.66079E+15,14.85
893,289.6151123,914.6942749,242.5,963.5,546.1595459,1054.561279,1.66079E+15,14.8666665
894,289.6151123,914.6942749,242.5,963.5,545.5645142,1054.47583,1.66079E+15,14.8833335
895,289.6151123,914.6942749,242.5,963.5,545.711792,1054.208008,1.66079E+15,14.9
896,289.6151123,914.6942749,242.5,963.5,545.5,1055,1.66079E+15,14.91666675
897,289.6151123,914.6942749,242.5,963.5,545.6723633,1055.267822,1.66079E+15,14.9333335
898,289.6151123,914.6942749,242.5,963.5,545.6723633,1055.267822,1.66079E+15,14.95
899,289.6151123,914.6942749,242.5,963.5,545.5090942,1055.427246,1.66079E+15,14.96666675
900,289.6151123,914.6942749,242.5,963.5,545.3389282,1055.661011,1.66079E+15,14.98333325
901,289.6151123,914.6942749,242.5,963.5,545.4074097,1055.501709,1.66079E+15,15
902,289.6151123,914.6942749,242.5,963.5,545.4074097,1055.501709,1.66079E+15,15.01666675
903,289.6151123,914.6942749,242.5,963.5,545.3041992,1055.608398,1.66079E+15,15.03333325
904,289.6151123,914.6942749,242.5,963.5,545.3041992,1055.608398,1.66079E+15,15.05
905,289.6151123,914.6942749,242.5,963.5,545.6610718,1055.661011,1.66079E+15,15.0666665
906,289.6151123,914.6942749,242.5,963.5,545.6610718,1055.661011,1.66079E+15,15.08333325
907,289.6151123,914.6942749,242.5,963.5,545.6610718,1055.661011,1.66079E+15,15.1
908,289.6151123,914.6942749,242.5,963.5,545.7014771,1055.527588,1.66079E+15,15.1166665
909,289.6151123,914.6942749,242.5,963.5,545.696167,1055.457275,1.66079E+15,15.1333335
910,289.6151123,914.6942749,242.5,963.5,545.696167,1055.457275,1.66079E+15,15.15
911,289.6151123,914.6942749,242.5,963.5,545.7873535,1055.387939,1.66079E+15,15.16666675
912,289.6151123,914.6942749,242.5,963.5,545.7873535,1055.387939,1.66079E+15,15.1833335
913,289.6151123,914.6942749,242.5,963.5,545.7873535,1055.387939,1.66079E+15,15.2
914,289.6151123,914.6942749,242.5,963.5,545.7873535,1055.387939,1.66079E+15,15.21666675
915,289.6151123,914.6942749,242.5,963.5,545.7873535,1055.387939,1.66079E+15,15.23333325
916,289.6151123,914.6942749,242.5,963.5,545.7873535,1055.387939,1.66079E+15,15.25
917,289.6151123,914.6942749,242.5,963.5,546.1912231,1055.524536,1.66079E+15,15.26666675
918,289.6151123,914.6942749,242.5,963.5,546.3439331,1055.5,1.66079E+15,15.28333325
919,289.6151123,914.6942749,242.5,963.5,546.6610718,1055.338989,1.66079E+15,15.3
920,289.6151123,914.6942749,242.5,963.5,547.1228027,1055.782471,1.66079E+15,15.3166665
921,289.6151123,914.6942749,242.5,963.5,547.5,1056,1.66079E+15,15.33333325
922,289.6151123,914.6942749,242.5,963.5,547.5,1056,1.66079E+15,15.35
923,289.6151123,914.6942749,242.5,963.5,548.251709,1056.53064,1.66079E+15,15.3666665
924,289.6151123,914.6942749,242.5,963.5,549.3102417,1056.155151,1.66079E+15,15.3833335
925,289.6151123,914.6942749,242.5,963.5,549.3102417,1056.155151,1.66079E+15,15.4
926,289.6151123,914.6942749,242.5,963.5,548.4432373,1056.34436,1.66079E+15,15.41666675
927,289.6151123,914.6942749,242.5,963.5,548.7199707,1056,1.66079E+15,15.4333335
928,284.7595825,928.9434204,228.6989288,955.2150269,548.7199707,1056,1.66079E+15,15.45
929,284.7595825,928.9434204,228.6989288,955.2150269,547.6723633,1055.732178,1.66079E+15,15.46666675
930,284.7595825,928.9434204,228.6989288,955.2150269,547.7384033,1056.654053,1.66079E+15,15.48333325
931,284.7595825,928.9434204,228.6989288,955.2150269,546.4237061,1056.277222,1.66079E+15,15.5
932,284.7595825,928.9434204,228.6989288,955.2150269,545.8312988,1056.637817,1.66079E+15,15.51666675
933,284.7595825,928.9434204,228.6989288,955.2150269,545.3102417,1056.155151,1.66079E+15,15.53333325
934,284.7595825,928.9434204,228.6989288,955.2150269,545.5,1056.5,1.66079E+15,15.55
935,284.7595825,928.9434204,228.6989288,955.2150269,545.5,1056.5,1.66079E+15,15.5666665
936,284.7595825,928.9434204,228.6989288,955.2150269,545.5,1056.5,1.66079E+15,15.58333325
937,284.7595825,928.9434204,228.6989288,955.2150269,545.5,1056,1.66079E+15,15.6
938,284.7595825,928.9434204,228.6989288,955.2150269,545.9498291,1056.243774,1.66079E+15,15.6166665
939,284.7595825,928.9434204,228.6989288,955.2150269,547.0425415,1055.563843,1.66079E+15,15.6333335
940,284.7595825,928.9434204,228.6989288,955.2150269,548.1934204,1055.144043,1.66079E+15,15.65
941,284.7595825,928.9434204,228.6989288,955.2150269,549.329834,1054.382446,1.66079E+15,15.66666675
942,284.7595825,928.9434204,228.6989288,955.2150269,550,1053,1.66079E+15,15.6833335
943,284.7595825,928.9434204,228.6989288,955.2150269,551.3569336,1051.120972,1.66079E+15,15.7
944,271.8848877,891.7721558,224.6969757,971.6969604,549.8062744,1050.133911,1.66079E+15,15.71666675
945,270.5,892.5,224.6969757,971.6969604,548.402771,1051.358276,1.66079E+15,15.73333325
946,270.5,892.5,224.6969757,971.6969604,547.6897583,1051.155151,1.66079E+15,15.75
947,265.2690735,894.6466064,271.8764038,932.1123657,546.8449097,1051.689819,1.66079E+15,15.76666675
948,263,896.5,270.234436,933.7362671,544.8870239,1051.633667,1.66079E+15,15.78333325
949,263,896.5,269.6184692,934.2088623,544,1051.794922,1.66079E+15,15.8
950,263,896.5,270.7378845,933.9031372,544.8157349,1051.655884,1.66079E+15,15.8166665
951,263.8581543,895.6099243,270.7378845,933.9031372,545.3102417,1051.155151,1.66079E+15,15.83333325
952,265.4375,894.8458252,270.7378845,933.9031372,545.649353,1050.765381,1.66079E+15,15.85
953,265.4375,894.8458252,270.7378845,933.9031372,546.0194702,1051.033325,1.66079E+15,15.8666665
954,266.5,894,272.0020447,934.0020752,546.7151489,1051,1.66079E+15,15.8833335
955,266.5,894,272.0020447,934.0020752,547.5,1050.5,1.66079E+15,15.9
956,266.5,894,272.0020447,934.0020752,547.649353,1050.765381,1.66079E+15,15.91666675
957,269.5,883.2416382,276.3219604,933.3181763,547.6952515,1051,1.66079E+15,15.9333335
958,269.5,883.2416382,276.3219604,933.3181763,548.7076416,1051.893433,1.66079E+15,15.95
959,269.5,883.2416382,276.3219604,933.3181763,549.21521,1052.202148,1.66079E+15,15.96666675
960,279.0719604,840.541687,279.5673828,933.6240845,549.7948608,1052,1.66079E+15,15.98333325
961,279.0719604,840.541687,279.5673828,933.6240845,550.3594971,1051.800049,1.66079E+15,16
962,279.0719604,840.541687,279.5673828,933.6240845,550.2080078,1051.959839,1.66079E+15,16.01666675
963,279.0719604,840.541687,279.5673828,933.6240845,550.3532104,1051.985107,1.66079E+15,16.03333325
964,279.0719604,840.541687,279.5673828,933.6240845,549.9301147,1051.879028,1.66079E+15,16.05
965,279.0719604,840.541687,282.9155579,933.7333374,549.6398926,1051.834595,1.66079E+15,16.0666665
966,279.0719604,840.541687,282.9155579,933.7333374,549.1957397,1051.952393,1.66079E+15,16.08333325
967,279.0719604,840.541687,282.9155579,933.7333374,548.4398193,1051.895874,1.66079E+15,16.1
968,279.0719604,840.541687,281.9166565,934.0184937,548.6398926,1052.165405,1.66079E+15,16.1166665
969,279.0719604,840.541687,281.8581543,932.3900757,550.131897,1052.134277,1.66079E+15,16.1333335
970,279.0719604,840.541687,281.8581543,932.3900757,550.3494873,1051.306396,1.66079E+15,16.15
971,279.0719604,840.541687,281.8581543,932.3900757,551.5645142,1050.47583,1.66079E+15,16.16666675
972,274.6846924,869.4089966,286,920.7523804,553.3389282,1048.661011,1.66079E+15,16.1833335
973,274.6846924,869.4089966,286,920.7523804,553.166687,1048.131226,1.66079E+15,16.2
974,274.6846924,869.4089966,286,920.7523804,551.2294922,1048.413086,1.66079E+15,16.21666675
975,274.6846924,869.4089966,286,920.7523804,549.7321777,1048.672363,1.66079E+15,16.23333325
976,274.6846924,869.4089966,286,920.7523804,548.5612183,1049.221069,1.66079E+15,16.25
977,274.6846924,869.4089966,245.5,955.5,547.2409668,1050.5,1.66079E+15,16.26666675
978,274.6846924,869.4089966,245.5,955.5,546.829895,1050.770142,1.66079E+15,16.28333325
979,265.5,889.5,277.8533325,928.1466675,547.3618164,1051.03418,1.66079E+15,16.3
980,265.5,889.5,277.8533325,928.1466675,547.5,1050.651245,1.66079E+15,16.3166665
981,265.5,889.5,277.8533325,928.1466675,549.4111938,1050.360107,1.66079E+15,16.33333325
982,265.5,889.5,277.8533325,928.1466675,550.492981,1050.262939,1.66079E+15,16.35
983,265.5,889.5,277.8533325,928.1466675,551.3389282,1050.661011,1.66079E+15,16.3666665
984,265.5,889.5,277.8533325,928.1466675,552.4220581,1051.491943,1.66079E+15,16.3833335
985,265.5,889.5,277.8533325,928.1466675,553.3389282,1051.661011,1.66079E+15,16.4
986,265.5,889.5,277.8533325,928.1466675,553.4453125,1051.659058,1.66079E+15,16.41666675
987,265.5,889.5,277.8533325,928.1466675,553.7086182,1052.228394,1.66079E+15,16.4333335
988,265.5,889.5,277.8533325,928.1466675,553.5217285,1052.792236,1.66079E+15,16.45
989,265.5,889.5,277.8533325,928.1466675,553.3615112,1053.298096,1.66079E+15,16.46666675
990,265.5,889.5,277.8533325,928.1466675,553.6610718,1053.661011,1.66079E+15,16.48333325
991,265.5,889.5,277.8533325,928.1466675,553.7623291,1053.571045,1.66079E+15,16.5
992,265.5,889.5,277.8533325,928.1466675,554,1053.131592,1.66079E+15,16.51666675
993,265.5,889.5,277.8533325,928.1466675,554.0197754,1052.957642,1.66079E+15,16.53333325
994,265.5,889.5,277.8533325,928.1466675,555.3102417,1051.844849,1.66079E+15,16.55
995,265.5,889.5,277.8533325,928.1466675,555.8464355,1051.039185,1.66079E+15,16.5666665
996,265.5,889.5,277.8533325,928.1466675,556.723877,1050.087524,1.66079E+15,16.58333325
997,265.5,889.5,277.8533325,928.1466675,556.723877,1050.087524,1.66079E+15,16.6
998,265.5,889.5,277.8533325,928.1466675,554,1050.5,1.66079E+15,16.6166665
999,265.5,889.5,277.8533325,928.1466675,553.0350952,1050.096436,1.66079E+15,16.6333335
1000,265.5,889.5,277.8533325,928.1466675,551.8619385,1050.66333,1.66079E+15,16.65
1001,265.5,889.5,277.8533325,928.1466675,551.8127441,1050.71167,1.66079E+15,16.66666675
1002,265.5,889.5,277.8533325,928.1466675,551.6825562,1051.317505,1.66079E+15,16.6833335
1003,265.5,889.5,277.8533325,928.1466675,552.9767456,1050.87207,1.66079E+15,16.7
1004,274.9773865,883.0395508,285.1360474,915.8639526,553.5,1050.5,1.66079E+15,16.71666675
1005,274.9773865,883.0395508,285.1360474,915.8639526,554.9026489,1050.767822,1.66079E+15,16.73333325
1006,274.9773865,883.0395508,285.1360474,915.8639526,555.3174438,1051.317505,1.66079E+15,16.75
1007,274.9773865,883.0395508,285.1360474,915.8639526,555.4289551,1051.237671,1.66079E+15,16.76666675
1008,274.9773865,883.0395508,285.1360474,915.8639526,555.3276367,1051.732178,1.66079E+15,16.78333325
1009,274.9773865,883.0395508,285.1360474,915.8639526,555.5,1051.5,1.66079E+15,16.8
1010,274.9773865,883.0395508,285.1360474,915.8639526,555.6723633,1051.732178,1.66079E+15,16.8166665
1011,274.9773865,883.0395508,285.1360474,915.8639526,555.6610718,1051.661011,1.66079E+15,16.83333325
1012,274.9773865,883.0395508,285.1360474,915.8639526,555.5,1052,1.66079E+15,16.85
1013,274.9773865,883.0395508,285.1360474,915.8639526,555.6723633,1051.732178,1.66079E+15,16.8666665
1014,274.9773865,883.0395508,285.1360474,915.8639526,555.5,1052,1.66079E+15,16.8833335
1015,274.9773865,883.0395508,285.1360474,915.8639526,555.8734741,1051.5,1.66079E+15,16.9
1016,274.9773865,883.0395508,285.1360474,915.8639526,556.1784668,1051.612793,1.66079E+15,16.91666675
1017,274.9773865,883.0395508,285.1360474,915.8639526,556.1784668,1051.612793,1.66079E+15,16.9333335
1018,274.9773865,883.0395508,285.1360474,915.8639526,556.5,1050.5,1.66079E+15,16.95
1019,274.9773865,883.0395508,285.1360474,915.8639526,557.5,1050,1.66079E+15,16.96666675
1020,274.9773865,883.0395508,285.1360474,915.8639526,557.7744141,1049.138062,1.66079E+15,16.98333325
1021,274.9773865,883.0395508,285.1360474,915.8639526,557.857605,1047.427246,1.66079E+15,17
1022,274.9773865,883.0395508,285.1360474,915.8639526,555.857605,1047.427246,1.66079E+15,17.01666675
1023,264.7843018,883.3725586,289.2897339,912.0337524,553.730896,1048.646606,1.66079E+15,17.03333325
1024,264.7843018,883.3725586,289.2897339,912.0337524,553.0999756,1049.803711,1.66079E+15,17.05
1025,260.7843018,887.3725586,282.3768005,916,551.5,1050.5,1.66079E+15,17.0666665
1026,287.5,876,282.4042664,916.8156128,550.5,1051.5,1.66079E+15,17.08333325
1027,260.7843018,885.3725586,289.7380981,917.0952148,551.3174438,1051.682495,1.66079E+15,17.1
1028,260.7843018,885.3725586,289.7380981,917.0952148,551.5,1051.5,1.66079E+15,17.1166665
1029,260.7843018,885.3725586,289.7380981,917.0952148,552.8911743,1051.388916,1.66079E+15,17.1333335
1030,260.7843018,885.3725586,289.7380981,917.0952148,555.142395,1051.572754,1.66079E+15,17.15
1031,260.7843018,885.3725586,289.7380981,917.0952148,555.4921875,1052.070313,1.66079E+15,17.16666675
1032,260.7843018,885.3725586,289.7380981,917.0952148,555.595459,1052.361816,1.66079E+15,17.1833335
1033,260.7843018,885.3725586,289.7380981,917.0952148,557.3102417,1053.155151,1.66079E+15,17.2
1034,260.7843018,885.3725586,289.7380981,917.0952148,556.5985718,1053.110352,1.66079E+15,17.21666675
1035,260.7843018,885.3725586,289.7380981,917.0952148,556,1053.5,1.66079E+15,17.23333325
1036,260.7843018,885.3725586,289.7380981,917.0952148,555.3389282,1053.338989,1.66079E+15,17.25
1037,260.7843018,885.3725586,289.7380981,917.0952148,555.0531006,1053.643066,1.66079E+15,17.26666675
1038,260.7843018,885.3725586,289.7380981,917.0952148,554.4833374,1054.540039,1.66079E+15,17.28333325
1039,260.7843018,885.3725586,289.7380981,917.0952148,554.2883911,1054.936279,1.66079E+15,17.3
1040,260.7843018,885.3725586,289.7380981,917.0952148,554.5,1054.764282,1.66079E+15,17.3166665
1041,260.7843018,885.3725586,289.7380981,917.0952148,555,1054.280029,1.66079E+15,17.33333325
1042,260.7843018,885.3725586,289.7380981,917.0952148,555,1054.587891,1.66079E+15,17.35
1043,260.7843018,885.3725586,289.7380981,917.0952148,554.5125122,1054.595825,1.66079E+15,17.3666665
1044,260.7843018,885.3725586,289.7380981,917.0952148,554.5,1053.5,1.66079E+15,17.3833335
1045,260.7843018,885.3725586,289.7380981,917.0952148,555,1053,1.66079E+15,17.4
1046,260.7843018,885.3725586,289.7380981,917.0952148,555.142395,1051.572754,1.66079E+15,17.41666675
1047,260.7843018,885.3725586,289.7380981,917.0952148,552.9187622,1051.568604,1.66079E+15,17.4333335
1048,260.7843018,885.3725586,289.7380981,917.0952148,549.6610718,1051.661011,1.66079E+15,17.45
1049,260.7843018,885.3725586,289.7380981,917.0952148,547.595459,1052.361816,1.66079E+15,17.46666675
1050,260.7843018,885.3725586,289.7380981,917.0952148,546.1821289,1053.532593,1.66079E+15,17.48333325
1051,262,887.5,279.5,923.2833252,545.3276367,1053.732178,1.66079E+15,17.5
1052,253.5427399,889.0192261,279.4166565,922.041687,545.3276367,1053.732178,1.66079E+15,17.51666675
1053,253.5427399,889.0192261,279.4166565,922.041687,546.0184937,1054.336426,1.66079E+15,17.53333325
1054,253.5427399,889.0192261,279.4166565,922.041687,547.4921875,1054.070313,1.66079E+15,17.55
1055,253.5427399,889.0192261,279.4166565,922.041687,549.3276367,1053.732178,1.66079E+15,17.5666665
1056,253.5427399,889.0192261,279.4166565,922.041687,551.2179565,1053.394287,1.66079E+15,17.58333325
1057,269.4858704,858.9302979,294,912,551.6558228,1054.184326,1.66079E+15,17.6
1058,269.4858704,858.9302979,294,912,551.6610718,1054.338989,1.66079E+15,17.6166665
1059,269.4858704,858.9302979,294,912,551.5,1054.5,1.66079E+15,17.6333335
1060,269.4858704,858.9302979,294,912,551.4264526,1055.087036,1.66079E+15,17.65
1061,269.4858704,858.9302979,294,912,551.1577148,1055.5,1.66079E+15,17.66666675
1062,269.4858704,858.9302979,294,912,549.9432373,1056.63208,1.66079E+15,17.6833335
1063,269.4858704,858.9302979,294,912,549.914856,1056.688599,1.66079E+15,17.7
1064,269.4858704,858.9302979,294,912,549.914856,1056.688599,1.66079E+15,17.71666675
1065,269.4858704,858.9302979,294,912,550.553833,1056.810303,1.66079E+15,17.73333325
1066,269.4858704,858.9302979,294,912,550.8831787,1057.190918,1.66079E+15,17.75
1067,269.4858704,858.9302979,294,912,551.1937256,1056.866089,1.66079E+15,17.76666675
1068,269.4858704,858.9302979,294,912,551.5755005,1056.981079,1.66079E+15,17.78333325
1069,269.4858704,858.9302979,301.6323547,919.3135986,551.7446289,1056.578003,1.66079E+15,17.8
1070,269.4858704,858.9302979,301.6274414,919.0441284,551.595459,1056.361816,1.66079E+15,17.8166665
1071,269.4858704,858.9302979,299.75177,919.1418457,552.1014404,1056.159424,1.66079E+15,17.83333325
1072,269.4858704,858.9302979,299.75177,919.1418457,552.9159546,1055.571045,1.66079E+15,17.85
1073,269.4858704,858.9302979,299.75177,919.1418457,553.1937256,1054.866089,1.66079E+15,17.8666665
1074,269.4858704,858.9302979,299.75177,919.1418457,553.7449341,1053.255127,1.66079E+15,17.8833335
1075,255.2339783,875.9230957,293.5,914.5,550.9312744,1053.584229,1.66079E+15,17.9
1076,255.2339783,875.9230957,293.5,914.5,548.8312988,1054.362183,1.66079E+15,17.91666675
1077,253.2012024,877.2732544,290.1458435,915.854187,547.9371338,1055.3396,1.66079E+15,17.9333335
1078,251.710144,878.017395,288.3650818,916.4761963,547.5,1055.666626,1.66079E+15,17.95
1079,250.8775482,878.1190186,288.1458435,917.854187,547.4158325,1055.745728,1.66079E+15,17.96666675
1080,250.8775482,878.1190186,288.1458435,917.854187,547.7036743,1055.770996,1.66079E+15,17.98333325
1081,253.7766724,872.0966797,291.6581116,916.777771,549.2327271,1055.47168,1.66079E+15,18
1082,256.027771,864.9074097,294,915.8444214,549.7036743,1055.770996,1.66079E+15,18.01666675
1083,256.027771,864.9074097,294,915.8444214,551.5283203,1056.723267,1.66079E+15,18.03333325
1084,256.027771,864.9074097,294,915.8444214,551.6897583,1056.844849,1.66079E+15,18.05
1085,256.027771,864.9074097,294,915.8444214,551.7449341,1057.255127,1.66079E+15,18.0666665
1086,256.027771,864.9074097,294,915.8444214,551.4188843,1057.643066,1.66079E+15,18.08333325
1087,256.027771,864.9074097,294,915.8444214,551.7321777,1058.327637,1.66079E+15,18.1
1088,256.027771,864.9074097,294,915.8444214,551.5,1059,1.66079E+15,18.1166665
1089,256.027771,864.9074097,294,915.8444214,551.3102417,1059.155151,1.66079E+15,18.1333335
1090,256.027771,864.9074097,294,915.8444214,551.5901489,1059.40979,1.66079E+15,18.15
1091,256.027771,864.9074097,294,915.8444214,551.6723633,1059.267822,1.66079E+15,18.16666675
1092,256.027771,864.9074097,294,915.8444214,551.6723633,1059.267822,1.66079E+15,18.1833335
1093,256.027771,864.9074097,294,915.8444214,551.8079224,1059.355957,1.66079E+15,18.2
1094,256.027771,864.9074097,294,915.8444214,551.7404175,1059.179932,1.66079E+15,18.21666675
1095,256.027771,864.9074097,294,915.8444214,552.402771,1059.358276,1.66079E+15,18.23333325
1096,256.027771,864.9074097,294,915.8444214,552.402771,1059.358276,1.66079E+15,18.25
1097,256.027771,864.9074097,294,915.8444214,552.402771,1059.358276,1.66079E+15,18.26666675
1098,256.027771,864.9074097,294,915.8444214,551.9371338,1059.3396,1.66079E+15,18.28333325
1099,256.027771,864.9074097,294,915.8444214,551.6610718,1058.717041,1.66079E+15,18.3
1100,256.027771,864.9074097,294,915.8444214,551.6610718,1058.338989,1.66079E+15,18.3166665
1101,256.027771,864.9074097,294,915.8444214,550.402771,1057.358276,1.66079E+15,18.33333325
1102,256.027771,864.9074097,294,915.8444214,549.7977905,1056.40979,1.66079E+15,18.35
1103,256.027771,864.9074097,294,915.8444214,550.1408691,1055.140869,1.66079E+15,18.3666665
1104,255.3963928,882.8153076,290,919.333313,549.9382935,1053.416626,1.66079E+15,18.3833335
1105,255.3963928,882.8153076,290,919.333313,546.7454834,1053.605835,1.66079E+15,18.4
1106,255.3963928,882.8153076,290,919.333313,543.7177734,1054.754272,1.66079E+15,18.41666675
1107,255.3963928,882.8153076,290,919.333313,542.0072632,1054.905762,1.66079E+15,18.4333335
1108,255.3963928,882.8153076,290,919.333313,541.3276367,1055.732178,1.66079E+15,18.45
1109,255.3963928,882.8153076,290,919.333313,540.3439331,1055.626953,1.66079E+15,18.46666675
1110,255.3963928,882.8153076,290,919.333313,540.6610718,1055.338989,1.66079E+15,18.48333325
1111,255.3963928,882.8153076,290,919.333313,541.6723633,1055.267822,1.66079E+15,18.5
1112,255.3963928,882.8153076,290,919.333313,542.6466064,1055.269043,1.66079E+15,18.51666675
1113,255.3963928,882.8153076,290,919.333313,543.6897583,1054.844849,1.66079E+15,18.53333325
