Frame #,Body Pink X,Body Pink Y,Hand Pink X,Hand Pink Y,Shoulder Green X,Shoulder Green Y,Elbow Orange X,Elbow Orange Y,Timestamp (microseconds),angles,Seconds,Body Pink X meters,Hand Pink X meters,Shoulder Green X meters,Elbow Orange X meters,Body Pink Y meters,Hand Pink Y meters,Shoulder Green Y meters,Elbow Orange Y meters,angular velocity
1.0,726.8201904,1275.5,518.8139038,1395.294434,590.9215698,1210.121948,662.2547607,1011.270996,1658963729026820.0,0.0,0.0,-0.4343849189754009,0.3100697236292329,0.3531649527748035,0.3957973159901131,-0.7623040354013861,-0.833899316041782,-0.7232307677680802,-0.6043872686281293,
2.0,726.5,1275.5,512.9968262,1396.386841,589.3313599,1210.052979,661.3634644,1011.645935,1658963729043486.5,1.436456487909174,0.0166665,-0.4341935568162344,0.3065931405412493,0.3522145620073357,0.3952646317359161,-0.7623040354013861,-0.8345521943360985,-0.7231895483662633,-0.6046113513507709,86.188251157062
3.0,726.5,1275.5,507.1472168,1397.016724,588.1791382,1209.974976,660.8225708,1011.994995,1658963729060153.2,2.90274436894488,0.03333325,-0.4341935568162344,0.3030971147857481,0.3515259353890784,0.3949413660565725,-0.7623040354013861,-0.8349286446322418,-0.7231429297840025,-0.604819967459432,87.97683297797748
4.0,726.5,1274.5,501.0,1397.907837,586.9333496,1209.692993,660.8353271,1011.997986,1658963729076820.0,4.385893400807668,0.05,-0.4341935568162344,0.299423223626887,0.3507813884059055,0.3949489898738729,-0.7617063842564222,-0.8354612193369839,-0.7229744023211921,-0.6048217550340066,88.98849696928242
5.0,726.5,1275.5,495.5,1399.5,585.8285522,1210.264771,660.7157593,1011.914124,1658963729093486.5,5.607225619064337,0.0666665,-0.4341935568162344,0.2961361423295859,0.3501211049748424,0.3948775300413021,-0.7623040354013861,-0.836412777376903,-0.7233161260975575,-0.6047716348136877,73.28066590205916
6.0,726.5,1275.5,490.2348633,1399.534058,584.6270752,1209.772949,660.5649414,1011.987,1658963729110153.2,6.914988405627828,0.08333325,-0.4341935568162344,0.2929894273524397,0.3494030408701448,0.3947873935506861,-0.7623040354013861,-0.8364331321795982,-0.7230221881161389,-0.6048151892385281,78.46537486693516
7.0,726.4857178,1274.842896,485.5,1400.5,582.9171143,1210.154419,661.0271606,1011.644897,1658963729126819.8,8.004956562752481,0.09999975,-0.4341850210430518,0.2901596308799474,0.3483810807804163,0.3950636393847904,-0.7619113164434258,-0.8370104285218669,-0.7232501740984083,-0.6046107309888825,65.39874341491331
8.0,725.9155884,1274.603394,480.1551208,1401.689819,581.5615234,1209.700195,660.3892212,1011.419373,1658963729143486.5,9.16252833460088,0.1166665,-0.4338442825543643,0.286965257706374,0.3475709103269288,0.3946823741719628,-0.7617681777989046,-0.8377215252095166,-0.7229787066047382,-0.6044759463120656,69.45395904110872
9.0,726.0,1274.5,475.6825256,1403.317505,581.5615234,1209.700195,660.3943481,1011.355103,1658963729160153.5,9.992002160929768,0.1333335,-0.4338947312437525,0.2842922060641342,0.3475709103269288,0.3946854382696179,-0.7617063842564222,-0.8386943136110583,-0.7229787066047382,-0.6044375352729788,49.7674342310487
10.0,725.730896,1274.353394,471.3174744,1403.682495,578.4359131,1210.841553,660.3943481,1011.355103,1658963729176820.0,11.138347717114872,0.15,-0.4337339009300381,0.2816834282166283,0.345702885752423,0.3946854382696179,-0.7616187650126637,-0.8389124503024586,-0.7236608405202519,-0.6044375352729788,68.78142118531805
11.0,725.2270508,1274.32373,466.8414917,1404.158447,578.4359131,1210.841553,659.0649414,1011.134216,1658963729193486.8,12.083434223320229,0.16666675,-0.4334327772693736,0.279008352031135,0.345702885752423,0.3938909168332403,-0.7616010362890995,-0.8391969035602065,-0.7236608405202519,-0.6043055219045212,56.70490684778713
12.0,725.0,1274.5,462.5,1405.5,575.4784546,1211.027222,658.8344727,1011.108826,1658963729210153.2,13.060994576290284,0.18333325,-0.4332970800987886,0.276413654545779,0.3439353572937149,0.393753176950807,-0.7617063842564222,-0.8399986842466861,-0.7237718058106862,-0.6042903475419505,58.654207720280525
13.0,724.5,1274.5,458.8200073,1406.5,574.3358154,1211.286011,658.6286011,1011.197632,1658963729226820.0,13.824036996822144,0.2,-0.4329982545263067,0.2742143026951653,0.3432524576675543,0.3936301375533514,-0.7617063842564222,-0.84059633539165,-0.7239264713528402,-0.6043434225495302,45.782316320330004
14.0,724.5,1274.5,455.6825256,1407.317505,572.921814,1211.331055,658.7858887,1011.080322,1658963729243486.8,14.498068688264697,0.21666675,-0.4329982545263067,0.2723391831648573,0.3424073781118639,0.3937241406675801,-0.7617063842564222,-0.8410849181909137,-0.723953391951014,-0.6042733120937145,40.4416992780568
15.0,724.5,1274.5,452.8157043,1407.655884,572.921814,1211.331055,658.6806641,1010.734558,1658963729260153.2,15.067306950164497,0.23333325,-0.4329982545263067,0.2706258241325055,0.3424073781118639,0.3936612530649117,-0.7617063842564222,-0.8412871507876953,-0.723953391951014,-0.6040666658432272,34.1546372603606
16.0,724.5,1274.5,449.0,1409.194458,570.2628784,1211.504028,658.5,1010.5,1658963729276820.0,15.886182525187202,0.25,-0.4329982545263067,0.268345364088767,0.3408182622061387,0.3935532789586928,-0.7617063842564222,-0.842206681300407,-0.7240567694625119,-0.6039264819859668,49.13228883991809
17.0,724.5,1274.5,446.7403564,1409.140381,568.8161621,1211.453491,658.5,1010.5,1658963729293486.5,16.48059359117012,0.2666665,-0.4329982545263067,0.2669948855040168,0.3399536305530058,0.3935532789586928,-0.7617063842564222,-0.8421743621194407,-0.7240265659665988,-0.6039264819859668,35.66502060918122
18.0,724.5,1274.5,445.3174744,1409.682495,568.4881592,1211.349121,658.3599854,1010.419983,1658963729310153.2,16.729266911508166,0.28333325,-0.4329982545263067,0.2661444984475684,0.3397575992442694,0.3934695990726912,-0.7617063842564222,-0.8424983571722418,-0.7239641891165989,-0.6038786597343002,14.92032461865966
19.0,724.2788086,1274.278809,443.3174744,1409.682495,568.4881592,1211.349121,657.4478149,1010.301208,1658963729326820.0,17.14434427941376,0.3,-0.4328660592328406,0.2649491961576407,0.3397575992442694,0.392924439328964,-0.7615741892020165,-0.8424983571722418,-0.7239641891165989,-0.6038076737195571,24.904517551747983
20.0,724.5,1274.5,441.8312683,1410.637817,567.5,1212.136353,657.0422363,1010.419983,1658963729343486.5,17.451546270544213,0.3166665,-0.4329982545263067,0.2640609633803234,0.3391670247669828,0.3926820448143011,-0.7617063842564222,-0.8430693064593509,-0.7244346792227512,-0.6038786597343002,18.43230379086497
21.0,724.5,1274.5,441.2796936,1411.180054,566.8666382,1211.890625,657.0422363,1010.419983,1658963729360153.2,17.536275950718917,0.33333325,-0.4329982545263067,0.2637313141293353,0.3387884953620365,0.3926820448143011,-0.7617063842564222,-0.8433933750232425,-0.7242878196022015,-0.6038786597343002,5.08375539170525
22.0,723.5,1274.5,440.1022644,1411.67041,566.3834839,1212.606567,656.9333496,1009.864075,1658963729376819.8,17.795045919591647,0.34999975,-0.4324006033813429,0.2630276222198415,0.3384997376414472,0.3926169685533748,-0.7617063842564222,-0.8436864368480824,-0.7247157031582292,-0.6035464206816057,15.526353395897814
