Frame #,Body Pink X,Body Pink Y,Hand Pink X,Hand Pink Y,Shoulder Green X,Shoulder Green Y,Elbow Orange X,Elbow Orange Y,Timestamp (microseconds),angles,Seconds
150.0,467.5,1319.5,460.5673218,1644.584961,312.7600708,984.0219727,353.7322083,1257.327637,1660000937360003.2,0.1411666457850577,2.48333325
151.0,467.5,1319.5,460.5673218,1644.584961,312.6954956,983.9693604,354.1551208,1257.310181,1660000937376670.0,0.1411800917810363,2.5
152.0,467.5,1319.5,460.5673218,1644.584961,312.818512,984.0333252,354.5625,1257.984375,1660000937393336.5,0.1411428666969236,2.5166665
153.0,467.5,1319.5,460.5673218,1644.584961,312.8791199,984.0109863,354.7094727,1258.336426,1660000937410003.2,0.1411072892061738,2.53333325
154.0,467.5,1319.5,460.5673218,1644.584961,312.9606628,984.0617676,355.3640747,1258.314453,1660000937426669.8,0.1410852689183002,2.54999975
155.0,467.5,1319.5,460.5673218,1644.584961,312.9606628,984.0617676,355.5254211,1258.240112,1660000937443336.5,0.1410852689183002,2.5666665
156.0,467.5,1319.5,460.5673218,1644.584961,313.0222168,984.0499878,355.9301147,1258.29834,1660000937460003.2,0.1410526135107651,2.58333325
157.0,467.5,1319.5,460.5673218,1644.584961,313.1966248,984.0617676,356.1339111,1258.250732,1660000937476669.8,0.1409744995735565,2.59999975
158.0,467.5,1319.5,460.5673218,1644.584961,313.5549316,984.0109863,357.0648193,1257.981445,1660000937493336.5,0.1407899626206362,2.6166665
159.0,467.5,1319.5,460.5673218,1644.584961,313.6144104,984.0630493,357.2843933,1257.508179,1660000937510003.2,0.1407786165712174,2.63333325
160.0,482.0973206,1491.647217,489.8955688,1642.827759,313.9269714,983.9269409,357.7488403,1257.37561,1660000937526670.0,2.297526317160078,2.65
161.0,482.0973206,1491.647217,489.8955688,1642.827759,313.9777832,983.9500122,358.9523926,1257.378662,1660000937543336.8,2.297695215821342,2.66666675
162.0,482.0973206,1491.647217,489.8955688,1642.827759,314.1003723,983.9147949,359.3161621,1257.066162,1660000937560003.2,2.2978287911673965,2.68333325
163.0,482.0973206,1491.647217,489.8955688,1642.827759,314.2399292,983.9780273,359.4921875,1256.916626,1660000937576670.0,2.298292173093582,2.7
164.0,482.0973206,1491.647217,489.8955688,1642.827759,314.3045044,984.0306396,360.197113,1256.237671,1660000937593336.5,2.298577033747069,2.7166665
165.0,482.0973206,1491.647217,489.8955688,1642.827759,314.3521729,983.8719482,360.6234131,1256.430054,1660000937610003.2,2.298191558077326,2.73333325
166.0,482.0973206,1491.647217,489.8955688,1642.827759,314.3732605,983.5968018,360.8392334,1256.314453,1660000937626670.0,2.2974032695505,2.75
167.0,482.0973206,1491.647217,489.8955688,1642.827759,314.3732605,983.5968018,361.0280457,1255.651123,1660000937643336.5,2.2974032695505,2.7666665
