Frame #,Arm Pink X,Arm Pink Y,Leg Pink X,Leg Pink Y,Shoulder Pink X,Shoulder Pink Y,Back Pink X,Back Pink Y,Neck Green X,Neck Green Y,Timestamp (microseconds),angles,Seconds
96.0,381.5,897.5,420.0327759,1222.699463,399.5,736.2444458,491.8387756,858.56427,494.5,689.2416382,1660610146898333.2,0.3304799063119022,1.58333325
97.0,381.5,897.5,420.0327759,1222.699463,399.5,736.2444458,491.8387756,858.56427,494.5,689.2416382,1660610146915000.0,0.3304799063119022,1.6
98.0,381.6666565,898.0,420.0327759,1222.699463,399.5,736.2444458,491.8387756,858.56427,494.5,689.2416382,1660610146931666.5,0.3304799063119022,1.6166665
99.0,381.6666565,898.0,420.0327759,1222.699463,399.5,736.2444458,491.8387756,858.56427,494.5,689.2416382,1660610146948333.5,0.3304799063119022,1.6333335
100.0,381.6666565,898.0,420.2787781,1222.721191,399.5,736.2444458,491.8387756,858.56427,494.5,689.2416382,1660610146965000.2,0.3304799063119022,1.65000025
101.0,381.5,898.0,420.2787781,1222.721191,399.5,736.2444458,491.8387756,858.56427,494.5,689.2416382,1660610146981666.8,0.3304799063119022,1.66666675
102.0,381.5,898.0,420.2787781,1222.721191,398.1136475,736.6514893,491.5933228,859.4066772,494.5,689.5,1660610146998333.5,0.3275117267700559,1.6833335
103.0,381.5,897.5,420.5,1223.5,398.3418884,736.777771,491.4885864,858.5981445,494.5,689.5,1660610147015000.0,0.3290989995676795,1.7
104.0,381.5,898.0,420.5,1223.5,398.5,737.0,491.6610718,859.3389282,494.5,689.5,1660610147031666.8,0.32763099263518586,1.71666675
105.0,381.5,898.0,420.379303,1222.620728,398.3333435,737.2666626,491.6610718,859.3389282,494.5,689.2416382,1660610147048333.5,0.32908527777100216,1.7333335
106.0,381.5,898.0,420.5,1223.5,398.6913452,736.8641968,491.6610718,859.3389282,494.5,689.5,1660610147065000.0,0.32763099263518586,1.75
107.0,381.5,898.0,420.5,1223.5,398.6913452,736.8641968,491.6610718,859.3389282,494.5,689.5,1660610147081666.8,0.32763099263518586,1.76666675
108.0,381.5,898.0,420.5,1223.5,398.2156982,737.6274414,491.1782837,859.0,494.5,689.5,1660610147098333.2,0.3283685423681281,1.78333325
109.0,381.2873535,897.7126465,420.53125,1223.375,398.0,737.5,491.1782837,859.0,494.5,689.5,1660610147115000.0,0.3283685423681281,1.8
110.0,381.5,898.0,420.5,1223.5,398.2156982,737.6274414,491.1782837,859.0,494.5,689.5,1660610147131666.8,0.3283685423681281,1.81666675
111.0,381.5,898.0,420.5,1223.5,398.2156982,737.6274414,491.1782837,859.0,494.5,689.5,1660610147148333.2,0.3283685423681281,1.83333325
112.0,381.5,898.0,420.5,1223.5,398.2533264,736.5599976,491.5801392,859.4230957,494.5,689.5,1660610147165000.0,0.32748226870400365,1.85
113.0,381.5,898.0,420.53125,1223.375,398.2619019,737.0952148,491.5801392,859.4230957,494.5,689.5,1660610147181666.5,0.32748226870400365,1.8666665
114.0,381.5,898.0,420.53125,1223.375,398.2619019,737.0952148,491.5801392,859.4230957,494.5,689.5,1660610147198333.5,0.32748226870400365,1.8833335
115.0,381.5,898.0,420.777771,1223.341919,398.2619019,737.0952148,491.5801392,859.4230957,494.5,689.5,1660610147215000.2,0.32748226870400365,1.90000025
116.0,381.3086548,898.1358032,420.5,1223.5,397.5,737.5,491.5801392,859.4230957,494.5,689.5,1660610147231666.8,0.32748226870400365,1.91666675
117.0,381.3086548,898.1358032,420.5,1223.5,397.8533325,736.8533325,491.5801392,859.4230957,494.5,689.5,1660610147248333.5,0.32748226870400365,1.9333335
118.0,381.3086548,898.1358032,420.5,1223.5,398.0,738.0454712,491.5801392,859.4230957,493.5357056,689.6309814,1660610147265000.0,0.6520529777135101,1.95
119.0,381.3086548,898.1358032,420.5,1223.5,398.3734741,738.7407837,491.5801392,859.4230957,493.5357056,689.6309814,1660610147281666.8,0.6520529777135101,1.96666675
120.0,381.3086548,898.1358032,420.5,1223.5,398.2032471,736.9187012,491.5801392,859.4230957,493.46875,689.625,1660610147298333.5,0.6746664723734465,1.9833335
121.0,370.289856,1163.840576,420.5,1223.5,397.7979736,737.1414185,491.5801392,859.4230957,492.8999939,689.5,1660610147315000.0,0.8668948436268402,2.0
122.0,370.289856,1163.840576,420.5,1223.5,397.5,737.5,491.5801392,859.4230957,492.8999939,689.5,1660610147331666.8,0.8668948436268402,2.01666675
123.0,370.289856,1163.840576,420.5,1223.5,397.3741455,737.2720947,491.5801392,859.4230957,492.8999939,689.5,1660610147348333.2,0.8668948436268402,2.03333325
124.0,370.289856,1163.840576,420.5,1223.5,397.6960754,737.5490112,491.5801392,859.4230957,492.5,689.5,1660610147365000.0,1.0017614800401462,2.05
125.0,370.289856,1163.840576,420.5,1223.5,397.6960754,737.5490112,491.8422546,859.5,492.5,689.5,1660610147381666.8,1.001284399895463,2.06666675
126.0,370.289856,1163.840576,420.5,1223.5,397.5974731,738.1257935,491.8422546,859.5,492.5,689.5,1660610147398333.2,1.001284399895463,2.08333325
127.0,370.289856,1163.840576,420.5,1223.5,397.5974731,738.1257935,491.8422546,859.5,492.5,689.5,1660610147415000.0,1.001284399895463,2.1
128.0,370.289856,1163.840576,420.5,1223.5,397.9105835,738.1625977,491.8422546,859.5,492.5,689.5,1660610147431666.5,1.001284399895463,2.1166665
129.0,381.375,898.53125,420.53125,1223.375,398.0,738.0,491.8422546,859.5,492.5,689.5,1660610147448333.5,1.001284399895463,2.1333335
130.0,381.375,898.53125,420.53125,1223.375,398.0,738.0,491.8422546,859.5,492.5,689.5,1660610147465000.2,1.001284399895463,2.15000025
131.0,381.375,898.53125,420.53125,1223.375,398.0,738.0,491.8422546,859.5,492.5,689.5,1660610147481666.8,1.001284399895463,2.16666675
132.0,381.375,898.53125,420.53125,1223.375,397.1375732,737.6772461,491.8422546,859.5,492.5,689.5,1660610147498333.5,1.001284399895463,2.1833335
133.0,381.375,898.53125,420.53125,1223.375,397.0601196,737.6338501,491.8422546,859.5,492.5,689.5,1660610147515000.0,1.001284399895463,2.2
134.0,381.1111145,898.3434448,420.53125,1223.375,397.0601196,737.6338501,491.8422546,859.5,492.5,689.5,1660610147531666.8,1.001284399895463,2.21666675
135.0,380.6396484,898.3603516,420.53125,1223.375,397.6309509,737.4642944,491.6610718,859.6610718,492.5,689.5,1660610147548333.5,1.0003529646661444,2.2333335
136.0,381.3900757,898.8581543,420.53125,1223.375,397.5,737.5,492.3487244,859.5,492.5,689.5,1660610147565000.0,1.0012251593546821,2.25
137.0,381.3900757,898.8581543,420.53125,1223.375,397.5,737.5,492.3487244,859.5,492.5,689.5,1660610147581666.8,1.0012251593546821,2.26666675
138.0,381.3900757,898.8581543,420.53125,1223.375,397.5,737.5,492.3487244,859.5,492.5,689.5,1660610147598333.2,1.0012251593546821,2.28333325
139.0,381.3900757,898.8581543,420.53125,1223.375,397.0894165,738.1625977,491.6610718,859.3389282,492.5,689.5,1660610147615000.0,1.0022513784988483,2.3
140.0,381.3900757,898.8581543,420.53125,1223.375,396.9074097,738.027771,491.6610718,859.3389282,492.0,689.666687,1660610147631666.8,1.1708137186880139,2.31666675
141.0,381.3900757,898.8581543,420.53125,1223.375,396.9074097,738.027771,491.6610718,859.3389282,492.46875,689.625,1660610147648333.2,1.0125927506961676,2.33333325
142.0,381.3900757,898.8581543,420.53125,1223.375,396.8284302,737.8970337,491.6610718,859.3389282,492.0,689.5,1660610147665000.0,1.1709260452071144,2.35
143.0,381.3900757,898.8581543,420.53125,1223.375,397.4047546,736.9523926,491.6610718,859.3389282,492.0,689.5,1660610147681666.5,1.1709260452071144,2.3666665
144.0,381.0,899.0,420.53125,1223.375,396.6045227,737.7231445,491.6610718,859.3389282,492.5,689.5,1660610147698333.5,1.0022513784988483,2.3833335
145.0,381.0,899.0,420.53125,1223.375,396.6045227,737.7231445,491.6610718,859.3389282,492.5,689.5,1660610147715000.2,1.0022513784988483,2.40000025
146.0,381.0,899.0,420.53125,1223.375,396.5846863,737.8415527,491.6610718,859.3389282,492.5,689.5,1660610147731666.8,1.0022513784988483,2.41666675
147.0,381.0,899.0,420.53125,1223.375,396.5846863,737.8415527,491.6610718,859.3389282,492.5,689.5,1660610147748333.5,1.0022513784988483,2.4333335
148.0,381.0,899.0,420.53125,1223.375,396.5846863,737.8415527,491.6610718,859.3389282,492.5,689.5,1660610147765000.0,1.0022513784988483,2.45
149.0,380.6099243,898.8581543,420.53125,1223.375,396.5846863,737.8415527,491.6610718,859.3389282,492.5,689.5,1660610147781666.8,1.0022513784988483,2.46666675
150.0,380.6099243,898.8581543,420.53125,1223.375,396.6772461,737.7830811,491.6610718,859.3389282,492.46875,689.375,1660610147798333.5,1.012993817701105,2.4833335
151.0,380.6099243,898.8581543,420.53125,1223.375,396.6772461,737.7830811,491.5,859.5,492.46875,689.375,1660610147815000.0,1.012086209490493,2.5
152.0,380.6099243,898.8581543,420.53125,1223.375,396.4821472,738.1190186,491.6610718,859.3389282,492.5,689.5,1660610147831666.8,1.0022513784988483,2.51666675
153.0,380.6099243,898.8581543,420.53125,1223.375,396.4821472,738.1190186,491.6610718,859.3389282,492.5,689.5,1660610147848333.2,1.0022513784988483,2.53333325
154.0,380.2592468,898.4074097,420.53125,1223.375,396.4821472,738.1190186,491.6610718,859.3389282,492.5,689.5,1660610147865000.0,1.0022513784988483,2.55
155.0,380.5,898.7011719,420.53125,1223.375,396.4821472,738.1190186,491.5,859.5,492.1358032,689.3086548,1660610147881666.8,1.1242990934117558,2.56666675
156.0,380.2592468,898.4074097,420.53125,1223.375,396.8863525,738.0,491.3102417,859.7788696,492.1358032,689.3086548,1660610147898333.2,1.1225399157815137,2.58333325
157.0,380.2592468,898.4074097,420.53125,1223.375,397.0,738.0,491.3102417,859.7788696,492.1358032,689.3086548,1660610147915000.0,1.1225399157815137,2.6
158.0,380.2592468,898.4074097,420.3603516,1223.099121,396.5,738.0,491.3102417,859.7788696,492.1358032,689.3086548,1660610147931666.5,1.1225399157815137,2.6166665
159.0,380.6071472,898.7261963,420.3603516,1223.099121,396.3910217,738.0384521,491.3102417,859.7788696,492.1358032,689.3086548,1660610147948333.5,1.1225399157815137,2.6333335
160.0,380.6071472,898.7261963,420.3603516,1223.099121,396.5,738.0,491.3102417,859.7788696,492.1358032,689.3086548,1660610147965000.2,1.1225399157815137,2.65000025
161.0,380.6071472,898.7261963,420.3603516,1223.099121,396.6994629,737.666687,491.3102417,859.7788696,492.1358032,689.3086548,1660610147981666.8,1.1225399157815137,2.66666675
162.0,381.5,899.0,420.1025696,1222.23584,397.5,739.5,491.5,859.1577148,492.46875,689.625,1660610147998333.5,1.01364752848252,2.6833335
163.0,381.5,899.0,419.8639526,1222.278931,396.5,738.5,491.5,859.1577148,492.0,689.5,1660610148015000.0,1.1721890970691866,2.7
164.0,381.5,899.0,419.9629517,1222.092651,396.5,738.5,491.5,859.1577148,492.0,689.5,1660610148031666.8,1.1721890970691866,2.71666675
165.0,381.5,899.0,419.9629517,1222.092651,396.5,738.5,491.5,859.1577148,492.1358032,689.3086548,1660610148048333.5,1.1265688674872372,2.7333335
166.0,381.3900757,898.8581543,419.9629517,1222.092651,396.5,738.5,491.1472778,859.9030762,491.4642944,689.3690186,1660610148065000.0,1.3472817944006517,2.75
167.0,381.5,899.0,419.9629517,1222.092651,396.6396484,738.6396484,491.0921936,859.5957642,491.3603516,689.3603516,1660610148081666.8,1.3847227913879057,2.76666675
168.0,381.5952454,898.9523926,420.1360474,1222.278931,396.6396484,738.6396484,491.1472778,859.9030762,492.0,689.5,1660610148098333.2,1.1670782754973055,2.78333325
169.0,381.5952454,898.9523926,420.1360474,1222.278931,396.5,738.5,491.1472778,859.9030762,492.5,689.5,1660610148115000.0,0.9989670523658185,2.8
170.0,381.5952454,898.9523926,420.1360474,1222.278931,396.6396484,738.6396484,491.1472778,859.9030762,492.5,689.5,1660610148131666.8,0.9989670523658185,2.81666675
