Timestamp (microseconds),Gyro X (°/s),Gyro Y (°/s),Gyro Z (°/s)
1660610132319610,0.33569848172737693,0.5188067444876197,0.6408789196611906
1660610132335613,0.6408789196611906,0.7629510948347615,0.9460593575952316
1660610132351616,0.7629510948347615,0.15259021896690683,0.8239871824216607
1660610132367620,0.5798428320745188,-0.5798428320745188,0.45777065690094787
1660610132383623,0.213626306553806,-0.8239871824216607,0.45777065690094787
1660610132399626,0.03051804379333589,-1.1902037079423735,0.6408789196611906
1660610132415629,0.09155413138023505,-1.1291676203554744,1.3122758831159445
1660610132431632,-0.09155413138023505,-1.1291676203554744,1.983672846570471
1660610132447635,-0.5188067444876197,-2.288853284504512,2.288853284504512
1660610132463638,-0.7629510948347615,-2.7771419851987957,2.04470893415737
1660610132479642,-0.7629510948347615,-2.410925459678083,1.4953841458761872
1660610132495645,-0.5188067444876197,-2.288853284504512,1.1902037079423735
1660610132511648,-0.3967345693140487,-1.4953841458761872,0.8850232700083325
1660610132527651,-0.09155413138023505,-0.45777065690094787,0.8239871824216607
1660610132543654,0.2746623941404778,-0.2746623941404778,0.8239871824216607
1660610132559657,0.03051804379333589,-0.9460593575952316,0.3967345693140487
1660610132575660,-0.09155413138023505,-1.6784924086366573,0.15259021896690683
1660610132591663,-0.2746623941404778,-1.1291676203554744,0.33569848172737693
1660610132607667,-0.45777065690094787,-0.9460593575952316,0.8850232700083325
1660610132623670,-0.8850232700083325,-1.739528496223329,1.1291676203554744
1660610132639648,-1.1902037079423735,-1.6174563210497581,0.6408789196611906
1660610132655651,-1.2512397955290453,-1.3122758831159445,0.09155413138023505
1660610132671654,-1.1902037079423735,-1.5564202334630863,-0.09155413138023505
1660610132687657,-1.0681315327688026,-0.8850232700083325,0.33569848172737693
1660610132703661,-0.8850232700083325,0.45777065690094787,0.6408789196611906
1660610132719664,-1.0070954451819034,0.2746623941404778,0.7629510948347615
1660610132735667,-0.9460593575952316,0.213626306553806,0.6408789196611906
1660610132751670,-1.0681315327688026,-0.45777065690094787,0.3967345693140487
1660610132767673,-1.2512397955290453,-0.5188067444876197,0.09155413138023505
1660610132783676,-1.2512397955290453,-0.15259021896690683,-0.15259021896690683
1660610132799679,-1.1291676203554744,1.0070954451819034,-0.03051804379333589
1660610132815683,-1.0070954451819034,1.2512397955290453,0.33569848172737693
1660610132831686,-1.0681315327688026,0.6408789196611906,0.3967345693140487
1660610132847689,-1.0070954451819034,0.5188067444876197,0.2746623941404778
1660610132863692,-0.6408789196611906,0.33569848172737693,0.2746623941404778
1660610132879695,-0.33569848172737693,0.45777065690094787,0.213626306553806
1660610132895698,-0.09155413138023505,0.5188067444876197,-0.03051804379333589
1660610132911701,-0.15259021896690683,0.213626306553806,-0.3967345693140487
1660610132927704,-0.33569848172737693,0.6408789196611906,-0.7019150072480898
1660610132943708,-0.2746623941404778,0.5798428320745188,-0.7629510948347615
1660610132959716,-0.213626306553806,0.6408789196611906,-0.2746623941404778
1660610132975720,-0.09155413138023505,0.09155413138023505,-0.15259021896690683
1660610132991723,0.15259021896690683,-0.15259021896690683,-0.15259021896690683
1660610133007726,0.33569848172737693,-0.7019150072480898,-0.45777065690094787
1660610133023729,0.7019150072480898,-1.0681315327688026,-0.7629510948347615
1660610133039732,1.0681315327688026,-1.739528496223329,-1.0681315327688026
1660610133055735,1.4343480582895154,-2.8381780727854675,-1.1902037079423735
1660610133071738,1.3733119707026162,-2.655069810025225,-0.8850232700083325
1660610133087741,0.9460593575952316,-2.166781109330941,-0.5188067444876197
1660610133103745,0.6408789196611906,-0.9460593575952316,-0.2746623941404778
1660610133119748,0.15259021896690683,-0.2746623941404778,-0.213626306553806
1660610133135751,-0.7019150072480898,-0.5188067444876197,-0.6408789196611906
1660610133151754,-0.9460593575952316,-0.33569848172737693,-0.8850232700083325
1660610133167757,-0.7629510948347615,0.09155413138023505,-0.8239871824216607
1660610133183760,-0.5798428320745188,0.3967345693140487,-0.6408789196611906
1660610133199763,0.33569848172737693,-0.8850232700083325,-0.6408789196611906
1660610133215767,1.8616006713969,-2.288853284504512,-0.5798428320745188
1660610133231770,3.0212863355459376,-1.5564202334630863,-0.5188067444876197
1660610133247773,3.814755474174035,-0.3967345693140487,-0.15259021896690683
