Frame #,Hand Pink X,Hand Pink Y,Body Pink X,Body Pink Y,Shoulder Green X,Shoulder Green Y,Elbow Orange X,Elbow Orange Y,Timestamp (microseconds),angles,Seconds,Hand Pink X meters,Body Pink X meters,Shoulder Green X meters,Elbow Orange X meters,Hand Pink Y meters,Body Pink Y meters,Shoulder Green Y meters,Elbow Orange Y meters,angular velocity,Hand Pink m/s,Body Pink m/s,Shoulder Green m/s,Elbow Orange m/s
1.0,583.8046875,1605.575317,888.7409668,1302.384277,794.2301636,996.9523926,729.5,1285.5,1658970229000000.0,0.0,0.0,0.4980205790105765,-0.7581496009761921,0.6775261905442252,0.6223074602980394,-1.3696524987518706,-1.1110122710787778,-0.8504604680972719,-1.0966089653367097,,,,,
2.0,583.8046875,1605.575317,888.7409668,1302.384277,793.2598877,997.6553955,729.222229,1285.341919,1658970229016666.8,0.0,0.01666675,0.4980205790105765,-0.7581496009761921,0.6766984867318643,0.6220705048963198,-1.3696524987518706,-1.1110122710787778,-0.851060171934532,-1.0964741127176123,0.0,0.0,0.0,0.06132746412755629,0.016358457403238366
3.0,584.0430908,1605.544922,888.888916,1302.53833,793.7468872,997.1605225,729.2177124,1284.925171,1658970229033333.2,-0.0191827454769848,0.03333325,0.4982239513918645,-0.7582758105593382,0.6771139266523732,0.6220666519643456,-1.3696265699852417,-1.111143687571144,-0.8506380154440588,-1.0961186015600193,-1.1509762383814717,0.012301116009317988,0.010932380895192564,0.0355373486349787,0.021331922129253784
4.0,584.1479492,1605.134155,888.8126221,1301.851807,793.7468872,997.1605225,729.2177124,1284.925171,1658970229050000.0,-0.016089039915787,0.05,0.498313401925922,-0.7582107272651022,0.6771139266523732,0.6220666519643456,-1.3692761609810684,-1.110558042081677,-0.8506380154440588,-1.0961186015600193,0.18562140556484,0.021698763229639456,0.03535504643297986,0.0,0.0
5.0,584.4208374,1605.618286,889.0855103,1301.868408,793.9645386,997.1418457,729.6737671,1285.283691,1658970229066666.5,-0.0530996315531961,0.0666665,0.4985461920049999,-0.75844351734418,0.6772995964124341,0.6224556941056945,-1.3696891538982192,-1.1105722037350676,-0.8506220830081789,-1.096424440724743,-2.220657704821594,0.02844495972789823,0.013993226362699956,0.011181125539534702,0.029691900860790946
6.0,584.5300903,1606.030151,889.0,1301.94873,795.15625,996.614563,731.0,1286.5,1658970229083333.2,0.0741477586724723,0.08333325,0.4986393913123737,-0.7583705719053557,0.6783161980501891,0.6235870506893307,-1.3700404995625588,-1.1106407232413404,-0.8501722790905694,-1.0974620255975704,7.634805239513908,0.021809804957465283,0.006004786026705702,0.06669999126730532,0.0921063532855746
7.0,584.3218994,1605.921875,889.3427734,1301.810913,795.4642944,996.5952148,730.7729492,1286.32373,1658970229100000.0,0.0535150685494653,0.1,0.4984617919289109,-0.758662978271376,0.6785789784864097,0.6233933626746541,-1.369948133609754,-1.1105231570353693,-0.8501557739100302,-1.0973116566653889,-1.2379552176043311,0.012010946543801408,0.01890935917560919,0.015797896161254373,0.014712345362359365
8.0,584.1450806,1605.541138,889.0625,1301.613403,794.8049927,996.9503784,730.2270508,1286.32373,1658970229116666.5,0.0276166866709476,0.1166665,0.4983109548372578,-0.7584238881716595,0.6780165544062217,0.6229276784431466,-1.3696233420052146,-1.1103546691032466,-0.8504587498632945,-1.0973116566653889,-1.5539184518955806,0.021486486277464193,0.01754959066736913,0.038330340296355674,0.027941053890450096
9.0,584.4054565,1605.843994,889.5234375,1301.460938,795.2730713,996.730896,730.7729492,1286.32373,1658970229133333.5,0.058281096800956,0.1333335,0.4985330711704336,-0.7588170956356501,0.678415853658841,0.6233933626746541,-1.3698816964235778,-1.1102246072705744,-0.8502715181498962,-1.0973116566653889,1.8398278112442803,0.020442544250276504,0.024849577143316804,0.02646099369865144,0.027941053890450096
10.0,584.4758911,1605.61853,889.8164063,1301.463745,794.9418335,997.399231,730.730896,1286.353394,1658970229150000.0,-0.057709530990358,0.15,0.4985931561286832,-0.7590670156766023,0.6781332878547661,0.623357488760892,-1.369689362044923,-1.1102270018107268,-0.8508416481793386,-1.0973369618449669,-6.959507262551465,0.012090069293155257,0.014995890720174904,0.038178659782346906,0.002634054533886582
11.0,584.5,1605.5,889.8164063,1301.463745,795.0043335,997.2164307,730.730896,1286.353394,1658970229166666.8,-0.0562700625208442,0.16666675,0.4986137224732063,-0.7590670156766023,0.67818660412107,0.623357488760892,-1.369588248812203,-1.1102270018107268,-0.8506857085077352,-1.0973369618449669,0.0863676763324464,0.006191017468015073,0.0,0.009888139337435911,0.0
12.0,584.5227051,1605.865845,889.769043,1301.5,795.3621216,996.699585,731.0,1286.5,1658970229183333.5,0.0687595096433823,0.1833335,0.4986330912917353,-0.759026611927549,0.6784918189309889,0.6235870506893307,-1.369900336643338,-1.1102579295104842,-0.8502448079800683,-1.0974620255975704,7.50173682116948,0.01876129728204582,0.003052924496189246,0.03217417721973062,0.015685108744717787
13.0,584.3762207,1605.479492,889.3143921,1301.364014,795.3059082,997.4109497,730.8312988,1286.362183,1658970229200000.0,-0.0452538667911328,0.2,0.4985081312712591,-0.7586387673121944,0.6784438655133209,0.6234431383996513,-1.3695707542523734,-1.1101419252578508,-0.8508516449366175,-1.0973444593915993,-6.840870994780854,0.021148579454536333,0.02428928891999776,0.036523721600620555,0.011149763031834053
14.0,584.2594604,1605.744507,889.2414551,1301.397461,795.3059082,997.4109497,730.6821899,1286.5,1658970229216666.8,-0.0431664085591771,0.21666675,0.4984085276992829,-0.758576547655948,0.6784438655133209,0.6233159395225205,-1.3697968280174055,-1.1101704575643958,-0.8508516449366175,-1.0974620255975704,0.125246867683004,0.014822576956467754,0.004106989323667442,0.0,0.010392541636538369
15.0,584.104187,1605.258301,888.8533325,1303.460571,794.5465088,997.4805908,730.333313,1286.333374,1658970229233333.2,-0.0159616527751794,0.23333325,0.4982760701321742,-0.7582454556895459,0.6777960520630594,0.6230183265031982,-1.3693820650002135,-1.1119304147191806,-0.8509110529915501,-1.0973198835785445,1.6323016700565622,0.026124014298198786,0.10744978304686975,0.039031906179308545,0.019788893507078003
16.0,584.2753906,1605.128418,889.1428833,1301.569214,793.8063354,997.0444336,730.333313,1286.333374,1658970229250000.0,-0.0266507517802983,0.25,0.4984221171198505,-0.7584924599705264,0.677164639549373,0.6230183265031982,-1.369271266974352,-1.1103169732233795,-0.8505389846167419,-1.0973198835785445,-0.6413427335934656,0.01099915135448446,0.09793434775758814,0.04397294505374553,0.0
17.0,584.1578979,1605.126709,888.8571777,1303.086792,794.114563,997.263916,730.333313,1286.333374,1658970229266666.8,-0.0166817648512526,0.26666675,0.4983218887665392,-0.7582487358768609,0.6774275762662336,0.6230183265031982,-1.369269809094366,-1.1116115587079365,-0.8507262163301402,-1.0973198835785445,0.5981362250616162,0.006014337336529948,0.07903967888580468,0.01936721853214361,0.0
18.0,584.0304565,1605.112427,889.3937378,1301.224609,794.3597412,997.5214233,730.333313,1286.333374,1658970229283333.2,-0.0055138874165686,0.28333325,0.4982131735726108,-0.7587064539757346,0.677636728045483,0.6230183265031982,-1.3692576256877207,-1.1100230043921857,-0.8509458855746519,-1.0973198835785445,0.6700793468745099,0.006563744635355508,0.09919091903827126,0.018198806485345862,0.0
19.0,584.0872192,1605.040649,889.6904907,1301.504761,794.4031982,997.3713989,730.8101807,1286.5,1658970229300000.0,-0.0082004810348599,0.3,0.49826159557628,-0.7589596020820198,0.6776737994852392,0.6234251233877564,-1.3691963947283166,-1.110261990930386,-0.8508179057208524,-1.0974620255975704,-0.1611948111234223,0.004683814149175368,0.020888147475644964,0.007994453367611988,0.02585492239192247
20.0,583.7047729,1605.232422,889.7122192,1301.167847,794.4342651,997.5841064,730.5,1286.5,1658970229316666.5,0.01841013351717,0.3166665,0.4979353458358366,-0.7589781378018979,0.6777003014230574,0.6231605205589004,-1.3693599886537229,-1.1099745829856584,-0.8509993580362893,-1.0974620255975704,1.5966528396501878,0.0218980984573848,0.01728030203943044,0.011002648033451523,0.01587616973135919
21.0,583.8733521,1605.154541,889.6134033,1301.393555,794.4264526,997.6546631,730.5,1286.5,1658970229333333.2,-0.0064936082736814,0.33333325,0.4980791540521644,-0.7588938418844666,0.6776936368897694,0.6231605205589004,-1.3692935514675466,-1.110167125511017,-0.8510595471531969,-1.0974620255975704,-1.4942170363659013,0.009504784587010186,0.012611198704381854,0.003633417794996638,0.0
22.0,583.8284302,1605.12085,889.0223999,1301.680054,794.5,997.5,730.333313,1286.333374,1658970229350000.0,-0.0112574991483203,0.35,0.4980408329644319,-0.758389680369893,0.6777563772539991,0.6230183265031982,-1.3692648110142978,-1.1104115264226933,-0.8509276102087653,-1.0973198835785445,-0.2858320233182181,0.002874068528171242,0.03361663722413873,0.008765692111558148,0.012063358196592181
23.0,583.8243408,1605.231567,889.0223999,1301.680054,794.3516846,997.6483154,730.0,1286.5,1658970229366666.5,-0.0083691590593634,0.3666665,0.4980373444598012,-0.758389680369893,0.6776298552801854,0.6227339904284699,-1.3693592592871997,-1.1104115264226933,-0.851054132182579,-1.0974620255975704,0.1733021383587972,0.005670760558107696,0.0,0.010735745478331777,0.01907314565227477
24.0,583.8243408,1605.231567,889.1052856,1301.622803,794.2772827,997.5634155,730.5443115,1286.345947,1658970229383333.5,-0.0083639324290425,0.3833335,0.4980373444598012,-0.7584603868667567,0.6775663859759627,0.6231983209386495,-1.3693592592871997,-1.1103626878696988,-0.850981707451738,-1.0973306091052042,0.000313591547423,0.0,0.005156026245702038,0.005778001313363739,0.02895415724448075
25.0,584.0658569,1605.111084,889.1096191,1301.648438,794.5,997.642334,730.5443115,1286.345947,1658970229400000.0,-0.0084442297720473,0.4,0.4982433722470693,-0.7584640836033971,0.6777563772539991,0.6231983209386495,-1.3692564800277902,-1.1103845560694858,-0.8510490296879347,-1.0973306091052042,-0.0048178887591755,0.013814473969316588,0.0013307075130799305,0.012093977392862188,0.0
26.0,583.6923218,1605.50647,889.0454712,1301.530273,794.4342651,997.5841064,730.5443115,1286.345947,1658970229416666.8,0.0114617277446809,0.41666675,0.4979247242972226,-0.7584093615790893,0.6777003014230574,0.6231983209386495,-1.369593768112091,-1.1102837542037614,-0.8509993580362893,-1.0973306091052042,1.1943514792462993,0.027840243603645898,0.006881849887955814,0.004494705602676548,0.0
27.0,584.1615601,1605.595093,888.9694824,1301.851807,794.4342651,997.5841064,730.8101807,1286.5,1658970229433333.5,-0.0306082413652154,0.4333335,0.4983250128438266,-0.7583445385535389,0.6777003014230574,0.6234251233877564,-1.369669368871589,-1.110558042081677,-0.8509993580362893,-1.0974620255975704,-2.5241855256661485,0.02444191120522939,0.016910621295702567,0.0,0.015727514851121185
28.0,583.8097534,1605.396729,889.444458,1301.539307,794.5,997.5,730.8101807,1286.5,1658970229450000.0,-0.004780737533777,0.45,0.498024900528552,-0.7587497213627775,0.6777563772539991,0.6234251233877564,-1.369500152426004,-1.110291460750158,-0.8509276102087653,-1.0974620255975704,1.5496657265435667,0.02067185976271541,0.02910084835156959,0.0054637073908478185,0.0
29.0,583.836853,1605.347412,889.444458,1301.539307,794.4264526,997.6546631,730.5,1286.5,1658970229466666.8,-0.0039390917711619,0.46666675,0.4980480181203972,-0.7587497213627775,0.6776936368897694,0.6231605205589004,-1.369458082053119,-1.110291460750158,-0.8510595471531969,-1.0974620255975704,0.0504984932644396,0.002880212071816973,0.0,0.008765692111558148,0.01587616973135919
30.0,583.795166,1605.165771,889.4229736,1301.558594,794.5,997.5,730.6450195,1286.35498,1658970229483333.2,0.0127464034629621,0.48333325,0.4980124565973027,-0.7587313938749091,0.6777563772539991,0.6232842309314002,-1.3693031313342758,-1.110307913723409,-0.8509276102087653,-1.0973383147985405,1.001139725444696,0.009538744671148146,0.0014777515709131811,0.008765692111558148,0.010497191291884405
31.0,583.8582153,1605.174927,889.4229736,1301.558594,794.4099731,997.9299927,730.8312988,1286.362183,1658970229500000.0,-0.0071802320551213,0.5,0.4980662414496077,-0.7587313938749091,0.6776795788832005,0.6234431383996513,-1.3693109419540244,-1.110307913723409,-0.8512944198935956,-1.0973444593915993,-1.195592153124238,0.003260941279136812,0.0,0.022485782279327966,0.009541573358906116
32.0,584.0535889,1605.365112,889.6096191,1301.603027,794.4901733,997.9313965,731.1898193,1286.5,1658970229516666.8,-0.0148223517490049,0.51666675,0.4982329069037891,-0.7588906137338276,0.6777479944867336,0.6237489779909051,-1.3694731812197365,-1.11034581774998,-0.8512956174195898,-1.0974620255975704,-0.4585248890085723,0.013955508971107176,0.009820165137898683,0.004105564997792538,0.019659471155480862
33.0,584.4938965,1605.55896,889.4797363,1301.632935,794.5762939,998.0623169,731.111084,1286.516724,1658970229533333.2,-0.0575611161746677,0.53333325,0.4986085158199042,-0.7587798158785782,0.6778214605482351,0.6236818120353482,-1.3696385452451836,-1.110371331076262,-0.8514073004101659,-1.0974762921773733,-2.564351509054854,0.024623938507030384,0.0068218428862712064,0.008020802283786719,0.004119864462152833
34.0,584.4938965,1605.55896,889.4229736,1301.558594,794.5762939,998.0623169,731.0,1286.5,1658970229550000.0,-0.0575611161746677,0.55,0.4986085158199042,-0.7587313938749091,0.6778214605482351,0.6235870506893307,-1.3696385452451836,-1.110307913723409,-0.8514073004101659,-1.0974620255975704,0.0,0.0,0.0047874026252162786,0.0,0.0057497558899439185
35.0,584.3602905,1605.764893,889.4084473,1301.596191,794.5762939,998.0623169,731.333313,1286.333374,1658970229566666.5,-0.0523072284754888,0.5666665,0.4984945418506916,-0.7587190020656417,0.6778214605482351,0.6238713867640591,-1.3698142185038835,-1.1103399862300367,-0.8514073004101659,-1.0973198835785445,0.3152364143148787,0.01256440106527877,0.0020629904085750273,0.0,0.01907314565227477
36.0,584.463501,1605.818481,889.4797363,1301.632935,794.5762939,998.0623169,731.333313,1286.333374,1658970229583333.2,-0.0625588934916675,0.58333325,0.4985825866267451,-0.7587798158785782,0.6778214605482351,0.6238713867640591,-1.3698599322971423,-1.110371331076262,-0.8514073004101659,-1.0973198835785445,-0.6150968254865925,0.0059523004413346865,0.004104990770215567,0.0,0.0
37.0,585.1868896,1605.755249,889.5357056,1301.676147,794.5762939,998.0623169,731.333313,1286.333374,1658970229600000.0,-0.1216613804642627,0.6,0.499199680694565,-0.7588275610642364,0.6778214605482351,0.6238713867640591,-1.3698059915907277,-1.110408193516254,-0.8514073004101659,-1.0973198835785445,-3.5461314876982835,0.03716682496594613,0.003619170077313652,0.0,0.0
38.0,585.0631104,1605.783081,889.5570679,1301.530151,794.5762939,998.0623169,731.5,1286.5,1658970229616666.5,-0.1120387116784003,0.6166665,0.4990940895779238,-0.758845784393447,0.6778214605482351,0.6240135808197612,-1.369829733963908,-1.1102836501304094,-0.8514073004101659,-1.0974620255975704,0.5773659008107513,0.006493647904836438,0.007552173254534648,0.0,0.012063358196592181
39.0,585.1297607,1605.768433,889.5570679,1301.530151,794.7435913,997.8493652,731.2988281,1286.5,1658970229633333.5,-0.1171800054290925,0.6333335,0.4991509463002283,-0.758845784393447,0.6779641753119205,0.6238419690662693,-1.369817238337207,-1.1102836501304094,-0.8512256397774131,-1.0974620255975704,-0.3084714556124204,0.0034928182329363342,0.0,0.013860920653311775,0.010296705209513757
40.0,585.086792,1605.783081,889.6713257,1301.643555,794.9799805,997.9299927,731.2988281,1286.5,1658970229650000.0,-0.1139782267988413,0.65,0.4991142914097974,-0.7589432531821204,0.6781658295445372,0.6238419690662693,-1.369829733963908,-1.1103803905762322,-0.8512944198935956,-1.0974620255975704,0.1921086389014607,0.0023235744113251494,0.008239657944625818,0.01278368030308282,0.0
41.0,585.2119751,1605.753418,889.5788574,1301.51123,794.9099731,997.8233032,731.0,1286.5,1658970229666666.8,-0.1236483851541584,0.66666675,0.4992210801377388,-0.758864372150001,0.678106109013631,0.6235870506893307,-1.36980442963739,-1.110267509377214,-0.8512034073208945,-1.0974620255975704,-0.5802066002860258,0.006584748201804279,0.008262673680591276,0.006531415522302683,0.01529510261631506
42.0,585.3373413,1605.702637,889.7671509,1301.545654,794.8233032,997.9299927,731.0,1286.623169,1658970229683333.5,-0.1327625438756339,0.6833335,0.499328025061014,-0.7590249978522294,0.6780321743661283,0.6235870506893307,-1.3697611103842833,-1.1102968751236335,-0.8512944198935956,-1.0975670961768405,-0.5468467890545836,0.00692311978045877,0.009797278591777743,0.0070355265451603685,0.006304234756200344
43.0,585.4629517,1605.609009,890.0022583,1301.230469,794.6563721,997.7869263,731.0,1286.623169,1658970229700000.0,-0.1406257873730251,0.7,0.4994351783016048,-0.7592255586322038,0.6778897720784164,0.6235870506893307,-1.3696812400581797,-1.1100280033253145,-0.8511723756330912,-1.0975670961768405,-0.4717993278367529,0.008018722433131037,0.020126102787742527,0.011252713763509116,0.0
44.0,585.6139526,1605.550659,889.8959961,1301.460938,794.5762939,998.0623169,731.0,1286.623169,1658970229716666.8,-0.1517278876068075,0.71666675,0.499563991168749,-0.7591349105721522,0.6778214605482351,0.6235870506893307,-1.3696314639919582,-1.1102246072705744,-0.8514073004101659,-1.0975670961768405,-0.6661226834135235,0.008285739643353501,0.012989713449429967,0.014679305764967777,0.0
45.0,585.5115356,1605.57019,889.6946411,1301.624756,794.5762939,998.0623169,731.0,1286.623169,1658970229733333.2,-0.1436575862633706,0.73333325,0.4994766232960124,-0.7589631426233264,0.6778214605482351,0.6235870506893307,-1.369648125111913,-1.110364353896388,-0.8514073004101659,-1.0975670961768405,0.484222922835441,0.005336539813100534,0.01328608488654596,0.0,0.0
46.0,585.3414307,1605.646484,889.6946411,1301.624756,794.7385864,997.9313965,731.0,1286.623169,1658970229750000.0,-0.1314868948727184,0.75,0.4993315135656447,-0.7589631426233264,0.6779599058306209,0.6235870506893307,-1.3697132084914552,-1.110364353896388,-0.8512956174195898,-1.0975670961768405,0.7302378322499739,0.009542203545514718,0.0,0.010672613164359338,0.0
47.0,585.3087769,1605.599121,889.6946411,1301.624756,794.7789307,998.0,730.8364868,1286.289307,1658970229766666.8,-0.1273657271837572,0.76666675,0.4993036579064986,-0.7589631426233264,0.6779943219497032,0.6234475640762845,-1.36967280499832,-1.110364353896388,-0.8513541403391958,-1.0972822917720289,0.2472688249935478,0.0029445149030616264,0.0,0.004073554337284065,0.019027670146107657
48.0,585.4367065,1605.5,889.5021973,1301.622803,794.9081421,997.9081421,731.1375732,1286.322754,1658970229783333.2,-0.1352345567047283,0.78333325,0.4994127895644464,-0.7587989764650974,0.6781045470602933,0.6237044089192103,-1.369588248812203,-1.1103626878696988,-0.8512757800150597,-1.097310824078574,-0.4721344926031925,0.008283361790810469,0.009850476706706237,0.008114412822376309,0.01550548667651737
49.0,585.1687622,1605.531616,889.6122437,1301.736938,794.8233032,997.9299927,731.1375732,1286.322754,1658970229800000.0,-0.113587711863975,0.8,0.4991842169299922,-0.7588928526757882,0.6780321743661283,0.6237044089192103,-1.3696152191654103,-1.1104600519025722,-0.8512944198935956,-1.097310824078574,1.2988041964242116,0.013809498797002957,0.008114985655670245,0.004484072586070065,0.0
50.0,585.1260376,1605.711426,889.4523926,1301.666626,794.8911743,997.9489746,731.1375732,1286.322754,1658970229816666.5,-0.1152114739967358,0.8166665,0.4991477702715711,-0.7587564900547233,0.6780900725043991,0.6237044089192103,-1.369768607930916,-1.1104000715295104,-0.8513106125981613,-1.097310824078574,-0.097426702232671,0.009459561314155674,0.00893827021714827,0.0036071918644536216,0.0
