Frame #,Index Pink X,Index Pink Y,Thumb Pink X,Thumb Pink Y,Hand Green X,Hand Green Y,Timestamp (microseconds),angles,Seconds,Index Pink X meters,Index Pink Y meters,Thumb Pink X meters,Hand Green X meters,Thumb Pink Y meters,Hand Green Y meters,angular velocity,Index Pink m/s,Thumb Pink m/s,Hand Green m/s
1.0,389.8917542,795.0,425.0,867.0,314.0,1333.0,1660787112000000.0,5.368716723384925,0.0,0.3893874309354817,-0.7939716710061882,0.4244502643743773,0.313593842384834,-0.8658785393237297,-1.3312757703789293,,,,
2.0,389.8440857,795.0214844,425.6274414,864.2156982,314.0,1333.0,1660787112016666.8,5.369240578103039,0.01666675,0.3893398240944762,-0.7939931276162114,0.4250768941816936,0.313593842384834,-0.8630978390058285,-1.3312757703789293,0.0314311259311772,0.0031331247544868954,0.17102588407669708,0.0
3.0,389.1479492,795.131897,425.5,863.7166748,314.0,1333.0,1660787112033333.2,5.411879641015983,0.03333325,0.3886445880439688,-0.7941033973980004,0.4249496176265824,0.313593842384834,-0.8625994610903954,-1.3312757703789293,2.5583693584702547,0.042235593123849786,0.030862396618871562,0.0
4.0,387.4084778,795.2967529,425.5,863.5,314.0,1333.0,1660787112050000.0,5.585406465722408,0.05,0.3869073666425531,-0.7942680400576208,0.4249496176265824,0.313593842384834,-0.8623830665582937,-1.3312757703789293,10.411557424598364,0.10470035076566267,0.012983671926105611,0.0
5.0,387.4261475,795.0511475,423.6274414,864.2156982,314.0,1333.0,1660787112066666.5,5.389920556357534,0.0666665,0.3869250134868741,-0.7940227523471225,0.423079481172873,0.313593842384834,-0.8630978390058285,-1.3312757703789293,-11.729271854610973,0.014755300719723472,0.12012458543567178,0.0
6.0,387.4261475,795.0511475,423.6274414,864.2156982,314.0,1333.0,1660787112083333.2,5.389920556357534,0.08333325,0.3869250134868741,-0.7940227523471225,0.423079481172873,0.313593842384834,-0.8630978390058285,-1.3312757703789293,0.0,0.0,0.0,0.0
7.0,387.4261475,795.0511475,423.6274414,864.2156982,314.0,1333.0,1660787112100000.0,5.389920556357534,0.1,0.3869250134868741,-0.7940227523471225,0.423079481172873,0.313593842384834,-0.8630978390058285,-1.3312757703789293,0.0,0.0,0.0,0.0
8.0,387.4261475,795.0511475,423.6274414,864.2156982,314.0,1333.0,1660787112116666.5,5.389920556357534,0.1166665,0.3869250134868741,-0.7940227523471225,0.423079481172873,0.313593842384834,-0.8630978390058285,-1.3312757703789293,0.0,0.0,0.0,0.0
9.0,387.4261475,795.0511475,423.6274414,864.2156982,314.0,1333.0,1660787112133333.5,5.389920556357534,0.1333335,0.3869250134868741,-0.7940227523471225,0.423079481172873,0.313593842384834,-0.8630978390058285,-1.3312757703789293,0.0,0.0,0.0,0.0
10.0,387.4261475,795.0511475,423.6274414,864.2156982,314.0,1333.0,1660787112150000.0,5.389920556357534,0.15,0.3869250134868741,-0.7940227523471225,0.423079481172873,0.313593842384834,-0.8630978390058285,-1.3312757703789293,0.0,0.0,0.0,0.0
11.0,387.4261475,795.0511475,423.6274414,864.2156982,314.0,1333.0,1660787112166666.8,5.389920556357534,0.16666675,0.3869250134868741,-0.7940227523471225,0.423079481172873,0.313593842384834,-0.8630978390058285,-1.3312757703789293,0.0,0.0,0.0,0.0
12.0,387.4261475,795.0511475,423.6274414,864.2156982,314.0,1333.0,1660787112183333.5,5.389920556357534,0.1833335,0.3869250134868741,-0.7940227523471225,0.423079481172873,0.313593842384834,-0.8630978390058285,-1.3312757703789293,0.0,0.0,0.0,0.0
13.0,387.4261475,795.0511475,423.6274414,864.2156982,314.0,1333.0,1660787112200000.0,5.389920556357534,0.2,0.3869250134868741,-0.7940227523471225,0.423079481172873,0.313593842384834,-0.8630978390058285,-1.3312757703789293,0.0,0.0,0.0,0.0
14.0,387.4261475,795.0511475,423.6274414,864.2156982,314.0,1333.0,1660787112216666.8,5.389920556357534,0.21666675,0.3869250134868741,-0.7940227523471225,0.423079481172873,0.313593842384834,-0.8630978390058285,-1.3312757703789293,0.0,0.0,0.0,0.0
15.0,387.4261475,795.0511475,423.6274414,864.2156982,314.0,1333.0,1660787112233333.2,5.389920556357534,0.23333325,0.3869250134868741,-0.7940227523471225,0.423079481172873,0.313593842384834,-0.8630978390058285,-1.3312757703789293,0.0,0.0,0.0,0.0
16.0,387.4261475,795.0511475,423.6274414,864.2156982,314.0,1333.0,1660787112250000.0,5.389920556357534,0.25,0.3869250134868741,-0.7940227523471225,0.423079481172873,0.313593842384834,-0.8630978390058285,-1.3312757703789293,0.0,0.0,0.0,0.0
17.0,387.4261475,795.0511475,423.6274414,864.2156982,314.0,1333.0,1660787112266666.8,5.389920556357534,0.26666675,0.3869250134868741,-0.7940227523471225,0.423079481172873,0.313593842384834,-0.8630978390058285,-1.3312757703789293,0.0,0.0,0.0,0.0
18.0,382.5,797.338501,416.0,867.8627319,314.0,1333.0,1660787112283333.2,5.081226223228909,0.28333325,0.3820052379369396,-0.7963071471654581,0.4154619058346846,0.313593842384834,-0.866740155283822,-1.3312757703789293,-18.5218452061696,0.32545590197748675,0.5066143689700111,0.0
19.0,382.5,797.338501,416.0,867.8627319,314.0,1333.0,1660787112300000.0,5.081226223228909,0.3,0.3820052379369396,-0.7963071471654581,0.4154619058346846,0.313593842384834,-0.866740155283822,-1.3312757703789293,0.0,0.0,0.0,0.0
20.0,382.5,797.338501,416.0,867.8627319,314.0,1333.0,1660787112316666.5,5.081226223228909,0.3166665,0.3820052379369396,-0.7963071471654581,0.4154619058346846,0.313593842384834,-0.866740155283822,-1.3312757703789293,0.0,0.0,0.0,0.0
21.0,382.5,797.338501,416.0,867.8627319,314.0,1333.0,1660787112333333.2,5.081226223228909,0.33333325,0.3820052379369396,-0.7963071471654581,0.4154619058346846,0.313593842384834,-0.866740155283822,-1.3312757703789293,0.0,0.0,0.0,0.0
22.0,382.5,797.338501,416.0,867.8627319,314.0,1333.0,1660787112350000.0,5.081226223228909,0.35,0.3820052379369396,-0.7963071471654581,0.4154619058346846,0.313593842384834,-0.866740155283822,-1.3312757703789293,0.0,0.0,0.0,0.0
23.0,377.5162048,801.8571167,413.5,873.0,314.0,1333.0,1660787112366666.5,5.386015606762292,0.3666665,0.3770278892540508,-0.8008199180559786,0.4129651395736589,0.313593842384834,-0.8718707783501916,-1.3312757703789293,18.28754588746184,0.4031138346385324,0.34235315877160544,0.0
24.0,377.5162048,801.8571167,413.5,873.0,314.0,1333.0,1660787112383333.5,5.386015606762292,0.3833335,0.3770278892540508,-0.8008199180559786,0.4129651395736589,0.313593842384834,-0.8718707783501916,-1.3312757703789293,0.0,0.0,0.0,0.0
