Frame #,Head Pink X,Head Pink Y,Hand Pink X,Hand Pink Y,Elbow Orange X,Elbow Orange Y,Shoulder Green X,Shoulder Green Y,Timestamp (microseconds),angles,Seconds,Head Pink X meters,Hand Pink X meters,Elbow Orange X meters,Shoulder Green X meters,Head Pink Y meters,Hand Pink Y meters,Elbow Orange Y meters,Shoulder Green Y meters
1.0,340.0111084,962.3735962,991.1148071,1048.300171,713.7386475,1028.151978,493.8199158,999.2796631,1659656180336670.0,0.0,0.0,0.3423255170524243,0.9978611886988021,0.7185969678916981,0.49718127976026927,0.968924340345952,1.055435805472407,1.0351504665055313,1.0060816217458615
2.0,340.1074829,962.2897949,991.1043091,1048.161011,713.7386475,1028.151978,493.8199158,999.2796631,1659656180353336.5,0.0157616892224953,0.0166665,0.3424225475603345,0.9978506192403662,0.7185969678916981,0.49718127976026927,0.9688399686220776,1.0552956982295076,1.0351504665055313,1.0060816217458615
3.0,340.1376038,962.5361938,991.359436,1048.524048,714.038269,1028.314209,493.8199158,999.2796631,1659656180370003.2,0.0227820684343498,0.03333325,0.34245287348914055,0.9981074827539362,0.7188986288738649,0.49718127976026927,0.9690880447253573,1.0556612063722237,1.035313801789541,1.0060816217458615
4.0,340.2851257,962.4517822,991.359436,1048.524048,713.9500122,1028.302734,494.1798096,999.5,1659656180386669.8,0.0228106015615414,0.04999975,0.342601399550338,0.9981074827539362,0.7188097713220173,0.4975436233076572,0.969003058547255,1.0556612063722237,1.035302248680801,1.0063034584487067
5.0,340.056488,962.3457031,991.3210449,1048.169678,713.9103394,1028.083984,493.8199158,999.2796631,1659656180403336.5,0.0172031762319283,0.0666665,0.34237120554509365,0.9980688303310211,0.7187698284747474,0.49718127976026927,0.968896257381473,1.0553044242245795,1.0350820096797648,1.0060816217458615
6.0,340.0819397,962.3027954,991.5256348,1048.025635,714.1878662,1028.312134,493.8199158,999.2796631,1659656180420003.2,0.0359197490264577,0.08333325,0.3423968304913002,0.9982748128462124,0.7190492443613429,0.49718127976026927,0.9688530576146855,1.0551594007437737,1.0353117126653026,1.0060816217458615
7.0,340.2727356,962.2988892,990.8414917,1047.841553,713.5806274,1028.09314,494.0217285,999.5869751,1659656180436669.8,0.0493317533240515,0.09999975,0.34258892511263866,0.9975860128786248,0.7184378721707033,0.4973844661714437,0.9688491248257216,1.0549740657230253,1.035091228003392,1.0063910255761994
8.0,340.2727356,962.2988892,990.9109497,1047.778564,713.3102417,1028.155151,494.0217285,999.5869751,1659656180453336.5,0.0572978112216416,0.1166665,0.34258892511263866,0.9976559436696372,0.7181656459925891,0.4973844661714437,0.9688491248257216,1.0549106479656023,1.035153661103704,1.0063910255761994
9.0,340.4078674,962.1645508,990.9710083,1047.557983,713.3102417,1028.155151,494.0217285,999.5869751,1659656180470003.2,0.0831591613857411,0.13333325,0.3427249767361368,0.9977164110802321,0.7181656459925891,0.4973844661714437,0.9687138720027877,1.054688565501202,1.035153661103704,1.0063910255761994
10.0,340.4508057,962.0081787,991.2785645,1047.218994,714.019043,1028.196777,494.0217285,999.5869751,1659656180486670.0,0.1252503651483153,0.15,0.34276820731121427,0.9980260607728058,0.7188792720051383,0.4973844661714437,0.9685564354995012,1.0543472690499005,1.0351955704461369,1.0063910255761994
11.0,340.4508057,962.0081787,991.2785645,1047.218994,713.3942261,1028.24353,494.0217285,999.5869751,1659656180503336.8,0.1252503651483153,0.16666675,0.34276820731121427,0.9980260607728058,0.7182502020628,0.4973844661714437,0.9685564354995012,1.0543472690499005,1.0352426416873501,1.0063910255761994
12.0,340.5088501,962.0354004,991.2141113,1047.294434,713.3942261,1028.24353,494.0217285,999.5869751,1659656180520003.2,0.1159309425992023,0.18333325,0.342826646811428,0.9979611688487756,0.7182502020628,0.4973844661714437,0.9685838424938532,1.0544232225595604,1.0352426416873501,1.0063910255761994
13.0,340.4601746,962.0755615,991.0149536,1047.067139,713.3942261,1028.24353,494.0217285,999.5869751,1659656180536670.0,0.1397135095850366,0.2,0.34277763998402255,0.9977606555098195,0.7182502020628,0.4973844661714437,0.9686242769649139,1.0541943803938896,1.0352426416873501,1.0063910255761994
14.0,340.3178101,962.234436,991.0149536,1047.067139,713.222229,1028.349243,494.0217285,999.5869751,1659656180553336.5,0.1397135095850366,0.2166665,0.34263430642853443,0.9977606555098195,0.7180770342022965,0.4973844661714437,0.9687842329016915,1.0541943803938896,1.03534907426114,1.0063910255761994
15.0,340.571228,962.1895142,990.9928589,1046.947632,713.9152832,1028.350342,494.0217285,999.5869751,1659656180570003.2,0.1531259986500595,0.23333325,0.34288944930917764,0.9977384104142483,0.7187748059265111,0.4973844661714437,0.9687390053252035,1.054074059926247,1.0353501807418812,1.0063910255761994
16.0,340.571228,962.1895142,990.9928589,1046.947632,713.9642944,1028.75293,494.0217285,999.5869751,1659656180586670.0,0.1531259986500595,0.25,0.34288944930917764,0.9977384104142483,0.71882415073898,0.4973844661714437,0.9687390053252035,1.054074059926247,1.0357555091027917,1.0063910255761994
17.0,340.5458374,962.0458374,990.9928589,1046.947632,714.137085,1028.6604,494.0217285,999.5869751,1659656180603336.5,0.1531259986500595,0.2666665,0.34286388587887034,0.9977384104142483,0.7189981175007283,0.4973844661714437,0.9685943505370707,1.054074059926247,1.035662349263862,1.0063910255761994
18.0,340.5945435,961.9102173,990.9928589,1046.947632,713.9642944,1028.75293,494.0217285,999.5869751,1659656180620003.2,0.1531259986500595,0.28333325,0.34291292351456576,0.9977384104142483,0.71882415073898,0.4973844661714437,0.9684578072897818,1.054074059926247,1.0357555091027917,1.0063910255761994
19.0,340.4796143,962.2264404,991.0405273,1047.162109,713.7463379,1028.861328,494.0217285,999.5869751,1659656180636669.8,0.1291437766564334,0.29999975,0.3427972120073754,0.9977864032864632,0.7186047106391887,0.4973844661714437,0.9687761828767467,1.0542899968415624,1.0358646449530056,1.0063910255761994
20.0,340.591217,962.1426392,991.0405273,1047.162109,713.8562622,1028.773682,494.0217285,999.5869751,1659656180653336.5,0.1291437766564334,0.3166665,0.3429095743715397,0.9977864032864632,0.7187153831787161,0.4973844661714437,0.9686918112535529,1.0542899968415624,1.0357764023587894,1.0063910255761994
21.0,340.2666626,962.1292725,990.8968506,1047.283081,713.5,1028.810181,494.0217285,999.5869751,1659656180670003.2,0.1137497977635863,0.33333325,0.3425828107745665,0.9976417485990109,0.7183566959511277,0.4973844661714437,0.9686783535682723,1.0544117922812577,1.0358131498024412,1.0063910255761994
22.0,340.254364,962.0321045,991.0772705,1047.507202,713.1022949,1028.897705,494.0217285,999.5869751,1659656180686669.8,0.0901302278863634,0.34999975,0.342570428459695,0.9978233965923506,0.7179562837274431,0.4973844661714437,0.9685805241591171,1.054637438841949,1.0359012695662204,1.0063910255761994
23.0,340.2236023,962.1550293,990.8676147,1047.579224,713.3621216,1029.168701,494.0,999.5,1659656180703336.5,0.0795810469267516,0.3666665,0.34253945736905184,0.9976123136942777,0.7182178790319028,0.49736258976854536,0.9687042856912523,1.0547099510857554,1.0361741101985622,1.0063034584487067
24.0,340.2710876,962.1314087,990.7476807,1047.972168,713.3849487,1029.093872,494.0,999.5,1659656180720003.2,0.0333560635417474,0.38333325,0.34258726589493027,0.997491563320105,0.7182408615128196,0.49736258976854536,0.9686805043090906,1.0551055698012897,1.0360987718478945,1.0063034584487067
25.0,340.2231445,962.3556519,990.8518677,1048.135132,713.4935303,1029.580078,494.0,999.5,1659656180736670.0,0.015902525659166,0.4,0.3425389964528705,0.9975964595066236,0.7183501822127735,0.49736258976854536,0.9689062739015805,1.0552696430747293,1.0365882873849817,1.0063034584487067
26.0,340.4153137,962.2755127,990.9257202,1048.314209,713.3621216,1029.637817,494.0,999.5,1659656180753336.8,0.0037229019877791,0.41666675,0.34273247372207244,0.9976708147103907,0.7182178790319028,0.49736258976854536,0.968825589205115,1.0554499390271337,1.0366464194063798,1.0063034584487067
27.0,340.2679749,962.0706177,990.6646118,1048.57312,713.3621216,1029.637817,494.0,999.5,1659656180770003.2,0.0362345361742135,0.43333325,0.34258413200721133,0.9974079289815762,0.7182178790319028,0.49736258976854536,0.9686192995131501,1.05571061239855,1.0366464194063798,1.0063034584487067
28.0,340.1986694,962.166687,990.7526855,1048.808594,713.3102417,1030.155151,494.0,999.5,1659656180786670.0,0.0621365112597617,0.45,0.34251435475424535,0.9974966021870874,0.7181656459925891,0.49736258976854536,0.9687160227436061,1.0559476892375443,1.0371672748274634,1.0063034584487067
29.0,340.1921997,962.2191162,990.6771851,1048.751099,713.4130249,1029.978271,494.0,999.5,1659656180803336.5,0.0564247428235902,0.4666665,0.34250784101589105,0.9974205878662926,0.7182691288236351,0.49736258976854536,0.968768808821929,1.0558898028770205,1.036989190829734,1.0063034584487067
30.0,340.3164673,962.0622559,990.6771851,1048.751099,713.0724487,1029.92395,494.0,999.5,1659656180820003.2,0.0564247428235902,0.48333325,0.34263295448828035,0.9974205878662926,0.7179262343684822,0.49736258976854536,0.9686108807955324,1.0558898028770205,1.03693450007419,1.0063034584487067
31.0,340.1666565,962.2613525,990.5,1049.121582,713.5908813,1030.488647,494.0,999.5,1659656180836670.0,0.1007663414162678,0.5,0.3424821239468566,0.9972421966917898,0.7184481958675842,0.49736258976854536,0.9688113326185893,1.0562628077036302,1.0375030408886727,1.0063034584487067
32.0,340.2287598,962.1242065,990.5,1049.121582,713.4891357,1030.583374,494.0,999.5,1659656180853336.5,0.1007663414162678,0.5166665,0.342544649975442,0.9972421966917898,0.7183457576993383,0.49736258976854536,0.96867325308471,1.0562628077036302,1.0375984126822781,1.0063034584487067
33.0,340.3515015,962.0881958,990.6029663,1048.881104,713.4891357,1030.583374,494.0,999.5,1659656180870003.2,0.0721184984388701,0.53333325,0.3426682271612408,0.9973458638691722,0.7183457576993383,0.49736258976854536,0.9686369972648489,1.056020692803099,1.0375984126822781,1.0063034584487067
34.0,340.2621765,962.1212158,990.6029663,1048.881104,713.4891357,1030.583374,494.0,999.5,1659656180886669.8,0.0721184984388701,0.54999975,0.34257829413830343,0.9973458638691722,0.7183457576993383,0.49736258976854536,0.9686702420274281,1.056020692803099,1.0375984126822781,1.0063034584487067
35.0,340.3565063,962.0386353,990.5933228,1048.868896,713.1646729,1030.726929,494.0,999.5,1659656180903336.5,0.0708333116605867,0.5666665,0.3426732660282231,0.9973361547271997,0.7180190863258736,0.49736258976854536,0.9685870994133707,1.0560084017049292,1.0377429448413351,1.0063034584487067
36.0,340.3492126,962.1574097,990.6775513,1048.479248,713.4891357,1030.583374,493.8353271,999.8353271,1659656180920003.2,0.0253238448333191,0.58333325,0.34266592268101465,0.9974209565589655,0.7183457576993383,0.4971967959628597,0.9687066822943063,1.0556161014248118,1.0375984126822781,1.0066410680739608
37.0,340.3164673,962.0622559,990.5743408,1048.587891,713.4891357,1030.583374,494.0,999.5,1659656180936669.8,0.0389415275735638,0.59999975,0.34263295448828035,0.9973170435193475,0.7183457576993383,0.49736258976854536,0.9686108807955324,1.0557254839427066,1.0375984126822781,1.0063034584487067
38.0,340.1653442,962.2572021,990.5066528,1048.43335,713.4891357,1030.583374,494.0,999.5,1659656180953336.5,0.0220445993931731,0.6166665,0.3424808027142118,0.9972488947764806,0.7183457576993383,0.49736258976854536,0.9688071539673897,1.055569891003465,1.0375984126822781,1.0063034584487067
39.0,340.376709,962.052063,990.5,1048.0,713.5,1030.5,493.8353271,999.8353271,1659656180970003.2,0.0274562246208899,0.63333325,0.3426936062452116,0.9972421966917898,0.7183566959511277,0.4971967959628597,0.9686006185138699,1.0551335912498696,1.0375144711669757,1.0066410680739608
40.0,340.3460999,962.2107544,990.7654419,1047.649414,713.4891357,1030.583374,493.8353271,999.8353271,1659656180986670.0,0.0704454545307499,0.65,0.3426627887932957,0.9975094454181402,0.7183457576993383,0.4971967959628597,0.9687603901043113,1.0547806188593907,1.0375984126822781,1.0066410680739608
41.0,340.3259583,962.019165,991.0446167,1047.341187,713.5476074,1030.83728,494.430542,999.6203613,1659656181003336.8,0.1088220113196367,0.66666675,0.3426425100922065,0.9977905205224441,0.7184046274081239,0.49779606240847274,0.9685674965817279,1.054470293800774,1.0378540469853503,1.0064246390314515
42.0,340.2941895,961.9144897,991.0703125,1047.192749,713.4555664,1030.844482,494.430542,999.6203613,1659656181020003.2,0.1260729131022845,0.68333325,0.34261052504637274,0.9978163912302056,0.7183119598977498,0.49779606240847274,0.9684621087714185,1.0543208454038104,1.0378612980083697,1.0064246390314515
43.0,340.6438599,961.9074097,991.2513428,1047.276001,714.0306396,1030.789063,494.4891663,999.4069214,1659656181036670.0,0.1185517032626187,0.7,0.34296257560448895,0.9979986537784536,0.7188909475415928,0.4978550857559857,0.9684549805788365,1.0544046640886755,1.0378055017788912,1.0062097462755326
44.0,340.5434875,961.9144897,991.2513428,1047.276001,713.9215698,1030.862793,494.6465759,999.269104,1659656181053336.5,0.118587029867308,0.7166665,0.3428615199834256,0.9979986537784536,0.718781135318529,0.4980135668213914,0.9684621087714185,1.0544046640886755,1.0378797336488177,1.0060709907715262
45.0,340.5743103,961.6813965,991.2513428,1047.276001,713.1687012,1030.637817,494.4891663,999.4069214,1659656181070003.2,0.1185517032626187,0.73333325,0.3428925525899679,0.9979986537784536,0.7180231420459553,0.4978550857559857,0.968227428938201,1.0544046640886755,1.0376532262682594,1.0062097462755326
46.0,340.5743103,961.6813965,991.2759399,1047.251343,712.666687,1030.666626,494.4891663,999.4069214,1659656181086670.0,0.1216402797479203,0.75,0.3428925525899679,0.9980234183075161,0.7175177107046343,0.4978550857559857,0.968227428938201,1.0543798382450753,1.0376822313671432,1.0062097462755326
47.0,340.6081543,961.7822876,991.2513428,1047.276001,713.1955566,1030.635498,494.4891663,999.4069214,1659656181103336.5,0.1185517032626187,0.7666665,0.34292662696140147,0.9979986537784536,0.7180501802469539,0.4978550857559857,0.9683290067899837,1.0544046640886755,1.0376508914831468,1.0062097462755326
48.0,340.6030579,961.8201904,991.2513428,1047.276001,712.8579102,1030.191284,494.0222168,999.5,1659656181120003.2,0.1184423728281165,0.78333325,0.34292149587091053,0.9979986537784536,0.7177102355345448,0.4973849577952344,0.9683671675891081,1.0544046640886755,1.0372036537798037,1.0063034584487067
49.0,340.5743103,961.6813965,990.9741821,1047.35144,713.2615967,1030.628662,494.0487671,999.5203247,1659656181136669.8,0.1067891835918672,0.79999975,0.3428925525899679,0.9977196064838504,0.7181166698727931,0.49741168881945935,0.968227428938201,1.0544806165915288,1.037644008951439,1.0063239214961324
50.0,340.8079529,961.7969971,990.7876587,1047.335815,713.2615967,1030.628662,494.837677,999.9246216,1659656181153336.5,0.1067306886766172,0.8166665,0.3431277855628753,0.9975318134448292,0.7181166698727931,0.49820596872018413,0.9683438164155185,1.054464885234312,1.037644008951439,1.006730970389289
51.0,340.5939026,961.5753784,990.8872681,1047.419678,714.2782593,1030.856323,494.6465759,999.269104,1659656181170003.2,0.0981264298295771,0.83333325,0.34291227825204795,0.997632100872257,0.7191402527546894,0.4980135668213914,0.9681206891876376,1.0545493190781698,1.0378732196084213,1.0060709907715262
52.0,340.5933838,961.9152222,990.8872681,1047.419678,712.9714355,1030.776245,494.6465759,999.269104,1659656181186669.8,0.0981264298295771,0.84999975,0.34291175592064804,0.997632100872257,0.7178245335855817,0.4980135668213914,0.9684628462574448,1.0545493190781698,1.0377925965285357,1.0060709907715262
53.0,340.4775391,961.6843262,990.5958862,1047.972656,713.6326294,1030.908203,494.2596436,999.1403809,1659656181203336.5,0.031573232549268,0.8666665,0.34279512268177564,0.9973387355759095,0.7184902281411348,0.4976240007266685,0.9682303785802643,1.0551060611230383,1.0379254527484156,1.0059413914711637
54.0,340.6438599,961.9074097,990.8004761,1048.150879,713.2615967,1030.628662,494.2596436,999.1403809,1659656181220003.2,0.0135061996589473,0.88333325,0.34296257560448895,0.9975447180911007,0.7181166698727931,0.4976240007266685,0.9684549805788365,1.055285497262383,1.037644008951439,1.0059413914711637
55.0,340.4602661,961.7935791,990.8806152,1048.380615,713.184021,1030.805542,494.2596436,999.1403809,1659656181236670.0,0.0118381027829342,0.9,0.3427777321068504,0.9976254026868855,0.7180385661257179,0.4976240007266685,0.9683403751496645,1.055516797043604,1.0378220929491682,1.0059413914711637
56.0,340.4602661,961.7935791,990.8414917,1048.841553,713.366272,1030.941406,494.2596436,999.1403809,1659656181253336.8,0.0649418591969689,0.91666675,0.3427777321068504,0.9975860128786248,0.7182220576831023,0.4976240007266685,0.9683403751496645,1.055980872584905,1.0379588817566505,1.0059413914711637
57.0,340.3640137,961.7559204,990.8617554,1049.096313,713.3113403,1030.864502,494.3999939,999.5692139,1659656181270003.2,0.0938280850735769,0.93333325,0.342680824530058,0.9976064145108319,0.7181667520706077,0.4977653063717754,0.9683024601120951,1.0562373667010374,1.0378814542817445,1.0063731434781642
58.0,340.1317139,961.9408569,990.6691284,1049.318359,712.8977051,1030.897705,494.3999939,999.5692139,1659656181286670.0,0.1214067684272896,0.95,0.34244694349740473,0.9974124763254486,0.7177503013129327,0.4977653063717754,0.9684886554493071,1.0564609241374905,1.0379148832899796,1.0063731434781642
