Frame #,Hand Pink X,Hand Pink Y,Body Pink X,Body Pink Y,Elbow Orange X,Elbow Orange Y,Shoulder Green X,Shoulder Green Y,Timestamp (microseconds),angles,Seconds,Hand Pink X meters,Body Pink X meters,Elbow Orange X meters,Shoulder Green X meters,Hand Pink Y meters,Body Pink Y meters,Elbow Orange Y meters,Shoulder Green Y meters,angular velocity,Hand Pink m/s,Body Pink m/s,Elbow Orange m/s,Shoulder Green m/s
11.0,589.1461182,1620.371094,886.9012451,1300.611938,728.2635498,1303.37207,793.8138428,1011.516541,1658970129166666.8,-0.0975018921587382,0.16666675,0.5104437919219864,-0.7684226724472628,0.6309769281247863,0.6877705470367564,-1.403910405230499,-1.1268669502229496,-1.1292583641706295,-0.8763909713219449,-0.0053330477426967,0.0,0.027389756121481004,0.013975570689444055,0.025511331967595505
12.0,589.1461182,1620.371094,886.9012451,1300.611938,728.5,1303.5,793.8138428,1011.516541,1658970129183333.5,-0.0975018921587382,0.1833335,0.5104437919219864,-0.7684226724472628,0.6311817916263189,0.6877705470367564,-1.403910405230499,-1.1268669502229496,-1.129369204371869,-0.8763909713219449,0.0,0.0,0.0,0.013975570689444055,0.0
13.0,588.9363403,1620.556152,886.6835938,1300.648071,728.1843262,1303.815674,793.5209961,1011.431396,1658970129200000.0,-0.0849904744777932,0.2,0.510262037645026,-0.7682340965550408,0.630908287776417,0.6875168208805754,-1.404070741867417,-1.1268982563199663,-1.1296427083950535,-0.8763172005962784,0.7506925677823773,0.01454210561073497,0.011469410613273176,0.023207578585309287,0.015853980454911962
14.0,588.8538818,1620.628906,886.5,1300.5,728.19104,1304.109741,793.7327271,1011.597595,1658970129216666.8,-0.0801351728430784,0.21666675,0.5101905945375931,-0.7680750285198787,0.6309141046992895,0.6877002673485546,-1.404133776870942,-1.126769965696675,-1.1298974918348863,-0.8764611975524712,0.2913166414996809,0.005716564122677897,0.012261323166987206,0.015290990029981348,0.013992706243776283
15.0,589.0200195,1620.550049,886.6835938,1300.648071,728.2827148,1303.852295,793.6242676,1011.429382,1658970129233333.2,-0.0918983021397603,0.23333325,0.5103345383826757,-0.7682340965550408,0.6309935329278564,0.6876062966395239,-1.4040654541495383,-1.1268982563199663,-1.1296744373015617,-0.8763154556407144,-0.7057948157490713,0.009560134375096795,0.012261323166987206,0.014206470567588236,0.010404629565424452
16.0,589.3086548,1620.504395,886.5,1300.5,728.0294189,1304.102905,793.5701904,1011.505859,1658970129250000.0,-0.1150172523936921,0.25,0.5105846157276045,-0.7680750285198787,0.6307740740946738,0.6875594434562952,-1.404025898935379,-1.126769965696675,-1.1298915690363585,-0.8763817162994354,-1.3871300795855088,0.015191176922466902,0.012261323166987206,0.018523232195916863,0.004869137954717995
17.0,588.9559937,1620.607422,886.5,1300.5,728.1898193,1304.5,793.5701904,1011.505859,1658970129266666.8,-0.0881244200513558,0.26666675,0.5102790656041524,-0.7680750285198787,0.6309130470690726,0.6875594434562952,-1.404115162856376,-1.126769965696675,-1.1302356172636006,-0.8763817162994354,1.613561872730813,0.01909932281312667,0.0,0.022263369309564324,0.0
18.0,589.1550903,1620.677368,886.6835938,1300.648071,728.6566772,1304.02002,792.9376831,1011.69104,1658970129283333.2,-0.106926634533478,0.28333325,0.5104515654650922,-0.7682340965550408,0.6313175387722393,0.6870114309774609,-1.4041757649725009,-1.1268982563199663,-1.1298197564038273,-0.8765421595051391,-1.1281441503688376,0.010970129744495136,0.012261323166987206,0.034807953881828495,0.03426098243151465
19.0,588.9350586,1620.65979,886.6835938,1300.648071,728.1898193,1304.5,792.9051514,1011.433899,1658970129300000.0,-0.0877651543621182,0.3,0.5102609271636227,-0.7682340965550408,0.6309130470690726,0.686983245093191,-1.40416053516669,-1.1268982563199663,-1.1302356172636006,-0.8763193692277464,1.1496830618662788,0.011474740620159834,0.0,0.034807953881828495,0.013473968471910548
20.0,589.1550903,1620.677368,886.6835938,1300.648071,728.1898193,1304.5,793.5874634,1011.963684,1658970129316666.5,-0.1070337254880933,0.3166665,0.5104515654650922,-0.7682340965550408,0.6309130470690726,0.6875744090061741,-1.4041757649725009,-1.1268982563199663,-1.1302356172636006,-0.8767783817815923,-1.1561258288167924,0.011474740620159834,0.0,0.0,0.044906594925084004
21.0,589.1550903,1620.677368,886.6835938,1300.648071,728.0,1304.5,793.5874634,1011.963684,1658970129333333.2,-0.1070337254880933,0.33333325,0.5104515654650922,-0.7682340965550408,0.6307485851804532,0.6875744090061741,-1.4041757649725009,-1.1268982563199663,-1.1302356172636006,-0.8767783817815923,0.0,0.0,0.0,0.009867713317164295,0.0
22.0,588.9559937,1620.607422,886.6835938,1300.648071,727.666687,1304.666626,793.5874634,1011.963684,1658970129350000.0,-0.0882059590515873,0.35,0.5102790656041524,-0.7682340965550408,0.6304597985002716,0.6875744090061741,-1.404115162856376,-1.1268982563199663,-1.1303799841780982,-0.8767783817815923,1.1296603378886734,0.010970129744495136,0.0,0.019371690415313673,0.0
23.0,588.9363403,1620.556152,886.6835938,1300.648071,727.5794678,1304.37439,793.5874634,1011.963684,1658970129366666.5,-0.0850856531440485,0.3666665,0.510262037645026,-0.7682340965550408,0.630384230660985,0.6875744090061741,-1.404070741867417,-1.1268982563199663,-1.13012678714027,-0.8767783817815923,0.1872202266545941,0.002854370744589354,0.0,0.015853998166951898,0.0
24.0,589.0,1620.5,887.0,1300.5,728.1898193,1304.5,793.5874634,1011.963684,1658970129383333.5,-0.0888733939275336,0.3833335,0.5103171932297897,-0.7685082349657445,0.6309130470690726,0.6875744090061741,-1.4040220910507204,-1.126769965696675,-1.1302356172636006,-0.8767783817815923,-0.2272599018110696,0.004412770760549319,0.018160321255182025,0.032393932165520105,0.0
25.0,589.218811,1620.401733,887.2679443,1300.475464,728.8101807,1304.5,793.5874634,1011.963684,1658970129400000.0,-0.1045924088372534,0.4,0.5105067739010424,-0.7687403853615303,0.6314505361835652,0.6875744090061741,-1.4039369512550883,-1.1267487073899636,-1.1302356172636006,-0.8767783817815923,-0.9431503260864474,0.0124692668816707,0.013987301338139581,0.03224934686955505,0.0
26.0,589.1962891,1620.351929,887.5,1300.5,728.8101807,1304.5,793.8826904,1011.58667,1658970129416666.8,-0.1012147024901798,0.41666675,0.510487260636536,-0.7689414414116101,0.6314505361835652,0.6878301974849612,-1.4038938004274286,-1.126769965696675,-1.1302356172636006,-0.8764517319916292,0.202661367517579,0.002841468125790539,0.01213060687519577,0.0,0.024892974755691234
27.0,589.1962891,1620.351929,887.5,1300.5,728.8101807,1304.5,794.1983032,1011.560364,1658970129433333.5,-0.1012225246796829,0.4333335,0.510487260636536,-0.7689414414116101,0.6314505361835652,0.6881036484836767,-1.4038938004274286,-1.126769965696675,-1.1302356172636006,-0.8764289401340992,-0.0004693290235407,0.0,0.0,0.0,0.016463951618166238
28.0,589.1177368,1620.419556,887.3685303,1300.63147,728.5,1304.5,793.8826904,1011.58667,1658970129450000.0,-0.0964958143709098,0.45,0.5104192019111409,-0.7688275343686581,0.6311817916263189,0.6878301974849612,-1.403952393332058,-1.126883872999551,-1.1302356172636006,-0.8764517319916292,0.2836054545809313,0.005388360313780234,0.009665344127198392,0.016124673434774195,0.016463951618166238
29.0,589.2244263,1620.303223,887.5,1300.5,728.8101807,1304.5,793.8826904,1011.58667,1658970129466666.8,-0.102209253520103,0.46666675,0.5105116390693533,-0.7689414414116101,0.6314505361835652,0.6878301974849612,-1.403851600921124,-1.126769965696675,-1.1302356172636006,-0.8764517319916292,-0.3428046349284172,0.008205696676879523,0.009665344127198392,0.016124673434774195,0.0
30.0,589.1962891,1620.351929,887.5,1300.5,728.8101807,1304.5,793.8826904,1011.58667,1658970129483333.2,-0.1012147024901798,0.48333325,0.510487260636536,-0.7689414414116101,0.6314505361835652,0.6878301974849612,-1.4038938004274286,-1.126769965696675,-1.1302356172636006,-0.8764517319916292,0.0596736585319773,0.0029241037512950986,0.0,0.0,0.0
31.0,589.1177368,1620.419556,887.5,1300.772583,728.8312988,1304.637817,793.8826904,1011.58667,1658970129500000.0,-0.0964958143709098,0.5,0.5104192019111409,-0.7689414414116101,0.631468833177654,0.6878301974849612,-1.403952393332058,-1.1270061351219418,-1.1303550236891002,-0.8764517319916292,0.2831318714968424,0.005388360313780234,0.014170165516009803,0.007248008553794021,0.0
32.0,589.053894,1620.475464,887.3685303,1300.63147,728.6450195,1304.64502,793.8826904,1011.58667,1658970129516666.8,-0.0926884006033945,0.51666675,0.5103638876861767,-0.7688275343686581,0.6313074383906713,0.6878301974849612,-1.4040008327440088,-1.126883872999551,-1.1303612644611594,-0.8764517319916292,0.2284436838324993,0.004411546713877843,0.010026077379519372,0.00969092401187579,0.0
33.0,589.0,1620.5,887.3685303,1300.63147,728.5,1304.5,794.5113525,1011.605164,1658970129533333.2,-0.0888793041190106,0.53333325,0.5103171932297897,-0.7688275343686581,0.6311817916263189,0.6883748784329442,-1.4040220910507204,-1.126883872999551,-1.1302356172636006,-0.8764677554316488,0.2285480745437794,0.0030783496067638442,0.0,0.01066149987233223,0.03269499516153132
34.0,589.0,1620.5,887.3996582,1300.600342,728.5,1304.5,794.1969604,1011.69696,1658970129550000.0,-0.0888721888854974,0.55,0.5103171932297897,-0.7688545039825107,0.6311817916263189,0.6881024850644456,-1.4040220910507204,-1.126856903299057,-1.1302356172636006,-0.8765472886694582,0.0004269118762324,0.0,0.0022884512968205668,0.0,0.017026017127515915
35.0,589.0636597,1620.443848,887.3996582,1300.600342,728.5,1304.5,794.1969604,1011.69696,1658970129566666.5,-0.0926531299918917,0.5666665,0.5103723488145535,-0.7688545039825107,0.6311817916263189,0.6881024850644456,-1.4039734402340238,-1.126856903299057,-1.1302356172636006,-0.8765472886694582,-0.2268587349710083,0.004412770760549319,0.0,0.0,0.0
36.0,588.9363403,1620.556152,887.2679443,1300.732056,728.3178101,1304.5,794.0,1011.807495,1658970129583333.2,-0.0850941458619245,0.58333325,0.510262037645026,-0.7687403853615303,0.6310239399482156,0.6879318360347251,-1.404070741867417,-1.1269710220066786,-1.1302356172636006,-0.8766430576184457,0.4535367801141293,0.008825541521098637,0.009683289766463248,0.009471100686200273,0.011741125097922023
37.0,588.9174805,1620.572876,887.2679443,1300.732056,728.3178101,1304.5,794.0,1011.807495,1658970129600000.0,-0.0839761961562934,0.6,0.5102456972711705,-0.7687403853615303,0.6310239399482156,0.6879318360347251,-1.404085231756618,-1.1269710220066786,-1.1302356172636006,-0.8766430576184457,0.0670766469546315,0.0013103713002234093,0.0,0.0,0.0
38.0,588.8325195,1620.679932,887.0317993,1300.96814,728.3178101,1304.5,794.0,1011.807495,1658970129616666.5,-0.0798441038521071,0.6166665,0.5101720859654761,-0.7685357862892125,0.6310239399482156,0.6879318360347251,-1.4041779864551551,-1.12717556822781,-1.1302356172636006,-0.8766430576184457,0.2479280175313523,0.007104886370402731,0.017358564834130598,0.0,0.0
39.0,588.9154053,1620.607422,886.7838135,1300.539551,728.3178101,1304.5,793.6781616,1011.419556,1658970129633333.5,-0.0846888928254886,0.6333335,0.5102438992911376,-0.7683209281951261,0.6310239399482156,0.6876529910959108,-1.404115162856376,-1.126804233192956,-1.1302356172636006,-0.8763069422676403,-0.2906815247723941,0.0057248799028481205,0.025740888705248623,0.0,0.026203452143140474
40.0,588.9154053,1620.607422,886.6835938,1300.648071,728.3178101,1304.5,793.6781616,1011.419556,1658970129650000.0,-0.0846888928254886,0.65,0.5102438992911376,-0.7682340965550408,0.6310239399482156,0.6876529910959108,-1.404115162856376,-1.1268982563199663,-1.1302356172636006,-0.8763069422676403,0.0,0.0,0.007679081694950659,0.0,0.0
41.0,589.166687,1620.485596,886.6835938,1300.648071,728.5,1304.5,793.6781616,1011.419556,1658970129666666.8,-0.1024685704310321,0.66666675,0.5104616129954738,-0.7682340965550408,0.6311817916263189,0.6876529910959108,-1.4040096112394278,-1.1268982563199663,-1.1302356172636006,-0.8763069422676403,-1.0667753224560006,0.014517074196482573,0.0,0.009471100686200273,0.0
42.0,588.9174805,1620.572876,886.6835938,1300.648071,728.3178101,1304.5,793.6781616,1011.419556,1658970129683333.5,-0.0838829617890069,0.6833335,0.5102456972711705,-0.7682340965550408,0.6310239399482156,0.6876529910959108,-1.404085231756618,-1.1268982563199663,-1.1302356172636006,-0.8763069422676403,1.1151309428667937,0.013726508129796845,0.0,0.009471100686200273,0.0
43.0,589.166687,1620.485596,886.5,1300.5,728.3178101,1304.5,792.8446045,1010.679199,1658970129700000.0,0.1022818294514564,0.7,0.5104616129954738,-0.7680750285198787,0.6310239399482156,0.6869307864784766,-1.4040096112394278,-1.126769965696675,-1.1302356172636006,-0.8756654874183568,11.169999174419598,0.013726508129796845,0.012261323166987206,0.0,0.05795651645160598
44.0,588.9711304,1620.548096,886.6835938,1300.648071,728.5,1304.5,793.0142822,1010.764282,1658970129716666.8,0.087547501114655,0.71666675,0.5102921802361706,-0.7682340965550408,0.6311817916263189,0.6870777974251959,-1.404063762045161,-1.1268982563199663,-1.1302356172636006,-0.875739204426424,-0.8840552799316816,0.010672542849381737,0.012261323166987206,0.009471100686200273,0.009867476710955324
45.0,589.4057007,1620.54541,886.9012451,1300.611938,728.6821899,1304.5,793.0487061,1010.782043,1658970129733333.2,0.124205982056712,0.73333325,0.5106686975464542,-0.7684226724472628,0.6313396433044222,0.6871076227359396,-1.404061434860134,-1.1268669502229496,-1.1302356172636006,-0.875754592785794,2.199530851831935,0.022591470130115306,0.011469410613273176,0.009471100686193612,0.0020136689783128276
46.0,588.9174805,1620.572876,886.9012451,1300.611938,728.1898193,1304.5,793.1692505,1010.405151,1658970129750000.0,0.0836687113209751,0.75,0.5102456972711705,-0.7684226724472628,0.6309130470690726,0.6872120639581256,-1.404085231756618,-1.1268669502229496,-1.1302356172636006,-0.8754280486982036,-2.4322240830238058,0.025420147336714837,0.0,0.025595774120974468,0.02057037763666981
47.0,588.8538818,1620.628906,887.0,1300.5,728.3549805,1304.35498,793.1692505,1010.405151,1658970129766666.8,0.0798826254368078,0.76666675,0.5101905945375931,-0.7685082349657445,0.6310561448619665,0.6872120639581256,-1.404133776870942,-1.126769965696675,-1.1301099700660415,-0.8754280486982036,-0.2271640172299527,0.004406198105037474,0.0077599609831683816,0.011425896363434926,0.0
48.0,588.8538818,1620.628906,886.9012451,1300.611938,728.19104,1304.109741,793.1692505,1010.405151,1658970129783333.2,0.0798826254368078,0.78333325,0.5101905945375931,-0.7684226724472628,0.6309141046992895,0.6872120639581256,-1.404133776870942,-1.1268669502229496,-1.1298974918348863,-0.8754280486982036,0.0,0.0,0.0077599609831683816,0.015334949087014084,0.0
49.0,588.7435913,1620.557739,887.5,1300.5,728.19104,1304.109741,793.1692505,1010.405151,1658970129800000.0,0.0685586486852742,0.8,0.5100950374265577,-0.7689414414116101,0.6309141046992895,0.6872120639581256,-1.404072116864676,-1.126769965696675,-1.1298974918348863,-0.8754280486982036,-0.6794352079159738,0.0068234319980355175,0.03166540781585081,0.0,0.0
50.0,588.7216797,1620.509766,887.5,1300.5,728.2402954,1304.0,790.6548462,1008.81781,1658970129816666.5,0.0648843360840607,0.8166665,0.5100760529338392,-0.7689414414116101,0.630956780212837,0.6850335516575807,-1.4040305524390209,-1.126769965696675,-1.129802410817735,-0.8740527559922298,-0.2204609606824176,0.002741686487863677,0.0,0.0062531398037052295,0.15457828157483347
51.0,588.4278564,1620.364868,887.6314697,1300.63147,727.7824707,1303.877197,790.6190186,1009.083679,1658970129833333.2,0.036046180392912,0.83333325,0.5098214806388282,-0.7690553484545622,0.6305601149906038,0.685002510163061,-1.403905010943835,-1.126883872999551,-1.1296960127153917,-0.8742831083213414,-1.7302806900654657,0.01703067213713357,0.009665344127203102,0.02464122312226889,0.013946066530494863
52.0,588.1461182,1620.371094,887.6314697,1300.63147,727.7824707,1303.877197,790.6190186,1009.083679,1658970129850000.0,0.0124203589360899,0.85,0.509577379030255,-0.7690553484545622,0.6305601149906038,0.685002510163061,-1.403910405230499,-1.126883872999551,-1.1296960127153917,-0.8742831083213414,-1.4175421996983315,0.014649672252025863,0.0,0.0,0.0
53.0,588.1491089,1620.348389,887.6835938,1300.648071,727.3773193,1303.849854,790.8856812,1008.61792,1658970129866666.5,0.0120428992185309,0.8666665,0.5095799702112902,-0.7691005094467721,0.6302090865945408,0.6852335500774436,-1.403890733325792,-1.1268982563199663,-1.129672322387693,-0.8738795687193016,-0.0226478095316352,0.0011905095523542073,0.0028437690561612184,0.02110961390666905,0.027899913061303735
54.0,588.0440063,1620.392578,887.9012451,1300.611938,726.894165,1303.105835,790.8856812,1008.61792,1658970129883333.5,0.0044098366741917,0.8833335,0.5094889079636957,-0.7692890853389942,0.6297904754803254,0.6852335500774436,-1.4039290192450646,-1.1268669502229496,-1.1290276947343998,-0.8738795687193016,-0.4579745931684889,0.005926999273278476,0.01146941061327975,0.046117331609773236,0.0
55.0,587.6901245,1620.160767,887.9012451,1300.611938,727.0,1303.0,790.8856812,1008.61792,1658970129900000.0,0.0319418131583625,0.9,0.5091823002100266,-0.7692890853389942,0.6298821722887218,0.6852335500774436,-1.4037281752062196,-1.1268669502229496,-1.1289359979260034,-0.8738795687193016,1.6519351084013294,0.021991996570991282,0.0,0.007780732203629247,0.0
56.0,587.4473877,1620.20874,887.6835938,1300.648071,726.8312988,1302.637817,792.6817017,1010.07019,1658970129916666.8,0.0508071162108189,0.91666675,0.508971989917209,-0.7691005094467721,0.6297360073941912,0.6867896453924575,-1.403769739631875,-1.1268982563199663,-1.1286221979056374,-0.8751378341695764,1.1319125235847691,0.012862693134887172,0.01146941061327975,0.020770283219766487,0.12006994820498477
57.0,586.8373413,1619.80835,887.9012451,1300.611938,726.6057739,1302.913452,792.8295898,1010.07019,1658970129933333.5,0.1136247909696175,0.9333335,0.5084434378516948,-0.7692890853389942,0.6295406097134248,0.6869177775488311,-1.4034228365741543,-1.1268669502229496,-1.12886101162305,-0.8751378341695764,3.7690416403197,0.037933526895017486,0.01146941061327975,0.018513888921125064,0.007687929382418357
58.0,586.333313,1619.595825,888.3164063,1300.351929,726.0777588,1302.977783,792.8295898,1010.07019,1658970129950000.0,0.1621939830335466,0.95,0.5080067412347772,-0.7696487863548209,0.629083130623756,0.6869177775488311,-1.403238702174339,-1.1266416750733834,-1.128916748830788,-0.8751378341695764,2.9141806656424167,0.02843578528406243,0.025465297360835755,0.02765171809704603,0.0
59.0,585.7581787,1619.221069,888.5,1300.5,726.0,1302.5,791.6778564,1009.795532,1658970129966666.8,0.2215652620766728,0.96666675,0.5075084374627803,-0.7698078543033415,0.6290157593969904,0.6859199008832335,-1.4029140087446854,-1.126769965696675,-1.1285027914801378,-0.8748998669375591,3.562258931292902,0.035685247663534106,0.012261319120548606,0.025164229637959466,0.061551526997543064
60.0,585.690979,1619.067749,888.5,1300.5,726.0,1302.5,791.7528076,1009.697205,1658970129983333.2,0.2315637086908591,0.98333325,0.5074502147763799,-0.7698078543033415,0.6290157593969904,0.6859848395691642,-1.4027811703201252,-1.126769965696675,-1.1285027914801378,-0.8748146751571539,0.5999127959791372,0.008702260723788458,0.0,0.0,0.006427193832801723
61.0,585.3552246,1618.809814,888.5,1300.5,725.6821899,1302.5,791.3562012,1009.617676,1658970130000000.0,0.2673064970252878,1.0,0.5071593128357643,-0.7698078543033415,0.628740404629228,0.685641214671261,-1.4025576921108964,-1.126769965696675,-1.1285027914801378,-0.8747457702062873,2.144556577282842,0.022009979931710645,0.0,0.016521286065744878,0.021027921099492152
62.0,584.7755737,1618.696777,888.5,1300.5,725.5,1302.5,791.2424316,1009.27948,1658970130016666.8,0.319323767729907,1.01666675,0.5066570958233005,-0.7698078543033415,0.6285825529511248,0.685542643223134,-1.402459755396854,-1.126769965696675,-1.1285027914801378,-0.8744527528319553,3.121020637173975,0.030700630274240977,0.0,0.009471100686193612,0.018549173657243057
63.0,584.2888794,1618.401733,888.5,1300.5,725.166687,1302.018921,791.6520386,1008.605286,1658970130033333.2,0.368359387993603,1.03333325,0.5062354176074484,-0.7698078543033415,0.628293766270943,0.6858975320084774,-1.4022041254716258,-1.126769965696675,-1.1280859784325965,-0.8738686224588273,2.942166637488111,0.029586703686408818,0.0,0.030424843593742198,0.041009214013235665
64.0,583.8255615,1618.34375,888.5,1300.5,724.7824707,1301.877197,791.5700073,1008.950012,1658970130050000.0,0.4092566990409907,1.05,0.5058339930059186,-0.7698078543033415,0.6279608763154096,0.685826459032632,-1.4021538882529243,-1.126769965696675,-1.1279631869319289,-0.8741672975093424,2.4538263937113003,0.02427335493668741,0.0,0.021288882320882913,0.018420894476232977
65.0,583.5058594,1617.986572,888.5,1300.5,724.5,1301.5,791.5175171,1008.324585,1658970130066666.5,0.4460655286650201,1.0666665,0.5055569989849649,-0.7698078543033415,0.6277161400593934,0.6857809808466623,-1.4018444246290818,-1.126769965696675,-1.1276363785884065,-0.8736254194937054,2.208551862960402,0.024919396454431135,0.0,0.024497312143518572,0.032626985414334196
66.0,582.649292,1617.505249,888.5,1300.5,724.2435913,1301.237183,791.5409546,1008.459045,1658970130083333.2,0.532117874245264,1.08333325,0.504814857946968,-0.7698078543033415,0.6274939842561613,0.6858012873988122,-1.4014274001767948,-1.126769965696675,-1.12740867055144,-0.8737419173711277,5.163114919240055,0.05107697887212488,0.0,0.019087559918225774,0.007095266127131581
67.0,582.4946289,1616.942627,888.3685303,1300.36853,724.1550903,1301.310181,791.5525513,1008.300293,1658970130100000.0,0.5612643733091303,1.1,0.5046808558432528,-0.7696939472603895,0.62741730584883,0.6858113349291938,-1.400939937222823,-1.126656058393799,-1.127471916959711,-0.8736043725917396,1.7487811999259564,0.030332756272085894,0.009665344127198392,0.005963796669586907,0.008274676376347476
68.0,581.7631226,1616.749634,888.1983643,1300.386963,723.8101807,1300.5,791.6209717,1007.911316,1658970130116666.5,0.6280515330703196,1.1166665,0.5040470693545501,-0.7695465132442552,0.6271184717249082,0.6858706152458113,-1.4007727255996092,-1.1266720289826322,-1.126769965696675,-0.8732673579043526,4.007269658367963,0.03932838853448943,0.008897789374686342,0.0457748257612467,0.020531317532739988
69.0,581.3247681,1616.468384,888.2769775,1300.320068,723.5,1300.5,791.5,1007.5,1658970130133333.5,0.6727034986420288,1.1333335,0.5036672733646017,-0.7696146247341954,0.626849727167662,0.6857658038053965,-1.40052904697381,-1.12661407029224,-1.126769965696675,-0.8729109884193772,2.6790643530154967,0.02707484736703158,0.005366021382166718,0.016124673434774195,0.022287770913854164
70.0,581.1177368,1616.419556,888.0,1300.255493,723.3102417,1300.155151,791.3139038,1007.297729,1658970130150000.0,0.6913687487571853,1.15,0.5034878987772898,-0.7693746478574759,0.6266853181302289,0.6856045676586143,-1.4004867417651323,-1.1265581216797562,-1.1264711840773742,-0.8727357382173537,1.1199262061714583,0.011057753104336748,0.014784753462810449,0.020461740772425636,0.014288282682617393
71.0,581.112793,1616.147583,887.9285889,1300.188843,722.9811401,1299.575439,791.3834839,1006.427734,1658970130166666.8,0.6987377605409149,1.16666675,0.5034836154052357,-0.7693127763598232,0.6264001802612994,0.6856648527542623,-1.400251100851729,-1.1265003752605225,-1.1259689141270828,-0.8719819633336119,0.4421384963312841,0.014140790446236558,0.005077975202969659,0.03465376380926504,0.0453709061538593
72.0,580.5357056,1615.076538,888.0714111,1300.188843,723.2767334,1299.166626,791.0289917,1006.327515,1658970130183333.5,0.7782696461633584,1.1833335,0.5029836194422199,-0.7694365193551286,0.6266562861071289,0.6853577161421641,-1.399323133656105,-1.1265003752605225,-1.1256147132735754,-0.8718951323000155,4.771889277900235,0.06324577997836545,0.007424579718322555,0.026225453590283207,0.019150485549759597
