Frame #,Index Pink X,Index Pink Y,Thumb Pink X,Thumb Pink Y,Hand Green X,Hand Green Y,Timestamp (microseconds),angles,Seconds,Index Pink X meters,Index Pink Y meters,Thumb Pink X meters,Hand Green X meters,Thumb Pink Y meters,Hand Green Y meters,angular velocity,Index Pink m/s,Thumb Pink m/s,Hand Green m/s
1.0,266.774231,807.5545654,294.0,829.5,644.6089478,774.8621826,1660094160433330.0,3.9123176268382296,0.0,0.6103068284327703,-1.847465040938224,0.6725919774434078,1.4746898193146818,-1.897670222072472,-1.7726737674865611,,,,
2.0,266.774231,807.5545654,294.0,829.5,644.6089478,774.8621826,1660094160449996.8,3.9123176268382296,0.01666675,0.6103068284327703,-1.847465040938224,0.6725919774434078,1.4746898193146818,-1.897670222072472,-1.7726737674865611,0.0,0.0,0.0,0.0
3.0,266.0649719,806.895752,294.1734619,829.4489746,644.6089478,774.8621826,1660094160466663.2,4.016700802980652,0.03333325,0.6086842366620603,-1.8459578551985223,0.6729888110567823,1.4746898193146818,-1.8975534898456496,-1.7726737674865611,6.26305319907733,0.13287545473115134,0.024818782930230886,0.0
4.0,266.4851074,807.3843994,294.4500122,829.2000122,644.6089478,774.8621826,1660094160483330.0,3.904951166441234,0.05,0.6096453923312413,-1.847075747446953,0.6736214828701822,1.4746898193146818,-1.8969839316384207,-1.7726737674865611,-6.704944667641724,0.08845683624345207,0.05107653697749154,0.0
5.0,266.4551697,807.5882568,294.326355,829.3996582,644.6089478,774.8621826,1660094160499996.8,3.903500287771797,0.06666675,0.6095769030222511,-1.8475421176911109,0.6733385888542872,1.4746898193146818,-1.8974406673456616,-1.7726737674865611,-0.0870522849048185,0.028282347220386576,0.032234942373036674,0.0
6.0,266.4551697,807.5882568,294.326355,829.3996582,644.6089478,774.8621826,1660094160516663.2,3.903500287771797,0.08333325,0.6095769030222511,-1.8475421176911109,0.6733385888542872,1.4746898193146818,-1.8974406673456616,-1.7726737674865611,0.0,0.0,0.0,0.0
7.0,266.4551697,807.5882568,294.326355,829.3996582,644.6089478,774.8621826,1660094160533330.0,3.903500287771797,0.1,0.6095769030222511,-1.8475421176911109,0.6733385888542872,1.4746898193146818,-1.8974406673456616,-1.7726737674865611,0.0,0.0,0.0,0.0
8.0,266.7877502,807.9858398,294.326355,829.3996582,644.5669556,774.9658203,1660094160549996.5,3.8388651530591447,0.1166665,0.6103377566826392,-1.8484516793787569,0.6733385888542872,1.4745937525907526,-1.8974406673456616,-1.772910862335475,-3.8781468642277703,0.07115000156130766,0.0,0.01534907222540507
9.0,266.794281,807.5090332,294.326355,829.3996582,644.5669556,774.9658203,1660094160566663.5,3.91055474109636,0.1333335,0.6103526973754497,-1.847360875657832,0.6733385888542872,1.4745937525907526,-1.8974406673456616,-1.772910862335475,4.301289256447803,0.06545436222886467,0.0,0.0
10.0,266.8811951,806.9768677,294.326355,829.3996582,644.5669556,774.9658203,1660094160583330.2,3.989572635283748,0.15000025,0.6105515331794862,-1.8461434258416,0.6733385888542872,1.4745937525907526,-1.8974406673456616,-1.772910862335475,4.74104994599355,0.07401480281156715,0.0,0.0
