Frame #,Body Pink X,Body Pink Y,Hand Pink X,Hand Pink Y,Elbow Orange X,Elbow Orange Y,Shoulder Green X,Shoulder Green Y,Timestamp (microseconds),angles,Seconds,Body Pink X meters,Hand Pink X meters,Elbow Orange X meters,Shoulder Green X meters,Body Pink Y meters,Hand Pink Y meters,Elbow Orange Y meters,Shoulder Green Y meters,angular velocity
12.0,363.0,1356.0,414.3398743,1865.071899,273.6408386,1425.333374,205.8417511,1187.225586,1660787162183333.5,0.0189286871546274,0.1833335,-0.1974546396613732,0.2253810759703724,0.1488475294280964,0.111968068293985,-0.7375991498094274,-1.0145099166931075,-0.7753131894228633,-0.6457939401663711,0.005566504109421447
13.0,362.5,1356.189819,415.0749207,1864.591797,273.6214905,1425.37854,205.1091919,1187.353394,1660787162200000.0,0.0869798357533655,0.2,-0.1971826635736854,0.2257809060586545,0.148837004987012,0.1115695911235536,-0.737702402267405,-1.0142487641658056,-0.7753377575668162,-0.6458634616060015,4.083109747021756
14.0,362.5,1356.189819,415.0749207,1864.591797,273.440155,1425.440186,204.6456909,1187.764526,1660787162216666.8,0.0869158267250294,0.21666675,-0.1971826635736854,0.2257809060586545,0.1487383671473142,0.1113174687463148,-0.737702402267405,-1.0142487641658056,-0.7753712900426195,-0.6460870977517681,-0.0038405224975535837
15.0,362.5,1356.189819,415.0749207,1864.591797,273.4311523,1425.568848,204.3724213,1187.836792,1660787162233333.2,0.0868665849761134,0.23333325,-0.1971826635736854,0.2257809060586545,0.1487334701090649,0.1111688231529307,-0.737702402267405,-1.0142487641658056,-0.7754412760174076,-0.6461264069996738,-0.002954534480305048
16.0,362.5,1356.189819,415.0749207,1864.591797,273.1370544,1425.531982,203.7039337,1187.821899,1660787162250000.0,0.0867332588408128,0.25,-0.1971826635736854,0.2257809060586545,0.1485734949165865,0.110805197868699,-0.737702402267405,-1.0142487641658056,-0.7754212226765103,-0.6461183059199259,-0.007999528120394988
17.0,362.5,1356.189819,415.0749207,1864.591797,273.1489258,1425.39978,203.4473724,1187.973633,1660787162266666.8,0.0866925530236352,0.26666675,-0.1971826635736854,0.2257809060586545,0.1485799523904412,0.1106656407914468,-0.737702402267405,-1.0142487641658056,-0.7753493111110212,-0.6462008419593044,-0.002442336818972225
18.0,362.5,1356.189819,415.0749207,1864.591797,272.9559631,1425.542847,203.0559235,1187.921753,1660787162283333.2,0.086611590447574,0.28333325,-0.1971826635736854,0.2257809060586545,0.1484749899100099,0.1104527113107434,-0.737702402267405,-1.0142487641658056,-0.7754271327168957,-0.6461726217204459,-0.004857803141703581
19.0,362.5,1356.189819,415.0749207,1864.591797,272.773468,1425.50708,202.9810944,1187.711548,1660787162300000.0,0.0865828625041772,0.3,-0.1971826635736854,0.2257809060586545,0.1483757213033694,0.110412007859017,-0.737702402267405,-1.0142487641658056,-0.7754076771794391,-0.646058280253421,-0.0017236679854679162
20.0,362.5,1356.189819,415.0749207,1864.591797,272.7766113,1425.5,202.8117981,1187.777832,1660787162316666.5,0.0865537380873692,0.3166665,-0.1971826635736854,0.2257809060586545,0.1483774311082423,0.110319918768349,-0.737702402267405,-1.0142487641658056,-0.7754038259980375,-0.6460943355794136,-0.001747482483304606
21.0,362.5,1356.189819,415.0749207,1864.591797,272.7766113,1425.5,202.6196594,1187.638916,1660787162333333.2,0.0865065428585148,0.33333325,-0.1971826635736854,0.2257809060586545,0.1483774311082423,0.1102154045045101,-0.737702402267405,-1.0142487641658056,-0.7754038259980375,-0.6460187719190192,-0.0028316995727657537
22.0,362.5,1356.189819,415.0749207,1864.591797,272.6236572,1425.363159,202.3311768,1187.477417,1660787162350000.0,0.0864388379950343,0.35,-0.1971826635736854,0.2257809060586545,0.1482942313928147,0.1100584837666821,-0.737702402267405,-1.0142487641658056,-0.7753293910384068,-0.6459309241866482,-0.004062271497473189
23.0,362.2679749,1355.300659,412.0753479,1864.049316,272.4563904,1425.31665,202.2597198,1187.633911,1660787162366666.5,0.1319059290338824,0.3666665,-0.1970564530157986,0.2241492819088967,0.1482032462530866,0.1100196145760862,-0.737218741751148,-1.0139536804457556,-0.7753040923666823,-0.6460160494383813,2.7280527428583103
24.0,362.1041565,1356.104126,412.3934937,1863.972412,272.6236572,1425.363159,202.5234833,1187.496704,1660787162383333.5,0.1054692896470397,0.3833335,-0.196967343640752,0.2243223380088934,0.1482942313928147,0.110163089305696,-0.7376557893736405,-1.0139118483476606,-0.7753293910384068,-0.6459414153922546,-1.586166639877766
25.0,362.1041565,1356.104126,412.5378723,1864.052979,272.9160767,1425.286621,202.4829102,1187.636719,1660787162400000.0,0.0962656236741601,0.4,-0.196967343640752,0.2244008730624411,0.148453293615962,0.1101410194796892,-0.7376557893736405,-1.013955672942574,-0.7752877580268079,-0.6460175768560898,-0.5522254806275811
26.0,361.8021851,1355.996338,412.2830811,1864.039673,273.0654602,1425.335815,202.568634,1187.568604,1660787162416666.8,0.1156247461204656,0.41666675,-0.1968030856408208,0.2242622788349345,0.1485345510957522,0.1101876491271807,-0.7375971578565611,-1.0139484351149286,-0.7753145172101233,-0.6459805255536641,1.1615415390706378
27.0,361.8021851,1355.996338,412.100769,1863.777832,273.323761,1425.008423,202.6388855,1187.619629,1660787162433333.5,0.1234564128403373,0.4333335,-0.1968030856408208,0.2241631097715422,0.1486750543778135,0.1102258625834291,-0.7375971578565611,-1.013806006133376,-0.7751364316195227,-0.6460082807134127,0.4698976537040335
28.0,361.5933228,1355.593384,412.597229,1863.358276,273.3943787,1424.907227,202.6225128,1187.536377,1660787162450000.0,0.0749965043911606,0.45,-0.1966894745383819,0.2244331602685292,0.1487134670293485,0.1102169566176473,-0.7373779701516848,-1.013577787734484,-0.7750813858351834,-0.6459629956069083,-2.9076235831864294
29.0,361.5816956,1355.669922,412.3813782,1863.186157,273.4542236,1424.748779,202.7478027,1187.495605,1660787162466666.8,0.0875644347795469,0.46666675,-0.1966831498976483,0.2243157477563126,0.1487460197928886,0.1102851083313049,-0.7374196031632838,-1.013484163230011,-0.7749951977008995,-0.6459408175888139,0.7540720529429129
30.0,361.5015869,1355.742798,412.7171631,1862.949463,273.3612061,1424.939453,202.8777008,1187.410034,1660787162483333.2,0.0559155219207558,0.48333325,-0.1966395745960168,0.2244983986831259,0.1486954227214156,0.1103557666853771,-0.7374592442220164,-1.013355413013812,-0.7750989152379871,-0.6458942710572148,-1.8989537610650795
31.0,361.5015869,1355.742798,413.1716614,1862.249512,273.5575562,1424.561157,202.9264374,1187.5448,1660787162500000.0,0.0039040739713542,0.5,-0.1966395745960168,0.2247456240221155,0.1488022277854459,0.1103822770649675,-0.7374592442220164,-1.0129746731447058,-0.7748931403058512,-0.6459675773160815,-3.1206712736077264
32.0,361.2749939,1355.974976,413.0571289,1863.5,273.7253418,1424.480591,203.3449097,1187.342651,1660787162516666.8,0.0428712408918823,0.51666675,-0.1965163188407419,0.2246833238195892,0.1488934951275626,0.110609905982887,-0.7375855379501908,-1.013654878812587,-0.7748493162548898,-0.6458576179277814,2.3380183251400672
33.0,361.2749939,1355.974976,413.0571289,1863.5,273.6764221,1424.404175,203.2318878,1187.512085,1660787162533333.2,0.0428761017994892,0.53333325,-0.1965163188407419,0.2246833238195892,0.1488668851503289,0.1105484274745169,-0.7375855379501908,-1.013654878812587,-0.7748077496054563,-0.6459497819206641,0.0002916573729874163
34.0,361.1016235,1355.865845,412.98172,1861.756104,273.8723755,1424.240356,203.5155487,1187.06665,1660787162550000.0,0.0068539087752491,0.55,-0.1964220136345162,0.2246423049843915,0.1489734744285311,0.1107027254381409,-0.7375261759053399,-1.0127062827897582,-0.7747186399040386,-0.6457074865834256,-2.161320774850523
35.0,361.5816956,1355.669922,412.8807678,1863.119263,273.8595886,1424.148926,203.5155487,1187.06665,1660787162566666.5,0.0473804530801425,0.5666665,-0.1966831498976483,0.2245873918155926,0.1489665189664598,0.1107027254381409,-0.7374196031632838,-1.013447776093191,-0.774668906356644,-0.6457074865834256,2.4316169744633607
36.0,361.5816956,1355.669922,412.8795776,1862.326904,273.8595886,1424.148926,203.3153229,1187.466187,1660787162583333.2,0.0284415089527465,0.58333325,-0.1966831498976483,0.2245867444037135,0.1489665189664598,0.1105938121786646,-0.7374196031632838,-1.0130167706914626,-0.774668906356644,-0.6459248156037186,-1.1363309659889256
37.0,361.7449036,1355.67688,412.5529175,1863.08728,274.0474548,1424.158936,203.3153229,1187.466187,1660787162600000.0,0.0719806263233581,0.6,-0.196771927244287,0.22440905693171,0.1490687091946294,0.1105938121786646,-0.7374233879825199,-1.013430378870766,-0.7746743513179194,-0.6459248156037186,2.6123339805668007
38.0,361.5816956,1355.669922,411.6417542,1863.277222,273.993927,1424.053345,203.4797363,1186.871582,1660787162616666.5,0.1469724151459691,0.6166665,-0.1966831498976483,0.2239134276725525,0.1490395926313763,0.1106832452052555,-0.7374196031632838,-1.013533698234861,-0.7746169148637694,-0.6456013789204794,4.499552324879901
39.0,361.5421753,1355.835327,411.7652283,1863.118896,274.0884705,1424.067871,203.4797363,1186.871582,1660787162633333.5,0.1336458908196478,0.6333335,-0.1966616527444918,0.2239805916778501,0.149091019773869,0.1106832452052555,-0.7375095755728518,-1.0134475764627426,-0.7746248163130688,-0.6456013789204794,-0.7995754680699161
40.0,361.9793701,1356.099609,411.8615112,1862.718262,274.2897034,1423.620605,203.9788971,1186.883911,1660787162650000.0,0.116731963739018,0.65,-0.1968994658070147,0.2240329649707566,0.1492004808475811,0.1109547648082777,-0.7376533323416644,-1.0132296507269132,-0.7743815249993973,-0.6456080853068495,-1.0148457732955203
41.0,361.8202209,1355.917603,411.4184875,1862.32605,274.4726257,1423.665527,204.3125,1185.979126,1660787162666666.8,0.1416828452987731,0.66666675,-0.1968128962534654,0.2237919812653986,0.1492999818305908,0.1111362288314444,-0.7375543297820331,-1.013016306156305,-0.7744059604190195,-0.6451159255378524,1.4970454083582683
42.0,362.2731018,1355.835327,411.2192993,1862.085571,274.5890503,1423.479492,203.8777161,1186.357056,1660787162683333.5,0.1513371737682043,0.6833335,-0.1970592418042066,0.2236836324106994,0.149363311245028,0.1108997271832211,-0.7375095755728518,-1.0128854970811223,-0.7743047662760734,-0.6453215013834921,0.5792568118818108
43.0,362.1022644,1355.712158,410.9490051,1862.049072,274.773468,1423.50708,203.777771,1186.317139,1660787162700000.0,0.1713818080575183,0.7,-0.196966314428841,0.223536605292618,0.1494636256541208,0.1108453618286579,-0.737442577527363,-1.0128656433706735,-0.7743197728286878,-0.6452997884445076,1.2026900842596882
44.0,362.5161438,1355.68457,411.3138428,1862.047607,274.8205261,1423.524536,203.8806763,1186.213989,1660787162716666.8,0.1430908483024122,0.71666675,-0.1971914450288142,0.223735059553192,0.1494892230099849,0.1109013373904506,-0.7374275709747485,-1.0128648464807366,-0.7743292680578611,-0.6452436797776177,-1.6974490980608687
45.0,361.9431763,1355.943237,411.0279541,1861.836304,274.773468,1423.50708,203.9710999,1185.895996,1660787162733333.2,0.160208774679204,0.73333325,-0.1968797781107696,0.2235795497729117,0.1494636256541208,0.1109505235043759,-0.7375682734520965,-1.012749907754223,-0.7743197728286878,-0.6450707067935133,1.0270858534660408
46.0,361.9157104,1355.915649,411.1942749,1861.856812,275.1303406,1423.216797,204.1912842,1186.047363,1660787162750000.0,0.1478950163087139,0.75,-0.196864837974716,0.2236700203338819,0.1496577472812228,0.1110702932333445,-0.7375532668994823,-1.0127610631254358,-0.7741618727593632,-0.6451530432024434,-0.738821808120367
47.0,361.9377441,1355.479858,411.1923828,1862.246094,275.3786316,1422.908203,204.0750885,1186.075073,1660787162766666.8,0.1572511169936326,0.76666675,-0.1968768232537626,0.2236689911219709,0.149792805710799,0.1110070883295602,-0.7373162174370231,-1.0129728139161704,-0.7739940123817552,-0.6451681161172231,0.5613632342789512
48.0,361.9377441,1355.479858,411.2562256,1862.222168,275.4361877,1422.831421,204.0750885,1186.075073,1660787162783333.2,0.1517376201196133,0.78333325,-0.1968768232537626,0.223703718551913,0.1498241134766001,0.1110070883295602,-0.7373162174370231,-1.0129597993164223,-0.7739522466458256,-0.6451681161172231,-0.33081312057236195
49.0,361.9377441,1355.479858,411.2850952,1862.085571,275.5596924,1422.708984,204.7251129,1185.7771,1660787162800000.0,0.1464031232248033,0.8,-0.1968768232537626,0.2237194222336352,0.1498912941268343,0.1113606705159874,-0.7373162174370231,-1.0128854970811223,-0.7738856467733292,-0.64500603305567,-0.32006821334753194
50.0,361.9377441,1355.479858,411.2850952,1862.085571,275.6666565,1422.57251,205.2608643,1185.642456,1660787162816666.5,0.1465369260578775,0.8166665,-0.1968768232537626,0.2237194222336352,0.1499494774817164,0.111652093655478,-0.7373162174370231,-1.0128854970811223,-0.7738114114441469,-0.6449327931589687,0.008028250266953594
51.0,362.3691711,1355.412231,411.2804565,1862.128784,275.4255981,1422.564575,205.3460541,1185.712524,1660787162833333.2,0.1479496197697442,0.83333325,-0.1971114989089284,0.2237168990026793,0.1498183532406438,0.1116984328325078,-0.737279431583259,-1.0129090028864771,-0.7738070951836353,-0.6449709067999928,0.08476119890600697
52.0,362.2866516,1355.593384,411.162384,1862.096191,275.7224121,1422.26062,205.4166718,1185.550537,1660787162850000.0,0.1563314489536593,0.85,-0.1970666122473925,0.2236526732094522,0.1499798058616258,0.1117368454840429,-0.7373779701516848,-1.012891273853225,-0.773641758200169,-0.6448827936189603,0.5029072364987257
53.0,362.4892883,1355.400635,411.1591492,1862.204346,275.7863159,1422.266235,205.4147644,1185.659058,1660787162866666.5,0.1591472285411794,0.8666665,-0.1971768369211684,0.2236509136329554,0.1500145664726505,0.1117358079496635,-0.7372731239138334,-1.0129501050007528,-0.7736448124916337,-0.6449418238529842,0.16894846473585345
54.0,362.3900146,1354.949951,411.1481628,1862.095825,275.7027588,1422.305664,205.4549866,1185.394165,1660787162883333.5,0.1574138586068098,0.8833335,-0.1971228367760958,0.2236449375567758,0.1499691154063375,0.111757686902852,-0.7370279733716264,-1.0128910747667288,-0.7736662599819566,-0.6447977347293924,-0.10400011605985619
55.0,362.5833435,1355.061768,411.0870361,1861.811035,275.858551,1422.197998,205.4765472,1185.321045,1660787162900000.0,0.1554386011985163,0.9,-0.1972279984518138,0.2236116875553372,0.150053858912434,0.1117694148381243,-0.7370887964720203,-1.0127361626267035,-0.7736076948270426,-0.6447579609463289,-0.11851662966390586
56.0,363.0720825,1355.156128,411.1714783,1861.223511,275.848938,1422.103638,205.3980865,1185.148682,1660787162916666.8,0.1349869076145447,0.91666675,-0.1974938490940548,0.2236576200737208,0.1500486299001721,0.1117267359696779,-0.7371401237992888,-1.012416577668818,-0.7735563674997742,-0.6446642037175246,-1.2270954795609008
57.0,363.1635742,1355.098755,411.2764282,1860.959351,275.848938,1422.103638,205.6462555,1185.004517,1660787162933333.5,0.1206942560398749,0.9333335,-0.1975436162032986,0.2237147078001312,0.1500486299001721,0.1118617280370887,-0.7371089156311309,-1.012272887262171,-0.7735563674997742,-0.6445857848521617,-0.8575548067061521
58.0,363.3041992,1355.236206,411.2202759,1860.906372,275.93927,1421.988403,205.292923,1185.401489,1660787162950000.0,0.1236841376936495,0.95,-0.1976201094779608,0.2236841636343939,0.1500977661880782,0.1116695320550827,-0.7371836824015885,-1.0122440692198718,-0.7734936851708447,-0.6448017186351249,0.17939469317340884
59.0,363.1651306,1355.400635,411.0914612,1861.083374,275.9454956,1422.120361,205.292923,1185.401489,1660787162966666.8,0.137865995727312,0.96666675,-0.1975444628104643,0.2236140945981085,0.1501011526167412,0.1116695320550827,-0.7372731239138334,-1.0123403498428176,-0.7735654640120029,-0.6448017186351249,0.8509072274836099
60.0,362.6227112,1355.589722,410.9375,1860.986084,275.9459229,1422.070435,205.3282013,1185.461548,1660787162983333.2,0.1475355860300263,0.98333325,-0.1972494125978684,0.2235303470684451,0.1501013850475057,0.1116887217631113,-0.7373759781988186,-1.0122874287356751,-0.7735383066556951,-0.6448343878588257,0.580181219975057
61.0,362.6105652,1355.561035,411.6862793,1860.985352,275.8514709,1421.755615,205.4916687,1185.661133,1660787163000000.0,0.0894752416284065,1.0,-0.1972428057547462,0.2239376471975564,0.1500500076766371,0.1117776402109443,-0.7373603738427635,-1.0122870305626828,-0.7733670596318434,-0.6449429525537481,-3.483603246080968
62.0,362.5,1355.732666,411.3648987,1860.587769,275.838562,1421.711914,205.4916687,1185.661133,1660787163016666.8,0.1050061277291099,1.01666675,-0.1971826635736854,0.2237628315210628,0.1500429858524004,0.1117776402109443,-0.7374537328985755,-1.0120707644249405,-0.7733432883778273,-0.6449429525537481,0.9318485067996726
63.0,362.417511,1355.643066,411.3785095,1859.894653,275.9890137,1421.411499,205.4916687,1185.661133,1660787163033333.2,0.087512524435099,1.03333325,-0.1971377935026908,0.2237702351453314,0.1501248243819044,0.1117776402109443,-0.737404994783662,-1.0116937424689527,-0.7731798769850617,-0.6449429525537481,-1.049626693907584
64.0,362.417511,1355.643066,411.2016907,1859.912964,275.9541016,1421.474609,205.4916687,1185.661133,1660787163050000.0,0.1016921346689087,1.05,-0.1971377935026908,0.2236740541744241,0.1501058338691624,0.1117776402109443,-0.737404994783662,-1.0117037027772362,-0.7732142058068497,-0.6449429525537481,0.8507723601667829
65.0,362.5,1355.732666,411.4256897,1859.822021,276.0012207,1421.470825,205.780777,1185.528564,1660787163066666.5,0.0822658863945647,1.0666665,-0.1971826635736854,0.2237958989177561,0.1501314644061092,0.1119349012996485,-0.7374537328985755,-1.011654234134551,-0.7732121474918182,-0.6448708413578107,-1.165586552326169
66.0,362.5,1355.732666,411.4079285,1860.193481,275.9255066,1421.279053,205.4629669,1185.706787,1660787163083333.2,0.0923036266136188,1.08333325,-0.1971826635736854,0.2237862376743788,0.1500902795567076,0.1117620278043971,-0.7374537328985755,-1.011856290609616,-0.773107832695242,-0.6449677861463627,0.6022614018362384
67.0,362.6105652,1355.561035,411.4642944,1860.266724,276.0520325,1421.45105,205.4237213,1185.175171,1660787163100000.0,0.0896462509813795,1.1,-0.1972428057547462,0.2238168980283008,0.150159103595254,0.1117406800749032,-0.7373603738427635,-1.011896131298797,-0.77320139083755,-0.6446786124666982,-0.15944174072565223
68.0,362.6105652,1355.561035,411.4533386,1859.968872,275.8914185,1421.328247,205.4237213,1185.175171,1660787163116666.5,0.0834364876254719,1.1166665,-0.1972428057547462,0.2238109385970578,0.1500717372605582,0.1117406800749032,-0.7373603738427635,-1.011734114055457,-0.7731345918785574,-0.6446786124666982,-0.3725895272497305
69.0,362.6105652,1355.561035,411.4675293,1859.826782,275.9806824,1421.406738,204.5357208,1185.083374,1660787163133333.5,0.0785361664642846,1.1333335,-0.1972428057547462,0.2238186576591929,0.1501202925531457,0.1112576502711935,-0.7373603738427635,-1.011656823890858,-0.7731772872287548,-0.6446286792888553,-0.29401338940345007
70.0,362.5,1355.732666,411.4675293,1859.826782,275.9806824,1421.406738,204.5,1185.0,1660787163150000.0,0.0785215992107399,1.15,-0.1971826635736854,0.2238186576591929,0.1501202925531457,0.1112382198643273,-0.7374537328985755,-1.011656823890858,-0.7731772872287548,-0.6445833278201855,-0.0008740439531219025
71.0,362.5,1355.732666,411.5599976,1859.87561,275.9806824,1421.406738,204.6111145,1185.072876,1660787163166666.8,0.0725582947260551,1.16666675,-0.1971826635736854,0.2238689559921312,0.1501202925531457,0.1112986608383181,-0.7374537328985755,-1.011683383987677,-0.7731772872287548,-0.6446229688789181,-0.3577964800986835
72.0,362.5,1355.732666,411.4807739,1860.00647,275.9806824,1421.406738,204.3460388,1184.888916,1660787163183333.5,0.0817004047782949,1.1833335,-0.1971826635736854,0.2238258620881749,0.1501202925531457,0.1111544723346639,-0.7374537328985755,-1.0117545655693467,-0.7731772872287548,-0.644522903436736,0.5485238605150873
73.0,362.5,1355.732666,411.5054321,1860.093628,275.9806824,1421.406738,204.1428528,1185.020386,1660787163200000.0,0.0817665665911477,1.2,-0.1971826635736854,0.2238392749697058,0.1501202925531457,0.111043948867958,-0.7374537328985755,-1.0118019753530485,-0.7731772872287548,-0.6445944168292326,0.0039697484686523525
74.0,362.9399414,1355.600586,411.3531799,1860.119019,275.9806824,1421.406738,204.5015869,1185.206299,1660787163216666.8,0.0943457641385099,1.21666675,-0.1974219706552532,0.22375645705431,0.1501202925531457,0.1112390830620344,-0.7373818876952519,-1.011815786842733,-0.7731772872287548,-0.6446955446100132,0.7547480791013385
75.0,362.9399414,1355.600586,411.2774353,1859.687378,275.9806824,1421.406738,204.1618195,1185.13269,1660787163233333.2,0.0897831052294347,1.23333325,-0.1974219706552532,0.2237152556143671,0.1501202925531457,0.1110542658456827,-0.7373818876952519,-1.0115809947818015,-0.7731772872287548,-0.644655504834336,-0.2737622721672315
76.0,362.9399414,1355.600586,411.2645874,1859.752075,275.8243713,1421.398682,203.8487701,1185.253052,1660787163250000.0,0.0921616840389447,1.25,-0.1974219706552532,0.223708266971213,0.1500352667902653,0.1108839819435526,-0.7373818876952519,-1.011616186855692,-0.77317290515003,-0.6447209760060686,0.14271401500052583
77.0,362.9399414,1355.600586,411.1045227,1859.56604,275.6167908,1421.648438,203.6694946,1185.36438,1660787163266666.8,0.1000492463557035,1.26666675,-0.1974219706552532,0.2236211994294472,0.1499223529257247,0.1107864646453361,-0.7373818876952519,-1.011514992712746,-0.7733087604695431,-0.6447815331138488,0.47325137274866563
78.0,362.9399414,1355.600586,411.075592,1859.575562,275.4851685,1421.755615,203.5254211,1185.638428,1660787163283333.2,0.1024420641330438,1.28333325,-0.1974219706552532,0.223605462512247,0.1498507566893118,0.1107080955515971,-0.7373818876952519,-1.01152017222536,-0.7733670596318434,-0.6449306021196062,0.14357050234543994
79.0,362.4550781,1355.597046,411.2366333,1859.810669,275.4881287,1422.002441,203.5645142,1185.822632,1660787163300000.0,0.0955790645556319,1.3,-0.1971582282084584,0.2236930612777074,0.1498523668965413,0.1107293603283842,-0.7373799621045511,-1.011648059189456,-0.7735013211714826,-0.6450308002861191,-0.41177791575513584
80.0,363.1577454,1355.5,411.0229797,1859.557495,275.4885559,1421.875366,203.5,1185.857178,1660787163316666.5,0.106079759757665,1.3166665,-0.1975404456148587,0.2235768439372105,0.1498525992729107,0.1106942676889516,-0.7373271737217395,-1.0115103446414075,-0.7734321984487967,-0.6450495916579696,0.6300480126021145
81.0,362.1551208,1355.310181,410.8666687,1859.4375,275.1555481,1421.942017,203.5,1185.857178,1660787163333333.2,0.1153523878799896,1.33333325,-0.1969950657826036,0.2234918182287254,0.1496714589556836,0.1106942676889516,-0.7372239212637619,-1.0114450731001232,-0.7734684534052377,-0.6450495916579696,0.5563549055649497
82.0,362.6610718,1355.338989,411.3122559,1859.731812,275.2348938,1422.077393,203.380249,1186.138306,1660787163350000.0,0.0877195217984361,1.35,-0.1972702789296871,0.223734196355485,0.1497146192218053,0.1106291288719982,-0.7372395914380302,-1.0116051647527624,-0.7735420914749314,-0.6452025118451287,-1.6579636750748168
83.0,362.1551208,1355.310181,411.2298889,1860.565186,274.9017334,1421.986328,203.2051239,1186.400024,1660787163366666.5,0.1139993803222276,1.3666665,-0.1969950657826036,0.2236893926466558,0.1495333958974763,0.1105338691928903,-0.7372239212637619,-1.012058480352964,-0.7734925564700807,-0.6453448739205636,1.5768072795002928
84.0,362.1551208,1355.310181,411.129425,1860.588257,274.8543091,1422.001221,203.2239532,1186.322876,1660787163383333.5,0.122352443506638,1.3833335,-0.1969950657826036,0.2236347450897041,0.1495075993463256,0.1105441114315861,-0.7372239212637619,-1.0120710298736022,-0.7735006575498287,-0.6453029090981377,0.5011737675892725
85.0,362.1551208,1355.310181,410.9848633,1860.231079,274.6554871,1422.349487,203.3182983,1186.451172,1660787163400000.0,0.125075346241684,1.4,-0.1969950657826036,0.223556110438513,0.1493994496869131,0.1105954306539672,-0.7372239212637619,-1.0118767421235058,-0.773690097598138,-0.6453726959864298,0.16337579786073997
