Frame #,Index Pink X,Index Pink Y,Thumb Pink X,Thumb Pink Y,Hand Green X,Hand Green Y,Timestamp (microseconds),angles,Seconds,Index Pink X meters,Index Pink Y meters,Thumb Pink X meters,Hand Green X meters,Thumb Pink Y meters,Hand Green Y meters,angular velocity,Index Pink m/s,Thumb Pink m/s,Hand Green m/s
1.0,246.9828186,578.6900635,210.6515656,956.7496948,764.3137207,996.2755127,1660171738211670.0,34.82679149241568,0.0,0.061778004344646,-0.1447481952783355,0.0526904397990512,0.191178384900322,-0.2393125446422984,-0.2491991681887992,,,,
2.0,247.0733795,579.1865845,210.2043457,957.2886353,764.5639648,996.5581665,1660171738228336.5,34.83528122769175,0.0166665,0.0618006564129371,-0.1448723904619077,0.0525785763379335,0.1912409786515175,-0.2394473502483695,-0.249269868603441,0.5093892104564244,0.007574642919203222,0.010510449433831788,0.005665641600851376
3.0,246.8790741,580.1387329,210.149292,957.2831421,764.8589478,996.9391479,1660171738245003.2,34.73332649358869,0.03333325,0.0617520546522421,-0.145110552081106,0.0525648057131707,0.1913147629785362,-0.2394459762299847,-0.2493651637770804,-6.117253459916313,0.014584207788100746,0.0008303402425310614,0.007231256413461684
4.0,246.8361359,580.1542969,210.0245972,957.6229248,765.0567017,997.666687,1660171738261669.8,34.73063728726891,0.04999975,0.0617413144869092,-0.1451144451165207,0.0525336157059474,0.1913642273152161,-0.239530966340778,-0.2495471436975278,-0.1613539927266794,0.0006854376368609834,0.005431950638554172,0.011314958390432785
5.0,246.6880951,580.5261841,210.4375763,958.2406616,765.5507813,997.9013672,1660171738278336.5,34.72671641463016,0.0666665,0.0617042849265639,-0.145207465550847,0.052636914489153,0.1914878118295091,-0.2396854813265999,-0.2496058444383218,-0.2352511820691739,0.006007192551419356,0.011151855004396024,0.008209023870965431
6.0,246.9686127,581.1143799,210.6968536,958.6741943,766.1810913,998.1868896,1660171738295003.2,34.70547432093549,0.08333325,0.0617744510118397,-0.1453545914233829,0.0527017677216841,0.1916454717596176,-0.2397939211977455,-0.2496772623781108,-1.2745192490842083,0.009780055562857083,0.007581195863827569,0.010384884807636621
7.0,246.7166595,580.2991943,210.5977478,959.0739136,766.3101807,998.5768433,1660171738311669.8,34.76834797136186,0.09999975,0.0617114297621331,-0.1451506884157812,0.0526769783109159,0.1916777609915539,-0.2398939032968729,-0.2497748018001215,3.7724567501500377,0.012805202533539445,0.006180563575901415,0.006164699509527681
8.0,246.6600037,579.8710938,210.5298462,959.649231,766.333313,998.9344482,1660171738328336.5,34.83957650871325,0.1166665,0.0616972584028523,-0.145043607305043,0.0526599940309421,0.1916835470917288,-0.2400378078852091,-0.2498642497916502,4.273690872628909,0.006480886522909844,0.00869420420266101,0.005378096291209081
9.0,246.6600037,579.8710938,210.5298462,959.649231,765.7799683,999.4580078,1660171738345003.2,34.84660740149372,0.13333325,0.0616972584028523,-0.145043607305043,0.0526599940309421,0.1915451385519184,-0.2400378078852091,-0.2499952081612518,0.4218514575709313,0.0,0.0,0.011432640397569886
10.0,246.0325165,580.1921387,208.9765625,960.5390625,765.6890259,999.421814,1660171738361670.0,34.89938916420384,0.15,0.0615403045419014,-0.1451239105153612,0.0522714699720177,0.1915223910587358,-0.2402603821297845,-0.2499861549779319,3.166889928157473,0.010578243341749973,0.0268656818145577,0.0014689693215098583
11.0,246.1806793,579.9976807,209.4351501,960.3466797,765.9368896,999.5775146,1660171738378336.8,34.88022582001535,0.16666675,0.0615773646182015,-0.1450752705847096,0.0523861768447702,0.1915843893986296,-0.2402122612705215,-0.2500251004900036,-1.1497949023349927,0.0036689850903187642,0.00746349928051992,0.004392945414685448
12.0,246.2572327,580.1871948,209.5042419,960.3284912,766.4123535,999.2497559,1660171738395003.2,34.858834093741976,0.18333325,0.0615965129796325,-0.1451226738938124,0.0524034588303948,0.1917033175534155,-0.2402077117668824,-0.2499431179516741,-1.2835164115664115,0.0030674811252550845,0.0010722471906086484,0.008666842177530077
