Frame #,Wrist Pink X,Wrist Pink Y,Hip Pink X,Hip Pink Y,Head Pink X,Head Pink Y,Elbow Pink X,Elbow Pink Y,Shoulder Green X,Shoulder Green Y,angles,Timestamp (microseconds),Seconds
78.0,571.2901001,1628.656006,836.0655518,1363.208008,1028.679321,468.021698,672.6511841,1262.107544,796.9614258,947.7245483,23.71268128,1658799173283333.2,1.28333325
79.0,571.2597656,1628.070801,836.5999756,1361.794922,1028.806763,467.985321,672.8254395,1261.526978,797.1526489,946.6773071,23.76952581,1658799173300000.0,1.3
80.0,571.0057373,1626.813354,836.7112427,1361.273926,1028.806763,467.985321,672.3546143,1260.307861,797.2494507,945.9748535,23.80968736,1658799173316666.5,1.3166665
81.0,570.3699341,1625.82959,837.2059937,1360.814819,1028.755493,467.9716492,672.367981,1259.911011,797.2620239,944.7293701,23.90780765,1658799173333333.2,1.33333325
82.0,570.2992554,1624.52002,837.2944336,1359.102173,1028.947266,467.8278198,671.6973877,1258.705322,797.3464966,944.0498657,23.94957836,1658799173350000.0,1.35
83.0,570.2119141,1624.228149,837.7578735,1357.556641,1028.71167,467.3607178,671.6342163,1257.874268,797.1289673,942.7599487,24.01107841,1658799173366666.5,1.3666665
84.0,570.4204712,1623.348511,838.4866943,1358.104492,1028.479126,467.1717224,671.1982422,1257.089233,797.1079712,942.1334839,24.0866729,1658799173383333.5,1.3833335
85.0,570.3408813,1623.124146,839.2431641,1357.976929,1028.479126,467.1717224,671.1131592,1256.67749,796.9274902,940.8557129,24.16438946,1658799173400000.0,1.4
86.0,570.2563477,1622.109619,839.2431641,1357.976929,1028.479126,467.1717224,671.4276123,1255.771484,796.9763184,940.1801147,24.16706555,1658799173416666.8,1.41666675
87.0,569.9424438,1621.193726,839.0289307,1357.639404,1028.57959,467.0251465,671.5184937,1255.356812,797.1155396,939.3954468,24.15057867,1658799173433333.5,1.4333335
88.0,569.8397217,1620.582031,838.927063,1356.918457,1028.342529,466.3022461,671.1131592,1254.364136,797.1398315,938.2067871,24.12220615,1658799173450000.0,1.45
89.0,569.1697388,1620.049927,839.0351563,1356.568848,1028.126831,466.1437683,671.1578979,1253.905884,796.8588867,936.8330078,24.16917352,1658799173466666.8,1.46666675
90.0,569.2145386,1618.831543,839.0725708,1356.388184,1027.781494,465.3920288,671.3894043,1252.961548,797.1286621,936.2353516,24.16476246,1658799173483333.2,1.48333325
91.0,568.9931641,1618.594238,839.5217896,1356.157104,1027.568237,464.9320679,671.1170044,1252.646606,796.8435059,935.1176758,24.22478759,1658799173500000.0,1.5
92.0,568.9039917,1617.927002,839.6268311,1356.001831,1027.353149,465.0648804,670.6116943,1251.654541,797.0314941,934.1721191,24.21676858,1658799173516666.8,1.51666675
93.0,568.3915405,1617.707397,839.5872803,1355.047607,1026.778198,464.8049622,670.5386353,1250.888428,796.8652954,932.9509888,24.2310759,1658799173533333.2,1.53333325
94.0,568.5085449,1616.603882,839.5872803,1355.047607,1026.918823,464.4405212,670.0477905,1250.510498,796.7382202,932.5136108,24.24054607,1658799173550000.0,1.55
95.0,568.1624146,1615.822266,839.5872803,1355.047607,1026.918823,464.1722412,670.0744019,1250.374146,796.9963989,931.6112061,24.23619586,1658799173566666.5,1.5666665
96.0,567.90625,1614.548828,839.5872803,1355.047607,1026.735596,463.7925415,669.6915283,1249.831177,796.7515869,930.8669434,24.27311534,1658799173583333.2,1.58333325
97.0,567.7640381,1614.259399,838.9159546,1350.887939,1026.642944,463.4363098,669.4146118,1249.393066,796.7649536,930.2260742,24.23156413,1658799173600000.0,1.6
98.0,567.4879761,1614.092163,839.024292,1350.659058,1026.409912,463.2426453,669.4081421,1249.356812,797.1008911,929.7221069,24.2347538,1658799173616666.5,1.6166665
99.0,567.3274536,1613.844727,838.8621826,1350.147705,1026.409912,463.2426453,669.4081421,1249.356812,797.4986572,928.9122314,24.18311699,1658799173633333.5,1.6333335
100.0,567.0061646,1613.876587,838.7240601,1349.256836,1026.409912,463.2426453,669.4081421,1249.356812,797.6947021,928.8396606,24.18508839,1658799173650000.0,1.65
101.0,566.7202148,1614.201416,838.8724976,1348.692749,1025.838745,463.2247314,669.4081421,1249.356812,797.8379517,928.5701294,24.20686195,1658799173666666.8,1.66666675
102.0,566.4769897,1613.937988,839.3440552,1348.80481,1025.776855,463.5979309,669.4081421,1249.356812,797.8379517,928.5701294,24.29398373,1658799173683333.5,1.6833335
103.0,566.4769897,1613.937988,839.3440552,1348.80481,1025.776855,463.5979309,669.4081421,1249.356812,798.133606,928.5408325,24.27511432,1658799173700000.0,1.7
104.0,566.2172241,1613.326294,839.5626831,1349.084717,1025.848755,463.6775513,669.4081421,1249.356812,798.4503784,928.5386963,24.31688088,1658799173716666.8,1.71666675
105.0,566.0949707,1612.694824,839.5626831,1349.084717,1025.687988,463.9480896,669.854126,1249.384644,798.4857788,928.4606934,24.33700738,1658799173733333.2,1.73333325
106.0,566.3549805,1611.774048,839.7860718,1348.862915,1025.709717,464.5817566,670.0839233,1249.72937,798.8131714,929.1834717,24.38248467,1658799173750000.0,1.75
107.0,566.4674683,1612.310303,839.7860718,1348.862915,1025.787231,464.9294739,670.5463257,1249.659668,799.2849121,929.7150879,24.35252878,1658799173766666.8,1.76666675
108.0,566.6317749,1612.249756,840.4931641,1348.984985,1025.705566,465.2944336,671.0240479,1249.922485,799.6350708,929.9291382,24.42310171,1658799173783333.2,1.78333325
109.0,566.4674683,1612.310303,840.543396,1348.858521,1025.71814,465.4396057,671.3104858,1250.153442,799.715271,930.3347168,24.45332984,1658799173800000.0,1.8
110.0,567.0858765,1612.881714,840.9348755,1349.19397,1025.768433,465.8882751,671.3636475,1250.453125,800.0211182,930.6412964,24.43424334,1658799173816666.5,1.8166665
111.0,567.0858765,1612.881714,841.2423096,1349.375366,1025.713135,466.3604126,671.4666748,1251.47998,799.9019775,931.1309204,24.49982409,1658799173833333.2,1.83333325
112.0,567.0858765,1612.881714,841.3900757,1349.606934,1025.577637,466.8592224,671.6347046,1251.51123,800.2736816,931.6345825,24.51401534,1658799173850000.0,1.85
113.0,567.4584961,1613.019165,841.5990601,1349.518921,1025.5802,467.1412964,671.8491211,1251.671875,800.3461304,932.0218506,24.52275936,1658799173866666.5,1.8666665
114.0,567.6674194,1613.193726,841.5990601,1349.518921,1025.560425,467.2818604,671.9098511,1252.243896,800.5653076,932.506897,24.5082309,1658799173883333.5,1.8833335
115.0,567.9882813,1613.297363,842.8675537,1350.34668,1025.236084,467.6255798,671.8995361,1252.387207,800.5653076,932.506897,24.64254692,1658799173900000.0,1.9
116.0,568.1408081,1613.446777,842.8675537,1350.34668,1025.115723,467.7729187,672.0708618,1252.2677,800.7193604,933.3829346,24.65249751,1658799173916666.8,1.91666675
117.0,568.3088989,1613.98291,842.8675537,1350.34668,1024.904907,467.9023438,671.6867065,1252.762329,800.5184937,934.0203857,24.66341363,1658799173933333.5,1.9333335
118.0,568.1682739,1613.819824,842.8675537,1350.34668,1024.759399,467.8336487,671.6651611,1252.902222,800.5184937,934.0203857,24.67823061,1658799173950000.0,1.95
119.0,568.0097656,1613.67395,842.8675537,1350.34668,1024.5896,467.5597534,671.3483276,1252.999268,800.5184937,934.0203857,24.69395736,1658799173966666.8,1.96666675
120.0,567.9429321,1613.579834,842.8675537,1350.34668,1024.5896,467.5597534,671.3483276,1252.999268,800.4262695,934.1374512,24.71168221,1658799173983333.2,1.98333325
121.0,567.1619263,1613.61145,842.8675537,1350.34668,1024.607544,467.3511963,671.3483276,1252.999268,800.2127686,934.0327148,24.7786086,1658799174000000.0,2.0
122.0,566.8615723,1613.606567,842.8675537,1350.34668,1024.607544,467.3511963,670.2906494,1252.683228,799.9226074,934.0996704,24.82169315,1658799174016666.8,2.01666675
123.0,566.3532104,1613.587158,842.8675537,1350.34668,1024.607544,467.3511963,669.8293457,1252.449951,799.7089233,934.0644531,24.87211727,1658799174033333.2,2.03333325
124.0,566.0910034,1613.03479,842.8675537,1350.34668,1024.607544,467.3511963,668.9400024,1251.99353,799.6539307,933.6893921,24.89453271,1658799174050000.0,2.05
125.0,564.8716431,1612.227173,842.8675537,1350.34668,1024.607544,467.3511963,667.7736816,1251.987061,799.3319092,933.5679321,25.02213085,1658799174066666.5,2.0666665
126.0,564.5084839,1612.144775,842.8675537,1350.34668,1024.607544,467.3511963,666.8786621,1251.901733,799.189209,933.4835815,25.05690912,1658799174083333.2,2.08333325
127.0,563.664978,1611.743652,842.8675537,1350.34668,1024.5,467.5,666.1846313,1251.584473,798.697998,933.1722412,25.1481075,1658799174100000.0,2.1
128.0,563.1819458,1611.341553,842.8675537,1350.34668,1024.207275,467.2404175,665.2752686,1251.349243,798.2503662,933.0830078,25.21844532,1658799174116666.5,2.1166665
129.0,561.5,1610.992065,842.8675537,1350.34668,1023.517151,467.1452026,664.7947998,1251.062012,798.2411499,933.1148682,25.35624177,1658799174133333.5,2.1333335
130.0,561.2329102,1610.555786,842.8675537,1350.34668,1023.449097,467.2849121,664.8605347,1251.154785,797.7506714,933.2674561,25.42372926,1658799174150000.0,2.15
131.0,559.9847412,1609.861206,842.8675537,1350.34668,1023.217346,467.2061462,664.3818359,1251.70459,797.1647339,933.2191772,25.56954773,1658799174166666.8,2.16666675
132.0,558.0454712,1609.522705,842.8675537,1350.34668,1022.510132,467.0958862,663.8936157,1251.505127,796.4453125,933.2425537,25.76907531,1658799174183333.5,2.1833335
133.0,557.0166016,1609.300049,842.8675537,1350.34668,1021.517151,467.1452026,663.2854614,1251.483276,796.2415161,933.4550781,25.8737005,1658799174200000.0,2.2
134.0,556.5625,1609.398438,842.8675537,1350.34668,1021.517151,467.1452026,663.1707153,1252.303833,795.8712158,933.6777954,25.9369984,1658799174216666.8,2.21666675
135.0,555.9100952,1609.344116,842.8675537,1350.34668,1021.270081,467.0149231,662.9087524,1252.407837,795.2752686,934.0519409,26.03940493,1658799174233333.2,2.23333325
136.0,555.4200439,1609.355957,842.8675537,1350.34668,1020.542053,466.9701843,662.8637695,1252.634155,795.1106567,934.0918579,26.08766713,1658799174250000.0,2.25
137.0,555.0600586,1609.613403,842.8675537,1350.34668,1020.149902,466.7561951,662.888916,1252.953125,794.5773926,934.2474365,26.14677551,1658799174266666.8,2.26666675
138.0,554.9370117,1610.349976,841.1697998,1351.040405,1019.364136,466.9139709,663.0040283,1253.140991,794.3299561,934.6229248,25.92576316,1658799174283333.2,2.28333325
139.0,554.996582,1610.49231,841.3296509,1351.231445,1019.019592,466.8485413,662.8500977,1253.406738,793.980835,935.0753174,25.97642124,1658799174300000.0,2.3
140.0,555.7000122,1611.546875,841.3296509,1351.231445,1018.167358,467.1569824,663.1420898,1253.62915,793.8792114,935.3135376,25.91151396,1658799174316666.5,2.3166665
141.0,555.4747314,1611.119873,841.5523071,1351.582642,1017.676208,467.0461426,663.1296387,1254.259277,793.4753418,936.0907593,26.0219405,1658799174333333.2,2.33333325
142.0,556.0249634,1612.252686,841.381958,1352.233521,1017.432617,467.2058105,663.2841187,1254.449585,793.4766846,936.2988281,25.92564656,1658799174350000.0,2.35
143.0,556.5,1612.93689,841.5719604,1352.365479,1016.895752,467.2688599,663.7774658,1254.843384,793.3696289,936.3189697,25.90278311,1658799174366666.5,2.3666665
144.0,557.7927246,1613.5,841.4464722,1352.43689,1016.344788,467.4308167,664.2642212,1255.434692,792.9785767,936.7316284,25.81321003,1658799174383333.5,2.3833335
145.0,558.2072144,1613.72168,841.4464722,1352.43689,1015.654175,467.8641663,664.4101563,1255.977173,792.5822754,937.0658569,25.81411651,1658799174400000.0,2.4
146.0,559.5473633,1614.428955,841.4464722,1352.43689,1014.533752,467.639801,664.7399292,1256.374634,792.2929688,937.0813599,25.71243922,1658799174416666.8,2.41666675
147.0,560.4096069,1614.987305,841.4464722,1352.43689,1014.23877,467.5840454,664.5670166,1256.407837,792.2573853,937.2191162,25.64065196,1658799174433333.5,2.4333335
148.0,562.0285034,1616.534668,841.4464722,1352.43689,1013.75415,467.7866821,664.7826538,1256.935181,792.0848389,937.3743896,25.49520488,1658799174450000.0,2.45
149.0,562.3604736,1616.088989,841.4464722,1352.43689,1013.448425,467.7943726,664.9388428,1257.124146,791.9473267,937.5197754,25.49588434,1658799174466666.8,2.46666675
150.0,563.5488892,1616.622314,841.4464722,1352.43689,1013.132935,467.8862915,664.916687,1257.579102,791.4147949,937.8412476,25.43777735,1658799174483333.2,2.48333325
151.0,564.4794922,1617.926392,841.4464722,1352.43689,1012.718506,468.075592,665.1657715,1257.86377,791.3508301,938.229187,25.35417743,1658799174500000.0,2.5
152.0,564.8706055,1618.452881,841.4464722,1352.43689,1012.292114,467.9769287,665.1657715,1257.86377,791.1159668,938.4894409,25.33629434,1658799174516666.8,2.51666675
153.0,565.2411499,1618.865723,841.4464722,1352.43689,1011.729614,468.0134888,665.4761963,1258.420898,790.8969727,939.1383057,25.33819628,1658799174533333.2,2.53333325
154.0,565.8137207,1619.289551,841.440918,1353.283081,1011.5,468.2157288,665.2491455,1258.9823,790.5419922,939.2808228,25.29658704,1658799174550000.0,2.55
155.0,566.4174805,1619.648804,841.4281006,1353.242065,1011.5,468.2157288,665.0570679,1259.420166,790.4768677,939.3459473,25.24731217,1658799174566666.5,2.5666665
156.0,566.5,1620.5,841.4281006,1353.242065,1011.089172,468.26474,664.916687,1259.256836,790.0595703,939.4702148,25.25018821,1658799174583333.2,2.58333325
157.0,566.6518555,1620.853638,841.6034546,1353.494507,1010.596985,468.4145203,664.916687,1259.256836,789.911377,939.6027832,25.2639702,1658799174600000.0,2.6
158.0,566.7424316,1621.88501,841.6034546,1353.494507,1009.736511,468.2634583,664.7722168,1259.342529,789.5916748,939.7943726,25.25881343,1658799174616666.5,2.6166665
159.0,566.7016602,1622.225586,841.6034546,1353.494507,1009.5,468.2157288,664.5,1259.5,789.5725708,939.9460449,25.26098081,1658799174633333.5,2.6333335
160.0,566.3771973,1622.202515,841.6034546,1353.494507,1008.890442,468.3667908,663.6987305,1259.566895,789.416687,940.0704956,25.30083325,1658799174650000.0,2.65
161.0,565.6453857,1621.316895,841.5598755,1353.581299,1008.934937,468.700531,663.6121826,1259.696655,789.3508301,940.229187,25.38164005,1658799174666666.8,2.66666675
162.0,565.5133057,1621.953857,841.3283081,1353.515869,1008.5,468.7521667,662.8609619,1259.318604,789.2055054,940.2337036,25.35431173,1658799174683333.5,2.6833335
163.0,564.7939453,1622.465576,841.3283081,1353.515869,1008.442261,468.9263,661.5137939,1259.728027,788.8081665,940.1918335,25.41844406,1658799174700000.0,2.7
