Timestamp (microseconds),Accel X (g),Accel Y (g),Accel Z (g),vel x (m/s),vel y (m/s),vel z (m/s),disp x (m),disp y (m),disp z (m),vel x (m/s),vel y (m/s),vel z (m/s),disp x (m),disp y (m),disp z (m)
1658965331845276,0.03961242084382377,-0.5497520408941785,0.8462653543907832,0,0,0,-0.003672894693324643,0.0002936129372350369,-0.5462023978523569,0,0,0,-0.003672891322516025,0.0002935905639604123,-0.5462024148335712
1658965331861279,0.03643854428931093,-0.5484092469672692,0.8516365300984203,-0.0002794475576566535,0.000355340412002552,-2.982882359782633e-05,-0.003935988876184453,0.000305754567129617,-0.5460295043251518,-0.0002794502922492175,0.0003553432050794725,-2.98215383402055e-05,-0.003935984954695622,0.0003057295563614499,-0.5460295212809738
1658965331877282,0.03546196688792236,-0.5412069886320285,0.8529793240253296,-0.0006104560494687988,0.001121432135073401,-0.0001063758521362983,-0.004198225899142843,0.0003065041909115165,-0.545858972808798,-0.000610461596059101,0.001121437660534396,-0.0001063614231650232,-0.00419822144130806,0.0003064766406663719,-0.5458589897278572
1658965331893285,0.03350881208514522,-0.5365682459754328,0.8515144579232468,-0.0009943119293047765,0.002220551985784515,-0.0002362807660417163,-0.004454083791631739,0.0003054491894032707,-0.545691644111067,-0.0009943203652703699,0.002220560182617505,-0.0002362593357854879,-0.004454078811641663,0.000305419196182989,-0.5456916609822977
1658965331909288,0.03302052338445094,-0.5429159990844585,0.8518806744487675,-0.001433122773394047,0.00354569861525302,-0.0004249724722684256,-0.004699271394118232,0.0003015382070188914,-0.5455283871001763,-0.001433134176078778,0.003545709422131481,-0.000424944184031616,-0.004699265906021238,0.0003015058658224175,-0.545528403912813
1658965331925291,0.03363088426031879,-0.5473105973907071,0.8515144579232468,-0.001927508797914696,0.00498108328954888,-0.0006783497328303508,-0.004930994578350049,0.0002876270182868491,-0.5453700953098967,-0.00192752324462267,0.004981096644836691,-0.0006783147307838289,-0.004930988596053454,0.000287592422621607,-0.5453701120534707
1658965331941294,0.03643854428931093,-0.5504844739452199,0.8515144579232468,-0.002474772357945738,0.006421607344055544,-0.0009992034678785189,-0.005147953315193394,0.0002585825447093651,-0.5452176449501478,-0.002474789925935323,0.006421623185811872,-0.0009991618970503838,-0.005147946852464615,0.0002585457866023112,-0.5452176616144835
1658965331957297,0.03350881208514522,-0.5493858243686578,0.8471198596169982,-0.00306836092195388,0.007790033344823259,-0.001380595787069626,-0.005350125795929046,0.0002224165513031091,-0.5450718308802883,-0.003068381688431707,0.007790051610807443,-0.001380547793335864,-0.005350118866396699,0.0002223777213116129,-0.5450718474554989
1658965331973301,0.0357061112382695,-0.5523155565728235,0.8510261692225525,-0.003698927093219583,0.009046711988461643,-0.001805588749875261,-0.005538393910597515,0.0001765905652853696,-0.5449333245097306,-0.003698951135334518,0.009046732616138116,-0.001805534479950302,-0.005538386527752456,0.0001765497525077434,-0.5449333409862144
1658965331989304,0.03375295643549237,-0.5490196078431371,0.8516365300984203,-0.004356558757521792,0.01018810753245047,-0.002252843194576379,-0.005714090343537754,0.0001235509183533349,-0.544802640962831,-0.004356586152358908,0.01018813045899374,-0.002252782796003547,-0.00571408252073407,0.0001235082104391441,-0.5448026573312681
1658965332005307,0.03216601815823594,-0.5480430304417485,0.8507820248722053,-0.005033145201406988,0.0112343892380497,-0.0027033533336609,-0.005878592571950841,7.234682326682528e-05,-0.5446801499831204,-0.005033176025981469,0.01123441440034936,-0.002703286954802754,-0.005878584322406762,7.230230642699416e-05,-0.5446801662344687
1658965332021310,0.0327763790341038,-0.5476768139162278,0.8506599526970318,-0.005723651886711653,0.0122117052648509,-0.00314817760564637,-0.006033067788646042,2.315219040862994e-05,-0.5445661208856524,-0.005723686217962608,0.01221173259951665,-0.003148105395674984,-0.0060330591254448,2.310594942532267e-05,-0.5445661370111436
1658965332037313,0.03533989471274879,-0.5469443808651864,0.8494392309452961,-0.006425441708692087,0.01314181438253602,-0.003593735784165207,-0.006178360333425921,-2.650462863058419e-05,-0.5444607628761782,-0.006425479623476312,0.01314184382590264,-0.00359365789305238,-0.00617835126951655,-2.655251039422451e-05,-0.5444607788673147
1658965332053316,0.03619439993896378,-0.5474326695658807,0.8487067978942546,-0.007135667383303876,0.01404247270945729,-0.004058374072844262,-0.006314940791292597,-7.740122021756535e-05,-0.5443642411568458,-0.007135708958389615,0.0140425041975897,-0.004058290651351625,-0.006314931339490682,-7.745066080788836e-05,-0.5443642570053968
1658965332069319,0.03582818341344307,-0.5508506904707406,0.8521248187991146,-0.007847768326787349,0.01492446216974332,-0.004561243053201908,-0.006442931182632653,-0.0001243786231087504,-0.5442766452839545,-0.007847813638848152,0.01492449563844172,-0.004561154252870908,-0.006442921355621046,-0.0001244295419722075,-0.5442766609819519
1658965332085322,0.03680476081483164,-0.5479209582665749,0.8499275196459903,-0.008548643655062157,0.01578458827757854,-0.005110439106606001,-0.006562291137927789,-0.0001668238198467843,-0.5441979092426072,-0.008548692780670731,0.01578462366238352,-0.005110345079747814,-0.006562280948257264,-0.0001668761378206651,-0.5441979247823427
1658965332101326,0.03155565728236809,-0.5498741130693521,0.8516365300984203,-0.009217932972099271,0.01661156980861632,-0.005696448060897866,-0.00667308542170989,-0.0002088938662383745,-0.5441277002726221,-0.009217985987721311,0.01661160704481403,-0.005696348960583231,-0.006673074881799778,-0.0002089475055416952,-0.5441277156466431
1658965332117329,0.03338673990997165,-0.5503624017700464,0.852002746623941,-0.009830200407447059,0.01739919014464389,-0.006291935998380484,-0.006775646606509396,-0.0002515001686724299,-0.5440653190796655,-0.00983025738943513,0.0173992291672712,-0.006291831978429426,-0.006775635728648172,-0.0002515550528969149,-0.5440653342807715
1658965332133332,0.03265430685893023,-0.5507286182955671,0.8485847257190811,-0.01035976044103142,0.01814943909968935,-0.006853366138522532,-0.006870619260436212,-0.0002949075740351675,-0.5440096576850154,-0.01035982146561885,0.01814947984353904,-0.006853257353494015,-0.006870608056782057,-0.0002949636281363299,-0.5440096727062549
1658965332149335,0.03253223468375666,-0.5523155565728235,0.8478522926680396,-0.01078671170563457,0.0188728872164446,-0.007323345303639502,-0.006958963955438635,-0.0003395337560429958,-0.5439592437070913,-0.01078677684892931,0.0188729296160705,-0.007323231908821033,-0.006958952438019974,-0.0003395909063313009,-0.5439592585417575
1658965332165344,0.0327763790341038,-0.5449912260624092,0.8438239108873118,-0.01110218948898539,0.01959357179152716,-0.007639163511916996,-0.007041881320741554,-0.0003876679885020829,-0.5439123750285143,-0.01110225882696387,0.01959361578124935,-0.007639045663314135,-0.007041869501457554,-0.0003877261626341786,-0.5439123896701423
1658965332181347,0.03424124513618665,-0.544502937361715,0.8498054474708168,-0.01131120606379765,0.02034896379850949,-0.00774775492551361,-0.007120608495775389,-0.0004375613770025773,-0.5438673182661451,-0.01131127967229859,0.02034900931241948,-0.007747632779839374,-0.007120596386396416,-0.0004376205039725919,-0.5438673327085077
1658965332197350,0.03753719386587306,-0.5429159990844585,0.8494392309452961,-0.01143242325406811,0.02118263834333935,-0.007621573438475788,-0.00719614324841327,-0.0004871283908364946,-0.5438225291295675,-0.01143250120878633,0.02118268531530535,-0.007621447153139979,-0.007196130860581336,-0.0004871884009674067,-0.5438225433666721
1658965332213353,0.0453498130769816,-0.5413290608072021,0.8517586022735939,-0.01149537484507035,0.02213016059273716,-0.007272830114403792,-0.007268996179155654,-0.0005362165864514423,-0.543776848459569,-0.01149545722155057,0.02213020895640931,-0.007272699847502249,-0.007268983524384817,-0.0005362774113864562,-0.5437768624856538
1658965332229356,0.04315251392385733,-0.5386434729533836,0.8532234683756768,-0.01153636974633736,0.02319937656009053,-0.006760479241526754,-0.007339092312745123,-0.0005848163661895966,-0.5437296425900287,-0.01153645661996802,0.02319942624890621,-0.006760345151830496,-0.007339079402421882,-0.0005848779388835833,-0.5437296563995595
1658965332245360,0.03729304951552592,-0.53510337987335,0.8531013962005032,-0.01159409109240509,0.02436303216106258,-0.006180775647205831,-0.007405870139133669,-0.0006295164215441967,-0.5436808760283202,-0.01159418253841229,0.02436308310825169,-0.006180637894150139,-0.007405856984517324,-0.0006295786762551419,-0.5436808896159867
1658965332261363,0.03448538948653379,-0.5377889677271686,0.8549324788281067,-0.01170537549503514,0.0255718091054842,-0.005644178865498533,-0.007468471575188993,-0.0006647381390324218,-0.5436311167779962,-0.01170547158847657,0.02557186124407447,-0.005644037609171957,-0.007468458187411995,-0.0006648010113129056,-0.5436311301387087
1658965332277366,0.03387502861066594,-0.5398641947051193,0.854566262302586,-0.01190143874527392,0.02676777147991062,-0.005251739949155817,-0.007525935251604968,-0.0006914101262426321,-0.5435814768920023,-0.01190153956103273,0.02676782474273299,-0.005251595350289072,-0.007525921641673232,-0.0006914735529313002,-0.5435814900208878
1658965332293369,0.0327763790341038,-0.5442587930113678,0.8505378805218582,-0.01220456511503292,0.02788939764081588,-0.005077785833723205,-0.007577425481215636,-0.0007087674822500949,-0.5435334967718053,-0.01220467072781159,0.02788945196050984,-0.00507763805367799,-0.007577411660008834,-0.0007088314014631511,-0.5435335096642049
1658965332309372,0.03509575036240165,-0.5460898756389714,0.8491950865949489,-0.01262510171220617,0.02888104288015673,-0.005158284205949684,-0.00762247662417273,-0.0007182725467211017,-0.5434889783598512,-0.01262521219652039,0.02888109818917564,-0.00515813340670748,-0.007622462602444554,-0.0007183368978437687,-0.543488991011316
1658965332325375,0.03375295643549237,-0.5484092469672692,0.8500495918211639,-0.01315894412334995,0.02970865609531285,-0.005484974260360414,-0.007661133063325999,-0.0007229514989427185,-0.5434497738336568,-0.01315905955352254,0.02970871232592931,-0.005484820604511194,-0.007661118851704423,-0.0007230162226207039,-0.5434497862399446
1658965332341378,0.03521782253757522,-0.5499961852445256,0.8479743648432132,-0.01378616121313939,0.0303713007916251,-0.00600809224992746,-0.007693913100856944,-0.000710644710314914,-0.5434175511264036,-0.0137862816632941,0.03037135787593626,-0.006007935900658311,-0.007693898709844444,-0.0007107097484458739,-0.5434175632834758
