Frame #,Shoulder Pink X,Shoulder Pink Y,Hand Pink X,Hand Pink Y,Elbow X,Elbow Y,Timestamp (microseconds),angles,Seconds
510.0,301.213501,1027.352661,749.6486206,1225.920532,471.1924438,1209.08252,1658965331483333.2,136.54682112595287,8.48333325
511.0,301.4005432,1027.407349,749.6486206,1225.920532,471.0722351,1209.287354,1658965331500000.0,136.42803967016832,8.5
512.0,301.3001404,1027.33606,749.5174561,1225.773926,471.0722351,1209.287354,1658965331516666.8,136.405291638066,8.51666675
513.0,301.238678,1027.486694,749.5174561,1225.773926,471.0722351,1209.287354,1658965331533333.2,136.43930771194468,8.53333325
514.0,300.6382141,1027.363159,749.3990479,1225.661865,471.0722351,1209.287354,1658965331550000.0,136.49922529408423,8.55
515.0,301.2748413,1027.400024,749.5174561,1225.773926,471.0722351,1209.287354,1658965331566666.5,136.41959905006595,8.5666665
516.0,300.9043579,1027.344971,749.6060791,1225.941772,471.0722351,1209.287354,1658965331583333.2,136.5065743107199,8.58333325
517.0,301.1611023,1027.338867,749.6060791,1225.941772,471.0722351,1209.287354,1658965331600000.0,136.46245853431586,8.6
518.0,300.9530029,1027.376099,749.6060791,1225.941772,471.0722351,1209.287354,1658965331616666.5,136.5032927820573,8.6166665
519.0,300.9537964,1027.479004,749.6060791,1225.941772,471.1404419,1209.145508,1658965331633333.5,136.58302065435086,8.6333335
520.0,300.9296875,1027.86499,749.6486206,1225.920532,471.1404419,1209.145508,1658965331650000.0,136.64299825669102,8.65
521.0,300.920166,1027.887939,749.6060791,1225.941772,471.1404419,1209.145508,1658965331666666.8,136.6530970337447,8.66666675
522.0,301.0128174,1027.860352,749.6060791,1225.941772,471.1924438,1209.08252,1658965331683333.5,136.66541161407153,8.6833335
523.0,300.9025574,1027.840454,749.6060791,1225.941772,471.1404419,1209.145508,1658965331700000.0,136.64856530236008,8.7
524.0,301.1652832,1027.872192,749.5111694,1226.077148,471.0722351,1209.287354,1658965331716666.8,136.57458290922537,8.71666675
525.0,300.6140442,1027.767822,749.5111694,1226.077148,471.1404419,1209.145508,1658965331733333.2,136.71446551484595,8.73333325
526.0,300.6899109,1028.356567,749.5928955,1226.036865,471.1404419,1209.145508,1658965331750000.0,136.7854351645629,8.75
527.0,300.7516479,1027.921509,749.5111694,1226.077148,471.1404419,1209.145508,1658965331766666.8,136.7156215471714,8.76666675
528.0,300.7218018,1028.19043,749.5111694,1226.077148,471.1404419,1209.145508,1658965331783333.2,136.76309397364113,8.78333325
529.0,300.5569153,1027.843628,749.5823975,1226.085449,471.1404419,1209.145508,1658965331800000.0,136.73681027764437,8.8
530.0,300.3920898,1028.269531,749.5792847,1226.133545,471.1404419,1209.145508,1658965331816666.5,136.8415871798389,8.8166665
531.0,300.4335938,1028.151001,749.578125,1226.226318,471.1404419,1209.145508,1658965331833333.2,136.8349328284698,8.83333325
532.0,300.394928,1028.425659,749.3175659,1226.330933,471.1404419,1209.145508,1658965331850000.0,136.90958984960284,8.85
533.0,300.4534912,1028.200317,749.383606,1226.104126,471.1404419,1209.145508,1658965331866666.5,136.81677269393893,8.8666665
534.0,300.3030396,1028.487305,749.4018555,1226.148682,470.9182739,1208.966309,1658965331883333.5,136.92139548431498,8.8833335
535.0,300.4534912,1028.200317,749.380249,1225.920532,471.1404419,1209.145508,1658965331900000.0,136.77914699377973,8.9
536.0,299.9580078,1028.42749,749.381958,1226.013062,471.1404419,1209.145508,1658965331916666.8,136.91695225393255,8.91666675
537.0,300.3886719,1028.090942,749.1691895,1225.876221,471.1404419,1209.145508,1658965331933333.5,136.76623797299874,8.9333335
538.0,300.4798279,1028.619629,749.2843018,1226.134644,471.1404419,1209.145508,1658965331950000.0,136.88621972752568,8.95
539.0,300.5,1028.666626,749.5111694,1226.077148,471.1404419,1209.145508,1658965331966666.8,136.87565398862523,8.96666675
540.0,300.571991,1028.658691,749.3886719,1226.160767,471.1404419,1209.145508,1658965331983333.2,136.88101010703838,8.98333325
541.0,300.9372253,1028.461914,749.3458252,1225.630249,471.2397461,1209.022949,1658965332000000.0,136.7426682264115,9.0
542.0,300.4336243,1028.11438,749.4211426,1226.451904,471.2397461,1209.022949,1658965332016666.8,136.9397998077004,9.01666675
543.0,300.6422424,1028.346313,749.4664307,1226.143066,471.2397461,1209.022949,1658965332033333.2,136.8775998079496,9.03333325
544.0,300.6077576,1028.244263,749.4695435,1226.095215,471.2916565,1208.959961,1658965332050000.0,136.88961972389066,9.05
545.0,300.6422424,1028.346313,749.449585,1226.187134,471.2397461,1209.022949,1658965332066666.5,136.8868537136568,9.0666665
546.0,300.642334,1028.18457,749.4130859,1226.072021,471.2916565,1208.959961,1658965332083333.2,136.8703331963177,9.08333325
547.0,300.7518616,1027.938721,749.4263306,1226.16394,471.2916565,1208.959961,1658965332100000.0,136.83180122484845,9.1
548.0,300.85672,1027.879395,749.3088989,1226.430054,471.2916565,1208.959961,1658965332116666.5,136.8609643053151,9.1166665
549.0,300.7792969,1027.869141,749.3814087,1226.345337,471.2916565,1208.959961,1658965332133333.5,136.85401091387632,9.1333335
550.0,300.495575,1027.59729,749.3088989,1226.430054,471.2916565,1208.959961,1658965332150000.0,136.8769789597554,9.15
551.0,300.629303,1027.886475,749.4263306,1226.16394,471.2916565,1208.959961,1658965332166666.8,136.84409284710878,9.16666675
552.0,300.287323,1027.677856,749.4263306,1226.16394,471.1744385,1208.825562,1658965332183333.5,136.8960934801417,9.1833335
553.0,300.6120605,1027.791626,749.4263306,1226.16394,471.1744385,1208.825562,1658965332200000.0,136.8596632849823,9.2
554.0,300.125,1027.398438,749.4633179,1226.643799,470.7519836,1208.616089,1658965332216666.8,136.97676555914882,9.21666675
555.0,299.8931885,1027.433716,749.0620728,1226.480591,471.1744385,1208.825562,1658965332233333.2,136.99315333984805,9.23333325
556.0,299.8352661,1027.460693,749.0821533,1226.332153,471.1744385,1208.825562,1658965332250000.0,136.9763345769778,9.25
557.0,299.4796753,1027.418701,749.0821533,1226.332153,471.1744385,1208.825562,1658965332266666.8,137.02901306956878,9.26666675
558.0,299.5537415,1027.186401,749.0821533,1226.332153,471.1744385,1208.825562,1658965332283333.2,136.98006713553775,9.28333325
559.0,299.6222229,1027.271851,749.1551514,1226.697021,471.1224365,1208.892822,1658965332300000.0,137.02231253720362,9.3
560.0,299.6222229,1027.271851,749.1647949,1226.794556,471.1224365,1208.892822,1658965332316666.5,137.04220217139382,9.3166665
561.0,299.6251831,1027.135498,749.1551514,1226.697021,471.1224365,1208.892822,1658965332333333.2,137.00035514116837,9.33333325
562.0,299.6035767,1027.179688,749.1551514,1226.697021,471.1224365,1208.892822,1658965332350000.0,137.0109123622877,9.35
563.0,299.7579651,1027.135498,749.1251831,1226.822754,471.1224365,1208.892822,1658965332366666.5,137.00440439312055,9.3666665
564.0,299.6843567,1027.161865,749.1647949,1226.794556,471.1744385,1208.825562,1658965332383333.5,137.0482775397754,9.3833335
565.0,299.4804688,1027.227905,749.1647949,1226.794556,471.1744385,1208.825562,1658965332400000.0,137.09266180980305,9.4
566.0,299.5275574,1027.245361,749.2844849,1227.122803,471.1744385,1208.825562,1658965332416666.8,137.1533171096205,9.41666675
567.0,299.881897,1027.003906,749.1647949,1226.794556,471.1744385,1208.825562,1658965332433333.5,136.9904594260779,9.4333335
568.0,299.881897,1027.003906,749.1251831,1226.822754,471.1744385,1208.825562,1658965332450000.0,136.99677344021595,9.45
569.0,299.9755554,1027.087524,749.432251,1226.782104,471.1744385,1208.825562,1658965332466666.8,136.9818752412537,9.46666675
570.0,299.881897,1027.003906,749.3165894,1226.829102,471.1744385,1208.825562,1658965332483333.2,136.99553330234613,9.48333325
571.0,299.9252014,1027.014404,749.3165894,1226.829102,471.1744385,1208.825562,1658965332500000.0,136.98995400415063,9.5
572.0,300.0,1026.956055,749.3165894,1226.829102,470.9460754,1208.660156,1658965332516666.8,136.98700148561835,9.51666675
573.0,299.8320313,1026.988281,749.333313,1226.874878,471.1224365,1208.892822,1658965332533333.2,136.97682523904254,9.53333325
574.0,300.1984253,1026.920654,749.333313,1226.874878,470.9460754,1208.660156,1658965332550000.0,136.9573797443814,9.55
575.0,300.0413513,1027.141602,749.333313,1226.874878,471.1744385,1208.825562,1658965332566666.5,136.9997329700181,9.5666665
576.0,300.3282776,1027.053223,749.333313,1226.874878,471.1744385,1208.825562,1658965332583333.2,136.93784349939665,9.58333325
577.0,300.4545593,1026.8573,749.333313,1226.874878,471.2916565,1208.959961,1658965332600000.0,136.8583976129521,9.6
578.0,300.7852478,1026.932861,749.4633179,1226.643799,471.2916565,1208.959961,1658965332616666.5,136.76575063063203,9.6166665
579.0,301.0358887,1026.92688,749.432251,1226.782104,471.2916565,1208.959961,1658965332633333.5,136.7515404489328,9.6333335
580.0,301.1686707,1026.808594,749.4633179,1226.643799,471.2916565,1208.959961,1658965332650000.0,136.68189340349213,9.65
581.0,301.2799377,1026.929688,749.5390015,1226.548462,471.4081726,1208.948975,1658965332666666.8,136.68673351391766,9.66666675
582.0,301.3399658,1026.822021,749.454834,1226.341431,471.4081726,1208.948975,1658965332683333.5,136.61834490918184,9.6833335
583.0,301.4440002,1026.475586,749.5931396,1226.548096,471.4081726,1208.948975,1658965332700000.0,136.58717133554833,9.7
584.0,301.318573,1026.447754,749.5100708,1226.230469,471.4081726,1208.948975,1658965332716666.8,136.53978938339645,9.71666675
585.0,301.4783936,1026.034912,749.6489868,1226.242676,471.4081726,1208.948975,1658965332733333.2,136.44909687221298,9.73333325
586.0,301.4066772,1025.907959,749.6489868,1226.242676,471.4081726,1208.948975,1658965332750000.0,136.4413294862173,9.75
587.0,301.4915161,1026.002563,749.6489868,1226.242676,471.4081726,1208.948975,1658965332766666.8,136.44183822929594,9.76666675
588.0,301.4800415,1026.167358,749.411499,1225.945068,471.4081726,1208.948975,1658965332783333.2,136.41144193423813,9.78333325
589.0,301.4915161,1026.002563,749.5170288,1226.044189,471.5,1208.895874,1658965332800000.0,136.4385761841012,9.8
590.0,301.299469,1025.778687,749.5419312,1225.888062,471.5,1208.895874,1658965332816666.5,136.4035134350926,9.8166665
591.0,301.553009,1025.934814,749.5748291,1225.979614,471.5,1208.895874,1658965332833333.2,136.4036716841475,9.83333325
592.0,301.4718933,1025.665405,749.6558228,1225.619751,471.5,1208.895874,1658965332850000.0,136.30039311962213,9.85
593.0,301.4718933,1025.665405,749.6558228,1225.619751,471.6144104,1208.753174,1658965332866666.5,136.37258102365666,9.8666665
594.0,301.3049011,1025.745483,749.6348877,1225.757324,471.6222229,1208.605591,1658965332883333.5,136.49638094457714,9.8833335
595.0,301.4150085,1025.552856,749.6558228,1225.619751,471.5,1208.895874,1658965332900000.0,136.2924068974269,9.9
596.0,301.4005432,1025.407349,749.7006226,1225.638794,471.808075,1208.599365,1658965332916666.8,136.43814804183685,9.91666675
597.0,301.3972778,1025.455811,749.6367798,1225.874512,471.5,1208.895874,1658965332933333.5,136.33279149298016,9.9333335
598.0,301.403717,1025.60022,749.6921997,1226.08252,471.5,1208.895874,1658965332950000.0,136.3961935506527,9.95
599.0,301.4034424,1025.579346,749.6921997,1226.08252,471.5,1208.895874,1658965332966666.8,136.3929864918466,9.96666675
600.0,301.3857422,1025.862915,749.6810913,1225.851929,471.5,1208.895874,1658965332983333.2,136.39301241549603,9.98333325
601.0,301.3235779,1025.981689,750.0648804,1225.699097,471.5,1208.895874,1658965333000000.0,136.3858852915275,10.0
602.0,301.3684998,1025.967285,750.0387573,1225.75708,471.7072449,1208.811279,1658965333016666.8,136.45622582712102,10.01666675
603.0,301.2651672,1026.044556,749.6486206,1225.920532,471.5597229,1208.766479,1658965333033333.2,136.51367471873024,10.03333325
604.0,301.3038025,1026.022095,749.6486206,1225.920532,471.5597229,1208.766479,1658965333050000.0,136.50367815828275,10.05
605.0,301.2651672,1026.044556,749.6486206,1225.920532,471.4081726,1208.948975,1658965333066666.5,136.42035122971075,10.0666665
606.0,301.2896423,1026.003784,749.6486206,1225.920532,471.4081726,1208.948975,1658965333083333.2,136.409872176844,10.08333325
607.0,301.2651672,1026.044556,749.8433838,1225.74939,471.4081726,1208.948975,1658965333100000.0,136.38282752297584,10.1
608.0,301.3235779,1025.981689,749.7404785,1225.815552,471.4081726,1208.948975,1658965333116666.5,136.3780413546121,10.1166665
609.0,301.2146606,1026.1427,749.7404785,1225.815552,471.4081726,1208.948975,1658965333133333.5,136.4214885239653,10.1333335
610.0,301.230957,1026.204712,749.7404785,1225.815552,471.4081726,1208.948975,1658965333150000.0,136.42844722209458,10.15
611.0,301.3100281,1026.725708,749.7236938,1225.862427,471.4081726,1208.948975,1658965333166666.8,136.50657923077017,10.16666675
612.0,301.2089844,1026.330688,749.7236938,1225.862427,471.4081726,1208.948975,1658965333183333.5,136.4616657864673,10.1833335
613.0,300.8273926,1026.780029,749.6315308,1225.967285,471.4081726,1208.948975,1658965333200000.0,136.6187510020734,10.2
614.0,300.6315002,1026.744751,749.7236938,1225.862427,471.4081726,1208.948975,1658965333216666.8,136.62336253624107,10.21666675
615.0,300.2239075,1027.090332,749.5174561,1225.773926,471.4081726,1208.948975,1658965333233333.2,136.7302083551429,10.23333325
616.0,299.9396362,1026.950562,749.5174561,1225.773926,471.4081726,1208.948975,1658965333250000.0,136.75568681587495,10.25
617.0,299.5666809,1026.883301,749.34552,1225.771729,471.4081726,1208.948975,1658965333266666.8,136.80894110124655,10.26666675
618.0,299.6627197,1027.038208,749.3985596,1225.820068,470.8730774,1208.746216,1658965333283333.2,136.80411528561785,10.28333325
619.0,299.4527588,1027.186401,749.4574585,1225.838013,471.0647583,1208.793091,1658965333300000.0,136.88281697302926,10.3
620.0,299.4224854,1027.282959,749.3357544,1225.726074,471.06604,1209.007813,1658965333316666.5,136.80400344676477,10.3166665
621.0,299.2886353,1027.352539,749.3357544,1225.726074,470.8598022,1209.105957,1658965333333333.2,136.7647828139722,10.33333325
622.0,299.0602417,1027.357422,749.3884888,1225.774536,470.8537598,1209.220093,1658965333350000.0,136.77045703943602,10.35
623.0,299.0122681,1027.799072,749.3357544,1225.726074,470.5046387,1208.950562,1658965333366666.5,136.8740037652786,10.3666665
624.0,298.6111145,1027.612427,749.3088989,1225.857178,470.5046387,1208.950562,1658965333383333.5,136.93855764423827,10.3833335
625.0,298.5269165,1027.812866,749.2506104,1225.903564,470.5046387,1208.950562,1658965333400000.0,136.99442967820542,10.4
626.0,298.5084839,1027.894165,749.0917358,1225.989624,470.2666626,1208.923584,1658965333416666.8,136.99714830733387,10.41666675
627.0,298.2144775,1028.095581,749.2506104,1225.903564,470.4676208,1208.821533,1658965333433333.5,137.13128626203215,10.4333335
628.0,298.045929,1027.914673,749.1867065,1225.74939,470.2666626,1208.923584,1658965333450000.0,137.02697858247322,10.45
629.0,298.0039063,1028.026001,748.9922485,1225.75708,470.2073059,1208.837524,1658965333466666.8,137.07618388672967,10.46666675
630.0,298.0258179,1027.984009,749.0298462,1226.0,470.2073059,1208.837524,1658965333483333.2,137.11516343821944,10.48333325
631.0,297.8988342,1028.092041,749.0153809,1225.80127,470.2666626,1208.923584,1658965333500000.0,137.09220081483792,10.5
632.0,297.8764343,1028.133789,748.8539429,1225.699829,470.2109375,1208.93396,1658965333516666.8,137.07003522550102,10.51666675
633.0,298.0108948,1028.071533,749.1260986,1225.669189,470.2666626,1208.923584,1658965333533333.2,137.04193475045508,10.53333325
634.0,298.0108948,1028.071533,749.1044312,1225.625122,470.2666626,1208.923584,1658965333550000.0,137.0331786847786,10.55
635.0,297.9811401,1027.837769,748.9765625,1225.80603,470.151062,1208.848877,1658965333566666.5,137.04624784506925,10.5666665
636.0,297.9811401,1027.837769,748.8539429,1225.699829,470.151062,1208.848877,1658965333583333.2,137.0260224673534,10.58333325
637.0,297.9233704,1028.0,748.9922485,1225.75708,470.151062,1208.848877,1658965333600000.0,137.0712862308976,10.6
638.0,297.9700317,1028.144775,748.8539429,1225.699829,470.151062,1208.848877,1658965333616666.5,137.07643957925396,10.6166665
639.0,297.9310303,1027.908081,748.9922485,1225.75708,470.2073059,1208.837524,1658965333633333.5,137.06963562978012,10.6333335
640.0,297.8924255,1028.062378,749.059082,1225.686401,470.2073059,1208.837524,1658965333650000.0,137.08515995137037,10.65
641.0,297.9310303,1027.908081,749.0,1225.753174,470.2073059,1208.837524,1658965333666666.8,137.06873951002177,10.66666675
642.0,297.9775391,1028.054932,749.2739258,1225.664185,470.2073059,1208.837524,1658965333683333.5,137.06264366794633,10.6833335
643.0,297.888031,1028.558594,749.0,1225.753174,470.2073059,1208.837524,1658965333700000.0,137.17895286001144,10.7
644.0,297.8339844,1028.695435,749.1913452,1225.775269,470.2073059,1208.837524,1658965333716666.8,137.211805019671,10.71666675
645.0,297.8288269,1028.601074,749.1228027,1225.715576,470.2073059,1208.837524,1658965333733333.2,137.18630806720142,10.73333325
646.0,297.7841492,1028.821167,749.1913452,1225.775269,470.2073059,1208.837524,1658965333750000.0,137.24006148878996,10.75
647.0,297.7798767,1028.727051,749.0,1225.753174,470.2666626,1208.923584,1658965333766666.8,137.2029559339075,10.76666675
648.0,297.7841492,1028.821167,749.0153809,1225.80127,470.2666626,1208.923584,1658965333783333.2,137.22685920535372,10.78333325
649.0,297.5987549,1028.823853,749.0,1225.753174,470.151062,1208.848877,1658965333800000.0,137.25494579754948,10.8
650.0,297.6530457,1028.895874,749.0479736,1225.762573,470.151062,1208.848877,1658965333816666.5,137.2587203452649,10.8166665
651.0,297.6530457,1028.895874,749.0153809,1225.80127,470.151062,1208.848877,1658965333833333.2,137.26704649018143,10.83333325
652.0,297.6092529,1028.872681,748.9769287,1225.708984,470.151062,1208.848877,1658965333850000.0,137.25220756293706,10.85
653.0,297.5144958,1029.049561,749.0153809,1225.80127,470.151062,1208.848877,1658965333866666.5,137.3144832191743,10.8666665
654.0,297.5885315,1029.010986,748.7294922,1225.519287,470.151062,1208.848877,1658965333883333.5,137.24184044708576,10.8833335
655.0,297.4477234,1028.981567,748.934082,1225.72998,470.151062,1208.848877,1658965333900000.0,137.3011438435662,10.9
656.0,297.4477234,1028.981567,749.0,1225.658813,470.0336609,1208.918213,1658965333916666.8,137.2396230047459,10.91666675
657.0,297.2463684,1028.901245,749.0,1225.753174,470.0047607,1208.961914,1658965333933333.5,137.25849961544267,10.9333335
658.0,297.2463684,1028.901245,749.0477905,1225.696899,470.0047607,1208.961914,1658965333950000.0,137.24639779505026,10.95
659.0,297.2659302,1028.912964,748.8731079,1225.5448,470.151062,1208.848877,1658965333966666.8,137.2831707202918,10.96666675
660.0,297.1269836,1029.098877,748.9926758,1225.672729,470.0047607,1208.961914,1658965333983333.2,137.29333722818512,10.98333325
661.0,297.0256348,1029.286987,748.7617188,1225.339722,470.151062,1208.848877,1658965334000000.0,137.34184168254998,11.0
662.0,297.1254578,1029.363159,749.0561523,1225.550781,470.151062,1208.848877,1658965334016666.8,137.37711441214998,11.01666675
663.0,297.0332031,1029.300171,748.7617188,1225.339722,470.1897888,1209.307861,1658965334033333.2,137.1823956746126,11.03333325
664.0,296.900116,1029.315308,748.9853516,1225.363892,470.0462952,1209.092651,1658965334050000.0,137.2620114547631,11.05
665.0,296.900116,1029.358643,749.2261353,1225.517456,470.2130127,1209.198364,1658965334066666.5,137.28854050145887,11.0666665
666.0,296.7307129,1029.245605,749.2261353,1225.517456,469.9858398,1209.01416,1658965334083333.2,137.325276045991,11.08333325
667.0,297.0595703,1029.5177,749.3875732,1225.612427,469.9858398,1209.01416,1658965334100000.0,137.3317064362767,11.1
668.0,296.6725464,1029.350952,749.2261353,1225.517456,469.9858398,1209.01416,1658965334116666.5,137.3516677882384,11.1166665
669.0,297.1498108,1029.490112,749.2261353,1225.517456,469.9858398,1209.01416,1658965334133333.5,137.294906289146,11.1333335
670.0,297.0012207,1029.315186,749.2261353,1225.517456,469.9858398,1209.01416,1658965334150000.0,137.2916266049385,11.15
671.0,297.0794373,1029.35144,749.2261353,1225.517456,469.9858398,1209.01416,1658965334166666.8,137.2844557528142,11.16666675
672.0,296.9869385,1029.381958,749.4580688,1225.74939,470.0462952,1209.092651,1658965334183333.5,137.331408912658,11.1833335
673.0,297.2065735,1029.440186,749.2261353,1225.517456,469.9858398,1209.01416,1658965334200000.0,137.2775430098518,11.2
674.0,297.2065735,1029.440186,749.2696533,1225.5,469.9858398,1209.01416,1658965334216666.8,137.2734485108447,11.21666675
675.0,297.2261047,1029.482544,749.2261353,1225.517456,470.2109375,1208.93396,1658965334233333.2,137.3502613887375,11.23333325
676.0,297.2696838,1029.5,749.381958,1225.618042,470.2666626,1208.923584,1658965334250000.0,137.37819222425094,11.25
677.0,297.2065735,1029.440186,749.381958,1225.618042,470.4814758,1209.111084,1658965334266666.8,137.34896105956355,11.26666675
678.0,297.2065735,1029.440186,749.5,1225.730347,470.4814758,1209.111084,1658965334283333.2,137.37051200192036,11.28333325
679.0,297.3100281,1029.475464,749.5,1225.730347,470.5658569,1209.284546,1658965334300000.0,137.31087351807932,11.3
680.0,297.2261047,1029.482544,749.4591675,1225.932007,470.5658569,1209.284546,1658965334316666.5,137.36764129869175,11.3166665
681.0,297.2865601,1029.327393,749.4580688,1225.74939,470.5658569,1209.284546,1658965334333333.2,137.29559074316435,11.33333325
682.0,297.2688599,1029.237183,749.5,1225.730347,470.6239624,1209.277466,1658965334350000.0,137.2926368535354,11.35
683.0,297.2696838,1029.5,749.4580688,1225.74939,470.0545349,1209.20752,1658965334366666.5,137.2630985208586,11.3666665
684.0,297.0953979,1029.61499,749.4691772,1225.886963,470.0545349,1209.20752,1658965334383333.5,137.33825919638508,11.3833335
685.0,296.8563538,1029.564575,749.3520508,1225.780151,470.0458679,1209.149902,1658965334400000.0,137.36878197403345,11.4
686.0,296.8138123,1029.547363,749.3520508,1225.780151,470.0817261,1208.966309,1658965334416666.8,137.44624452521242,11.41666675
687.0,296.8138123,1029.547363,749.3520508,1225.780151,470.0458679,1209.149902,1658965334433333.5,137.37306967311872,11.4333335
688.0,296.6837769,1029.465698,749.333313,1225.824463,470.0458679,1209.149902,1658965334450000.0,137.39082373910074,11.45
689.0,296.6837769,1029.465698,749.333313,1225.824463,470.1897888,1209.307861,1658965334466666.8,137.3588741020063,11.46666675
690.0,296.8395081,1029.507324,749.3189087,1225.681152,470.1897888,1209.307861,1658965334483333.2,137.31065274798164,11.48333325
691.0,296.597168,1029.539429,749.3684692,1225.967285,470.1313477,1209.170776,1658965334500000.0,137.45319964903376,11.5
692.0,296.5053711,1029.532837,749.2377319,1225.762207,470.1313477,1209.170776,1658965334516666.8,137.42694995561172,11.51666675
693.0,296.5229797,1029.592407,749.3632202,1225.874512,470.1313477,1209.170776,1658965334533333.2,137.4549792417533,11.53333325
694.0,296.5229797,1029.592407,749.2377319,1225.762207,470.1313477,1209.170776,1658965334550000.0,137.43354217979032,11.55
695.0,296.5229797,1029.592407,749.2377319,1225.762207,470.1313477,1209.170776,1658965334566666.5,137.43354217979032,11.5666665
696.0,296.5229797,1029.592407,749.2542114,1225.906494,470.0817261,1208.966309,1658965334583333.2,137.52849149498087,11.58333325
697.0,296.5229797,1029.592407,749.2377319,1225.762207,470.2927246,1209.125244,1658965334600000.0,137.47868799375777,11.6
698.0,296.5229797,1029.592407,749.2377319,1225.762207,470.2927246,1209.125244,1658965334616666.5,137.47868799375777,11.6166665
699.0,296.5719299,1029.581299,749.46875,1225.975708,470.2927246,1209.125244,1658965334633333.5,137.5096920846537,11.6333335
700.0,296.6609192,1029.506836,749.381958,1226.013062,470.2927246,1209.125244,1658965334650000.0,137.49186159825877,11.65
701.0,296.6609192,1029.506836,749.2452393,1225.953613,470.2927246,1209.125244,1658965334666666.8,137.4813884568538,11.66666675
702.0,296.8579712,1029.49292,749.2745361,1226.15686,470.2927246,1209.125244,1658965334683333.5,137.48788616675037,11.6833335
703.0,296.7037048,1029.559082,749.4825439,1225.773926,470.2927246,1209.125244,1658965334700000.0,137.44299079391612,11.7
704.0,296.8191528,1029.48938,749.3189087,1225.888062,470.2927246,1209.125244,1658965334716666.8,137.43818130924467,11.71666675
705.0,296.7037048,1029.559082,749.4574585,1225.838013,470.2927246,1209.125244,1658965334733333.2,137.45640314732705,11.73333325
706.0,296.6187134,1029.530762,749.4574585,1225.838013,470.2927246,1209.125244,1658965334750000.0,137.46590289490402,11.75
707.0,296.7037048,1029.524292,749.2543335,1225.808594,470.2927246,1209.125244,1658965334766666.8,137.44732443436934,11.76666675
708.0,296.796814,1029.51709,749.2543335,1225.808594,470.2927246,1209.125244,1658965334783333.2,137.43081521070604,11.78333325
709.0,296.7505798,1029.534424,749.2377319,1225.762207,470.2927246,1209.125244,1658965334800000.0,137.43191633631972,11.8
710.0,296.7077637,1029.51709,749.2377319,1225.762207,470.2927246,1209.125244,1658965334816666.5,137.43621597932597,11.8166665
711.0,296.7505798,1029.534424,749.2543335,1225.808594,470.2927246,1209.125244,1658965334833333.2,137.44120722959912,11.83333325
712.0,296.7037048,1029.524292,749.2487793,1225.952881,470.2927246,1209.125244,1658965334850000.0,137.476921502809,11.85
713.0,296.8826294,1029.545776,749.2487793,1225.952881,470.2927246,1209.125244,1658965334866666.5,137.4508204638102,11.8666665
714.0,296.8826294,1029.545776,749.232605,1225.906494,470.2927246,1209.125244,1658965334883333.5,137.44152646152813,11.8833335
715.0,296.8356934,1029.5354,749.2487793,1225.952881,470.2927246,1209.125244,1658965334900000.0,137.45691447601558,11.9
716.0,296.7922668,1029.531738,749.1871948,1225.920288,470.2927246,1209.125244,1658965334916666.8,137.45758655681638,11.91666675
717.0,296.7910767,1029.559814,749.2543335,1225.808594,470.2927246,1209.125244,1658965334933333.5,137.4385733130086,11.9333335
718.0,296.8818054,1029.418457,749.2614136,1226.0,470.2927246,1209.125244,1658965334950000.0,137.44015180676976,11.95
719.0,296.7922668,1029.50354,749.2543335,1225.808594,470.2927246,1209.125244,1658965334966666.8,137.42940571424157,11.96666675
720.0,297.0794373,1029.35144,749.2377319,1225.762207,470.2927246,1209.125244,1658965334983333.2,137.34845685905188,11.98333325
721.0,297.2065735,1029.440186,749.0153809,1225.80127,470.3666687,1209.15332,1658965335000000.0,137.35519902762258,12.0
722.0,297.1047058,1029.405518,749.3356323,1226.356079,470.1897888,1209.307861,1658965335016666.8,137.3884546930393,12.01666675
723.0,297.1809387,1029.43811,749.1997681,1226.474243,470.1313477,1209.170776,1658965335033333.2,137.44635931940647,12.03333325
724.0,297.2009583,1029.395996,749.2816162,1226.380249,470.1313477,1209.170776,1658965335050000.0,137.4160821495774,12.05
725.0,296.9358826,1029.444092,749.2384644,1226.5,470.3110046,1209.005127,1658965335066666.5,137.58488079950774,12.0666665
726.0,297.0318604,1029.558594,749.5317383,1226.392212,470.3110046,1209.005127,1658965335083333.2,137.56149802405406,12.08333325
727.0,297.0966492,1029.198242,749.1925659,1226.202515,470.3110046,1209.005127,1658965335100000.0,137.4588568537473,12.1
728.0,297.1858826,1029.153687,749.1337891,1225.9104,470.3110046,1209.005127,1658965335116666.5,137.3779508538068,12.1166665
729.0,297.1439209,1029.182007,749.4970703,1226.332153,470.3110046,1209.005127,1658965335133333.5,137.47112286277127,12.1333335
730.0,297.1439209,1029.182007,749.5078125,1226.088989,470.151062,1208.848877,1658965335150000.0,137.44963258658808,12.15
731.0,297.1439209,1029.182007,749.5078125,1226.088989,470.3110046,1209.005127,1658965335166666.8,137.42127410957826,12.16666675
732.0,297.1145935,1029.46875,749.2137451,1225.988525,470.3110046,1209.005127,1658965335183333.5,137.45492990248644,12.1833335
733.0,297.1145935,1029.46875,749.2137451,1225.988525,470.3110046,1209.005127,1658965335200000.0,137.45492990248644,12.2
734.0,297.1090698,1029.285522,749.4825439,1226.157593,470.1313477,1209.170776,1658965335216666.8,137.36567518231422,12.21666675
