Timestamp (microseconds),Accel X (g),Accel Y (g),Accel Z (g)
1658965338074737,-0.7079575799191273,-0.08331425955596261,0.7040512703135731
1658965338090734,-0.706614785992218,-0.08441290913252475,0.7088120851453423
1658965338106731,-0.7085679407949952,-0.08319218738078904,0.708323796444648
1658965338122728,-0.7050278477149616,-0.08307011520561547,0.7110093842984666
1658965338138725,-0.7052719920653088,-0.08221560997940047,0.7033188372625316
1658965338154722,-0.7078355077439538,-0.08111696040283833,0.7072251468680859
1658965338170719,-0.7086900129701688,-0.08282597085526833,0.7094224460212102
1658965338186716,-0.7093003738460366,-0.08441290913252475,0.7068589303425652
1658965338202713,-0.7088120851453423,-0.08404669260700404,0.7044174868390938
1658965338218710,-0.709178301670863,-0.0800183108262762,0.7056382085908295
1658965338234707,-0.7096665903715573,-0.07708857862211049,0.7046616311894409
1658965338250703,-0.7094224460212102,-0.07476920729381265,0.7055161364156559
1658965338266700,-0.7071030746929123,-0.07708857862211049,0.7049057755397881
1658965338282697,-0.7090562294956895,-0.07891966124971406,0.7058823529411766
1658965338298694,-0.7101548790722516,-0.07843137254901977,0.7052719920653088
1658965338314691,-0.7094224460212102,-0.07940794995040834,0.7051499198901352
1658965338330688,-0.7097886625467309,-0.08184939345387976,0.7031967650873581
1658965338346685,-0.7127183947508966,-0.08270389868009476,0.7014877546349281
1658965338362682,-0.7105210955977723,-0.08197146562905333,0.7031967650873581
1658965338378679,-0.7095445181963838,-0.08258182650492119,0.7035629816128788
1658965338394683,-0.7112535286488137,-0.08062867170214405,0.7052719920653088
1658965338410680,-0.7113756008239873,-0.07989623865110262,0.7056382085908295
1658965338426677,-0.709178301670863,-0.07989623865110262,0.7061264972915238
1658965338442674,-0.7067368581673916,-0.08172732127870619,0.7045395590142673
1658965338458671,-0.7127183947508966,-0.0829480430304419,0.7012436102845809
1658965338474668,-0.7146715495536737,-0.07940794995040834,0.7009994659342338
1658965338490665,-0.7154039826047152,-0.07867551689936692,0.6992904554818038
1658965338506662,-0.7152819104295416,-0.08148317692835905,0.6989242389562831
1658965338522659,-0.7149156939040209,-0.08368047608148332,0.6994125276569774
1658965338538656,-0.7132066834515909,-0.08734264133669045,0.7012436102845809
1658965338554653,-0.7111314564736402,-0.08831921873807902,0.7007553215838866
1658965338570650,-0.7132066834515909,-0.08245975432974761,0.7012436102845809
1658965338586647,-0.7118638895246816,-0.07733272297245763,0.7019760433356224
1658965338602644,-0.7105210955977723,-0.07647821774624264,0.7018539711604488
1658965338618641,-0.7122301060502023,-0.07660028992141621,0.6995345998321509
1658965338634637,-0.7172350652323187,-0.07721065079728406,0.7029526207370109
1658965338650634,-0.7178454261081866,-0.07977416647592905,0.7002670328831924
1658965338666631,-0.7149156939040209,-0.08368047608148332,0.697825589379721
1658965338682628,-0.7121080338750287,-0.08685435263599617,0.6974593728542002
1658965338698625,-0.7121080338750287,-0.08575570305943403,0.6981918059052417
1658965338714630,-0.7127183947508966,-0.08453498130769832,0.7040512703135731
1658965338730627,-0.7122301060502023,-0.08172732127870619,0.7024643320363166
1658965338746624,-0.7123521782253759,-0.07855344472419334,0.6963607232776381
1658965338762621,-0.7145494773785002,-0.0800183108262762,0.696116578927291
1658965338778617,-0.7141832608529795,-0.08465705348287189,0.6991683833066302
1658965338794614,-0.7173571374074923,-0.09015030136568258,0.6990463111314567
1658965338810611,-0.7161364156557566,-0.09210345616845972,0.6956282902265967
1658965338826608,-0.7172350652323187,-0.09100480659189758,0.6975814450293738
1658965338842605,-0.7171129930571452,-0.08612191958495474,0.6972152285038531
1658965338858602,-0.7169909208819716,-0.08197146562905333,0.697825589379721
1658965338874599,-0.7157701991302359,-0.08197146562905333,0.7006332494087131
1658965338890596,-0.7154039826047152,-0.07879758907454049,0.7003891050583659
1658965338906593,-0.7133287556267645,-0.07660028992141621,0.7034409094377052
1658965338922590,-0.7110093842984666,-0.07306019684138265,0.7009994659342338
1658965338938587,-0.7097886625467309,-0.07476920729381265,0.7023422598611431
1658965338954584,-0.7079575799191273,-0.07672236209658978,0.7069810025177388
1658965338970581,-0.7052719920653088,-0.08062867170214405,0.7061264972915238
1658965338986578,-0.7045395590142673,-0.08270389868009476,0.7089341573205159
1658965339002575,-0.7094224460212102,-0.08453498130769832,0.7035629816128788
1658965339018571,-0.7090562294956895,-0.08624399176012831,0.7047837033646145
1658965339034423,-0.7072251468680859,-0.08429083695735118,0.7072251468680859
1658965339050420,-0.7093003738460366,-0.08563363088426046,0.7053940642404823
1658965339066416,-0.7129625391012437,-0.08245975432974761,0.7038071259632259
1658965339082413,-0.7122301060502023,-0.07782101167315192,0.7047837033646145
1658965339098409,-0.7096665903715573,-0.07733272297245763,0.7019760433356224
1658965339114406,-0.7133287556267645,-0.0762340733958955,0.7029526207370109
1658965339130402,-0.7150377660791944,-0.0736705577172505,0.7025864042114902
1658965339146399,-0.7136949721522852,-0.07647821774624264,0.7030746929121845
1658965339162395,-0.7119859616998552,-0.08148317692835905,0.7025864042114902
1658965339178392,-0.7119859616998552,-0.08172732127870619,0.7027084763866638
1658965339194388,-0.7130846112764173,-0.0783093003738462,0.7028305485618374
1658965339210384,-0.712596322575723,-0.07525749599450693,0.7017318989852752
1658965339226381,-0.7139391165026323,-0.07428091859311836,0.6996566720073245
1658965339242377,-0.7140611886778059,-0.07721065079728406,0.7003891050583659
1658965339258374,-0.7138170443274587,-0.08026245517662334,0.7030746929121845
1658965339274370,-0.712596322575723,-0.08148317692835905,0.7025864042114902
1658965339290367,-0.712596322575723,-0.08429083695735118,0.7024643320363166
1658965339306363,-0.7132066834515909,-0.08355840390630975,0.7020981155107959
1658965339322360,-0.7121080338750287,-0.08172732127870619,0.7019760433356224
1658965339338356,-0.7121080338750287,-0.08136110475318548,0.7025864042114902
1658965339354187,-0.7093003738460366,-0.08319218738078904,0.7035629816128788
1658965339370183,-0.7088120851453423,-0.0858777752346076,0.7011215381094074
1658965339386179,-0.7113756008239873,-0.08477912565804546,0.7039291981383995
1658965339402175,-0.7110093842984666,-0.08575570305943403,0.7075913633936066
1658965339418171,-0.7085679407949952,-0.0867322804608226,0.7055161364156559
1658965339434167,-0.7105210955977723,-0.08636606393530188,0.7023422598611431
1658965339450163,-0.7133287556267645,-0.08734264133669045,0.7049057755397881
1658965339466158,-0.7088120851453423,-0.08563363088426046,0.7030746929121845
1658965339482154,-0.7049057755397881,-0.08685435263599617,0.7000228885328452
1658965339498150,-0.7129625391012437,-0.08331425955596261,0.7033188372625316
1658965339514146,-0.7128404669260702,-0.08111696040283833,0.7067368581673916
1658965339530142,-0.7053940642404823,-0.0812390325780119,0.7034409094377052
1658965339546138,-0.7094224460212102,-0.07855344472419334,0.7034409094377052
1658965339562134,-0.7093003738460366,-0.07733272297245763,0.7077134355687802
1658965339578130,-0.7055161364156559,-0.07733272297245763,0.7068589303425652
1658965339594126,-0.7067368581673916,-0.07708857862211049,0.7094224460212102
1658965339610122,-0.7057602807660031,-0.0753795681696805,0.7144274052033266
1658965339626118,-0.7084458686198216,-0.07342641336690336,0.7082017242694745
1658965339642114,-0.7080796520943009,-0.07220569161516766,0.7055161364156559
1658965339658110,-0.7073472190432595,-0.06756694895857196,0.7089341573205159
1658965339673919,-0.7060044251163502,-0.0678110933089191,0.7112535286488137
