Frame #,Hand Pink X,Hand Pink Y,Elbow Pink X,Elbow Pink Y,Head Pink X,Head Pink Y,Shoulder Green X,Shoulder Green Y,Timestamp (microseconds),angles,Seconds,Hand Pink X meters,Elbow Pink X meters,Head Pink X meters,Shoulder Green X meters,Hand Pink Y meters,Elbow Pink Y meters,Head Pink Y meters,Shoulder Green Y meters,angular velocity
20.0,888.2653198,1118.252075,650.6414185,1142.641479,244.3672333,1100.13562,408.0865479,1130.605713,1658800438411666.8,0.5799205123720623,0.31666675,1.1122024531819452,0.8146721094103,0.3059737111145344,0.510967668744655,-1.4001702794958095,-1.4307084017840388,-1.3774865551120894,-1.4156383453800154,1.7669740934362714
21.0,888.2653198,1118.252075,650.6414185,1142.641479,244.5945892,1100.003052,408.3878174,1130.173096,1658800438428333.2,0.5801894139656395,0.33333325,1.1122024531819452,0.8146721094103,0.3062583848309217,0.5113448901327919,-1.4001702794958095,-1.4307084017840388,-1.3773205659064691,-1.4150966629817918,0.016134256957200072
22.0,888.1351929,1117.978027,650.6414185,1142.641479,244.5945892,1100.003052,408.222229,1130.366333,1658800438445000.0,0.6131203072241327,0.35,1.1120395204926024,0.8146721094103,0.3062583848309217,0.5111375558818725,-1.399827142314727,-1.4307084017840388,-1.3773205659064691,-1.4153386162142942,1.9758437162910154
23.0,888.1351929,1117.978027,650.6414185,1142.641479,244.5945892,1100.003052,408.222229,1130.366333,1658800438461666.5,0.6131203072241327,0.3666665,1.1120395204926024,0.8146721094103,0.3062583848309217,0.5111375558818725,-1.399827142314727,-1.4307084017840388,-1.3773205659064691,-1.4153386162142942,0.0
24.0,888.1351929,1117.978027,650.6414185,1142.641479,244.5945892,1100.003052,408.222229,1130.366333,1658800438478333.5,0.6131203072241327,0.3833335,1.1120395204926024,0.8146721094103,0.3062583848309217,0.5111375558818725,-1.399827142314727,-1.4307084017840388,-1.3773205659064691,-1.4153386162142942,0.0
25.0,888.1351929,1117.978027,650.6414185,1142.641479,244.5945892,1100.003052,408.222229,1130.366333,1658800438495000.0,0.6131203072241327,0.4,1.1120395204926024,0.8146721094103,0.3062583848309217,0.5111375558818725,-1.399827142314727,-1.4307084017840388,-1.3773205659064691,-1.4153386162142942,0.0
26.0,888.2663574,1118.114136,650.6414185,1142.641479,244.5945892,1100.003052,408.0865479,1130.605713,1658800438511666.8,0.5963654101609834,0.41666675,1.112203752367267,0.8146721094103,0.3062583848309217,0.510967668744655,-1.399997565228158,-1.4307084017840388,-1.3773205659064691,-1.4156383453800154,-1.0052887973449713
27.0,888.2663574,1118.114136,650.6414185,1142.641479,244.5945892,1100.003052,408.222229,1130.366333,1658800438528333.5,0.5964818311382628,0.4333335,1.112203752367267,0.8146721094103,0.3062583848309217,0.5111375558818725,-1.399997565228158,-1.4307084017840388,-1.3773205659064691,-1.4153386162142942,0.006985223710643914
28.0,888.4086914,1118.379761,650.6414185,1142.641479,244.5945892,1100.003052,408.222229,1130.366333,1658800438545000.0,0.5643744886954125,0.45,1.1123819696413657,0.8146721094103,0.3062583848309217,0.5111375558818725,-1.4003301559192962,-1.4307084017840388,-1.3773205659064691,-1.4153386162142942,-1.926459811169126
29.0,888.519043,1118.895264,650.6414185,1142.641479,244.5945892,1100.003052,408.0027771,1130.369385,1658800438561666.8,0.5023575974479898,0.46666675,1.1125201415563295,0.8146721094103,0.3062583848309217,0.5108627788123473,-1.4009756203863226,-1.4307084017840388,-1.3773205659064691,-1.4153424376422072,-3.720994869871012
30.0,888.3857422,1119.355225,650.6414185,1142.641479,244.5945892,1100.003052,408.0,1130.240601,1658800438578333.5,0.4478779692670371,0.4833335,1.1123532348073364,0.8146721094103,0.3062583848309217,0.51085930158841,-1.4015515403746015,-1.4307084017840388,-1.3773205659064691,-1.415181186406188,-3.2687613470504253
31.0,888.5,1119.5,650.6414185,1142.641479,244.5945892,1100.003052,408.0,1130.240601,1658800438595000.0,0.4303148830032718,0.5,1.1124962976992705,0.8146721094103,0.3062583848309217,0.51085930158841,-1.4017328140397671,-1.4307084017840388,-1.3773205659064691,-1.415181186406188,-1.0537957137830571
32.0,888.6142578,1119.644775,650.4769897,1142.875488,244.0,1099.5,407.814209,1130.396118,1658800438611666.8,0.4126236525586333,0.51666675,1.1126393605912042,0.8144662271016504,0.3055138960479707,0.5106266715381614,-1.4019140877049323,-1.4310014058877285,-1.3766906914128842,-1.4153759101954162,-1.061468519335716
33.0,888.6142578,1119.644775,650.6688232,1143.376343,243.5,1099.5,408.1578979,1130.467896,1658800438628333.2,0.4129304636253624,0.53333325,1.1126393605912042,0.8147064230031976,0.3048878429822986,0.5110570065171264,-1.4019140877049323,-1.4316285295041429,-1.3766906914128842,-1.415465783869312,0.01840884809222597
34.0,888.6891479,1120.015869,650.6688232,1143.376343,243.5,1099.5,408.0,1130.240601,1658800438645000.0,0.3683513654898952,0.55,1.1127331309445911,0.8147064230031976,0.3048878429822986,0.51085930158841,-1.4023787367776377,-1.4316285295041429,-1.3766906914128842,-1.415181186406188,-2.674732514465448
35.0,889.1396484,1120.795776,650.6688232,1143.376343,243.5,1099.5,408.222229,1130.366333,1658800438661666.8,0.2745067113293298,0.56666675,1.113297205382815,0.8147064230031976,0.3048878429822986,0.5111375558818725,-1.4033552631142157,-1.4316285295041429,-1.3766906914128842,-1.4153386162142942,-5.630651096378459
36.0,889.1807251,1120.91333,650.7923584,1143.908569,243.5,1099.5,408.0,1130.240601,1658800438678333.2,0.260287332746722,0.58333325,1.1133486377707402,0.8148611021845544,0.3048878429822986,0.51085930158841,-1.40350245319838,-1.4322949329420036,-1.3766906914128842,-1.415181186406188,-0.8531712466689332
37.0,889.1807251,1120.91333,650.9603271,1144.039673,243.5,1099.5,408.0,1130.240601,1658800438695000.0,0.260287332746722,0.6,1.1133486377707402,0.8150714168236983,0.3048878429822986,0.51085930158841,-1.40350245319838,-1.4324590890642477,-1.3766906914128842,-1.415181186406188,0.0
38.0,889.2520752,1121.022705,651.1654663,1143.360107,243.5,1099.5,408.0598145,1130.27063,1658800438711666.5,0.2471368349293662,0.6166665,1.1134379756684225,0.8153282728737974,0.3048878429822986,0.5109341956906033,-1.4036394023064958,-1.4316082003089945,-1.3766906914128842,-1.4152187859012062,-0.7890377594189412
39.0,889.2520752,1121.022705,651.1654663,1143.360107,243.5,1099.5,408.1362305,1130.275391,1658800438728333.5,0.2471761355506285,0.6333335,1.1134379756684225,0.8153282728737974,0.3048878429822986,0.5110298766327361,-1.4036394023064958,-1.4316082003089945,-1.3766906914128842,-1.4152247471784976,0.0023579901159363724
40.0,889.2520752,1121.022705,651.1654663,1143.360107,243.5,1099.5,408.222229,1130.366333,1658800438745000.0,0.2472211053468035,0.65,1.1134379756684225,0.8153282728737974,0.3048878429822986,0.5111375558818725,-1.4036394023064958,-1.4316082003089945,-1.3766906914128842,-1.4153386162142942,0.0026982147526470935
41.0,889.2520752,1121.022705,651.1654663,1143.360107,243.5,1099.5,408.222229,1130.366333,1658800438761666.8,0.2472211053468035,0.66666675,1.1134379756684225,0.8153282728737974,0.3048878429822986,0.5111375558818725,-1.4036394023064958,-1.4316082003089945,-1.3766906914128842,-1.4153386162142942,0.0
42.0,889.0330811,1120.5,650.8535767,1143.5,243.5,1099.5,408.222229,1130.366333,1658800438778333.5,0.3099910548420007,0.6833335,1.113163771813084,0.8149377539933349,0.3048878429822986,0.5111375558818725,-1.402984920171111,-1.4317833611920263,-1.3766906914128842,-1.4153386162142942,3.766178138821122
43.0,889.0330811,1120.5,650.8535767,1143.5,243.5,1099.5,408.0865479,1130.605713,1658800438795000.0,0.3099171533645817,0.7,1.113163771813084,0.8149377539933349,0.3048878429822986,0.510967668744655,-1.402984920171111,-1.4317833611920263,-1.3766906914128842,-1.4156383453800154,-0.00443413298646872
44.0,889.0330811,1120.5,650.8535767,1143.5,243.5,1099.5,408.222229,1130.366333,1658800438811666.8,0.3099910548420007,0.71666675,1.113163771813084,0.8149377539933349,0.3048878429822986,0.5111375558818725,-1.402984920171111,-1.4317833611920263,-1.3766906914128842,-1.4153386162142942,0.004434066474806443
45.0,888.6739502,1120.5,650.8535767,1143.5,243.5,1099.5,408.0865479,1130.605713,1658800438828333.5,0.3108164052127738,0.7333335,1.112714101811239,0.8149377539933349,0.3048878429822986,0.510967668744655,-1.402984920171111,-1.4317833611920263,-1.3766906914128842,-1.4156383453800154,0.04952077464251514
46.0,888.6739502,1120.5,650.8535767,1143.5,244.0,1099.5,408.0865479,1130.605713,1658800438845000.0,0.3108164052127738,0.75,1.112714101811239,0.8149377539933349,0.3055138960479707,0.510967668744655,-1.402984920171111,-1.4317833611920263,-1.3766906914128842,-1.4156383453800154,0.0
47.0,888.5,1119.781128,650.8535767,1143.5,244.0,1099.5,408.0865479,1130.605713,1658800438861666.8,0.3969469490303057,0.76666675,1.1124962976992705,0.8149377539933349,0.3055138960479707,0.510967668744655,-1.40208481613226,-1.4317833611920263,-1.3766906914128842,-1.4156383453800154,5.167806790017978
48.0,888.5,1119.781128,650.8535767,1143.5,244.0,1099.5,408.0865479,1130.605713,1658800438878333.2,0.3969469490303057,0.78333325,1.1124962976992705,0.8149377539933349,0.3055138960479707,0.510967668744655,-1.40208481613226,-1.4317833611920263,-1.3766906914128842,-1.4156383453800154,0.0
49.0,888.5,1119.781128,650.8535767,1143.5,244.0,1099.5,408.0865479,1130.605713,1658800438895000.0,0.3969469490303057,0.8,1.1124962976992705,0.8149377539933349,0.3055138960479707,0.510967668744655,-1.40208481613226,-1.4317833611920263,-1.3766906914128842,-1.4156383453800154,0.0
50.0,889.1161499,1119.883789,650.8535767,1143.5,244.0,1099.5,408.0865479,1130.605713,1658800438911666.8,0.3830722816158813,0.81666675,1.113267782766887,0.8149377539933349,0.3055138960479707,0.510967668744655,-1.4022133585998096,-1.4317833611920263,-1.3766906914128842,-1.4156383453800154,-0.8324758824860534
51.0,889.1161499,1119.883789,650.8535767,1143.5,244.0,1099.5,407.9212036,1130.490967,1658800438928333.2,0.3829371781604129,0.83333325,1.113267782766887,0.8149377539933349,0.3055138960479707,0.5107606401328422,-1.4022133585998096,-1.4317833611920263,-1.3766906914128842,-1.4154946712098682,-0.008106288390988528
52.0,889.1161499,1119.883789,650.8535767,1143.5,243.8467865,1099.993774,407.9212036,1130.490967,1658800438945000.0,0.3829371781604129,0.85,1.113267782766887,0.8149377539933349,0.305322056485216,0.5107606401328422,-1.4022133585998096,-1.4317833611920263,-1.3773089488657826,-1.4154946712098682,0.0
53.0,889.1161499,1119.883789,650.8535767,1143.5,243.5,1100.146362,407.7322083,1130.638184,1658800438961666.5,0.3827911406751978,0.8666665,1.113267782766887,0.8149377539933349,0.3048878429822986,0.510523997958917,-1.4022133585998096,-1.4317833611920263,-1.377500005236152,-1.4156790025182062,-0.008762336736272034
54.0,888.9682007,1120.308594,650.6688232,1143.376343,243.8467865,1099.993774,407.7322083,1130.638184,1658800438978333.5,0.3326316045813792,0.8833335,1.11308253466644,0.8147064230031976,0.305322056485216,0.510523997958917,-1.4027452595449357,-1.4316285295041429,-1.3773089488657826,-1.4156790025182062,-3.009511975389612
55.0,888.9682007,1120.308594,650.6688232,1143.376343,243.5,1100.146362,407.6666565,1130.614502,1658800438995000.0,0.3325845613757108,0.9,1.11308253466644,0.8147064230031976,0.3048878429822986,0.5104419201482163,-1.4027452595449357,-1.4316285295041429,-1.377500005236152,-1.4156493501408038,-0.002822620566309394
56.0,889.0330811,1120.5,650.6688232,1143.376343,243.8467865,1099.993774,407.9212036,1130.490967,1658800439011666.8,0.3098039835752119,0.91666675,1.113163771813084,0.8147064230031976,0.305322056485216,0.5107606401328422,-1.402984920171111,-1.4316285295041429,-1.3773089488657826,-1.4154946712098682,-1.3668278338907693
57.0,888.6953735,1121.195313,650.6688232,1143.376343,243.5,1100.146362,407.6666565,1130.614502,1658800439028333.5,0.2277065629830057,0.9333335,1.1127409260565224,0.8147064230031976,0.3048878429822986,0.5104419201482163,-1.4038555258416143,-1.4316285295041429,-1.377500005236152,-1.4156493501408038,-4.92582060642932
58.0,888.9845581,1121.371948,650.6688232,1143.376343,243.5,1100.146362,407.6666565,1130.614502,1658800439045000.0,0.2060141265242759,0.95,1.1131030158672728,0.8147064230031976,0.3048878429822986,0.5104419201482163,-1.4040766916081244,-1.4316285295041429,-1.377500005236152,-1.4156493501408038,-1.3015592031158265
59.0,889.3092651,1121.656494,650.8535767,1143.5,243.5,1100.146362,407.6666565,1130.614502,1658800439061666.8,0.1714354034304197,0.96666675,1.113509583492863,0.8149377539933349,0.3048878429822986,0.5104419201482163,-1.404432973399374,-1.4317833611920263,-1.377500005236152,-1.4156493501408038,-2.0747130120663027
60.0,889.3902588,1121.981079,650.8535767,1143.5,243.5,1100.146362,407.6666565,1130.614502,1658800439078333.5,0.1326633112902238,0.9833335,1.1136109962012333,0.8149377539933349,0.3048878429822986,0.5104419201482163,-1.404839388268016,-1.4317833611920263,-1.377500005236152,-1.4156493501408038,-2.3263138968422776
61.0,889.0,1122.5,650.8535767,1143.5,243.5,1100.146362,407.6666565,1130.614502,1658800439095000.0,0.0717442511086492,1.0,1.1131223507649424,0.8149377539933349,0.3048878429822986,0.5104419201482163,-1.4054891324337997,-1.4317833611920263,-1.377500005236152,-1.4156493501408038,-3.6551801626960967
62.0,889.2622681,1122.642944,650.8535767,1143.5,243.5,1100.146362,407.6666565,1130.614502,1658800439111666.8,0.0542169720438193,1.01666675,1.1134507382610084,0.8149377539933349,0.3048878429822986,0.5104419201482163,-1.4056681134926383,-1.4317833611920263,-1.377500005236152,-1.4156493501408038,-1.0516314857323683
63.0,889.2622681,1122.642944,650.8535767,1143.5,243.5,1100.146362,407.6666565,1130.614502,1658800439128333.2,0.0542169720438193,1.03333325,1.1134507382610084,0.8149377539933349,0.3048878429822986,0.5104419201482163,-1.4056681134926383,-1.4317833611920263,-1.377500005236152,-1.4156493501408038,0.0
64.0,889.6448364,1122.614258,650.8535767,1143.5,243.5,1100.146362,407.6666565,1130.614502,1658800439145000.0,0.0568735529507626,1.05,1.1139297543750963,0.8149377539933349,0.3048878429822986,0.5104419201482163,-1.4056321955761548,-1.4317833611920263,-1.377500005236152,-1.4156493501408038,0.15939405744631147
65.0,889.6448364,1122.614258,650.8535767,1143.5,243.5,1100.146362,407.6666565,1130.614502,1658800439161666.8,0.0568735529507626,1.06666675,1.1139297543750963,0.8149377539933349,0.3048878429822986,0.5104419201482163,-1.4056321955761548,-1.4317833611920263,-1.377500005236152,-1.4156493501408038,0.0
66.0,889.6448364,1122.614258,650.8535767,1143.5,243.5,1100.146362,407.6666565,1130.614502,1658800439178333.2,0.0568735529507626,1.08333325,1.1139297543750963,0.8149377539933349,0.3048878429822986,0.5104419201482163,-1.4056321955761548,-1.4317833611920263,-1.377500005236152,-1.4156493501408038,0.0
67.0,889.6448364,1122.614258,650.9603271,1144.039673,243.5,1100.146362,407.6666565,1130.614502,1658800439195000.0,0.0568735529507626,1.1,1.1139297543750963,0.8150714168236983,0.3048878429822986,0.5104419201482163,-1.4056321955761548,-1.4324590890642477,-1.377500005236152,-1.4156493501408038,0.0
68.0,889.579834,1122.819336,650.9603271,1144.039673,243.5,1100.146362,407.7322083,1130.638184,1658800439211666.5,0.032629174382918,1.1166665,1.1138483644715045,0.8150714168236983,0.3048878429822986,0.510523997958917,-1.4058889749973584,-1.4324590890642477,-1.377500005236152,-1.4156790025182062,-1.4546772608432916
69.0,889.8981323,1123.5,650.9603271,1144.039673,243.5,1100.146362,407.7322083,1130.638184,1658800439228333.5,-0.048848257315906,1.1333335,1.1142469077245307,0.8150714168236983,0.3048878429822986,0.510523997958917,-1.4067412385651437,-1.4324590890642477,-1.377500005236152,-1.4156790025182062,-4.888548130966824
70.0,889.6907349,1123.343506,650.9603271,1144.039673,243.5,1100.146362,407.9212036,1130.490967,1658800439245000.0,-0.0298834397076559,1.15,1.113987224168366,0.8150714168236983,0.3048878429822986,0.5107606401328422,-1.406545291468225,-1.4324590890642477,-1.377500005236152,-1.4154946712098682,1.1379004354993667
71.0,889.6907349,1123.343506,650.9603271,1144.039673,243.5,1100.146362,407.7322083,1130.638184,1658800439261666.8,-0.0298833099884742,1.16666675,1.113987224168366,0.8150714168236983,0.3048878429822986,0.510523997958917,-1.406545291468225,-1.4324590890642477,-1.377500005236152,-1.4156790025182062,7.783111986547558e-06
72.0,889.6907349,1123.343506,650.9603271,1144.039673,243.8467865,1099.993774,407.7322083,1130.638184,1658800439278333.5,-0.0298833099884742,1.1833335,1.113987224168366,0.8150714168236983,0.305322056485216,0.510523997958917,-1.406545291468225,-1.4324590890642477,-1.3773089488657826,-1.4156790025182062,0.0
73.0,889.5,1123.5,650.6414185,1144.358521,243.8467865,1099.993774,407.7322083,1130.638184,1658800439295000.0,-0.0481474344699908,1.2,1.1137484038306145,0.8146721094103,0.305322056485216,0.510523997958917,-1.4067412385651437,-1.4328583206000145,-1.3773089488657826,-1.4156790025182062,-1.0958584274752763
74.0,889.5,1123.5,650.6414185,1144.358521,243.8556213,1099.855591,407.7322083,1130.638184,1658800439311666.8,-0.0481474344699908,1.21666675,1.1137484038306145,0.8146721094103,0.3053331185924652,0.510523997958917,-1.4067412385651437,-1.4328583206000145,-1.377135929084235,-1.4156790025182062,0.0
75.0,889.5,1123.5,650.6414185,1144.358521,243.8556213,1099.855591,407.7322083,1130.638184,1658800439328333.5,-0.0481474344699908,1.2333335,1.1137484038306145,0.8146721094103,0.3053331185924652,0.510523997958917,-1.4067412385651437,-1.4328583206000145,-1.377135929084235,-1.4156790025182062,0.0
76.0,889.5,1123.5,650.6414185,1144.358521,243.8556213,1099.855591,407.7322083,1130.638184,1658800439345000.0,-0.0481474344699908,1.25,1.1137484038306145,0.8146721094103,0.3053331185924652,0.510523997958917,-1.4067412385651437,-1.4328583206000145,-1.377135929084235,-1.4156790025182062,0.0
77.0,889.5,1123.5,650.6414185,1144.358521,243.8556213,1099.855591,407.9212036,1130.490967,1658800439361666.8,-0.0481616924335053,1.26666675,1.1137484038306145,0.8146721094103,0.3053331185924652,0.5107606401328422,-1.4067412385651437,-1.4328583206000145,-1.377135929084235,-1.4154946712098682,-0.0008554735335023939
78.0,889.5,1123.5,650.6414185,1144.358521,243.8556213,1099.855591,407.9212036,1130.490967,1658800439378333.2,-0.0481616924335053,1.28333325,1.1137484038306145,0.8146721094103,0.3053331185924652,0.5107606401328422,-1.4067412385651437,-1.4328583206000145,-1.377135929084235,-1.4154946712098682,0.0
79.0,889.5,1123.5,650.6414185,1144.358521,243.8556213,1099.855591,407.9212036,1130.490967,1658800439395000.0,-0.0481616924335053,1.3,1.1137484038306145,0.8146721094103,0.3053331185924652,0.5107606401328422,-1.4067412385651437,-1.4328583206000145,-1.377135929084235,-1.4154946712098682,0.0
80.0,889.5,1123.5,650.6414185,1144.358521,243.8556213,1099.855591,407.9212036,1130.490967,1658800439411666.8,-0.0481616924335053,1.31666675,1.1137484038306145,0.8146721094103,0.3053331185924652,0.5107606401328422,-1.4067412385651437,-1.4328583206000145,-1.377135929084235,-1.4154946712098682,0.0
81.0,889.5,1123.5,650.6414185,1144.358521,243.8556213,1099.855591,407.9212036,1130.490967,1658800439428333.2,-0.0481616924335053,1.33333325,1.1137484038306145,0.8146721094103,0.3053331185924652,0.5107606401328422,-1.4067412385651437,-1.4328583206000145,-1.377135929084235,-1.4154946712098682,0.0
82.0,889.6907349,1123.343506,650.6414185,1144.358521,243.8556213,1099.855591,407.7322083,1130.638184,1658800439445000.0,-0.0298833099884742,1.35,1.113987224168366,0.8146721094103,0.3053331185924652,0.510523997958917,-1.406545291468225,-1.4328583206000145,-1.377135929084235,-1.4156790025182062,1.0966974632145385
83.0,889.3434448,1123.690796,650.6414185,1144.358521,243.8556213,1099.855591,407.9212036,1130.490967,1658800439461666.5,-0.0705939253821557,1.3666665,1.1135523801048006,0.8146721094103,0.3053331185924652,0.5107606401328422,-1.4069801354065798,-1.4328583206000145,-1.377135929084235,-1.4154946712098682,-2.4426613502344043
84.0,889.333313,1124.057983,650.6414185,1144.358521,243.8556213,1099.855591,407.7322083,1130.638184,1658800439478333.5,-0.1142230903163369,1.3833335,1.113539694015899,0.8146721094103,0.3053331185924652,0.510523997958917,-1.4074398925006295,-1.4328583206000145,-1.377135929084235,-1.4156790025182062,-2.617697542100032
85.0,889.8352051,1123.997559,650.6414185,1144.358521,243.8556213,1099.855591,407.85495,1130.463013,1658800439495000.0,-0.1078663171771233,1.4,1.1141681161915824,0.8146721094103,0.3053331185924652,0.5106776835940585,-1.407364235239749,-1.4328583206000145,-1.377135929084235,-1.4154596698350728,0.38141020245484214
86.0,889.8352051,1123.997559,650.6414185,1144.358521,243.8556213,1099.855591,407.85495,1130.463013,1658800439511666.8,-0.1078663171771233,1.41666675,1.1141681161915824,0.8146721094103,0.3053331185924652,0.5106776835940585,-1.407364235239749,-1.4328583206000145,-1.377135929084235,-1.4154596698350728,0.0
87.0,889.8352051,1123.997559,650.6414185,1144.358521,243.8556213,1099.855591,407.85495,1130.463013,1658800439528333.5,-0.1078663171771233,1.4333335,1.1141681161915824,0.8146721094103,0.3053331185924652,0.5106776835940585,-1.407364235239749,-1.4328583206000145,-1.377135929084235,-1.4154596698350728,0.0
88.0,889.8352051,1123.997559,650.6414185,1144.358521,243.8556213,1099.855591,407.6666565,1130.614502,1658800439545000.0,-0.1078407311452924,1.45,1.1141681161915824,0.8146721094103,0.3053331185924652,0.5104419201482163,-1.407364235239749,-1.4328583206000145,-1.377135929084235,-1.4156493501408038,0.001535177261627045
