Frame #,Arm Pink X,Arm Pink Y,Leg Pink X,Leg Pink Y,Neck Green X,Neck Green Y,Shoulder Pink X,Shoulder Pink Y,Back Pink X,Back Pink Y,Timestamp (microseconds),angles,Seconds,Arm Pink X meters,Leg Pink X meters,Neck Green X meters,Shoulder Pink X meters,Back Pink X meters,Arm Pink Y meters,Leg Pink Y meters,Neck Green Y meters,Shoulder Pink Y meters,Back Pink Y meters,angular velocity
14.0,385.3506165,902.7654419,427.2518616,1224.814819,498.5,694.5,403.0,740.5,495.5,861.5,1660610381329996.5,-0.0771366802081411,0.2166665,0.5769546028555996,0.6396899799140288,0.7463641089659874,0.6033796106585615,0.7418724493332933,-1.351638364391132,-1.833817093342572,-1.0398192049686623,-1.1086913193366372,-1.2898549245219622,0.0
15.0,385.3506165,902.7654419,427.2518616,1224.814819,498.5,694.5,403.0,740.5,495.5,861.5,1660610381346663.2,-0.0771366802081411,0.23333325,0.5769546028555996,0.6396899799140288,0.7463641089659874,0.6033796106585615,0.7418724493332933,-1.351638364391132,-1.833817093342572,-1.0398192049686623,-1.1086913193366372,-1.2898549245219622,0.0
16.0,385.3506165,902.7654419,427.2518616,1224.814819,498.7212219,694.7211914,403.0,740.5,495.5,861.5,1660610381363330.0,-0.1544742203984176,0.25,0.5769546028555996,0.6396899799140288,0.7466953267920199,0.6033796106585615,0.7418724493332933,-1.351638364391132,-1.833817093342572,-1.0401503771294889,-1.1086913193366372,-1.2898549245219622,-4.640229210270537
17.0,385.3506165,902.7654419,427.2518616,1224.814819,498.7212219,694.7211914,403.0,740.5,495.5,861.5,1660610381379996.5,-0.1544742203984176,0.2666665,0.5769546028555996,0.6396899799140288,0.7466953267920199,0.6033796106585615,0.7418724493332933,-1.351638364391132,-1.833817093342572,-1.0401503771294889,-1.1086913193366372,-1.2898549245219622,0.0
18.0,384.9821167,902.364624,427.2518616,1224.814819,498.7212219,694.7211914,402.3768005,741.0,495.3755798,860.2629395,1660610381396663.2,-0.155757194324805,0.28333325,0.576402877630161,0.6396899799140288,0.7466953267920199,0.6024465439794731,0.7416861649366828,-1.3510382518639683,-1.833817093342572,-1.0401503771294889,-1.1094399292754196,-1.288002772951612,-0.07697805069299074
19.0,384.9821167,902.364624,427.2518616,1224.814819,498.7212219,694.7211914,402.3768005,741.0,495.3755798,860.2629395,1660610381413329.8,-0.155757194324805,0.29999975,0.576402877630161,0.6396899799140288,0.7466953267920199,0.6024465439794731,0.7416861649366828,-1.3510382518639683,-1.833817093342572,-1.0401503771294889,-1.1094399292754196,-1.288002772951612,0.0
20.0,384.95755,902.2441406,427.2518616,1224.814819,498.7212219,694.7211914,402.3768005,741.0,495.3755798,860.2629395,1660610381429996.5,-0.155757194324805,0.3166665,0.5763660958785949,0.6396899799140288,0.7466953267920199,0.6024465439794731,0.7416861649366828,-1.3508578617225715,-1.833817093342572,-1.0401503771294889,-1.1094399292754196,-1.288002772951612,0.0
21.0,384.9698792,902.1763306,427.2518616,1224.814819,498.7212219,694.7211914,402.3768005,741.0,495.3755798,860.2629395,1660610381446663.2,-0.155757194324805,0.33333325,0.5763845554019092,0.6396899799140288,0.7466953267920199,0.6024465439794731,0.7416861649366828,-1.350756335242674,-1.833817093342572,-1.0401503771294889,-1.1094399292754196,-1.288002772951612,0.0
22.0,385.042511,902.3981934,427.2518616,1224.814819,498.8364868,694.7106934,402.6396484,740.6396484,495.3601074,860.1654663,1660610381463329.8,-0.1956887351360145,0.34999975,0.5764933011766126,0.6396899799140288,0.7468679036914855,0.6028400850801292,0.7416629993518491,-1.351088512636926,-1.833817093342572,-1.040134659315214,-1.1089004036969874,-1.2878568341390422,-2.3959164078366526
23.0,385.042511,902.3981934,427.6491089,1225.0,498.7212219,694.7211914,402.6396484,740.6396484,495.3047485,860.2523804,1660610381479996.5,-0.1558300788540332,0.3666665,0.5764933011766126,0.6402847464678977,0.7466953267920199,0.6028400850801292,0.741580114906369,-1.351088512636926,-1.834094350016719,-1.0401503771294889,-1.1089004036969874,-1.2879869636572028,2.391507419381781
24.0,385.042511,902.3981934,427.2518616,1224.814819,498.7212219,694.7211914,402.6396484,740.6396484,495.3601074,860.1654663,1660610381496663.2,-0.1558642030103038,0.38333325,0.5764933011766126,0.6396899799140288,0.7466953267920199,0.6028400850801292,0.7416629993518491,-1.351088512636926,-1.833817093342572,-1.0401503771294889,-1.1089004036969874,-1.2878568341390422,-0.002047439139040547
25.0,385.042511,902.3981934,427.2518616,1224.814819,498.7212219,694.7211914,402.6396484,740.6396484,495.2731934,860.0726929,1660610381513330.0,-0.1560302803600859,0.4,0.5764933011766126,0.6396899799140288,0.7466953267920199,0.6028400850801292,0.7415328699834105,-1.351088512636926,-1.833817093342572,-1.0401503771294889,-1.1089004036969874,-1.2877179319604528,-0.009964591163970573
26.0,385.042511,902.3981934,427.4423218,1224.576904,498.7212219,694.7211914,402.7212219,740.7211914,495.2731934,860.0726929,1660610381529996.8,-0.1560302803600859,0.41666675,0.5764933011766126,0.6399751407113538,0.7466953267920199,0.6029622185458118,0.7415328699834105,-1.351088512636926,-1.833460882275401,-1.0401503771294889,-1.1090224914974631,-1.2877179319604528,0.0
27.0,385.042511,902.3981934,427.4423218,1224.576904,498.7212219,694.7211914,402.7212219,740.7211914,495.1927185,859.9296875,1660610381546663.2,-0.1562391429909667,0.43333325,0.5764933011766126,0.6399751407113538,0.7466953267920199,0.6029622185458118,0.7414123813634854,-1.351088512636926,-1.833460882275401,-1.0401503771294889,-1.1090224914974631,-1.2875038214329737,-0.012531883171679465
28.0,385.042511,902.3981934,427.4423218,1224.576904,498.6666565,694.666687,402.7212219,740.7211914,495.2731934,860.0726929,1660610381563330.0,-0.1367436614280621,0.45,0.5764933011766126,0.6399751407113538,0.7466136303905127,0.6029622185458118,0.7415328699834105,-1.351088512636926,-1.833460882275401,-1.040068772058394,-1.1090224914974631,-1.2877179319604528,1.1697230451590492
29.0,384.9825745,902.4989014,427.2720947,1224.625854,498.6666565,694.666687,402.7212219,740.7211914,495.2731934,860.0726929,1660610381579996.5,-0.1367436614280621,0.4666665,0.5764035630574209,0.6397202733135335,0.7466136303905127,0.6029622185458118,0.7415328699834105,-1.351239294656356,-1.833534171188408,-1.040068772058394,-1.1090224914974631,-1.2877179319604528,0.0
30.0,384.7232971,902.3289795,427.2720947,1224.625854,498.8888855,694.888916,402.7212219,740.7211914,495.2150574,859.7849731,1660610381596663.2,-0.2158257904033689,0.48333325,0.5760153677803377,0.6397202733135335,0.746946356066684,0.6029622185458118,0.7414458276086083,-1.3509848842100425,-1.833534171188408,-1.0404014977345653,-1.1090224914974631,-1.287287152156724,-4.744904013998337
31.0,384.7211609,902.1467285,427.2720947,1224.625854,498.8888855,694.888916,402.7212219,740.7211914,495.2150574,859.7849731,1660610381613330.0,-0.2158257904033689,0.5,0.5760121694192352,0.6397202733135335,0.746946356066684,0.6029622185458118,0.7414458276086083,-1.3507120143901363,-1.833534171188408,-1.0404014977345653,-1.1090224914974631,-1.287287152156724,0.0
32.0,384.1806641,902.3460693,427.1555481,1225.0,498.8888855,694.888916,402.7212219,740.7211914,495.5,859.5,1660610381629996.5,-0.2158543979907549,0.5166665,0.5752029268665151,0.6395457774273509,0.746946356066684,0.6029622185458118,0.7418724493332933,-1.351010471398306,-1.834094350016719,-1.0404014977345653,-1.1090224914974631,-1.2868604847668328,-0.0017164724078832965
33.0,384.2049255,902.2197266,427.1555481,1225.0,498.8888855,694.888916,402.7212219,740.7211914,495.5,859.5,1660610381646663.2,-0.2158543979907549,0.53333325,0.5752392515168526,0.6395457774273509,0.746946356066684,0.6029622185458118,0.7418724493332933,-1.3508213085964806,-1.834094350016719,-1.0404014977345653,-1.1090224914974631,-1.2868604847668328,0.0
34.0,384.4529114,902.0585327,427.1555481,1225.0,498.6666565,694.666687,402.7212219,740.7211914,495.4214172,859.9071655,1660610381663329.8,-0.1367672889215092,0.54999975,0.5756105409356884,0.6395457774273509,0.7466136303905127,0.6029622185458118,0.7417547936030986,-1.3505799658852586,-1.834094350016719,-1.040068772058394,-1.1090224914974631,-1.2874701010468912,4.745273996894704
35.0,384.4529114,902.0585327,427.1555481,1225.0,498.6666565,694.666687,402.7212219,740.7211914,495.4214172,859.9071655,1660610381679996.5,-0.1367672889215092,0.5666665,0.5756105409356884,0.6395457774273509,0.7466136303905127,0.6029622185458118,0.7417547936030986,-1.3505799658852586,-1.834094350016719,-1.040068772058394,-1.1090224914974631,-1.2874701010468912,0.0
36.0,384.4529114,902.0585327,427.1555481,1225.0,498.6666565,694.666687,402.7212219,740.7211914,495.4214172,859.9071655,1660610381696663.2,-0.1367672889215092,0.58333325,0.5756105409356884,0.6395457774273509,0.7466136303905127,0.6029622185458118,0.7417547936030986,-1.3505799658852586,-1.834094350016719,-1.040068772058394,-1.1090224914974631,-1.2874701010468912,0.0
37.0,384.4529114,902.0585327,427.1555481,1225.0,498.6666565,694.666687,402.7212219,740.7211914,495.4214172,859.9071655,1660610381713329.8,-0.1367672889215092,0.59999975,0.5756105409356884,0.6395457774273509,0.7466136303905127,0.6029622185458118,0.7417547936030986,-1.3505799658852586,-1.834094350016719,-1.040068772058394,-1.1090224914974631,-1.2874701010468912,0.0
38.0,384.4529114,902.0585327,426.8095093,1224.895264,498.6666565,694.666687,402.7212219,740.7211914,495.0281677,859.7488403,1660610381729996.5,-0.1372075919909169,0.6166665,0.5756105409356884,0.6390276812575824,0.7466136303905127,0.6029622185458118,0.7411660126348563,-1.3505799658852586,-1.8339375371956224,-1.040068772058394,-1.1090224914974631,-1.2872330534103318,-0.026418052074201993
39.0,384.446106,902.1378174,426.5,1224.0,498.6666565,694.666687,402.7212219,740.7211914,495.0905151,860.0043945,1660610381746663.2,-0.1369432113027869,0.63333325,0.5756003517555336,0.6385642777813312,0.7466136303905127,0.6029622185458118,0.7412593604014508,-1.3506986725140857,-1.8325971301391544,-1.040068772058394,-1.1090224914974631,-1.287615674238367,0.01586276197399053
40.0,384.446106,902.1378174,426.5,1224.0,498.6666565,694.666687,402.7212219,740.7211914,495.1654358,859.6398926,1660610381763330.0,-0.1371927498628539,0.65,0.5756003517555336,0.6385642777813312,0.7466136303905127,0.6029622185458118,0.7413715331627319,-1.3506986725140857,-1.8325971301391544,-1.040068772058394,-1.1090224914974631,-1.287069934748277,-0.014972238742827076
41.0,384.446106,902.1378174,426.5,1224.0,498.6666565,694.666687,402.7212219,740.7211914,495.1654358,859.6398926,1660610381779996.8,-0.1371927498628539,0.66666675,0.5756003517555336,0.6385642777813312,0.7466136303905127,0.6029622185458118,0.7413715331627319,-1.3506986725140857,-1.8325971301391544,-1.040068772058394,-1.1090224914974631,-1.287069934748277,0.0
42.0,384.446106,902.1378174,426.5,1224.0,498.5,694.5,402.7106934,740.8364868,495.1654358,859.6398926,1660610381796663.2,-0.0781687157272997,0.68333325,0.5756003517555336,0.6385642777813312,0.7463641089659874,0.6029464550663308,0.7413715331627319,-1.3506986725140857,-1.8325971301391544,-1.0398192049686623,-1.1091951140621352,-1.287069934748277,3.5414774629078747
43.0,384.4768982,902.2797852,425.2811584,1223.756226,498.5,694.5,402.7106934,740.8364868,495.1654358,859.6398926,1660610381813330.0,-0.0781687157272997,0.7,0.5756464544494476,0.6367394039102084,0.7463641089659874,0.6029464550663308,0.7413715331627319,-1.3509112295262196,-1.832232146860721,-1.0398192049686623,-1.1091951140621352,-1.287069934748277,0.0
44.0,384.4768982,902.2797852,426.0,1224.0,498.5,694.5,402.7106934,740.8364868,495.0714417,859.6952515,1660610381829996.5,-0.0781838747375657,0.7166665,0.5756464544494476,0.6378156678425488,0.7463641089659874,0.6029464550663308,0.741230803327838,-1.3509112295262196,-1.8325971301391544,-1.0398192049686623,-1.1091951140621352,-1.2871528191937571,-0.0009095497114569381
45.0,384.4768982,902.2797852,426.1466675,1223.853394,498.5,694.5,402.7106934,740.8364868,495.0714417,859.6952515,1660610381846663.2,-0.0781838747375657,0.73333325,0.5756464544494476,0.6380352613389415,0.7463641089659874,0.6029464550663308,0.741230803327838,-1.3509112295262196,-1.832377628721784,-1.0398192049686623,-1.1091951140621352,-1.2871528191937571,0.0
46.0,384.4768982,902.2797852,425.6565552,1223.888916,498.5,694.5,402.7106934,740.8364868,495.0714417,859.6952515,1660610381863330.0,-0.0781838747375657,0.75,0.5756464544494476,0.6373014554611427,0.7463641089659874,0.6029464550663308,0.741230803327838,-1.3509112295262196,-1.8324308129662752,-1.0398192049686623,-1.1091951140621352,-1.2871528191937571,0.0
47.0,384.4768982,902.2797852,426.0,1223.807007,498.5,694.5,402.7106934,740.8364868,495.0714417,859.6952515,1660610381879996.5,-0.0781838747375657,0.7666665,0.5756464544494476,0.6378156678425488,0.7463641089659874,0.6029464550663308,0.741230803327838,-1.3509112295262196,-1.832308177183324,-1.0398192049686623,-1.1091951140621352,-1.2871528191937571,0.0
48.0,384.4987793,902.350647,427.0,1223.807007,498.5,694.5,402.7106934,740.8364868,495.0714417,859.6952515,1660610381896663.2,-0.0781838747375657,0.78333325,0.5756792152673106,0.6393128877201135,0.7463641089659874,0.6029464550663308,0.741230803327838,-1.3510173252217397,-1.832308177183324,-1.0398192049686623,-1.1091951140621352,-1.2871528191937571,0.0
49.0,384.4987793,902.350647,427.0,1223.807007,498.5,694.5,402.7106934,740.8364868,495.0714417,859.6952515,1660610381913329.8,-0.0781838747375657,0.79999975,0.5756792152673106,0.6393128877201135,0.7463641089659874,0.6029464550663308,0.741230803327838,-1.3510173252217397,-1.832308177183324,-1.0398192049686623,-1.1091951140621352,-1.2871528191937571,0.0
50.0,384.4987793,902.350647,427.0,1223.807007,498.6666565,694.666687,402.7106934,740.8364868,495.0714417,859.6952515,1660610381929996.5,-0.1372192389457835,0.8166665,0.5756792152673106,0.6393128877201135,0.7466136303905127,0.6029464550663308,0.741230803327838,-1.3510173252217397,-1.832308177183324,-1.040068772058394,-1.1091951140621352,-1.2871528191937571,-3.5421041419723682
51.0,384.4987793,902.350647,427.0,1223.807007,498.6666565,694.666687,402.7106934,740.8364868,495.1654358,859.6398926,1660610381946663.2,-0.1371927498628539,0.83333325,0.5756792152673106,0.6393128877201135,0.7466136303905127,0.6029464550663308,0.7413715331627319,-1.3510173252217397,-1.832308177183324,-1.040068772058394,-1.1091951140621352,-1.287069934748277,0.0015893370290907456
52.0,384.4987793,902.350647,427.0,1223.807007,498.5,694.5,402.7106934,740.8364868,495.1654358,859.6398926,1660610381963329.8,-0.0781687157272997,0.84999975,0.5756792152673106,0.6393128877201135,0.7463641089659874,0.6029464550663308,0.7413715331627319,-1.3510173252217397,-1.832308177183324,-1.0398192049686623,-1.1091951140621352,-1.287069934748277,3.5414774629078747
53.0,384.4768982,902.2797852,427.0,1223.807007,498.5,694.5,402.7106934,740.8364868,495.1654358,859.6398926,1660610381979996.5,-0.0781687157272997,0.8666665,0.5756464544494476,0.6393128877201135,0.7463641089659874,0.6029464550663308,0.7413715331627319,-1.3509112295262196,-1.832308177183324,-1.0398192049686623,-1.1091951140621352,-1.287069934748277,0.0
54.0,383.5975647,901.8129883,427.5625,1224.15625,498.5,694.5,402.7106934,740.8364868,495.1654358,859.6398926,1660610381996663.2,-0.0781687157272997,0.88333325,0.5743298988542391,0.6401550739012436,0.7463641089659874,0.6029464550663308,0.7413715331627319,-1.350212331928754,-1.832831070745024,-1.0398192049686623,-1.1091951140621352,-1.287069934748277,0.0
55.0,383.5975647,901.8129883,427.5625,1224.15625,498.5,694.5,402.3768005,741.0,495.1654358,859.3601074,1660610382013330.0,-0.0783037272559113,0.9,0.5743298988542391,0.6401550739012436,0.7463641089659874,0.6024465439794731,0.7413715331627319,-1.350212331928754,-1.832831070745024,-1.0398192049686623,-1.1094399292754196,-1.2866510347853883,-0.008100651213439265
56.0,383.5232544,901.6589355,427.0588379,1224.289185,498.5,694.5,402.3768005,741.0,495.1654358,859.3601074,1660610382029996.8,-0.0783037272559113,0.91666675,0.5742186399959712,0.6394009809935477,0.7463641089659874,0.6024465439794731,0.7413715331627319,-1.3499816810143994,-1.833030103669448,-1.0398192049686623,-1.1094399292754196,-1.2866510347853883,0.0
57.0,383.5232544,901.6589355,427.0588379,1224.289185,498.6666565,694.666687,402.3768005,741.0,495.1654358,859.3601074,1660610382046663.2,-0.1374299330590306,0.93333325,0.5742186399959712,0.6394009809935477,0.7466136303905127,0.6024465439794731,0.7413715331627319,-1.3499816810143994,-1.833030103669448,-1.040068772058394,-1.1094399292754196,-1.2866510347853883,-3.5476078242653943
58.0,383.5232544,901.6589355,427.0588379,1224.289185,498.6666565,694.666687,402.3768005,741.0,495.1654358,859.3601074,1660610382063330.0,-0.1374299330590306,0.95,0.5742186399959712,0.6394009809935477,0.7466136303905127,0.6024465439794731,0.7413715331627319,-1.3499816810143994,-1.833030103669448,-1.040068772058394,-1.1094399292754196,-1.2866510347853883,0.0
59.0,384.1643066,903.6384888,427.2850342,1224.091797,498.8364868,694.7106934,402.7212219,740.7211914,495.3506165,859.7654419,1660610382079996.5,-0.1961771808227006,0.9666665,0.5751784360923677,0.6397396465901393,0.7468679036914855,0.6029622185458118,0.7416487893877132,-1.352945507563858,-1.8327345704322555,-1.040134659315214,-1.1090224914974631,-1.2872579096558514,-3.5248701145213404
60.0,384.1643066,903.6384888,427.2850342,1224.091797,499.0,695.0,402.7212219,740.7211914,495.3506165,859.7654419,1660610382096663.2,-0.2551346063781957,0.98333325,0.5751784360923677,0.6397396465901393,0.7471127189047697,0.6029622185458118,0.7416487893877132,-1.352945507563858,-1.8327345704322555,-1.0405678149074449,-1.1090224914974631,-1.2872579096558514,-3.53742784619046
61.0,384.1643066,903.6384888,427.2850342,1224.091797,499.0,695.0,402.7212219,740.7211914,494.1200867,859.6593018,1660610382113330.0,-0.257077564184491,1.0,0.5751784360923677,0.6397396465901393,0.7471127189047697,0.6029622185458118,0.7398064157112174,-1.352945507563858,-1.8327345704322555,-1.0405678149074449,-1.1090224914974631,-1.2870989945883244,-0.11657688549329275
62.0,384.1643066,903.6384888,427.5625,1224.15625,498.7212219,694.7211914,403.0,740.3768311,495.3506165,859.7654419,1660610382129996.5,-0.1562566972295091,1.0166665,0.5751784360923677,0.6401550739012436,0.7466953267920199,0.6033796106585615,0.7416487893877132,-1.352945507563858,-1.832831070745024,-1.0401503771294889,-1.108506908411259,-1.2872579096558514,6.049312510424048
63.0,384.1643066,903.6384888,427.5625,1224.15625,499.0,694.8850708,403.0,740.3768311,494.7303467,859.7282104,1660610382146663.2,-0.2550566177999459,1.03333325,0.5751784360923677,0.6401550739012436,0.7471127189047697,0.6033796106585615,0.7407201091137,-1.352945507563858,-1.832831070745024,-1.0403957406246922,-1.108506908411259,-1.2872021659139796,-5.927965594398172
64.0,384.1643066,903.6384888,427.5625,1224.15625,499.0357056,694.791687,403.0,740.3768311,494.7303467,859.7282104,1660610382163329.8,-0.266612012736013,1.04999975,0.5751784360923677,0.6401550739012436,0.74716617803883,0.6033796106585615,0.7407201091137,-1.352945507563858,-1.832831070745024,-1.0402559245430896,-1.108506908411259,-1.2872021659139796,-0.6933306294703246
65.0,384.1643066,903.6384888,427.5625,1224.15625,498.8364868,694.7106934,403.2270508,740.6763306,494.7303467,859.7282104,1660610382179996.5,-0.1967525388851434,1.0666665,0.5751784360923677,0.6401550739012436,0.7468679036914855,0.6037195556295384,0.7407201091137,-1.352945507563858,-1.832831070745024,-1.040134659315214,-1.10895532501598,-1.2872021659139796,4.19154747331482
66.0,384.1643066,903.6384888,427.5625,1224.15625,499.0,694.8850708,402.7212219,740.7211914,494.7303467,859.7282104,1660610382196663.2,-0.2550566177999459,1.08333325,0.5751784360923677,0.6401550739012436,0.7471127189047697,0.6029622185458118,0.7407201091137,-1.352945507563858,-1.832831070745024,-1.0403957406246922,-1.1090224914974631,-1.2872021659139796,-3.498227243751939
67.0,384.1643066,903.6384888,427.5625,1224.15625,499.0,694.8850708,402.7212219,740.7211914,494.7303467,859.7282104,1660610382213329.8,-0.2550566177999459,1.09999975,0.5751784360923677,0.6401550739012436,0.7471127189047697,0.6029622185458118,0.7407201091137,-1.352945507563858,-1.832831070745024,-1.0403957406246922,-1.1090224914974631,-1.2872021659139796,0.0
68.0,384.1643066,903.6384888,427.5625,1224.15625,499.0,694.8850708,402.7212219,740.7211914,494.7303467,859.7282104,1660610382229996.5,-0.2550566177999459,1.1166665,0.5751784360923677,0.6401550739012436,0.7471127189047697,0.6029622185458118,0.7407201091137,-1.352945507563858,-1.832831070745024,-1.0403957406246922,-1.1090224914974631,-1.2872021659139796,0.0
69.0,384.1643066,903.6384888,427.5625,1224.15625,499.0,694.8850708,402.7212219,740.7211914,494.8106995,859.8518677,1660610382246663.2,-0.2547659405728442,1.13333325,0.5751784360923677,0.6401550739012436,0.7471127189047697,0.6029622185458118,0.7408404149230781,-1.352945507563858,-1.832831070745024,-1.0403957406246922,-1.1090224914974631,-1.2873873080815457,0.0174405464233692
70.0,384.8314209,903.647522,427.5,1224.0,499.0,694.8850708,402.7212219,740.7211914,494.8106995,859.8518677,1660610382263330.0,-0.2547659405728442,1.15,0.5761772528829355,0.6400614976588959,0.7471127189047697,0.6029622185458118,0.7408404149230781,-1.352959032250456,-1.8325971301391544,-1.0403957406246922,-1.1090224914974631,-1.2873873080815457,0.0
71.0,384.8314209,903.647522,427.5625,1224.15625,499.0,694.8850708,402.7212219,740.7211914,494.8106995,859.8518677,1660610382279996.8,-0.2547659405728442,1.16666675,0.5761772528829355,0.6401550739012436,0.7471127189047697,0.6029622185458118,0.7408404149230781,-1.352959032250456,-1.832831070745024,-1.0403957406246922,-1.1090224914974631,-1.2873873080815457,0.0
72.0,384.8314209,903.647522,427.5,1224.0,499.0357056,694.791687,402.7212219,740.7211914,495.3386536,860.0026855,1660610382296663.2,-0.2655534778821693,1.18333325,0.5761772528829355,0.6400614976588959,0.74716617803883,0.6029622185458118,0.7416308782960398,-1.352959032250456,-1.8325971301391544,-1.0402559245430896,-1.1090224914974631,-1.2876131154895962,-0.6472587111466228
73.0,384.8314209,903.647522,427.5,1224.0,499.0357056,694.791687,403.1025696,740.5794678,495.288208,859.7468872,1660610382313330.0,-0.2660208266724811,1.2,0.5761772528829355,0.6400614976588959,0.74716617803883,0.6035331799025153,0.7415553501409842,-1.352959032250456,-1.8325971301391544,-1.0402559245430896,-1.1088103001064231,-1.2872301291901889,-0.02804078721477168
74.0,384.8314209,903.647522,427.5,1224.0,499.2679749,694.7385864,403.1025696,740.5794678,495.288208,859.7468872,1660610382329996.5,-0.3462087495352789,1.2166665,0.5761772528829355,0.6400614976588959,0.7475139362517381,0.6035331799025153,0.7415553501409842,-1.352959032250456,-1.8325971301391544,-1.040176421269259,-1.1088103001064231,-1.2872301291901889,-4.811323485002678
