Frame #,Shoulder Pink X,Shoulder Pink Y,Hand Pink X,Hand Pink Y,Elbow Green X,Elbow Green Y,Timestamp (microseconds),angles,Seconds
204.0,362.3792725,901.7926636,942.1438599,1116.179443,606.5,1102.5,1660091105425003.5,142.90802465574478,3.3833335
205.0,362.3792725,901.7926636,942.0176392,1116.054321,606.5617065,1102.561646,1660091105441670.2,142.8759551126655,3.40000025
206.0,362.4259338,901.7830811,942.1438599,1116.179443,606.5617065,1102.561646,1660091105458336.8,142.88970436301315,3.41666675
207.0,362.4259338,901.7830811,942.1438599,1116.179443,606.5,1102.5,1660091105475003.5,142.90130963780166,3.4333335
208.0,362.4259338,901.7830811,942.1438599,1116.179443,606.5,1102.5,1660091105491670.2,142.90130963780166,3.45000025
209.0,362.4259338,901.7830811,942.1438599,1116.179443,606.5,1102.5,1660091105508336.8,142.90130963780166,3.46666675
210.0,362.4259338,901.7830811,942.1438599,1116.179443,606.5,1102.5,1660091105525003.5,142.90130963780166,3.4833335
211.0,362.4259338,901.7830811,942.166687,1116.083984,606.5,1102.5,1660091105541670.0,142.88488379484622,3.5
212.0,362.3170166,901.9265137,942.1438599,1116.179443,606.5,1102.5,1660091105558336.8,142.9339401617084,3.51666675
213.0,362.4259338,901.7830811,942.6331787,1116.185669,606.5,1102.5,1660091105575003.5,142.89897544127777,3.5333335
214.0,362.2742004,901.8642578,942.0177612,1116.365967,606.5,1102.5,1660091105591670.0,142.9628209281386,3.55
215.0,362.3566589,901.9506226,942.0177612,1116.365967,606.5,1102.5,1660091105608336.8,142.96543052636738,3.56666675
216.0,362.4259338,901.7830811,942.0177612,1116.365967,606.5,1102.5,1660091105625003.2,142.9339845973392,3.58333325
217.0,362.4259338,901.7830811,942.0177612,1116.365967,606.5,1102.5,1660091105641670.0,142.9339845973392,3.6
218.0,362.4259338,901.7830811,942.0177612,1116.365967,606.5,1102.5,1660091105658336.8,142.9339845973392,3.61666675
219.0,362.4259338,901.7830811,942.0177612,1116.365967,606.5,1102.5,1660091105675003.5,142.9339845973392,3.6333335
