Frame #,Body Pink X,Body Pink Y,Hand Pink X,Hand Pink Y,Elbow Orange X,Elbow Orange Y,Shoulder Green X,Shoulder Green Y,Timestamp (microseconds),angles,Seconds,Body Pink X meters,Hand Pink X meters,Elbow Orange X meters,Shoulder Green X meters,Body Pink Y meters,Hand Pink Y meters,Elbow Orange Y meters,Shoulder Green Y meters,angular velocity,Body Pink m/s,Hand Pink m/s,Elbow Orange m/s,Shoulder Green m/s
1.0,190.5867767,1725.947632,335.3763428,1242.668823,155.4024353,1296.532471,180.6408997,1052.301147,1659997859946670.0,0.0,0.0,-0.3500050741015168,0.6159053830811217,0.2853904233259047,0.3317398645383731,-3.169634532328483,-2.2821121224081216,-2.381030580635124,-1.932509418072582,,,,,
2.0,190.5715485,1725.936646,335.3763428,1242.668823,155.3973846,1296.583008,180.6408997,1052.301147,1659997859963336.8,0.0,0.01666675,-0.3499771081147799,0.6159053830811217,0.2853811479152053,0.3317398645383731,-3.169614356974187,-2.2821121224081216,-2.3811233898359307,-1.932509418072582,0.0,0.002069035719004639,0.0,0.005596292665053634,0.0
3.0,190.4630127,1725.966919,335.3763428,1242.668823,155.0553284,1296.681519,180.6408997,1052.301147,1659997859980003.2,0.0,0.03333325,-0.3497777864127215,0.6159053830811217,0.284752975238691,0.3317398645383731,-3.1696699521408176,-2.2821121224081216,-2.38130430138946,-1.932509418072582,0.0,0.012415791093239443,0.0,0.039222285070996725,0.0
4.0,190.912384,1726.52478,335.6398926,1243.165405,155.3396759,1296.761719,180.6408997,1052.301147,1659997859996670.0,0.025331209524059,0.05,-0.350603039024046,0.6163893818604476,0.2852751681711248,0.3317398645383731,-3.1706944417933745,-2.2830240756019204,-2.381451585516034,-1.932509418072582,1.5198649721186794,0.07893183967511633,0.06194585059427238,0.03255397151574855,0.0
5.0,190.912384,1726.52478,335.6398926,1243.165405,155.3396759,1296.761719,180.6408997,1052.301147,1659997860013336.8,0.025331209524059,0.06666675,-0.350603039024046,0.6163893818604476,0.2852751681711248,0.3317398645383731,-3.1706944417933745,-2.2830240756019204,-2.381451585516034,-1.932509418072582,0.0,0.0,0.0,0.0,0.0
6.0,190.912384,1726.52478,335.6398926,1243.165405,155.7200012,1296.956055,180.7374268,1052.40564,1659997860030003.2,0.0253411252843106,0.08333325,-0.350603039024046,0.6163893818604476,0.2859736205355232,0.3319171327380525,-3.1706944417933745,-2.2830240756019204,-2.3818084758903737,-1.9327013153324093,0.0005949515646114,0.0,0.0,0.047061058218744165,0.015674656698268875
7.0,190.912384,1726.52478,335.6398926,1243.165405,155.883667,1297.049683,181.0518494,1052.281494,1659997860046670.0,0.025182386881428,0.1,-0.350603039024046,0.6163893818604476,0.2862741863011484,0.3324945574015979,-3.1706944417933745,-2.2830240756019204,-2.381980420007617,-1.9324733261157296,-0.009524256551673,0.0,0.0,0.020776342606766477,0.03724827472479378
8.0,190.912384,1726.52478,335.6398926,1243.165405,156.0,1297.0,181.129715,1052.345459,1659997860063336.5,0.0251818893526024,0.1166665,-0.350603039024046,0.6163893818604476,0.2864878272524802,0.3326375544949422,-3.1706944417933745,-2.2830240756019204,-2.3818891791440184,-1.932590795307205,-2.9852028056279025e-05,0.0,0.0,0.013938524476938342,0.011103596117604272
9.0,190.912384,1726.52478,335.6398926,1243.165405,156.0,1297.0,181.2217255,1052.358276,1659997860080003.5,0.0251555048091861,0.1333335,-0.350603039024046,0.6163893818604476,0.2864878272524802,0.3328065281374384,-3.1706944417933745,-2.2830240756019204,-2.3818891791440184,-1.9326143332205503,-0.0015830409441592,0.0,0.0,0.0,0.010236310409668404
10.0,190.912384,1726.52478,335.6398926,1243.165405,156.0,1297.0,181.2217255,1052.358276,1659997860096670.2,0.0251555048091861,0.15000025,-0.350603039024046,0.6163893818604476,0.2864878272524802,0.3328065281374384,-3.1706944417933745,-2.2830240756019204,-2.3818891791440184,-1.9326143332205503,0.0,0.0,0.0,0.0,0.0
11.0,190.912384,1726.52478,335.6398926,1243.165405,156.0,1297.0,181.2637024,1052.370361,1659997860113336.8,0.0251460173040282,0.16666675,-0.350603039024046,0.6163893818604476,0.2864878272524802,0.3328836170533089,-3.1706944417933745,-2.2830240756019204,-2.3818891791440184,-1.9326365268448609,-0.0005692560020338,0.0,0.0,0.0,0.004813203556515485
12.0,190.912384,1726.52478,335.6398926,1243.165405,156.0,1297.0,181.1659241,1052.379272,1659997860130003.5,0.0251833257709727,0.1833335,-0.350603039024046,0.6163893818604476,0.2864878272524802,0.3327040510743381,-3.1706944417933745,-2.2830240756019204,-2.3818891791440184,-1.9326528915437624,0.0022384968241856,0.0,0.0,0.0,0.010818607998534246
13.0,190.912384,1726.52478,335.6398926,1243.165405,156.0,1297.0,114.5,919.0,1659997860146670.0,0.0090844825572549,0.2,-0.350603039024046,0.6163893818604476,0.2864878272524802,0.210274719361596,-3.1706944417933745,-2.2830240756019204,-2.3818891791440184,-1.6877071361860856,-0.96594025222559,0.0,0.0,0.0,16.43029249870304
14.0,190.912384,1726.52478,335.6398926,1243.165405,156.0,1297.0,181.2005768,1052.489136,1659997860163336.8,0.0252165586959008,0.21666675,-0.350603039024046,0.6163893818604476,0.2864878272524802,0.3327676893867191,-3.1706944417933745,-2.2830240756019204,-2.3818891791440184,-1.9328546524325647,0.9679197287201114,0.0,0.0,0.0,16.442828124705812
15.0,190.912384,1726.52478,335.6398926,1243.165405,155.9079132,1297.092041,180.9549561,1052.633667,1659997860180003.5,0.0253604225204383,0.2333335,-0.350603039024046,0.6163893818604476,0.2863187134880531,0.3323166166901086,-3.1706944417933745,-2.2830240756019204,-2.382058208798558,-1.9331200778951327,0.0086317863133185,0.0,0.0,0.014346210717698378,0.03140226287554558
16.0,190.912384,1726.52478,335.6398926,1243.165405,156.0,1297.0,180.8526764,1052.636963,1659997860196670.0,0.0253968402120015,0.25,-0.350603039024046,0.6163893818604476,0.2864878272524802,0.3321287840681532,-3.1706944417933745,-2.2830240756019204,-2.3818891791440184,-1.9331261308687144,0.0021850833446254,0.0,0.0,0.014346210717698378,0.011275807576192554
17.0,190.912384,1726.52478,335.6398926,1243.165405,156.0,1297.0,180.9298248,1052.568726,1659997860213336.8,0.0253423027105349,0.26666675,-0.350603039024046,0.6163893818604476,0.2864878272524802,0.3322704640520764,-3.1706944417933745,-2.2830240756019204,-2.3818891791440184,-1.9330008163182768,-0.0032722337268274,0.0,0.0,0.0,0.011348878174739414
18.0,190.912384,1726.52478,335.6398926,1243.165405,156.0,1297.0,180.7503815,1052.659058,1659997860230003.2,0.0254409619085922,0.28333325,-0.350603039024046,0.6163893818604476,0.2864878272524802,0.3319409235319994,-3.1706944417933745,-2.2830240756019204,-2.3818891791440184,-1.93316670746194,0.0059196110795488,0.0,0.0,0.0,0.022136408319930842
19.0,190.912384,1726.52478,335.6398926,1243.165405,156.0,1297.0,180.7952118,1052.741455,1659997860246670.0,0.0254595825204552,0.3,-0.350603039024046,0.6163893818604476,0.2864878272524802,0.3320232526040639,-3.1706944417933745,-2.2830240756019204,-2.3818891791440184,-1.9333180262920813,0.0011172311256244,0.0,0.0,0.0,0.010335940792413961
20.0,190.912384,1726.52478,335.6398926,1243.165405,156.0196838,1297.37793,180.7526398,1052.711914,1659997860263336.8,0.0254619720535011,0.31666675,-0.350603039024046,0.6163893818604476,0.286523975772314,0.3319450708105909,-3.1706944417933745,-2.2830240756019204,-2.3825832326347465,-1.933263775414486,0.0001433712658975,0.0,0.0,0.04169965309832488,0.005709639391580708
21.0,190.912384,1726.52478,335.6398926,1243.165405,155.9765625,1297.359375,180.9142914,1052.909546,1659997860280003.2,0.0254881631850001,0.33333325,-0.350603039024046,0.6163893818604476,0.2864447852111262,0.3322419375776158,-3.1706944417933745,-2.2830240756019204,-2.382549157111447,-1.9336267187624063,0.0015714836047761,0.0,0.0,0.005172642513234668,0.028133394821609852
22.0,190.912384,1726.52478,335.6398926,1243.165405,155.9765625,1297.359375,180.7526398,1052.711914,1659997860296670.0,0.0254619720535011,0.35,-0.350603039024046,0.6163893818604476,0.2864447852111262,0.3319450708105909,-3.1706944417933745,-2.2830240756019204,-2.382549157111447,-1.933263775414486,-0.0015714600326399,0.0,0.0,0.0,0.028133394821609852
23.0,190.912384,1726.52478,335.6398926,1243.165405,155.9765625,1297.359375,180.6533966,1052.800903,1659997860313336.5,0.0255326062385031,0.3666665,-0.350603039024046,0.6163893818604476,0.2864447852111262,0.3317628146007346,-3.1706944417933745,-2.2830240756019204,-2.382549157111447,-1.9334272001917896,0.0042380934810547,0.0,0.0,0.0,0.014687748020870533
24.0,192.1097565,1726.352051,334.8754883,1242.477051,155.9765625,1297.359375,180.7526398,1052.711914,1659997860330003.5,-0.0626638332172594,0.3833335,-0.35280196624159,0.6149855836101306,0.2864447852111262,0.3319450708105909,-3.1703772318195704,-2.281759940718328,-2.382549157111447,-1.933263775414486,-5.29168053373508,0.13330135435145274,0.11334580501027865,0.0,0.014687748020870533
25.0,192.1080475,1726.307373,334.8754883,1242.477051,155.9921265,1297.405518,180.7526398,1052.711914,1659997860346670.2,-0.0626638332172594,0.40000025,-0.3527988277307132,0.6149855836101306,0.286473367881276,0.3319450708105909,-3.1702951824404293,-2.281759940718328,-2.38263389690512,-1.933263775414486,0.0,0.004926563013368522,0.0,0.00536582575125122,0.0
26.0,191.7369385,1726.925415,334.8754883,1242.477051,155.8184204,1297.535645,180.6533966,1052.800903,1659997860363336.8,-0.0626062487953756,0.41666675,-0.3521173007365861,0.6149855836101306,0.2861543635019842,0.3317628146007346,-3.1714301921181907,-2.281759940718328,-2.3828728699916377,-1.9334272001917896,0.0034550998640261,0.079434335424986,0.0,0.023915245102515578,0.014687748020870533
