Frame #,Arm Pink X,Arm Pink Y,Leg Pink X,Leg Pink Y,Shoulder Pink X,Shoulder Pink Y,Back Pink X,Back Pink Y,Neck Green X,Neck Green Y,Timestamp (microseconds),angles,Seconds,Arm Pink X meters,Leg Pink X meters,Shoulder Pink X meters,Back Pink X meters,Neck Green X meters,Arm Pink Y meters,Leg Pink Y meters,Shoulder Pink Y meters,Back Pink Y meters,Neck Green Y meters,angular velocity
26.0,396.5,798.5,461.3333435,1132.0,411.7126465,637.2873535,510.1333313,757.9680176,506.5,585.2416382,1660609470349996.8,-0.0007438073850201,0.41666675,0.5733753677066474,0.6671303290407303,0.5953742498774639,0.7376995874238449,0.7324454571082394,-1.1547042398833745,-1.6369758291145646,-0.9215759663249904,-1.0960912756652677,-0.8463130882728013,0.0
27.0,396.5,798.5,461.3333435,1132.0,411.7126465,637.2873535,510.1333313,757.9680176,506.5,585.0,1660609470366663.5,-0.00242677961479,0.4333335,0.5733753677066474,0.6671303290407303,0.5953742498774639,0.7376995874238449,0.7324454571082394,-1.1547042398833745,-1.6369758291145646,-0.9215759663249904,-1.0960912756652677,-0.8459636572721028,-0.10097782889704948
28.0,396.5,798.5,461.3333435,1132.0,412.0,637.5,510.1333313,757.9680176,506.5,585.2416382,1660609470383330.0,-0.0007438073850201,0.45,0.5733753677066474,0.6671303290407303,0.5957897893950536,0.7376995874238449,0.7324454571082394,-1.1547042398833745,-1.6369758291145646,-0.921883472668317,-1.0960912756652677,-0.8463130882728013,0.10097934357962964
29.0,396.5,798.5,461.3333435,1132.0,411.5,638.0,510.0997314,758.0236206,506.5,585.0,1660609470399996.8,-0.0024350625730279,0.46666675,0.5733753677066474,0.6671303290407303,0.5950667435341372,0.7376509988866005,0.7324454571082394,-1.1547042398833745,-1.6369758291145646,-0.9226065185292334,-1.0961716827032766,-0.8459636572721028,-0.10147480390644842
30.0,396.5,798.5,461.3333435,1132.0,411.5,638.0,510.0997314,758.0236206,506.5,585.0,1660609470416663.5,-0.0024350625730279,0.4833335,0.5733753677066474,0.6671303290407303,0.5950667435341372,0.7376509988866005,0.7324454571082394,-1.1547042398833745,-1.6369758291145646,-0.9226065185292334,-1.0961716827032766,-0.8459636572721028,0.0
31.0,396.5,798.5,461.3333435,1132.0,411.5,638.0,510.0997314,758.0236206,506.5,585.0,1660609470433330.0,-0.0024350625730279,0.5,0.5733753677066474,0.6671303290407303,0.5950667435341372,0.7376509988866005,0.7324454571082394,-1.1547042398833745,-1.6369758291145646,-0.9226065185292334,-1.0961716827032766,-0.8459636572721028,0.0
32.0,396.5,798.5,461.3333435,1132.0,411.5,638.0,509.710144,757.9478149,506.5,585.0,1660609470449996.8,-0.002537347336029,0.51666675,0.5733753677066474,0.6671303290407303,0.5950667435341372,0.7370876197725301,0.7324454571082394,-1.1547042398833745,-1.6369758291145646,-0.9226065185292334,-1.096062060708039,-0.8459636572721028,-0.006137055094790545
33.0,396.5,798.5,461.3333435,1132.0,411.5,638.0,509.5,757.8422852,506.5,585.0,1660609470466663.2,-0.0025932663019307,0.53333325,0.5733753677066474,0.6671303290407303,0.5950667435341372,0.7367837322737373,0.7324454571082394,-1.1547042398833745,-1.6369758291145646,-0.9226065185292334,-1.0959094550824615,-0.8459636572721028,-0.003355171505817056
34.0,396.5,798.5,461.5,1131.5,411.5,638.0,509.5,757.8422852,506.5,585.2416382,1660609470483330.0,-0.0012014373008017,0.55,0.5733753677066474,0.66737132962577,0.5950667435341372,0.7367837322737373,0.7324454571082394,-1.1547042398833745,-1.6362527832536482,-0.9226065185292334,-1.0959094550824615,-0.8463130882728013,0.08350932252112707
35.0,396.5,798.5,461.5,1131.5,411.5,638.0,509.5,757.8422852,506.5,585.2416382,1660609470499996.8,-0.0012014373008017,0.56666675,0.5733753677066474,0.66737132962577,0.5950667435341372,0.7367837322737373,0.7324454571082394,-1.1547042398833745,-1.6362527832536482,-0.9226065185292334,-1.0959094550824615,-0.8463130882728013,0.0
36.0,396.5,798.5,461.5,1131.5,411.5,638.0,509.5,757.8422852,506.5,585.0,1660609470516663.2,-0.0025932663019307,0.58333325,0.5733753677066474,0.66737132962577,0.5950667435341372,0.7367837322737373,0.7324454571082394,-1.1547042398833745,-1.6362527832536482,-0.9226065185292334,-1.0959094550824615,-0.8459636572721028,-0.08351057517349159
37.0,396.5,798.5,461.5,1131.0,411.3333435,638.0,509.5,757.8422852,506.5,585.2416382,1660609470533330.0,-0.0012014373008017,0.6,0.5733753677066474,0.66737132962577,0.5948257429490976,0.7367837322737373,0.7324454571082394,-1.1547042398833745,-1.635529737392732,-0.9226065185292334,-1.0959094550824615,-0.8463130882728013,0.08350932252112762
38.0,396.5,798.5,461.5,1131.0,411.3333435,638.0,509.5,757.8422852,506.5,585.2416382,1660609470549996.5,-0.0012014373008017,0.6166665,0.5733753677066474,0.66737132962577,0.5948257429490976,0.7367837322737373,0.7324454571082394,-1.1547042398833745,-1.635529737392732,-0.9226065185292334,-1.0959094550824615,-0.8463130882728013,0.0
39.0,396.5,798.5,461.5,1131.0,411.3333435,638.0,509.5727234,757.821228,506.5,585.2416382,1660609470566663.5,-0.0011485943503809,0.6333335,0.5733753677066474,0.66737132962577,0.5948257429490976,0.7368888969804608,0.7324454571082394,-1.1547042398833745,-1.635529737392732,-0.9226065185292334,-1.0958790044398563,-0.8463130882728013,0.0031705136149757025
40.0,396.5,798.5,461.5,1131.0,411.3333435,638.0,509.4216614,758.0056763,506.5,585.2416382,1660609470583330.2,-0.0012590327592802,0.65000025,0.5733753677066474,0.66737132962577,0.5948257429490976,0.7366704474727774,0.7324454571082394,-1.1547042398833745,-1.635529737392732,-0.9226065185292334,-1.0961457335995926,-0.8463130882728013,-0.006626271402600998
41.0,396.5,798.5,461.5,1131.0,411.3333435,638.0,509.6018372,757.7531128,506.5,585.2416382,1660609470599996.8,-0.0011270429806073,0.66666675,0.5733753677066474,0.66737132962577,0.5948257429490976,0.7369309982056319,0.7324454571082394,-1.1547042398833745,-1.635529737392732,-0.9226065185292334,-1.0957805036130055,-0.8463130882728013,0.007919465915033131
42.0,396.5,798.5,461.5,1131.0,411.3333435,638.0,509.6018372,757.7531128,506.5,585.2416382,1660609470616663.5,-0.0011270429806073,0.6833335,0.5733753677066474,0.66737132962577,0.5948257429490976,0.7369309982056319,0.7324454571082394,-1.1547042398833745,-1.635529737392732,-0.9226065185292334,-1.0957805036130055,-0.8463130882728013,0.0
43.0,396.5,798.5,461.5,1131.0,411.3333435,638.0,509.6018372,757.7531128,506.5101929,584.8639526,1660609470633330.0,-0.0067537169498611,0.7,0.5733753677066474,0.66737132962577,0.5948257429490976,0.7369309982056319,0.7324601969765508,-1.1547042398833745,-1.635529737392732,-0.9226065185292334,-1.0957805036130055,-0.8457669202531858,-0.3376038141933716
44.0,396.5,798.5,461.5,1131.0,411.5,638.0,509.3389282,757.6610718,506.5101929,584.8639526,1660609470649996.8,-0.0067576653902623,0.71666675,0.5733753677066474,0.66737132962577,0.5950667435341372,0.7365508076771367,0.7324601969765508,-1.1547042398833745,-1.635529737392732,-0.9226065185292334,-1.0956474038848365,-0.8457669202531858,-0.0002369052395458031
45.0,396.5,798.5,461.5,1131.0,411.5,638.0,509.3389282,757.6610718,506.5101929,584.8639526,1660609470666663.5,-0.0067576653902623,0.7333335,0.5733753677066474,0.66737132962577,0.5950667435341372,0.7365508076771367,0.7324601969765508,-1.1547042398833745,-1.635529737392732,-0.9226065185292334,-1.0956474038848365,-0.8457669202531858,0.0
46.0,396.5,798.5,461.5,1131.0,411.5,638.0,509.3389282,757.6610718,506.6231995,585.0,1660609470683330.0,-0.0435092106955474,0.75,0.5733753677066474,0.66737132962577,0.5950667435341372,0.7365508076771367,0.7326236148853232,-1.1547042398833745,-1.635529737392732,-0.9226065185292334,-1.0956474038848365,-0.8459636572721028,-2.205114769464797
47.0,396.5,798.5,461.5,1131.0,411.5,638.0,509.3389282,757.6610718,506.2787781,584.7211914,1660609470699996.8,0.0691148303070112,0.76666675,0.5733753677066474,0.66737132962577,0.5950667435341372,0.7365508076771367,0.7321255499499613,-1.1547042398833745,-1.635529737392732,-0.9226065185292334,-1.0956474038848365,-0.8455604744636669,6.75740867311017
48.0,396.5,798.5,461.5,1131.5,411.5,638.0,509.3389282,757.6610718,506.2787781,584.7211914,1660609470716663.2,0.0691148303070112,0.78333325,0.5733753677066474,0.66737132962577,0.5950667435341372,0.7365508076771367,0.7321255499499613,-1.1547042398833745,-1.6362527832536482,-0.9226065185292334,-1.0956474038848365,-0.8455604744636669,0.0
49.0,396.5,798.5,461.5,1131.5,411.5,638.0,509.3389282,757.6610718,506.2893066,584.8364868,1660609470733330.0,0.0663015991589926,0.8,0.5733753677066474,0.66737132962577,0.5950667435341372,0.7365508076771367,0.7321407751266545,-1.1547042398833745,-1.6362527832536482,-0.9226065185292334,-1.0956474038848365,-0.8457272021871723,-0.16879302491599057
50.0,396.5,798.5,461.5,1131.5,411.5,638.0,509.3389282,757.6610718,506.2893066,584.8364868,1660609470749996.8,0.0663015991589926,0.81666675,0.5733753677066474,0.66737132962577,0.5950667435341372,0.7365508076771367,0.7321407751266545,-1.1547042398833745,-1.6362527832536482,-0.9226065185292334,-1.0956474038848365,-0.8457272021871723,0.0
51.0,396.5,798.5,461.5,1131.5,411.5,638.0,509.3389282,757.6610718,506.2893066,584.8364868,1660609470766663.2,0.0663015991589926,0.83333325,0.5733753677066474,0.66737132962577,0.5950667435341372,0.7365508076771367,0.7321407751266545,-1.1547042398833745,-1.6362527832536482,-0.9226065185292334,-1.0956474038848365,-0.8457272021871723,0.0
52.0,396.5,798.5,461.5,1131.5,411.5,638.0,509.3389282,757.6610718,506.2893066,584.8364868,1660609470783330.0,0.0663015991589926,0.85,0.5733753677066474,0.66737132962577,0.5950667435341372,0.7365508076771367,0.7321407751266545,-1.1547042398833745,-1.6362527832536482,-0.9226065185292334,-1.0956474038848365,-0.8457272021871723,0.0
53.0,396.5,798.5,461.5,1131.5,411.5,638.0,509.4289856,757.5710449,506.2893066,584.8364868,1660609470799996.5,0.0663301082218343,0.8666665,0.5733753677066474,0.66737132962577,0.5950667435341372,0.7366810389377664,0.7321407751266545,-1.1547042398833745,-1.6362527832536482,-0.9226065185292334,-1.095517216730004,-0.8457272021871723,0.0017105608761107626
54.0,396.5,798.5,461.5,1132.0,411.5,638.0,509.4289856,757.5710449,506.2893066,584.8364868,1660609470816663.5,0.0663301082218343,0.8833335,0.5733753677066474,0.66737132962577,0.5950667435341372,0.7366810389377664,0.7321407751266545,-1.1547042398833745,-1.6369758291145646,-0.9226065185292334,-1.095517216730004,-0.8457272021871723,0.0
55.0,396.5,798.5,461.5,1131.5,411.5,638.0,509.4289856,757.5710449,506.2893066,584.8364868,1660609470833330.2,0.0663301082218343,0.90000025,0.5733753677066474,0.66737132962577,0.5950667435341372,0.7366810389377664,0.7321407751266545,-1.1547042398833745,-1.6362527832536482,-0.9226065185292334,-1.095517216730004,-0.8457272021871723,0.0
56.0,396.5,798.5,461.5,1132.0,411.5,638.0,509.4289856,757.5710449,506.2893066,584.8364868,1660609470849996.8,0.0663301082218343,0.91666675,0.5733753677066474,0.66737132962577,0.5950667435341372,0.7366810389377664,0.7321407751266545,-1.1547042398833745,-1.6369758291145646,-0.9226065185292334,-1.095517216730004,-0.8457272021871723,0.0
57.0,396.5,798.5,461.5,1132.0,411.5,638.0,509.4289856,757.5710449,506.7106934,585.1635132,1660609470866663.5,-0.0716931289130149,0.9333335,0.5733753677066474,0.66737132962577,0.5950667435341372,0.7366810389377664,0.7327501390898242,-1.1547042398833745,-1.6369758291145646,-0.9226065185292334,-1.095517216730004,-0.8462001123570331,-8.281352821326815
58.0,396.5,798.5,461.5,1132.0,411.5,638.0,509.4289856,757.5710449,506.5,585.0,1660609470883330.0,-0.0026147101927598,0.95,0.5733753677066474,0.66737132962577,0.5950667435341372,0.7366810389377664,0.7324454571082394,-1.1547042398833745,-1.6369758291145646,-0.9226065185292334,-1.095517216730004,-0.8459636572721028,4.144746570681033
59.0,396.5,798.5,461.5,1132.0,411.5,638.0,509.4289856,757.5710449,506.7106934,585.1635132,1660609470899996.8,-0.0716931289130149,0.96666675,0.5733753677066474,0.66737132962577,0.5950667435341372,0.7366810389377664,0.7327501390898242,-1.1547042398833745,-1.6369758291145646,-0.9226065185292334,-1.095517216730004,-0.8462001123570331,-4.144684399793291
60.0,396.5,798.5,461.5,1132.0,411.5,638.0,509.4289856,757.5710449,506.5,585.0,1660609470916663.5,-0.0026147101927598,0.9833335,0.5733753677066474,0.66737132962577,0.5950667435341372,0.7366810389377664,0.7324454571082394,-1.1547042398833745,-1.6369758291145646,-0.9226065185292334,-1.095517216730004,-0.8459636572721028,4.144684399793318
61.0,396.5,798.5,461.5,1132.0,411.5,638.0,509.4289856,757.5710449,506.7106934,585.1635132,1660609470933330.0,-0.0716931289130149,1.0,0.5733753677066474,0.66737132962577,0.5950667435341372,0.7366810389377664,0.7327501390898242,-1.1547042398833745,-1.6369758291145646,-0.9226065185292334,-1.095517216730004,-0.8462001123570331,-4.144746570681005
62.0,396.5,798.5,461.5,1132.0,411.5,638.0,509.4289856,757.5710449,506.7106934,585.1635132,1660609470949996.8,-0.0716931289130149,1.01666675,0.5733753677066474,0.66737132962577,0.5950667435341372,0.7366810389377664,0.7327501390898242,-1.1547042398833745,-1.6369758291145646,-0.9226065185292334,-1.095517216730004,-0.8462001123570331,0.0
63.0,396.4833374,798.4000244,461.5,1132.0,411.5,638.0,509.4289856,757.5710449,506.7106934,585.1635132,1660609470966663.2,-0.0716931289130149,1.03333325,0.5733512720587232,0.66737132962577,0.5950667435341372,0.7366810389377664,0.7327501390898242,-1.1545596659958293,-1.6369758291145646,-0.9226065185292334,-1.095517216730004,-0.8462001123570331,0.0
64.0,396.4833374,798.4000244,461.5,1132.0,411.5,638.0,509.4289856,757.5710449,506.7106934,585.1635132,1660609470983330.0,-0.0716931289130149,1.05,0.5733512720587232,0.66737132962577,0.5950667435341372,0.7366810389377664,0.7327501390898242,-1.1545596659958293,-1.6369758291145646,-0.9226065185292334,-1.095517216730004,-0.8462001123570331,0.0
65.0,396.4833374,798.4000244,461.5,1132.0,411.0,637.5,509.4909058,757.8818359,506.3900757,584.8581543,1660609470999996.8,0.0329819082915566,1.06666675,0.5733512720587232,0.66737132962577,0.5943436976732209,0.7367705812264006,0.7322864964879812,-1.1545596659958293,-1.6369758291145646,-0.921883472668317,-1.095966649022324,-0.8457585353795553,6.280470829920159
66.0,396.4833374,798.4000244,461.5,1132.0,410.777771,637.3418579,509.5701904,757.9824829,506.3900757,584.8581543,1660609471016663.2,0.0329613478798781,1.08333325,0.5733512720587232,0.66737132962577,0.5940223341559697,0.7368852340301295,0.7322864964879812,-1.1545596659958293,-1.6369758291145646,-0.921654784686634,-1.0961121938158511,-0.8457585353795553,-0.0012336370370803556
67.0,396.3333435,798.333313,462.0,1131.5,411.53125,637.625,509.5701904,757.9824829,506.2787781,584.7211914,1660609471033330.0,0.0689218280061616,1.1,0.5731343671216078,0.6680943754866863,0.5951119339004445,0.7368852340301295,0.7321255499499613,-1.1544631951925373,-1.6362527832536482,-0.9220642341335462,-1.0961121938158511,-0.8455604744636669,2.15761801948689
68.0,396.3333435,798.333313,461.5,1131.5,411.53125,637.625,509.5701904,757.9824829,506.1699219,584.8300781,1660609471049996.5,0.1056128937240865,1.1166665,0.5731343671216078,0.66737132962577,0.5951119339004445,0.7368852340301295,0.7319681339002712,-1.1544631951925373,-1.6362527832536482,-0.9220642341335462,-1.0961121938158511,-0.8457179346191547,2.201485957935084
69.0,396.3333435,798.333313,461.6258545,1131.272095,411.53125,637.625,509.7245178,758.1707764,506.1699219,584.8300781,1660609471066663.5,0.1054849057333188,1.1333335,0.5731343671216078,0.6675533267763754,0.5951119339004445,0.7371084056057214,0.7319681339002712,-1.1544631951925373,-1.635923211719784,-0.9220642341335462,-1.0963844834874763,-0.8457179346191547,-0.0076791258635447385
70.0,396.3333435,798.333313,461.780304,1131.5,411.1699219,637.1699219,509.7245178,758.1707764,506.5,585.0,1660609471083330.2,-0.0025314198565283,1.15000025,0.5731343671216078,0.6677766749197666,0.594589420326169,0.7371084056057214,0.7324454571082394,-1.1544631951925373,-1.6362527832536482,-0.9214061494603488,-1.0963844834874763,-0.8459636572721028,-6.480947130655191
71.0,396.125,798.402771,461.6258545,1131.272095,411.1699219,637.1699219,509.7245178,758.1707764,506.2787781,584.7211914,1660609471099996.8,0.0688036855088966,1.16666675,0.5728330833109602,0.6675533267763754,0.594589420326169,0.7371084056057214,0.7321255499499613,-1.1545636378313524,-1.635923211719784,-0.9214061494603488,-1.0963844834874763,-0.8455604744636669,4.280149123416692
72.0,396.125,798.402771,461.4538879,1131.673706,410.8641968,637.3086548,509.7366943,758.0980225,506.1699219,584.8300781,1660609471116663.5,0.105527998163137,1.1833335,0.5728330833109602,0.6673046472996836,0.5941473137899025,0.7371260139415723,0.7319681339002712,-1.1545636378313524,-1.636503978062281,-0.9216067699585848,-1.0962792746749552,-0.8457179346191547,2.2034477420157206
73.0,396.125,798.402771,461.6258545,1131.272095,411.1699219,637.1699219,509.7245178,758.1707764,506.2787781,584.7211914,1660609471133330.0,0.0688036855088966,1.2,0.5728330833109602,0.6675533267763754,0.594589420326169,0.7371084056057214,0.7321255499499613,-1.1545636378313524,-1.635923211719784,-0.9214061494603488,-1.0963844834874763,-0.8455604744636669,-2.2034807940623757
74.0,396.5,798.5,461.6258545,1131.272095,411.46875,637.145813,509.7245178,758.1707764,506.2787781,584.7211914,1660609471149996.8,0.0688036855088966,1.21666675,0.5733753677066474,0.6675533267763754,0.5950215531678299,0.7371084056057214,0.7321255499499613,-1.1547042398833745,-1.635923211719784,-0.9213712857796365,-1.0963844834874763,-0.8455604744636669,0.0
75.0,396.620697,798.3793335,461.780304,1131.5,410.8641968,637.6913452,509.7245178,758.1707764,506.2787781,584.7211914,1660609471166663.5,0.0688036855088966,1.2333335,0.5735499066391975,0.6677766749197666,0.5941473137899025,0.7371084056057214,0.7321255499499613,-1.154529745056622,-1.6362527832536482,-0.9221601753780496,-1.0963844834874763,-0.8455604744636669,0.0
