Frame #,Hand Pink X,Hand Pink Y,Shoulder Green X,Shoulder Green Y,Elbow Orange X,Elbow Orange Y,Timestamp (microseconds),angles,Seconds,Hand Pink X meters,Shoulder Green X meters,Elbow Orange X meters,Hand Pink Y meters,Shoulder Green Y meters,Elbow Orange Y meters
26.0,302.6743774,1858.065552,165.6985168,1078.04248,217.1507263,1385.102905,1660173507416666.8,0.2790936445705157,0.41666675,0.1881694924758004,0.1030130336042409,0.1350003337237308,-1.1551399061591263,-0.6702077264401874,-0.8611039788021608
27.0,302.546875,1858.046875,167.9219055,1077.830444,217.5953369,1384.930176,1660173507433333.5,0.28845270367841513,0.4333335,0.1880902255682295,0.1043952910878419,0.1352767434802157,-1.1551282948637098,-0.6700759058782708,-0.860996594990736
28.0,303.5,1858.5,168.5421753,1077.552246,218.0455322,1384.923584,1660173507450000.0,0.22615275868581053,0.45,0.1886827734048076,0.1047809063304226,0.1355566251862381,-1.1554099979335586,-0.6699029530934416,-0.8609924968133313
29.0,303.3314819,1858.127808,168.5421753,1077.552246,218.2554474,1385.0,1660173507466666.8,0.23357951212861794,0.46666675,0.1885780074658392,0.1047809063304226,0.1356871272689921,-1.1551786100627213,-0.6699029530934416,-0.8610400038407202
30.0,304.2842407,1858.284302,168.6609802,1077.304932,218.6792755,1385.162476,1660173507483333.2,0.16759930414674015,0.48333325,0.1891703276397102,0.1048547660932762,0.1359506167627479,-1.1552759007445703,-0.6697492005681638,-0.8611410134693585
31.0,304.5,1858.0,168.6609802,1077.304932,219.1458282,1384.942017,1660173507500000.0,0.148711880674464,0.5,0.1893044629382666,0.1048547660932762,0.136240667693145,-1.155099153166829,-0.6697492005681638,-0.8610039564165017
32.0,304.6855774,1858.160767,168.6609802,1077.304932,219.5160217,1384.990356,1660173507516666.8,0.1374877708395784,0.51666675,0.1894198344654931,0.1048547660932762,0.1364708131174495,-1.1551991003280546,-0.6697492005681638,-0.8610340082668596
33.0,305.555542,1857.555542,170.4080505,1077.386963,220.1144257,1385.043091,1660173507533333.2,0.06835174109977529,0.53333325,0.189960682351793,0.1059409014130033,0.1368428346210295,-1.1548228382801669,-0.6698001983822829,-0.8610667930644065
34.0,306.0855408,1857.383423,170.4651184,1077.356567,220.3513947,1385.03772,1660173507550000.0,0.028444293530392645,0.55,0.1902901770584988,0.1059763799291298,0.1369901557680838,-1.1547158336993577,-0.6697813015072239,-0.8610634539699223
35.0,306.7858887,1857.360107,170.6921539,1077.376465,220.5505066,1384.979858,1660173507566666.5,0.02173123824121019,0.5666665,0.1907255760177088,0.1061175255232034,0.1371139415523009,-1.1547013383861953,-0.6697936718855607,-0.8610274817701372
36.0,306.641449,1856.641479,170.6921539,1077.376465,221.3132782,1384.870361,1660173507583333.2,0.020371850876626327,0.58333325,0.1906357793680029,0.1061175255232034,0.1375881486724407,-1.1542545748801447,-0.6697936718855607,-0.8609594086312922
37.0,308.3144226,1857.364014,171.2290649,1077.227295,221.4821167,1384.803955,1660173507600000.0,0.13050846085946355,0.6,0.1916758495448761,0.1064513174723024,0.1376931138007356,-1.1547037673272025,-0.6697009344578546,-0.8609181247161333
38.0,308.6688232,1857.376343,171.2290649,1077.227295,221.8364258,1385.123413,1660173507616666.5,0.15560050507532125,0.6166665,0.1918961766885477,0.1064513174723024,0.1379133840598149,-1.1547114321374603,-0.6697009344578546,-0.861116728411113
39.0,308.7198792,1857.661011,171.2290649,1077.227295,222.2139587,1385.203125,1660173507633333.5,0.15566499645317447,0.6333335,0.1919279176693679,0.1064513174723024,0.1381480923122813,-1.1548884072535712,-0.6697009344578546,-0.8611662845272041
40.0,309.2690735,1857.273071,171.6587372,1077.061523,222.4806213,1384.927124,1660173507650000.0,0.19955731964555964,0.65,0.1922693460175133,0.1067184402440297,0.1383138736596663,-1.1546472290159613,-0.6695978757405141,-0.8609946975942799
41.0,309.4004517,1857.270752,171.961319,1076.90979,222.5571442,1384.812744,1660173507666666.8,0.20886546932981753,0.66666675,0.192351022469378,0.1069065521821049,0.1383614471456662,-1.154645787317933,-0.6695035449225337,-0.8609235887454428
42.0,310.6488037,1858.039673,171.9356079,1076.835205,222.9618988,1384.833374,1660173507683333.5,0.2879958806110644,0.6833335,0.1931271098418506,0.1068905678603412,0.1386130788441056,-1.15512381745569,-0.6694571762086807,-0.8609364142005181
43.0,310.331543,1857.564575,171.9356079,1076.835205,222.9618988,1384.833374,1660173507700000.0,0.27142544240847527,0.7,0.1929298721852827,0.1068905678603412,0.1386130788441056,-1.1548284540017226,-0.6694571762086807,-0.8609364142005181
44.0,310.5,1857.217407,171.9356079,1076.835205,223.101944,1384.893188,1660173507716666.8,0.2877966241268071,0.71666675,0.1930346001390206,0.1068905678603412,0.1387001434791568,-1.1546126232897709,-0.6694571762086807,-0.8609735999382724
45.0,310.7346497,1857.575439,171.9356079,1076.835205,223.3608551,1384.972534,1660173507733333.2,0.29996723037693973,0.73333325,0.1931804794015399,0.1068905678603412,0.1388611058001231,-1.154835208036814,-0.6694571762086807,-0.8610229285159943
46.0,310.612915,1857.919312,172.6586761,1076.956055,223.4135742,1384.981445,1660173507750000.0,0.2869942411346939,0.75,0.1931047982126912,0.1073400917922582,0.1388938807128065,-1.1550489902817531,-0.6695323073887993,-0.8610284683914269
47.0,312.6488037,1858.039673,172.5647125,1077.411743,223.5196533,1385.280884,1660173507766666.8,0.4304816712889031,0.76666675,0.1943704889087686,0.1072816756056121,0.1389598289789952,-1.15512381745569,-0.669815603848922,-0.8612146264836363
48.0,312.6488037,1858.039673,172.4419098,1077.512329,224.024353,1385.604248,1660173507783333.2,0.43052939248505584,0.78333325,0.1943704889087686,0.1072053304523416,0.1392735955000251,-1.15512381745569,-0.6698781371123346,-0.8614156584979338
49.0,312.9745178,1857.40979,172.5662689,1077.078369,224.1836395,1385.788574,1660173507800000.0,0.4615055702291544,0.8,0.1945729819556386,0.107282643203202,0.1393726222498965,-1.154732225787286,-0.6696083487223947,-0.8615302520428781
50.0,313.3389282,1857.661011,172.1666718,1077.446533,224.1836395,1385.788574,1660173507816666.5,0.48440689035908563,0.8166665,0.1947995320872022,0.1070342178685314,0.1393726222498965,-1.1548884072535712,-0.6698372324277911,-0.8615302520428781
51.0,313.5571289,1856.769043,172.1576843,1077.668701,224.3058167,1385.964844,1660173507833333.2,0.5115743403773122,0.83333325,0.1949351851785857,0.1070286304338494,0.1394485785363638,-1.154333880083791,-0.6699753519480607,-0.861639837256941
52.0,313.5571289,1856.769043,172.0892792,1077.757935,224.3058167,1385.964844,1660173507850000.0,0.5116348718534619,0.85,0.1949351851785857,0.1069861036991442,0.1394485785363638,-1.154333880083791,-0.6700308277918894,-0.861639837256941
53.0,313.5571289,1856.769043,172.0783081,1077.831299,224.4786682,1386.037964,1660173507866666.5,0.5116835521554849,0.8666665,0.1949351851785857,0.1069792830811037,0.1395560385047565,-1.154333880083791,-0.670076437422822,-0.8616852951956275
54.0,313.5571289,1856.769043,172.1524353,1077.82312,224.8152924,1385.987061,1660173507883333.5,0.5116763653504653,0.8833335,0.1949351851785857,0.1070253671854883,0.1397653142466055,-1.154333880083791,-0.6700713526241279,-0.8616536493333058
55.0,315.0344238,1857.95105,172.1027069,1078.116333,224.6439362,1386.189453,1660173507900000.0,0.6016447166860182,0.9,0.195853603955748,0.1069944515596926,0.1396587838905722,-1.1550687214641662,-0.6702536400773019,-0.8617794743213616
56.0,314.9248962,1858.075073,172.0292969,1078.005493,224.8340454,1386.034302,1660173507916666.8,0.5921533114372967,0.91666675,0.1957855117932031,0.1069488133310414,0.1397769727904264,-1.1551458252651745,-0.6701847320094133,-0.861683018568556
57.0,314.7164001,1858.333374,172.0292969,1078.005493,224.6801147,1385.991089,1660173507933333.5,0.5739789804753362,0.9333335,0.1956558919500661,0.1069488133310414,0.1396812756853584,-1.1553064082933564,-0.6701847320094133,-0.8616561534987467
58.0,314.8611145,1858.638916,172.0292969,1078.005493,224.9158783,1385.95874,1660173507950000.0,0.5802887469560783,0.95,0.1957458593778869,0.1069488133310414,0.139827847447849,-1.1554963605567885,-0.6701847320094133,-0.8616360424640287
59.0,314.546875,1858.046875,173.0,1081.0,224.9158783,1385.95874,1660173507966666.8,0.5678825413391704,0.96666675,0.1955504999697375,0.1075522892884076,0.139827847447849,-1.1551282948637098,-0.6720463856691831,-0.8616360424640287
60.0,314.6929321,1858.35144,173.0,1081.0,225.1192627,1385.978638,1660173507983333.2,0.5743441379797458,0.98333325,0.1956413021400949,0.1075522892884076,0.1399542894005979,-1.1553176397364675,-0.6720463856691831,-0.8616484128423655
61.0,314.552948,1858.552979,171.5139771,1077.808594,225.0285645,1385.983643,1660173508000000.0,0.559297893769308,1.0,0.1955542754902743,0.1066284444049972,0.1398979032789543,-1.1554429344233517,-0.6700623219619649,-0.8616515243984805
62.0,314.546875,1858.046875,171.3288574,1078.002197,225.2645111,1386.02832,1660173508016666.8,0.5655684052005625,1.01666675,0.1955504999697375,0.1065133574250701,0.1400445888106295,-1.1551282948637098,-0.6701826829207111,-0.8616792996217667
63.0,314.3333435,1858.716431,171.3655853,1077.711792,225.3145905,1386.044189,1660173508033333.2,0.5414926922416226,1.03333325,0.1954177496711238,0.1065361907760861,0.1400757226494514,-1.1555445508209747,-0.670002141171747,-0.8616891652129732
64.0,314.3333435,1858.716431,171.3655853,1077.711792,225.29776,1386.063232,1660173508050000.0,0.5414926922416226,1.05,0.1954177496711238,0.1065361907760861,0.1400652593037586,-1.1555445508209747,-0.670002141171747,-0.8617010040467589
65.0,314.7268677,1858.957031,171.3655853,1077.711792,225.2762299,1386.019897,1660173508066666.5,0.5662902960962016,1.0666665,0.1956623995474266,0.1065361907760861,0.1400518742659342,-1.1556941293227248,-0.670002141171747,-0.8616740631308264
66.0,314.552948,1858.552979,171.3655853,1077.711792,225.2230988,1386.081421,1660173508083333.2,0.5592074651054385,1.08333325,0.1955542754902743,0.1065361907760861,0.1400188432171631,-1.1554429344233517,-0.670002141171747,-0.861712311957683
67.0,314.7157593,1858.715698,171.9302826,1077.390015,225.2762299,1386.019897,1660173508100000.0,0.5685226319088488,1.1,0.1956554935714131,0.1068872571770686,0.1400518742659342,-1.1555440951225466,-0.6698020957787391,-0.8616740631308264
68.0,315.1390686,1859.249512,171.9302826,1077.390015,225.2483673,1386.120239,1660173508116666.5,0.5916213170789765,1.1166665,0.1959186605326389,0.1068872571770686,0.1400345523791393,-1.1558759616991603,-0.6698020957787391,-0.8617364447019928
69.0,314.5902405,1858.800415,171.9302826,1077.390015,225.4066925,1385.980713,1660173508133333.5,0.5585177654769757,1.1333335,0.1955774598472008,0.1068872571770686,0.1401329814988621,-1.1555967627947523,-0.6698020957787391,-0.8616497028481473
70.0,314.9537048,1859.233765,171.9302826,1077.390015,225.4066925,1385.980713,1660173508150000.0,0.5786822315927549,1.15,0.1958034217982968,0.1068872571770686,0.1401329814988621,-1.155866171954077,-0.6698020957787391,-0.8616497028481473
71.0,314.934021,1859.505249,171.9302826,1077.390015,225.6024628,1386.137939,1660173508166666.8,0.5737664927503977,1.16666675,0.1957911845858581,0.1068872571770686,0.1402546898453342,-1.1560349507153789,-0.6698020957787391,-0.861747448606735
72.0,314.8647766,1859.334961,171.9302826,1077.390015,225.6024628,1386.137939,1660173508183333.5,0.5710644573046642,1.1833335,0.1957481360671274,0.1068872571770686,0.1402546898453342,-1.155929084448105,-0.6698020957787391,-0.861747448606735
73.0,315.42453,1859.96521,172.3936005,1077.736328,225.7140808,1386.071167,1660173508200000.0,0.6029467418959841,1.2,0.1960961288972255,0.1071752970661628,0.1403240815876799,-1.156320903654878,-0.6700173949461399,-0.861705937153207
74.0,315.1560669,1860.023071,172.3936005,1077.736328,225.7140808,1386.071167,1660173508216666.8,0.5831691990378354,1.21666675,0.1959292281978355,0.1071752970661628,0.1403240815876799,-1.1563568752329736,-0.6700173949461399,-0.861705937153207
75.0,315.42453,1859.96521,172.1257477,1077.75647,225.6598358,1385.964478,1660173508233333.2,0.6028787456366611,1.23333325,0.1960961288972255,0.1070087757838952,0.1402903580389373,-1.156320903654878,-0.6700299170167229,-0.8616396097185718
76.0,314.612915,1859.919312,172.1257477,1077.75647,225.9912262,1385.887451,1660173508250000.0,0.5459416430375805,1.25,0.1955915563465272,0.1070087757838952,0.1404963799821061,-1.1562923693486713,-0.6700299170167229,-0.861591722838878
77.0,315.5,1860.5,172.2392578,1077.738281,226.2861176,1385.642334,1660173508266666.8,0.6013126140663912,1.26666675,0.1961430478063157,0.107079343825007,0.1406797108789932,-1.1566533770004763,-0.6700186091057987,-0.861439336165505
78.0,315.5,1859.5,172.2392578,1077.738281,226.2861176,1385.642334,1660173508283333.2,0.6142909485905327,1.28333325,0.1961430478063157,0.107079343825007,0.1406797108789932,-1.1560316874670176,-0.6700186091057987,-0.861439336165505
79.0,315.2920532,1859.461914,173.2754364,1077.273682,226.2861176,1385.642334,1660173508300000.0,0.599973136935112,1.3,0.1960137694572394,0.1077235252154212,0.1406797108789932,-1.1560080097994463,-0.6697297727702433,-0.861439336165505
80.0,314.9642944,1858.902344,173.215271,1077.270874,226.5,1385.5,1660173508316666.5,0.5839089852668656,1.3166665,0.1958100052417803,0.1076861210159649,0.1408126793284643,-1.1556601309872083,-0.6697280270660333,-0.8613508486074497
81.0,315.5508728,1859.061401,173.3626404,1077.144653,226.4152374,1385.293091,1660173508333333.2,0.6234165076194259,1.33333325,0.1961746748936134,0.107777739029497,0.1407599833072156,-1.155759015059332,-0.6696495567914306,-0.8612222154477712
82.0,315.4480896,1858.865234,173.4500885,1077.015015,226.6088867,1385.272583,1660173508350000.0,0.618575920098104,1.35,0.196110775653958,0.1078321045979879,0.1408803730501872,-1.155637060088622,-0.6695689622036919,-0.8612094658388191
83.0,315.7654419,1858.659668,173.3007202,1077.153931,226.3149719,1385.296631,1660173508366666.5,0.643821475651869,1.3666665,0.1963080702572871,0.1077392438892473,0.1406976492952985,-1.155509261857987,-0.669655324826922,-0.8612244162287197
84.0,315.956665,1858.454956,173.7054749,1076.890625,226.6651459,1385.153687,1660173508383333.5,0.6599065712865126,1.3833335,0.1964269516571127,0.1079908756498557,0.140915348805988,-1.1553819945502135,-0.669491630242625,-0.861135549440049
85.0,315.9198608,1858.599243,173.6559143,1076.844116,226.6651459,1385.108032,1660173508400000.0,0.6553848694014986,1.4,0.1964040708711854,0.1079600643435637,0.140915348805988,-1.1554716962679277,-0.6694627160841133,-0.861107166204399
86.0,315.9198608,1858.599243,173.7119598,1076.853271,226.5,1385.0,1660173508416666.8,0.6554036619696398,1.41666675,0.1964040708711854,0.1079949072443112,0.1408126793284643,-1.1554716962679277,-0.6694684076517922,-0.8610400038407202
87.0,315.6391602,1858.43811,173.5671844,1076.972046,226.4405823,1384.96521,1660173508433333.5,0.6376310593759956,1.4333335,0.1962295622461297,0.1079049018934288,0.1407757399662721,-1.155371521568333,-0.6695422488261288,-0.8610183752618512
88.0,315.8325195,1858.250366,173.6358643,1076.79895,226.3510284,1384.9646,1660173508450000.0,0.653652126826227,1.45,0.1963497716991367,0.1079475994684178,0.1407200652439617,-1.155254803088563,-0.6694346368546452,-0.8610179960312359
89.0,315.6391602,1858.43811,173.6358643,1076.79895,226.3451843,1384.562988,1660173508466666.8,0.637507979918838,1.46666675,0.1962295622461297,0.1079475994684178,0.1407164320281592,-1.155371521568333,-0.6694346368546452,-0.8607683180543242
90.0,315.6391602,1858.43811,173.7554321,1076.755493,226.3451843,1384.562988,1660173508483333.2,0.6374956614835287,1.48333325,0.1962295622461297,0.1080219335182166,0.1407164320281592,-1.155371521568333,-0.6694076200925896,-0.8607683180543242
91.0,315.6391602,1858.43811,173.8901062,1076.807739,226.3914337,1384.281372,1660173508500000.0,0.6375610026138829,1.5,0.1962295622461297,0.1081056589966146,0.1407451847960679,-1.155371521568333,-0.6694401008839548,-0.8605932403346697
92.0,315.6391602,1858.43811,173.8901062,1076.807739,226.3914337,1384.281372,1660173508516666.8,0.6375610026138829,1.51666675,0.1962295622461297,0.1081056589966146,0.1407451847960679,-1.155371521568333,-0.6694401008839548,-0.8605932403346697
93.0,314.9248962,1858.075073,173.8315277,1076.809814,226.2785187,1384.140747,1660173508533333.2,0.5915088188909594,1.53333325,0.1957855117932031,0.1080692413562788,0.1406749867223974,-1.1551458252651745,-0.6694413908897366,-0.8605058152440269
94.0,314.7923889,1857.908569,173.9981232,1076.758423,226.3914337,1384.281372,1660173508550000.0,0.5842126873962862,1.55,0.1957031333916862,0.1081728120349502,0.1407451847960679,-1.1550423114710953,-0.6694094416429226,-0.8605932403346697
95.0,314.9603271,1858.039673,173.9981232,1076.758423,226.2037048,1384.0,1660173508566666.5,0.5944623006189985,1.5666665,0.1958075388128942,0.1081728120349502,0.1406284757038102,-1.15512381745569,-0.6694094416429226,-0.8604183143072612
96.0,314.9657593,1857.660767,174.2793884,1076.329468,226.2037048,1384.0,1660173508583333.2,0.5994103051178099,1.58333325,0.1958109159547778,0.1083476716659165,0.1406284757038102,-1.1548882555613251,-0.6691427648090977,-0.8604183143072612
97.0,314.823761,1858.124512,174.2793884,1076.329468,226.1513824,1383.990845,1660173508600000.0,0.5834021488277895,1.6,0.1957226370978989,0.1083476716659165,0.1405959474153647,-1.1551765609740192,-0.6691427648090977,-0.8604126227395824
98.0,314.6666565,1857.994507,174.4008179,1076.03479,225.8899384,1383.863159,1660173508616666.5,0.573709324696976,1.6166665,0.1956249668745895,0.1084231631151196,0.1404334104169791,-1.155095738226222,-0.6689595665807571,-0.8603332416898132
99.0,315.1609192,1858.147461,174.4629669,1076.022583,226.1065521,1383.799194,1660173508633333.5,0.6068379445442437,1.6333335,0.1959322448219588,0.1084618004979346,0.1405680768870729,-1.1551908281271224,-0.6689519776166222,-0.8602934753188054
100.0,315.0319214,1858.289429,174.4629669,1076.022583,226.1065521,1383.799194,1660173508650000.0,0.5958736007385488,1.65,0.1958520482398595,0.1084618004979346,0.1405680768870729,-1.1552790881468085,-0.6689519776166222,-0.8602934753188054
101.0,314.3514404,1858.359009,174.4629669,1076.022583,226.1598358,1383.975464,1660173508666666.8,0.5467016444875306,1.66666675,0.1954290003244418,0.1084618004979346,0.1406012028056669,-1.1553223453045467,-0.6689519776166222,-0.8604030605328683
102.0,314.2388916,1858.275879,174.4629669,1076.022583,226.2677307,1383.671997,1660173508683333.5,0.5397683141015545,1.6833335,0.1953590299134784,0.1084618004979346,0.1406682799357105,-1.15527066425363,-0.6689519776166222,-0.8602143982752181
103.0,314.0126648,1858.894531,174.4629669,1076.022583,226.2370758,1383.794556,1660173508700000.0,0.5158820587165043,1.7,0.1952183870797305,0.1084618004979346,0.1406492221052313,-1.1556552737268837,-0.6689519776166222,-0.8602905919227494
104.0,313.4549866,1858.454956,174.4629669,1076.022583,226.0454559,1383.716309,1660173508716666.8,0.48185967451423994,1.71666675,0.1948716843797522,0.1084618004979346,0.1405300940189988,-1.1553819945502135,-0.6689519776166222,-0.8602419465818246
105.0,313.5677795,1858.995239,174.4629669,1076.022583,225.893219,1383.943726,1660173508733333.2,0.48305261194978394,1.73333325,0.1949418065451307,0.1084618004979346,0.1404354499316625,-1.1557178828364192,-0.6689519776166222,-0.8603833293504554
106.0,313.4702454,1858.289673,174.4629669,1076.022583,225.7506866,1384.195557,1660173508750000.0,0.48502776991519325,1.75,0.1948811706160054,0.1084618004979346,0.1403468390304037,-1.1552792398390548,-0.6689519776166222,-0.8605398900473559
107.0,312.3333435,1858.716431,174.3792419,1076.163696,225.8374634,1384.216309,1660173508766666.8,0.3990071420886369,1.76666675,0.1941743706042057,0.1084097495417457,0.1404007872587108,-1.1555445508209747,-0.6690397060917572,-0.8605527913485541
108.0,313.004303,1859.490723,174.3690491,1076.420654,225.9731598,1384.247192,1660173508783333.2,0.4370503378525503,1.78333325,0.1945914991027306,0.1084034127846691,0.1404851482903189,-1.1560259200532157,-0.6691994541908958,-0.860571990986416
109.0,312.4743042,1859.245483,174.3510895,1076.226807,225.6812744,1384.265625,1660173508800000.0,0.4024182631289123,1.8,0.1942620043960248,0.108392247489324,0.1403036861921694,-1.15587345691203,-0.6690789415399033,-0.8605834505895863
110.0,312.4391785,1859.939209,174.3510895,1076.226807,225.6812744,1384.265625,1660173508816666.5,0.3912509747079385,1.8166665,0.1942401671159794,0.108392247489324,0.1403036861921694,-1.1563047391053185,-0.6690789415399033,-0.8605834505895863
111.0,312.3658142,1859.329956,174.3510895,1076.226807,225.4677582,1384.146729,1660173508833333.2,0.393662564452915,1.83333325,0.1941945572985398,0.108392247489324,0.1401709454054054,-1.15592597289199,-0.6690789415399033,-0.8605095341908162
112.0,312.6488037,1860.039673,174.3510895,1076.226807,225.4677582,1384.146729,1660173508850000.0,0.4048573623446181,1.85,0.1943704889087686,0.108392247489324,0.1401709454054054,-1.156367196522608,-0.6690789415399033,-0.8605095341908162
113.0,311.9085693,1858.792358,174.0582275,1076.271118,225.4405823,1384.095703,1660173508866666.5,0.3679124137695847,1.8666665,0.1939102929299823,0.1082101782491761,0.1401540504328131,-1.1555917538421814,-0.6691064892248203,-0.8604778118606818
114.0,311.6606445,1858.839355,174.0582275,1076.271118,225.4405823,1384.095703,1660173508883333.5,0.349718009745726,1.8833335,0.1937561606767374,0.1082101782491761,0.1401540504328131,-1.1556209713851855,-0.6691064892248203,-0.8604778118606818
