Timestamp (microseconds),Gyro X (°/s),Gyro Y (°/s),Gyro Z (°/s)
1660001402007873,3.692683299000464,-5.828946364538069,1.8005645838102282
1660001402023872,3.0823224231326094,-6.073090714885211,1.6784924086366573
1660001402039870,1.983672846570471,-5.706874189364498,1.6784924086366573
1660001402055868,1.5564202334630863,-3.814755474174035,1.739528496223329
1660001402071867,1.6784924086366573,-2.227817196917613,1.6174563210497581
1660001402087865,1.983672846570471,-0.8239871824216607,1.8616006713969
1660001402103863,3.692683299000464,0.03051804379333589,1.8616006713969
1660001402119862,4.242008087281647,-0.03051804379333589,1.3122758831159445
1660001402135860,3.7537193865873633,-0.2746623941404778,0.7019150072480898
1660001402151858,3.2043945983061803,-0.2746623941404778,-0.3967345693140487
1660001402167857,2.4719615472647547,-0.33569848172737693,-1.1291676203554744
1660001402183855,0.7629510948347615,0.5188067444876197,-1.4953841458761872
1660001402199854,0.8850232700083325,1.1902037079423735,-1.6784924086366573
1660001402215852,1.2512397955290453,0.6408789196611906,-1.983672846570471
1660001402231850,1.8616006713969,0.6408789196611906,-1.9226367589837992
1660001402247849,3.3264667734797513,0.5188067444876197,-2.3498893720911838
1660001402263847,4.9134050507361735,0.213626306553806,-2.7161058976118966
1660001402279845,6.073090714885211,0.5798428320745188,-2.5940337224383256
1660001402295844,6.500343327992596,0.9460593575952316,-2.7161058976118966
1660001402311842,5.95101853971164,0.7019150072480898,-2.288853284504512
1660001402327819,4.852368963149502,1.3733119707026162,-2.105745021744042
1660001402343818,4.180971999694748,1.3733119707026162,-2.166781109330941
1660001402359816,4.852368963149502,1.0681315327688026,-1.8005645838102282
1660001402375815,5.0354772259097444,0.8850232700083325,-1.5564202334630863
1660001402391813,5.706874189364498,0.15259021896690683,-1.5564202334630863
1660001402407811,6.317235065232353,-0.6408789196611906,-1.5564202334630863
1660001402423810,6.500343327992596,-1.9226367589837992,-1.6174563210497581
1660001402439808,5.462729839017356,-4.058899824521177,-1.8616006713969
1660001402455806,3.3264667734797513,-5.2185854886702145,-1.983672846570471
1660001402471805,0.6408789196611906,-2.9602502479590385,-1.4953841458761872
1660001402487803,0.3967345693140487,-1.8616006713969,-0.15259021896690683
1660001402503801,-0.03051804379333589,-1.0070954451819034,0.6408789196611906
1660001402519800,-0.33569848172737693,0.213626306553806,1.3733119707026162
1660001402535798,2.105745021744042,-0.213626306553806,2.9602502479590385
1660001402551797,2.410925459678083,0.6408789196611906,3.6316472114137923
1660001402567795,1.4953841458761872,1.0681315327688026,3.5095750362402214
1660001402583793,1.4953841458761872,1.0070954451819034,3.0212863355459376
1660001402599792,1.6784924086366573,0.09155413138023505,2.5940337224383256
1660001402615790,2.288853284504512,-0.3967345693140487,1.5564202334630863
1660001402631788,2.166781109330941,-1.0070954451819034,0.33569848172737693
1660001402647796,1.8005645838102282,-0.9460593575952316,-0.3967345693140487
1660001402663795,1.1902037079423735,-0.09155413138023505,-0.8239871824216607
1660001402679793,0.7629510948347615,0.15259021896690683,-1.0070954451819034
1660001402695791,0.5798428320745188,0.03051804379333589,-0.7019150072480898
1660001402711790,1.0070954451819034,-0.5798428320745188,-1.0070954451819034
1660001402727788,2.3498893720911838,-1.1902037079423735,-1.6174563210497581
1660001402743786,4.058899824521177,-1.6784924086366573,-2.410925459678083
1660001402759785,5.462729839017356,-2.410925459678083,-2.8992141603723667
1660001402775783,6.439307240405924,-3.570611123826893,-2.8381780727854675
1660001402791782,6.9886320286868795,-3.0212863355459376,-2.7161058976118966
1660001402807780,6.378271152819025,-3.5095750362402214,-2.9602502479590385
1660001402823778,4.852368963149502,-3.4485389486533222,-2.532997634851654
1660001402839777,4.058899824521177,-2.288853284504512,-2.410925459678083
1660001402855775,3.997863736934505,-2.8381780727854675,-2.227817196917613
1660001402871773,3.997863736934505,-3.7537193865873633,-1.1902037079423735
1660001402887772,3.875791561760934,-3.0823224231326094,-0.33569848172737693
1660001402903770,2.410925459678083,-3.7537193865873633,0.03051804379333589
1660001402919768,-0.7629510948347615,-3.7537193865873633,0.03051804379333589
1660001402935767,-1.983672846570471,-2.3498893720911838,0.09155413138023505
1660001402951765,-2.288853284504512,-1.3122758831159445,0.2746623941404778
1660001402967651,-1.3733119707026162,-1.6784924086366573,1.0070954451819034
1660001402983649,-0.15259021896690683,-2.105745021744042,1.6784924086366573
1660001402999647,1.0070954451819034,-2.227817196917613,2.04470893415737
1660001403015645,0.8239871824216607,-2.3498893720911838,2.288853284504512
1660001403031643,-0.2746623941404778,-2.7771419851987957,2.410925459678083
1660001403047640,-1.1902037079423735,-2.9602502479590385,2.5940337224383256
1660001403063638,-0.9460593575952316,-2.166781109330941,2.410925459678083
1660001403079636,-0.7019150072480898,-2.7771419851987957,2.227817196917613
1660001403095634,-0.09155413138023505,-2.166781109330941,2.8381780727854675
1660001403111632,0.3967345693140487,-0.5798428320745188,2.8381780727854675
1660001403127630,-0.15259021896690683,-0.09155413138023505,2.288853284504512
