Timestamp (microseconds),Accel X (g),Accel Y (g),Accel Z (g)
1660006103189758,-0.7432364385442893,-0.1471580071717402,0.642038605325399
1660006103205755,-0.7520256351567864,-0.14373998626688023,0.6449683375295647
1660006103221752,-0.7531242847333486,-0.15106431677729448,0.6502174410620283
1660006103237749,-0.7527580682078279,-0.1531395437552452,0.6448462653543912
1660006103253746,-0.7526359960326543,-0.14569314106965736,0.648874647135119
1660006103269743,-0.7514152742809186,-0.1442282749675745,0.646311131456474
1660006103285740,-0.7457999542229343,-0.14703593499656664,0.6416723887998783
1660006103301736,-0.7464103150988022,-0.14703593499656664,0.6413061722743576
1660006103317733,-0.7454337376974136,-0.15167467765316234,0.648020141908904
1660006103333730,-0.7438467994201572,-0.15484855420767518,0.6516823071641111
1660006103349727,-0.74189364461738,-0.15326161593041876,0.6537575341420618
1660006103365724,-0.7486076142519265,-0.14691386282139307,0.6520485236896318
1660006103381721,-0.7541008621347371,-0.13983367666132596,0.6492408636606397
1660006103397718,-0.76069275959411,-0.1400778210116731,0.650583657587549
1660006103413715,-0.7586175326161593,-0.14752422369726093,0.6502174410620283
1660006103429712,-0.7571526665140764,-0.15191882200350948,0.6465552758068212
1660006103445709,-0.7548332951857786,-0.1543602655069809,0.6395971618219276
1660006103461706,-0.7533684290836957,-0.15387197680628661,0.6384985122453655
1660006103477703,-0.7544670786602579,-0.15289539940489805,0.640329594872969
1660006103493700,-0.754711223010605,-0.15374990463111304,0.6431372549019612
1660006103509704,-0.7570305943389029,-0.15252918287937733,0.641184100099184
1660006103525701,-0.7616693369954985,-0.14605935759517807,0.6438696879530026
1660006103541698,-0.7652094300755321,-0.14605935759517807,0.6442359044785233
1660006103557695,-0.7627679865720607,-0.14288548104066523,0.6492408636606397
1660006103573692,-0.7594720378423743,-0.14239719233997095,0.6443579766536969
1660006103589689,-0.7539787899595636,-0.1455710688944838,0.6443579766536969
1660006103605686,-0.7526359960326543,-0.14752422369726093,0.6441138323033497
1660006103621683,-0.7531242847333486,-0.14874494544899663,0.6438696879530026
1660006103637680,-0.7515373464560922,-0.14947737850003806,0.6458228427557797
1660006103653677,-0.7511711299305714,-0.15545891508354304,0.6466773479819947
1660006103669674,-0.7561760891126879,-0.15777828641184088,0.6458228427557797
1660006103685670,-0.7584954604409857,-0.15619134813458446,0.6494850080109869
1660006103701667,-0.754711223010605,-0.15326161593041876,0.648020141908904
1660006103717664,-0.7517814908064393,-0.1535057602807659,0.6459449149309533
1660006103733661,-0.7516594186312657,-0.14923323414969092,0.6413061722743576
