Timestamp (microseconds),Gyro X (°/s),Gyro Y (°/s),Gyro Z (°/s),gyro vel x (dps),gyro vel y (dps),gyro vel z (dps),gyro disp x (deg),gyro disp y (deg),gyro disp z (deg)
1658967318813263,0.8850232700083325,-0.8850232700083325,-0.3356984817273769,0.06019974419636686,-0.2064939324436869,-0.03241864979804275,0,0,0
1658967318829259,0.7019150072480898,-0.8239871824216607,-0.3967345693140487,-0.1393297707905182,-0.1385054491302198,-0.08991190378629953,-0.0006330402127532106,-0.002759995052591254,-0.0009786444286747382
1658967318845256,0.6408789196611906,-0.8239871824216607,-0.3967345693140487,-0.1673723328444556,-0.1519910754523113,-0.09920474388830555,-0.003086657041833002,-0.005083967249251503,-0.002491577610071578
1658967318861253,0.6408789196611906,-0.9460593575952316,-0.3356984817273769,-0.1750534000116527,-0.2644786369039867,-0.02863445265213672,-0.005826062904681868,-0.008415724948101888,-0.003514291182395116
1658967318877250,0.5188067444876197,-1.007095445181903,-0.213626306553806,-0.3472105255812121,-0.3337376187668932,0.08764539183562049,-0.01000417430942479,-0.01320145499346893,-0.003042203668927246
1658967318893247,0.3356984817273769,-0.9460593575952316,-0.1525902189669068,-0.4423891140804936,-0.2481909809875686,0.1553006797422454,-0.01632097142671843,-0.01785688379150462,-0.001098635096304319
1658967318909244,0.6408789196611906,-0.7629510948347615,-0.1525902189669068,-0.1891472885181529,-0.119181060321608,0.1320762332802394,-0.0213732626475076,-0.02079586012197803,0.001200380207875559
1658967318925241,1.129167620355474,-0.8239871824216607,-0.2746623941404778,0.2468260898023113,-0.1081984032412229,0.06881280625520736,-0.02091183223723434,-0.02261489583048068,0.002807492524159134
1658967318941238,1.373311970702616,-0.9460593575952316,-0.213626306553806,0.644418780031604,-0.2876129990042186,0.02867930496659387,-0.01378187327856301,-0.02578138704844421,0.003587429413933543
1658967318957235,1.739528496223329,-1.251239795529045,-0.3356984817273769,0.8310267787625952,-0.5733757345295614,0.03287614803006396,-0.001978308808209421,-0.03266929691671445,0.004079873037906806
1658967318973232,1.312275883115944,-1.312275883115944,-0.213626306553806,0.5321308462745529,-0.6300332456098465,0.04334869080433555,0.008926952192087763,-0.04229656875782972,0.004689671748582001
1658967318989229,0.7019150072480898,-1.007095445181903,-0.2746623941404778,-0.1446979990321872,-0.3131796518489379,0.03575094787181291,0.01202641497002669,-0.04984227193749999,0.005322468857991189
1658967319005226,0.09155413138023505,-0.7019150072480898,-0.2746623941404778,-0.6948401722995614,-0.05164671903813974,0.0589266884868852,0.005310109599372699,-0.05276088290459661,0.006079889948860774
1658967319021223,0.03051804379333589,-0.8239871824216607,-0.1525902189669068,-0.868832572682362,-0.1338278883440266,0.1058426911769545,-0.007199272360482688,-0.05424467976365394,0.007398044986171491
1658967319037220,0.03051804379333589,-0.9460593575952316,-0.213626306553806,-0.6975245467156368,-0.2428063856277461,0.1160955333584027,-0.01973012931566668,-0.05725775395542813,0.009173550782454349
1658967319053217,0.6408789196611906,-0.8239871824216607,-0.213626306553806,-0.2653652788705723,-0.1904693040356397,0.09799192879791527,-0.02743324792035635,-0.06072395947273521,0.01088625047970489
1658967319069213,0.9460593575952316,-0.8850232700083325,-0.213626306553806,0.1530785285041309,-0.1718997794451736,0.05565630423224167,-0.02833154192328788,-0.06362291214058172,0.01211543634394615
1658967319085210,0.9460593575952316,-0.8850232700083325,-0.3356984817273769,0.1546583024122125,-0.2140601807201912,-0.003153112430877899,-0.02586964727595713,-0.06671059182190464,0.01253546187835706
1658967319101207,0.5798428320745188,-0.8850232700083325,-0.3356984817273769,-0.3247810920809203,-0.2168855094859094,-0.03217033026837941,-0.0272306295933068,-0.07015815734355345,0.012252874336763
1658967319117204,0.03051804379333589,-0.9460593575952316,-0.3356984817273769,-0.71554348869903,-0.2548486859720901,-0.06531780532111224,-0.0355532262395464,-0.07393203090721745,0.01147296925204707
1658967319133209,0.4577706569009479,-1.068131532768803,-0.4577706569009479,-0.3947895414184392,-0.3960408631346246,-0.1111951967616445,-0.04443589048048616,-0.07913914730007117,0.01006086523538501
1658967319149206,1.373311970702616,-1.251239795529045,-0.3356984817273769,0.5132623042337546,-0.5684603748182868,-0.06056934802673253,-0.04348810837796363,-0.08685515720369447,0.008686748877077996
1658967319165203,2.105745021744042,-1.312275883115944,-0.213626306553806,1.348766719410426,-0.6401772357739323,0.08889016871450756,-0.02859187618881018,-0.09652425808843222,0.008913315442580196
1658967319181200,2.410925459678083,-1.190203707942374,-0.1525902189669068,1.535388514026844,-0.5050426666982604,0.1726851001313729,-0.005518634321312027,-0.1056860173082098,0.01100591759334724
1658967319197197,1.739528496223329,-0.9460593575952316,-0.213626306553806,0.9195469768489322,-0.2640836090223099,0.0657680254270612,0.01412084960569418,-0.1118390275139743,0.01291354259781471
1658967319213194,0.8239871824216607,-0.8239871824216607,-0.4577706569009479,0.0341826841497489,-0.1621053957608601,-0.1502436981101865,0.02175068689368363,-0.1152485395522397,0.01223773721634971
1658967319229190,0.5188067444876197,-0.8850232700083325,-0.5798428320745188,-0.3519238995857336,-0.1842292484814952,-0.256123259263498,0.01920875717019575,-0.1180192167061785,0.008986801557360233
1658967319245187,0.5798428320745188,-0.7629510948347615,-0.4577706569009479,-0.213193725690345,-0.1012787186869283,-0.1873806656011154,0.01468781616798712,-0.1203032804435259,0.005438770158443326
1658967319261184,0.6408789196611906,-0.6408789196611906,-0.3967345693140487,-0.1821655019484094,0.04926673712530923,-0.06958950349985835,0.01152494234687709,-0.1207193762960189,0.003383008805635536
