Timestamp (microseconds),Accel X (g),Accel Y (g),Accel Z (g),vel x (m/s),vel y (m/s),vel z (m/s),disp x (m),disp y (m),disp z (m),vel x (m/s).1,vel y (m/s).1,vel z (m/s).1,disp x (m).1,disp y (m).1,disp z (m).1,stamp velocity (m/s)
1658967312323455,0.0339971007858395,-0.385320820935378,0.9408712901503016,0.0,0.0,0.0,0.0066722906816144,-0.0035748068239746,-0.6681243686281026,0.0,0.0,0.0,0.0066723122882474,-0.0035748221344601,-0.668124374126023,
1658967312339458,0.0330205233844509,-0.3916685740444037,0.9397726405737394,-7.461350616068967e-05,-2.802006727884727e-05,-8.408331819476303e-05,0.0063194044364811,-0.0032552129802942,-0.667833569700663,-7.46160738636321e-05,-2.80157026428393e-05,-8.409160083593543e-05,0.0063194249040366,-0.0032552273798051,-0.6678335746305843,0.03486765957263606
1658967312355461,0.034119172961013,-0.3884946974898909,0.9370870527199208,2.476321611669794e-05,-0.0001594893410867,-0.0001808178263083,0.0059647880743749,-0.0029326012772787,-0.6675426088816769,2.475807454825019e-05,-0.0001594805281833,-0.0001808344898848,0.0059648074114939,-0.0029326147799629,-0.6675426132563502,0.03504958950037295
1658967312371463,0.0337529564354923,-0.3862973983367666,0.935622186617838,0.0002731369971519,-0.0003745377315525,-0.0002797954352256,0.0056073049769936,-0.00260189178927,-0.6672490092088943,0.0002731292757442,-0.0003745243868894,-0.0002798205776054,0.0056073231926287,-0.0026019044092514,-0.6672490130409525,0.03554067312548278
1658967312387466,0.0344853894865337,-0.3832455939574273,0.9357442587930116,0.0006333939972816,-0.0006423291255564,-0.0003685662826026,0.0052460793179133,-0.0022719113240598,-0.6669507924508786,0.0006333836902508,-0.0006423111657874,-0.0003686000012189,0.0052460964213227,-0.0022719230754372,-0.6669507957528378,0.03581115393192991
1658967312403469,0.034119172961013,-0.3843442435339894,0.9374532692454416,0.0010622477089231,-0.0009256553043415,-0.0004358374300019,0.0048806124982515,-0.001943983774032,-0.6666466243935876,0.0010622348106763,-0.0009256326462731,-0.0004358798218442,0.0048806284989922,-0.0019439946708772,-0.6666466271778467,0.03609994164518524
1658967312419471,0.0357061112382695,-0.3821469443808652,0.936476691844053,0.0015169178832548,-0.0011911104987496,-0.000474141194445,0.0045108207731774,-0.0016201780718374,-0.6663358603220022,0.0015169023883913,-0.0011910830593481,-0.0004741923560504,0.0045108356810988,-0.0016201881281943,-0.6663358626008441,0.0363452606573043
1658967312435474,0.0360723277637902,-0.385320820935378,0.9387960631723508,0.001961112241427,-0.0014160266982774,-0.0004847099075214,0.004136984555885,-0.0013022868019507,-0.6660184887945588,0.0019610941447392,-0.0014159943946751,-0.0004847699349664,0.0041369983811224,-0.0013022960318339,-0.6660184905801498,0.03652551886510156
1658967312451477,0.0361943999389637,-0.3831235217822537,0.9378194857709624,0.002369054883714,-0.0015911774499156,-0.0004798441851785,0.0037596599531257,-0.0009826558089789,-0.6656949931573816,0.0023690341801886,-0.0015911401994182,-0.0004799131740695,0.0037596727060935,-0.0009826642263721,-0.665694994461772,0.03693254275049169
1658967312467479,0.0353398947127487,-0.3822690165560387,0.938185702296483,0.0027269173735619,-0.0017214997193247,-0.0004786097724987,0.0033795588584112,-0.0006628913216343,-0.6653661757395677,0.0027268940583809,-0.0017214574394176,-0.0004786878179641,0.003379570549796,-0.0006628989404888,-0.6653661765746925,0.03723065058627041
1658967312483482,0.0344853894865337,-0.3837338826581216,0.9392843518730452,0.0030317663134514,-0.0018206091823511,-0.0005003716516633,0.0029974189844188,-0.0003437497531999,-0.6650329732478559,0.003031740381993,-0.0018205617907067,-0.0005004588483447,0.0029974296251727,-0.0003437565874331,-0.665032973625534,0.03744298397233355
1658967312499485,0.0335088120851452,-0.3841000991836423,0.9401388570992602,0.0032887871134253,-0.0019009723233479,-0.0005588051551906,0.0026139301693,-2.174398535006506e-05,-0.6646963035414518,0.0032887585612651,-0.0019009197378319,-0.0005589015972337,0.002613939770634,-2.175004884353185e-05,-0.6646963034733867,0.037712827158218776
1658967312515487,0.0333867399099716,-0.3839780270084687,0.938185702296483,0.0035078903362079,-0.0019699135857091,-0.0006568752687674,0.0022297123930816,0.0002997270431557,-0.66435696616083,0.0035078591591198,-0.0019698557243876,-0.0006569810498141,0.0022297209664584,0.0002997217365577,-0.6643569656586097,0.03781724038561116
1658967312531490,0.0343633173113602,-0.3820248722056916,0.9370870527199208,0.0037007912639326,-0.0020343295683315,-0.0007894324831185,0.0018452790881063,0.0006184532799044,-0.6640155880649147,0.0037007574578899,-0.0020342663494778,-0.0007895476962979,0.0018452866452334,0.000618448716397,-0.6640155871400117,0.03780678594930091
1658967312547493,0.0343633173113602,-0.3847104600595102,0.9365987640192266,0.0038792678899121,-0.0021049277886034,-0.0009513409892831,0.0014609813044742,0.0009371716197823,-0.6636726072233858,0.0038792314510879,-0.0021048591307047,-0.0009514657272031,0.0014609878572973,0.0009371677856013,-0.6636726058871574,0.037857773740121094
1658967312563495,0.0338750286106659,-0.3848325322346837,0.9394064240482188,0.0040546304917699,-0.0021916018939945,-0.0011372750269014,0.0010769862299435,0.0012546303166727,-0.6633282788285788,0.0040545914165388,-0.0021915277157588,-0.0011374093816402,0.001076991790639,0.0012546271980967,-0.6633282770922663,0.037852214937131
