Frame #,Arm Pink X,Arm Pink Y,Leg Pink X,Leg Pink Y,Shoulder Orange X,Shoulder Orange Y,Back Orange X,Back Orange Y,Neck Green X,Neck Green Y,Timestamp (microseconds),angles,Seconds,Arm Pink X meters,Leg Pink X meters,Shoulder Orange X meters,Back Orange X meters,Neck Green X meters,Arm Pink Y meters,Leg Pink Y meters,Shoulder Orange Y meters,Back Orange Y meters,Neck Green Y meters,angular velocity
20.0,353.5,1231.5,448.5,1691.780273,400.777771,1068.341919,499.2255859,1239.138062,521.0,1016.0,1660879793316666.5,3.707468485106079,0.3166665,0.4321557369642973,0.5482937709433872,0.4899530777522302,0.6103060848261602,0.6369254284537451,-1.5055156720552536,-2.0682108929560825,-1.306054000948505,-1.514853245782521,-1.2420657107658446,12.190108674207053
21.0,351.7843018,1231.627441,447.4782715,1692.108643,400.2113953,1068.788574,498.5,1239.5,520.2113647,1016.788635,1660879793333333.2,3.8801153329902207,0.33333325,0.430058286271145,0.5470447021091723,0.4892606802754773,0.6094190519850133,0.6359613173667082,-1.5056714693940785,-2.068612327126796,-1.3066000391965782,-1.515295717021914,-1.24302982148613,10.35875907925311
22.0,351.2156982,1231.627441,446.5,1691.780273,399.375,1068.53125,497.5,1239.5,518.8641968,1017.308655,1660879793350000.0,4.206421600130888,0.35,0.4293631651741195,0.5458487597017221,0.4882381823199894,0.6081965463641809,0.634314397036753,-1.5056714693940785,-2.0682108929560825,-1.306285459160203,-1.515295717021914,-1.243665548859075,19.5782781370494
23.0,349.5,1232.5,446.0940247,1692.170898,397.5,1069.5,495.8619385,1239.774414,517.8581543,1017.390076,1660879793366666.5,4.447282878209444,0.3666665,0.4272657144809672,0.5453524526155529,0.4859459842809284,0.6061940069731615,0.6330845044257067,-1.5067381776760862,-2.0686884342142204,-1.3074697614803847,-1.515631189679349,-1.2437650864892291,14.451821202925387
24.0,348.5,1233.0,444.6231995,1692.0,396.5,1069.5,494.5,1240.259766,517.8581543,1017.390076,1660879793383333.5,4.43015545455749,0.3833335,0.4260432088601347,0.5435543605412908,0.4847234786600959,0.6045290295016833,0.6330845044257067,-1.5073494304865025,-2.068479510448632,-1.3074697614803847,-1.5162245352274313,-1.2437650864892291,-1.0276248666198997
25.0,348.0,1233.155518,444.1136475,1692.348511,395.1466675,1069.853394,494.0,1240.5,517.8581543,1017.390076,1660879793400000.0,4.422652739167409,0.4,0.4254319560497184,0.5429314303571844,0.4830690220719905,0.603917776691267,0.6330845044257067,-1.5075395521156432,-2.068905567105053,-1.3079017876317531,-1.5165182226427465,-1.2437650864892291,-0.45016742507911434
26.0,347.0,1233.5,443.5,1692.5,394.8581543,1069.609985,493.0,1240.5,517.8581543,1017.390076,1660879793416666.8,4.416650024048866,0.41666675,0.4242094504288859,0.5421812428392245,0.4827163130633062,0.6026952710704345,0.6330845044257067,-1.5079606832969188,-2.069090763259048,-1.307604218761092,-1.5165182226427465,-1.2437650864892291,-0.3601611063070828
27.0,345.5,1233.0,442.8364868,1692.289307,394.1358032,1069.308594,492.0270386,1240.418945,514.5,1017.5,1660879793433333.5,5.262052891969699,0.4333335,0.4223756919976371,0.541370094222728,0.4818332347833416,0.6015058202900815,0.6289791419183337,-1.5073494304865025,-2.068833189882277,-1.3072357665695238,-1.5164191324496497,-1.2438994691970937,50.723918455657675
28.0,345.0,1233.333374,442.0,1692.623169,392.8641968,1069.691406,491.5,1240.5,513.5,1017.5,1660879793450000.0,5.510765411120511,0.45,0.4217644391872209,0.5403474844079758,0.480278688811855,0.6008615126391857,0.6277566362975012,-1.507756982075342,-2.0692413380538595,-1.3077037563912457,-1.5165182226427465,-1.2438994691970937,14.922900378052498
29.0,343.5,1233.0,441.2380981,1693.323853,392.3768005,1069.0,491.1223755,1240.56543,512.9000244,1017.5,1660879793466666.8,5.65899367322059,0.46666675,0.4199306807559721,0.5394160550527027,0.479682844095532,0.6003998645653716,0.6270231627541388,-1.5073494304865025,-2.070097928182287,-1.3068585086699684,-1.5165982111855176,-1.2438994691970937,8.893651257748447
30.0,342.7126465,1232.712646,439.8444519,1694.0,391.6936951,1069.099121,490.5,1240.740234,511.8581543,1017.609924,1660879793483333.2,5.912130817736648,0.48333325,0.4189681366766399,0.5377123147397509,0.478847743904411,0.5996390070183532,0.6257494707007115,-1.5069981386063338,-2.070924521690296,-1.306979684649611,-1.5168119100580617,-1.244033851904958,15.188380554769022
31.0,341.1372681,1233.0,439.0,1694.5,390.6349182,1069.230103,489.5,1241.5,511.5,1017.5,1660879793500000.0,5.978347306516133,0.5,0.4170422277277018,0.5366799675454782,0.4775533831929534,0.5984165013975207,0.6253116250558362,-1.5073494304865025,-2.0715357745007124,-1.307139810880839,-1.5177407282635789,-1.2438994691970937,3.972969461921798
32.0,340.5,1233.5,439.8364868,1694.710693,390.0,1069.5,489.4130554,1241.681152,511.5,1017.5,1660879793516666.8,5.97303797661282,0.51666675,0.4162631638934745,0.5377025773602304,0.4767771921246845,0.5983102111353197,0.6253116250558362,-1.5079606832969188,-2.0717933478774824,-1.3074697614803847,-1.517962187601804,-1.2438994691970937,-0.31855820140778107
33.0,339.5,1233.5,439.5,1695.5,389.0,1069.5,488.6763306,1241.772949,511.5,1017.5,1660879793533333.2,5.964587719067169,0.53333325,0.415040658272642,0.5372912203558944,0.4755546865038519,0.5974095609263128,0.6253116250558362,-1.5079606832969188,-2.072758280121545,-1.3074697614803847,-1.5180744099502794,-1.2438994691970937,-0.5070205229442544
34.0,339.1358032,1232.308594,439.2592468,1695.407349,389.2873535,1069.287354,488.8153076,1241.396362,511.5,1017.5,1660879793550000.0,5.9752733282583455,0.55,0.4145954256375528,0.5369968982156611,0.4759059777727678,0.5975794610899793,0.6253116250558362,-1.5065041827652252,-2.0726450137532693,-1.3072098005501374,-1.517614030226047,-1.2438994691970937,0.6411333458038421
35.0,339.0,1232.0,439.2592468,1695.407349,389.1466675,1067.853394,489.4130554,1241.318848,509.1466675,1017.146667,1660879793566666.5,6.58734418008525,0.5666665,0.4144294054622257,0.5369968982156611,0.4757339883469954,0.5983102111353197,0.6224346628468983,-1.50612692486567,-2.0726450137532693,-1.3054567763900882,-1.5175192689253538,-1.243467517618568,36.72461835579799
36.0,337.6666565,1232.0,439.2592468,1695.407349,389.0,1067.844482,489.4130554,1241.318848,509.5,1017.244446,1660879793583333.2,6.495520908988994,0.58333325,0.4127993855389752,0.5369968982156611,0.4755546865038519,0.5983102111353197,0.6228666138141712,-1.50612692486567,-2.0726450137532693,-1.3054458814199954,-1.5175192689253538,-1.2435870529956674,-5.50936871893171
37.0,337.6666565,1232.0,439.2592468,1695.407349,389.0,1067.844482,489.5,1241.333374,509.5,1017.244446,1660879793600000.0,6.495850330969801,0.6,0.4127993855389752,0.5369968982156611,0.4755546865038519,0.5984165013975207,0.6228666138141712,-1.50612692486567,-2.0726450137532693,-1.3054458814199954,-1.517537027042002,-1.2435870529956674,0.019765220022292557
38.0,337.5,1233.0,438.5,1696.0,389.0,1067.844482,489.5,1241.333374,510.0,1017.192993,1660879793616666.5,6.3702375088157694,0.6166665,0.4125956470309769,0.5360687147350619,0.4755546865038519,0.5984165013975207,0.6234778666245874,-1.5073494304865025,-2.073369532931961,-1.3054458814199954,-1.517537027042002,-1.2435241514139586,-7.536844697688846
39.0,337.5,1233.0,438.5,1696.0,389.0,1067.844482,489.8156738,1241.184326,509.1466675,1017.146667,1660879793633333.5,6.59448902287625,0.6333335,0.4125956470309769,0.5360687147350619,0.4755546865038519,0.5988024143923703,0.6224346628468983,-1.5073494304865025,-2.073369532931961,-1.3054458814199954,-1.5173548150242284,-1.243467517618568,13.454821747193876
40.0,337.5,1233.0,438.5319214,1696.248169,388.6396484,1068.099121,490.402771,1241.351807,509.1466675,1017.146667,1660879793650000.0,6.594600200190802,0.65,0.4125956470309769,0.5361077388259867,0.4751141546473759,0.5995201440193452,0.6224346628468983,-1.5073494304865025,-2.0736729209293774,-1.3057571790287783,-1.517559561488111,-1.243467517618568,0.006670705580223224
41.0,337.5,1233.5,438.5319214,1696.248169,389.1466675,1067.853394,491.3174744,1241.317505,509.5,1017.244446,1660879793666666.8,6.51118323984235,0.66666675,0.4125956470309769,0.5361077388259867,0.4757339883469954,0.6006383740672399,0.6228666138141712,-1.5079606832969188,-2.0736729209293774,-1.3054567763900882,-1.517517627100305,-1.2435870529956674,-5.004992595944156
42.0,338.0,1233.5,438.6515198,1696.348511,389.8198242,1067.77478,491.3174744,1241.317505,510.4318237,1017.234863,1660879793683333.5,6.27476150127454,0.6833335,0.4132068998413932,0.5362539485422293,0.4765569261964465,0.6006383740672399,0.624005773525046,-1.5079606832969188,-2.073795589588383,-1.305360670333212,-1.517517627100305,-1.2435753377243028,-14.185233387901635
43.0,338.0,1233.5,438.6515198,1696.348511,390.3262329,1067.716309,491.3102417,1241.155151,510.5,1018.0,1660879793700000.0,6.245035660238016,0.7,0.4132068998413932,0.5362539485422293,0.4771760136786349,0.6006295320508361,0.6240891194350037,-1.5079606832969188,-2.073795589588383,-1.3052891892070562,-1.5173191484227404,-1.2445107220075098,-1.7835682978744265
44.0,339.0,1233.5,438.8364868,1696.710693,390.5,1068.0,491.6897583,1241.155151,510.0,1018.0,1660879793716666.8,6.375801168759957,0.71666675,0.4144294054622257,0.5364800717393978,0.4773884449351007,0.6010934932275354,0.6234778666245874,-1.5079606832969188,-2.074238359119148,-1.305636003049136,-1.5173191484227404,-1.2445107220075098,7.845891281860036
45.0,339.0,1233.5,438.8364868,1696.710693,390.5,1068.0,492.5357056,1241.083374,511.2533264,1017.440002,1660879793733333.2,6.077176641282585,0.73333325,0.4144294054622257,0.5364800717393978,0.4773884449351007,0.6021276685567134,0.6250100651933251,-1.5079606832969188,-2.074238359119148,-1.305636003049136,-1.517231400636794,-1.243826121304855,-17.917650825150556
46.0,339.0,1233.5,438.8364868,1696.710693,390.7886047,1068.211426,493.3174744,1241.317505,510.5,1018.0,1660879793750000.0,6.257610726858141,0.75,0.4144294054622257,0.5364800717393978,0.4777412658030494,0.6030833853089049,0.6240891194350037,-1.5079606832969188,-2.074238359119148,-1.305894472522526,-1.517517627100305,-1.2445107220075098,10.825991004578393
47.0,339.0,1233.5,438.8364868,1696.710693,392.0,1067.5,493.5,1241.0,511.8533325,1017.146667,1660879793766666.8,5.93995216135948,0.76666675,0.4144294054622257,0.5364800717393978,0.4792222033663495,0.6033065238808507,0.625743576023109,-1.5079606832969188,-2.074238359119148,-1.3050247502387198,-1.5171294754531626,-1.243467517618568,-19.05941863282655
48.0,339.0,1233.5,438.8364868,1696.710693,392.5,1067.5,494.1022644,1240.897705,512.8533325,1017.146667,1660879793783333.2,5.6923616259069085,0.78333325,0.4144294054622257,0.5364800717393978,0.4798334561767658,0.6040427954950781,0.6269660816439415,-1.5079606832969188,-2.074238359119148,-1.3050247502387198,-1.5170044192406795,-1.243467517618568,-14.855580682961113
49.0,341.0,1232.0,440.0,1697.5,392.5,1067.5,494.9156189,1240.603394,512.944458,1017.287048,1660879793800000.0,5.678862981191993,0.8,0.4168744167038908,0.5379024731663107,0.4798334561767658,0.6050371259430576,0.6270774830798928,-1.50612692486567,-2.07520329136321,-1.3050247502387198,-1.5166446223889067,-1.243639134180126,-0.8099146333217582
50.0,341.5,1231.5,440.6349182,1697.769897,393.5606079,1066.792969,495.8084412,1240.662842,512.944458,1017.287048,1660879793816666.5,5.683277933837056,0.8166665,0.417485669514307,0.5386786642345796,0.4811300552960151,0.6061286062232122,0.6270774830798928,-1.5055156720552536,-2.075533241962756,-1.304160400867117,-1.516717297903054,-1.243639134180126,0.26489980770185684
51.0,341.5,1231.5,440.8765564,1697.413574,394.5689697,1066.798828,496.0,1240.5,514.5,1017.0,1660879793833333.2,5.297796018241104,0.83333325,0.417485669514307,0.5389740682922874,0.482362783264348,0.6063627879329321,0.6289791419183337,-1.5055156720552536,-2.075097635092424,-1.3041675635275494,-1.5165182226427465,-1.2432882163866772,-23.128799291760593
52.0,341.5,1231.5,441.5925903,1697.740723,394.8364868,1066.710693,497.5,1240.5,517.0,1017.333313,1660879793850000.0,4.662305738909362,0.85,0.417485669514307,0.539849423759744,0.4826898244227667,0.6081965463641809,0.6320354059704151,-1.5055156720552536,-2.075497576583773,-1.3040598179946572,-1.5165182226427465,-1.2436956934026735,-38.12922611377404
53.0,343.5,1231.0,442.2238159,1697.585693,395.6455078,1066.513184,498.0,1240.5,516.9000244,1017.5,1660879793866666.5,4.686903161212334,0.8666665,0.4199306807559721,0.5406211006037575,0.4836788571426383,0.6088077991745972,0.631913185237469,-1.5049044192448375,-2.075308051537376,-1.303818362131992,-1.5165182226427465,-1.2438994691970937,1.475860096779293
54.0,343.5,1231.0,442.2238159,1697.585693,396.2787781,1066.278809,499.1702881,1240.021729,517.2312622,1017.17688,1660879793883333.5,4.625044577134552,0.8833335,0.4199306807559721,0.5406211006037575,0.4844530336438946,0.6102384829548405,0.6323181253098011,-1.5049044192448375,-2.075308051537376,-1.3035318373771094,-1.5159335336569653,-1.24350445318089,-3.711440815850639
55.0,345.0,1229.5,442.5,1698.189819,397.8907166,1066.415283,499.8776245,1240.43457,518.5,1017.5,1660879793900000.0,4.28984374431373,0.9,0.4217644391872209,0.540958737218392,0.486423637520581,0.61110320567966,0.6338691644016639,-1.5030706608135886,-2.076046598968067,-1.3036986776092072,-1.5164382340999751,-1.2438994691970937,-20.11225109176018
56.0,345.0,1229.5,442.5,1698.189819,398.5101929,1066.136108,501.3174744,1239.682495,519.6338501,1017.22406,1660879793916666.8,4.0262365139545695,0.91666675,0.4217644391872209,0.540958737218392,0.4871809507793035,0.6128634302755651,0.6352553025220954,-1.5030706608135886,-2.076046598968067,-1.303357384602511,-1.5155188181851875,-1.243562130996081,-15.81635473977598
57.0,345.0,1229.5,442.5,1698.189819,398.5101929,1066.136108,501.3174744,1239.682495,520.5,1017.0,1660879793933333.5,3.8096616359864064,0.9333335,0.4217644391872209,0.540958737218392,0.4871809507793035,0.6128634302755651,0.6363141756433289,-1.5030706608135886,-2.076046598968067,-1.303357384602511,-1.5155188181851875,-1.2432882163866772,-12.994427705951207
58.0,345.0,1229.5,442.5,1698.189819,401.2564087,1065.942261,503.6825256,1239.682495,522.1635132,1016.710693,1660879793950000.0,3.3991621061348107,0.95,0.4217644391872209,0.540958737218392,0.4905382150308226,0.6157547186611219,0.638347829880658,-1.5030706608135886,-2.076046598968067,-1.3031204055554295,-1.5155188181851875,-1.242934536953031,-24.630218093276795
59.0,349.1904907,1229.0,443.1898193,1698.5,402.8999939,1065.5,505.3174744,1239.317505,522.8364868,1016.710693,1660879793966666.8,3.237001206155712,0.96666675,0.4268873376220173,0.5418020451900007,0.4925475071761397,0.6177534527588951,0.6391705438893299,-1.5024594080031723,-2.0764257969840427,-1.3025797389970546,-1.51507261585864,-1.242934536953031,-9.729605350719142
60.0,351.0,1228.5,443.2238159,1698.585693,404.5,1065.0,506.5,1239.5,524.0,1016.5,1660879793983333.2,2.9440590621276344,0.98333325,0.429099472912216,0.5418436062245899,0.4945035236267561,0.6191990969516735,0.6405929453162428,-1.501848155192756,-2.0765305571582084,-1.3019684861866383,-1.515295717021914,-1.242676963576261,-17.57670440872871
61.0,352.24823,1228.248169,443.2238159,1698.585693,405.6396484,1065.360352,507.7744141,1239.138062,524.0,1016.5,1660879794000000.0,2.951214119450948,1.0,0.4306254411033078,0.5418436062245899,0.4958967502015289,0.6207570753521918,0.6405929453162428,-1.501540290379756,-2.0765305571582084,-1.3024090185321164,-1.514853245782521,-1.242676963576261,0.4293012928923572
62.0,353.5,1228.0,443.2597961,1698.5,406.8999939,1065.5,509.0,1238.5,524.0,1016.5,1660879794016666.8,2.961778951107722,1.01666675,0.4321557369642973,0.5418875922213287,0.4974375296594699,0.6222553610037549,0.6405929453162428,-1.5012369023823398,-2.0764257969840427,-1.3025797389970546,-1.5140732114010813,-1.242676963576261,0.6338867299727998
63.0,355.5,1227.5,444.5,1698.189819,408.777771,1065.341919,510.5,1238.5,524.0,1016.5,1660879794033333.2,2.9642219584885665,1.03333325,0.4346007482059624,0.543403748460057,0.4997331227188904,0.6240891194350037,0.6405929453162428,-1.5006256495719237,-2.076046598968067,-1.3023864840860078,-1.5140732114010813,-1.242676963576261,0.14658190866974666
64.0,357.5,1227.5,444.5,1698.189819,410.2113953,1064.788574,512.0,1238.5,524.0,1016.5,1660879794050000.0,2.966401234076834,1.05,0.4370457594476274,0.543403748460057,0.5014857364838026,0.6259228778662524,0.6405929453162428,-1.5006256495719237,-2.076046598968067,-1.3017100167132485,-1.5140732114010813,-1.242676963576261,0.13075588151665435
65.0,357.5,1227.5,444.5,1698.189819,412.3484802,1064.651489,513.269104,1238.353394,524.0,1016.5,1660879794066666.5,2.969988114898886,1.0666665,0.4370457594476274,0.543403748460057,0.5040983347862489,0.6274743646396734,0.6405929453162428,-1.5006256495719237,-2.076046598968067,-1.3015424295302165,-1.5138939847420336,-1.242676963576261,0.21521500147311226
66.0,361.3086548,1226.864258,445.8156738,1697.815674,413.2564087,1064.609009,514.5,1238.259766,524.0,1016.5,1660879794083333.2,2.9726457756329143,1.08333325,0.4417018613484382,0.5450121670757392,0.505208282480813,0.6289791419183337,0.6405929453162428,-1.4998484514035244,-2.075589204602561,-1.3014904974914434,-1.513779523985766,-1.242676963576261,0.15945884674747737
67.0,362.829071,1226.906006,446.5,1698.0,414.5,1064.5,515.5,1237.5,524.0,1016.5,1660879794100000.0,2.9838456425278075,1.1,0.443560578698943,0.5458487597017221,0.5067285798350813,0.6302016475391663,0.6405929453162428,-1.499899488568183,-2.0758145441736264,-1.3013572333762222,-1.512850705780249,-1.242676963576261,0.6719886537503139
68.0,364.3603516,1226.639648,446.6666565,1697.666626,415.7160645,1064.5,515.7744141,1237.861938,534.9523926,1015.404785,1660879794116666.5,0.1800443927769193,1.1166665,0.4454325778395148,0.5460524982097203,0.5082152255216262,0.6305371203188519,0.6539823068313073,-1.4995738644160292,-2.075406992584787,-1.3013572333762222,-1.5132931770196418,-1.2413380570827408,-168.22975728262696
69.0,364.3603516,1226.639648,446.6666565,1697.666626,416.6515198,1064.348511,516.8874512,1238.31604,535.7683716,1015.604492,1660879794133333.5,-0.0351254297156542,1.1333335,0.4454325778395148,0.5460524982097203,0.5093588248839138,0.6318978144297971,0.6549798457452887,-1.4995738644160292,-2.075406992584787,-1.3011720372222275,-1.5138483192670729,-1.2415822000127603,-12.909931150931401
70.0,367.3418884,1226.222168,447.5,1698.0,417.2789001,1064.136108,517.5,1238.004028,536.9523926,1015.404785,1660879794150000.0,-0.3346397181219675,1.15,0.4490775233362339,0.5470712653225547,0.5101258008270634,0.6326466587808314,0.6564273180729724,-1.499063492769444,-2.0758145441736264,-1.300912373360846,-1.513466882843306,-1.2413380570827408,-17.971037014749037
71.0,367.5,1226.5,448.5,1697.5,418.6231995,1064.0,517.5,1237.5,536.9523926,1015.404785,1660879794166666.8,-0.3353045265088362,1.16666675,0.4492708156559526,0.5482937709433872,0.5117692143996452,0.6326466587808314,0.6564273180729724,-1.499403143951091,-2.07520329136321,-1.300745980565806,-1.512850705780249,-1.2413380570827408,-0.039888303770600625
72.0,367.5,1226.5,448.5,1697.5,419.1360474,1063.278931,517.7462158,1237.287842,538.9000244,1015.5,1660879794183333.5,-0.8372732819983841,1.1833335,0.4492708156559526,0.5482937709433872,0.5123961738400273,0.6329476589802691,0.6588083088957845,-1.499403143951091,-2.07520329136321,-1.299864469660298,-1.512591341432744,-1.2414544579554283,-30.117974739499267
73.0,369.5,1225.5,448.6871643,1697.030762,419.1699219,1063.169922,518.5,1237.0,539.1418457,1015.609924,1660879794200000.0,-0.9049003938655248,1.2,0.4517158268976177,0.5485225803521564,0.5124375856066803,0.6338691644016639,0.6591039367942715,-1.4981806383302585,-2.074629645270702,-1.2997312055450765,-1.5122394529698326,-1.241588840663293,-4.057667288701347
74.0,369.5,1225.5,448.8364868,1696.710693,420.1547546,1062.482178,518.5,1236.740234,539.5,1015.5,1660879794216666.8,-0.9952159089157694,1.21666675,0.4517158268976177,0.5487051279477231,0.5136415491180099,0.6338691644016639,0.6595417824391469,-1.4981806383302585,-2.074238359119148,-1.2988904346393826,-1.5119218875747316,-1.2414544579554283,-5.418903808495649
