Frame #,Head Pink X,Head Pink Y,Hand Pink X,Hand Pink Y,Elbow Orange X,Elbow Orange Y,Shoulder Green X,Shoulder Green Y,Timestamp (microseconds),angles,Seconds,Head Pink X meters,Hand Pink X meters,Elbow Orange X meters,Shoulder Green X meters,Head Pink Y meters,Hand Pink Y meters,Elbow Orange Y meters,Shoulder Green Y meters
11.0,249.6296234,986.7699585,966.7840576,1102.849731,682.0432739,1089.623413,430.7246399,1027.128418,1660086618651666.8,0.4491503299697811,0.16666675,0.26720185911818306,1.0348391109920674,0.7300545035599014,0.4610447389285687,-1.0562318840287621,-1.1804828867565726,-1.1663255254997102,-1.0994313058869047
12.0,249.6805573,986.8412476,966.8192139,1102.991943,682.0373535,1089.283447,430.5903625,1027.194824,1660086618668333.2,0.4634420500765682,0.18333325,0.26725637841996613,1.0348767420576106,0.7300481664038172,0.46090100930854655,-1.0563081913988386,-1.1806351095187246,-1.165961628194576,-1.0995023864197955
13.0,250.156189,986.7581177,966.8291626,1103.759399,682.2270508,1089.521729,430.5903625,1027.194824,1660086618685000.0,0.5436732455543584,0.2,0.26776549137204514,1.0348873910787468,0.7302512171096562,0.46090100930854655,-1.0562192097165937,-1.1814565892261342,-1.16621668363442,-1.0995023864197955
14.0,249.8246765,987.0130005,966.8037109,1104.24353,681.8951416,1089.650513,430.7246399,1027.128418,1660086618701666.5,0.5948608369315247,0.2166665,0.2674106426360881,1.0348601477513522,0.7298959437487045,0.4610447389285687,-1.0564920345403852,-1.1819747997714005,-1.1663545331562677,-1.0994313058869047
15.0,250.2836151,986.6832275,966.9672852,1104.809814,682.0045166,1090.093018,431.0270386,1027.060791,1660086618718333.2,0.6519874586174199,0.23333325,0.26790188740692444,1.0350352365748203,0.7300130180083336,0.46136842445008014,-1.0561390477534534,-1.1825809463317647,-1.1668281875129047,-1.099358918403879
16.0,249.8747711,986.6942749,966.6509399,1105.849609,681.4375,1090.322876,430.5649414,1026.987061,1660086618735000.0,0.7650328421880249,0.25,0.2674642635568325,1.034696622707075,0.7294060872778886,0.46087379873518464,-1.0561508728156321,-1.183693935861283,-1.1670742259601716,-1.0992799983109651
17.0,249.8747711,986.6942749,966.4668579,1106.57666,681.6057739,1090.237671,430.4297791,1027.060791,1660086618751666.5,0.8437656004523815,0.2666665,0.2674642635568325,1.0344995825803456,0.7295862065213848,0.46072912192419246,-1.0561508728156321,-1.1844721663301983,-1.1669830231049334,-1.099358918403879
18.0,249.6236572,986.6688232,966.8409424,1107.739624,681.595459,1090.310547,430.4297791,1027.060791,1660086618768333.2,0.9594764286600296,0.28333325,0.2671954729380889,1.0349000000969282,0.7295751655222475,0.46072912192419246,-1.0561236294882375,-1.1857169951235726,-1.167061029082028,-1.099358918403879
19.0,249.6236572,986.6688232,966.4147949,1108.978271,681.9113159,1090.346802,430.447998,1027.118896,1660086618784999.8,1.0956768538298738,0.29999975,0.2671954729380889,1.0344438546975654,0.7299132566099389,0.4607486233114268,-1.0561236294882375,-1.1870428344878408,-1.167099836188614,-1.09942111360256
20.0,249.6236572,986.6688232,966.4209595,1109.384644,681.8968506,1090.283081,430.5,1027.0,1660086618801666.5,1.1380590563662063,0.3166665,0.2671954729380889,1.0344504532436765,0.7298977730507361,0.4608042859002198,-1.0561236294882375,-1.1874778133962591,-1.1670316296615482,-1.0992938481289796
21.0,249.6236572,986.6688232,966.9772339,1110.396973,682.1796875,1090.350708,430.5649414,1026.987061,1660086618818333.2,1.2348650950847138,0.33333325,0.2671954729380889,1.0350458855959566,0.7302005197539433,0.46087379873518464,-1.0561236294882375,-1.1885614035052976,-1.167104017144574,-1.0992799983109651
22.0,249.6236572,986.6688232,966.8898315,1110.407104,682.0773315,1090.565308,430.5855408,1027.046021,1660086618834999.8,1.2374290694266514,0.34999975,0.2671954729380889,1.0349523306586326,0.7300909585844019,0.46089584819350515,-1.0561236294882375,-1.1885722476591198,-1.1673337235319239,-1.0993431086958587
23.0,249.7537079,986.704895,967.1239014,1110.251709,681.6791382,1090.769531,430.5855408,1027.046021,1660086618851666.5,1.2174315540813725,0.3666665,0.267334678327042,1.035202877495149,0.7296647351714942,0.46089584819350515,-1.0561622404987836,-1.1884059139030048,-1.167552322448717,-1.0993431086958587
24.0,249.9216919,986.590332,967.3098145,1109.958374,682.2994995,1089.956543,430.5855408,1027.046021,1660086618868333.2,1.1838446601697354,0.38333325,0.26751448726354066,1.0354018776189235,0.7303287657077233,0.46089584819350515,-1.0560396130390726,-1.1880919301046204,-1.1666821055967183,-1.0993431086958587
25.0,249.8609467,986.6605225,967.2649536,1108.850464,682.2074585,1090.088623,430.5855408,1027.046021,1660086618885000.0,1.0690084458572124,0.4,0.2674494660126513,1.0353538588152318,0.7302302456443586,0.46089584819350515,-1.0561147444751458,-1.18690603074018,-1.166823483134655,-1.0993431086958587
26.0,249.9880981,986.8710327,967.3473511,1108.087402,682.2994995,1089.956543,430.5855408,1027.046021,1660086618901666.8,0.988078515538382,0.41666675,0.2675855680105101,1.0354420565414744,0.7303287657077233,0.46089584819350515,-1.0563400731682602,-1.1860892543406267,-1.1666821055967183,-1.0993431086958587
27.0,250.1066742,986.706665,967.2987671,1107.02124,682.2809448,1089.892822,430.5855408,1027.046021,1660086618918333.2,0.877532694259333,0.43333325,0.267712491065296,1.0353900525567445,0.730308904882442,0.46089584819350515,-1.0561641350948023,-1.1849480417527896,-1.1666138990696524,-1.0993431086958587
28.0,250.1066742,986.706665,967.5541382,1106.250488,682.2165527,1089.819946,430.5855408,1027.046021,1660086618935000.0,0.7930874945194072,0.45,0.267712491065296,1.0356634000535507,0.7302399800144789,0.46089584819350515,-1.0561641350948023,-1.1841230340292908,-1.1665358930925578,-1.0993431086958587
29.0,249.9880981,986.8710327,967.2940674,1105.065063,682.3217773,1089.986084,430.447998,1027.118896,1660086618951666.5,0.6730798120358455,0.4666665,0.2675855680105101,1.0353850220296774,0.7303526117140425,0.4607486233114268,-1.0563400731682602,-1.1828541631335574,-1.166713726083152,-1.09942111360256
30.0,249.9880981,986.8710327,967.6155396,1104.349365,682.0342407,1089.737427,430.5371399,1026.743042,1660086618968333.2,0.5933141668938994,0.48333325,0.2675855680105101,1.0357291236964783,0.7300448344837681,0.4608440401977759,-1.0563400731682602,-1.1820880848389923,-1.1664475653135375,-1.0990188020251555
31.0,249.9880981,986.8710327,967.4825439,1103.541992,682.2809448,1089.892822,430.5371399,1026.743042,1660086618985000.0,0.5109155554686784,0.5,0.2675855680105101,1.03558676599946,0.730308904882442,0.4608440401977759,-1.0563400731682602,-1.181223878244985,-1.1666138990696524,-1.0990188020251555
32.0,250.2836151,986.6832275,966.9675293,1102.945923,682.0855713,1089.680176,430.5855408,1026.927612,1660086619001666.5,0.4563311587053753,0.5166665,0.26790188740692444,1.035035497857808,0.7300997784105457,0.46089584819350515,-1.0561390477534534,-1.1805858500222388,-1.1663862842306756,-1.0992163645037816
33.0,250.2253265,986.7020264,966.545166,1102.987061,682.1403809,1089.776978,430.5855408,1026.927612,1660086619018333.2,0.4669151973862946,0.53333325,0.2678394956840461,1.0345834030405097,0.7301584462353738,0.46089584819350515,-1.0561591699687616,-1.1806298838589715,-1.1664899004362128,-1.0992163645037816
34.0,250.0509796,986.8607788,966.6985474,1102.833862,682.043457,1089.543457,430.6095886,1026.972656,1660086619034999.8,0.4486165861722114,0.54999975,0.2676528759424586,1.0347475814528149,0.7300546995489019,0.46092158879584305,-1.0563290974631099,-1.1804659006863916,-1.166239941138541,-1.099264579296474
35.0,250.0509796,986.8607788,966.4967651,1102.952637,682.0984497,1089.727051,430.6811523,1027.196655,1660086619051666.5,0.4641754989644807,0.5666665,0.2676528759424586,1.0345315950447804,0.7301135633627305,0.4609981900959009,-1.0563290974631099,-1.1805930366423911,-1.1664364589133738,-1.0995043463098013
36.0,250.156189,986.7581177,966.3519897,1103.055908,682.0,1089.5,430.4333191,1026.986694,1660086619068333.2,0.4768892979968291,0.58333325,0.26776549137204514,1.0343766284366203,0.730008183470267,0.4607329111162298,-1.0562192097165937,-1.180703577221739,-1.166193425059906,-1.0992796054766494
37.0,250.0992584,986.69104,965.90271,1103.277588,682.0,1089.566162,430.4874878,1027.017334,1660086619084999.8,0.5068824545585972,0.59999975,0.2677045532431743,1.0338957224869618,0.730008183470267,0.4607908929260362,-1.0561474102005697,-1.1809408619931634,-1.1662642444168485,-1.0993124023252439
38.0,250.156189,986.7581177,965.6756592,1103.30188,681.9347534,1089.594238,430.8365479,1027.133301,1660086619101666.5,0.5131672152461701,0.6166665,0.26776549137204514,1.0336526888475728,0.729938343951288,0.4611645244942517,-1.0562192097165937,-1.1809668639855284,-1.1662942967771988,-1.0994365326170512
39.0,250.156189,986.7581177,965.7543335,1103.65625,681.8935547,1089.173706,430.6951294,1026.892334,1660086619118333.2,0.5490109706041655,0.63333325,0.26776549137204514,1.033736901285738,0.7298942451416863,0.4610131510891284,-1.0562192097165937,-1.1813461792347606,-1.1658441621710243,-1.099178603171382
40.0,250.0448303,986.7407227,965.7999878,1103.794312,681.7349243,1089.21521,430.634552,1026.90564,1660086619135000.0,0.5627480548532238,0.65,0.26764629377336385,1.0337857693394195,0.7297244482353122,0.46094830945022314,-1.0562005902263423,-1.1814939598650045,-1.1658885877716794,-1.0991928458237124
41.0,249.9942169,986.789978,965.8914185,1103.832275,681.892395,1089.467163,430.6951294,1026.892334,1660086619151666.8,0.565411676350333,0.66666675,0.2675921175326113,1.0338836361417953,0.7298930038066564,0.4610131510891284,-1.0562533127660478,-1.181534595203229,-1.166158276557383,-1.099178603171382
42.0,250.156189,986.7581177,965.7514038,1104.141602,682.0715942,1089.75061,430.6951294,1026.892334,1660086619168333.2,0.5999736235387502,0.68333325,0.26776549137204514,1.0337337653546896,0.7300848174173183,0.4610131510891284,-1.0562192097165937,-1.181865696730162,-1.1664616763075004,-1.099178603171382
43.0,250.156189,986.7581177,965.7839355,1103.9552,681.9296875,1089.776001,430.6150818,1026.960327,1660086619185000.0,0.5798554108343364,0.7,0.26776549137204514,1.033768587066159,0.7299329214462197,0.460927468679939,-1.0562192097165937,-1.1816661732911369,-1.166488854662026,-1.0992513824183303
44.0,250.156189,986.7581177,965.6766357,1104.240356,681.8676758,1090.252441,430.8683777,1027.019165,1660086619201666.5,0.6116819147085525,0.7166665,0.26776549137204514,1.0336537340865626,0.7298665445423034,0.4611985948967124,-1.0562192097165937,-1.1819714023432857,-1.1669988328129537,-1.0993143622152497
45.0,250.1657257,986.6986694,965.8170166,1104.701538,681.8676758,1090.252441,431.0890503,1027.088989,1660086619218333.2,0.6582162093011681,0.73333325,0.2677756993911702,1.0338039968516695,0.7298665445423034,0.4614348013539964,-1.0561555766586854,-1.1824650484342962,-1.1669988328129537,-1.099389101352204
46.0,250.156189,986.7581177,965.7358398,1104.979614,681.9485474,1090.215698,430.9868469,1026.92981,1660086619235000.0,0.6884717001954174,0.75,0.26776549137204514,1.0337171057544439,0.729953108955515,0.46132540352646195,-1.0562192097165937,-1.1827626991023708,-1.1669595033544709,-1.0992187172281032
47.0,250.0992584,986.69104,965.692627,1105.042236,681.9485474,1090.215698,431.3763428,1026.668823,1660086619251666.5,0.6961403885890128,0.7666665,0.2677045532431743,1.033670851065836,0.729953108955515,0.4617423173012832,-1.0561474102005697,-1.1828297292672756,-1.1669595033544709,-1.0989393585099516
48.0,250.3206482,986.8115845,965.7738647,1105.517456,681.5704346,1090.23938,431.111908,1026.909546,1660086619268333.2,0.7444667224803474,0.78333325,0.26794152738648347,1.0337578073500093,0.7295483795738803,0.46145926808135024,-1.0562764402173912,-1.1833384015384616,-1.1669848524069648,-1.0991970267796725
49.0,250.3478241,986.7735596,965.7358398,1105.979614,681.9682617,1090.055542,431.2337952,1026.953735,1660086619284999.8,0.7937170715774325,0.79999975,0.267970616285887,1.0337171057544439,0.7299742110087868,0.4615897353151629,-1.0562357386218257,-1.1838330923332654,-1.1667880734561837,-1.0992443263861524
50.0,250.3936157,986.7358398,965.6901855,1106.432739,681.3929443,1090.005371,431.2337952,1026.953735,1660086619301666.5,0.8419567917825029,0.8166665,0.2680196313045588,1.0336682377007627,0.7293583951582108,0.4615897353151629,-1.056195363603235,-1.1843181142660146,-1.1667343707573965,-1.0992443263861524
51.0,250.5,986.772583,965.5933838,1106.841064,681.3929443,1090.005371,431.2337952,1026.953735,1660086619318333.2,0.8862964687325614,0.83333325,0.2681335043391523,1.0335646218163435,0.7293583951582108,0.4615897353151629,-1.0562346932757964,-1.1847551825820197,-1.1667343707573965,-1.0992443263861524
52.0,250.4308472,986.8475342,965.6124268,1107.387573,681.2630005,1090.727783,431.111908,1026.909546,1660086619334999.8,0.9430806896557328,0.84999975,0.2680594836501349,1.0335850053146394,0.729219304194294,0.46145926808135024,-1.0563149205329239,-1.1853401621162427,-1.1675076356721137,-1.0991970267796725
53.0,250.4308472,986.8475342,965.6124268,1107.387573,681.9725952,1090.44519,431.2337952,1026.953735,1660086619351666.5,0.9433047536114658,0.8666665,0.2680594836501349,1.0335850053146394,0.7299788495578529,0.4615897353151629,-1.0563149205329239,-1.1853401621162427,-1.1672051500378153,-1.0992443263861524
54.0,250.4308472,986.8475342,965.6124268,1107.387573,682.0327759,1090.759521,430.9868469,1026.92981,1660086619368333.2,0.9428731552024152,0.88333325,0.2680594836501349,1.0335850053146394,0.7300432665717634,0.46132540352646195,-1.0563149205329239,-1.1853401621162427,-1.1675416078124756,-1.0992187172281032
55.0,250.5,986.772583,965.6124268,1107.387573,681.3746948,1090.545044,430.9868469,1026.92981,1660086619385000.0,0.9428731552024152,0.9,0.2681335043391523,1.0335850053146394,0.7293388610169437,0.46132540352646195,-1.0562346932757964,-1.1853401621162427,-1.1673120330834932,-1.0992187172281032
56.0,250.5,986.772583,965.6124268,1107.387573,681.595459,1090.310547,430.9868469,1026.92981,1660086619401666.8,0.9428731552024152,0.91666675,0.2681335043391523,1.0335850053146394,0.7295751655222475,0.46132540352646195,-1.0562346932757964,-1.1853401621162427,-1.167061029082028,-1.0992187172281032
57.0,250.5,986.772583,965.6124268,1107.387573,682.0855713,1090.90564,430.9868469,1026.92981,1660086619418333.2,0.9428731552024152,0.93333325,0.2681335043391523,1.0335850053146394,0.7300997784105457,0.46132540352646195,-1.0562346932757964,-1.1853401621162427,-1.1676980126009808,-1.0992187172281032
58.0,250.4308472,986.8475342,965.5830688,1107.206787,681.612793,1090.821533,430.9868469,1026.92981,1660086619435000.0,0.9243885230216372,0.95,0.2680594836501349,1.0335535807101668,0.7295937197185118,0.46132540352646195,-1.0563149205329239,-1.1851466500056023,-1.16760798503751,-1.0992187172281032
59.0,250.3734741,986.7835693,965.5830688,1107.206787,681.8564453,1090.416016,430.9868469,1026.92981,1660086619451666.5,0.9243885230216372,0.9666665,0.26799807187225944,1.0335535807101668,0.7298545234911238,0.46132540352646195,-1.056246452936949,-1.1851466500056023,-1.1671739223856972,-1.0992187172281032
60.0,250.3734741,986.7835693,965.4839478,1107.041626,681.6022339,1090.081177,430.9868469,1026.92981,1660086619468333.2,0.9086341030321856,0.98333325,0.26799807187225944,1.0334474822627273,0.7295824173293475,0.46132540352646195,-1.056246452936949,-1.1849698627891945,-1.1668155129866578,-1.0992187172281032
61.0,250.2888947,986.557251,965.5923462,1107.162842,681.9545288,1090.290405,430.7645569,1026.75293,1660086619485000.0,0.9192077440043734,1.0,0.26790753865502626,1.033563511176327,0.7299595114055863,0.46108746581516635,-1.0560042033606014,-1.1850996115750705,-1.1670394692215713,-1.0990293860734226
62.0,250.4308472,986.8475342,965.5206299,1107.266479,681.4351807,1090.398193,430.9868469,1026.92981,1660086619501666.5,0.9316284184577104,1.0166665,0.2680594836501349,1.0334867465342623,0.7294036047148682,0.46132540352646195,-1.0563149205329239,-1.1852105439183407,-1.167154844767143,-1.0992187172281032
63.0,250.3478241,986.7409668,965.5206299,1107.266479,681.3516846,1090.837891,430.9868469,1026.92981,1660086619518333.2,0.9316284184577104,1.03333325,0.267970616285887,1.0334867465342623,0.729314231054622,0.46132540352646195,-1.05620085150933,-1.1852105439183407,-1.1676254945299809,-1.0992187172281032
64.0,250.5,986.772583,965.5206299,1107.266479,681.4272461,1090.472778,430.9868469,1026.92981,1660086619534999.8,0.9316284184577104,1.04999975,0.2681335043391523,1.0334867465342623,0.7293951115727384,0.46132540352646195,-1.0562346932757964,-1.1852105439183407,-1.1672346800462694,-1.0992187172281032
65.0,250.3655853,986.6845703,965.5,1107.5,681.3569336,1090.545776,430.8648682,1026.887329,1660086619551666.5,0.9562044033178222,1.0666665,0.26798962775413954,1.0334646644289482,0.7293198495486911,0.4611948383516686,-1.0561404850774838,-1.1854605032160126,-1.167312816611338,-1.0991732458532615
66.0,250.4473724,986.7491455,965.4766846,1107.697754,681.333313,1090.614502,430.829895,1026.770142,1660086619568333.2,0.9771932092779247,1.08333325,0.26807717211235405,1.0334397077826127,0.7292945662183413,0.4611574032751259,-1.0562096059344475,-1.1856721777589951,-1.1673863804565245,-1.0990478096817127
67.0,250.4473724,986.7491455,965.4766846,1107.697754,681.333313,1090.614502,430.9868469,1026.92981,1660086619584999.8,0.9775254816979934,1.09999975,0.26807717211235405,1.0334397077826127,0.7292945662183413,0.46132540352646195,-1.0562096059344475,-1.1856721777589951,-1.1673863804565245,-1.0992187172281032
68.0,250.4473724,986.7491455,965.4766846,1107.697754,681.333313,1090.614502,430.829895,1026.770142,1660086619601666.5,0.9771932092779247,1.1166665,0.26807717211235405,1.0334397077826127,0.7292945662183413,0.4611574032751259,-1.0562096059344475,-1.1856721777589951,-1.1673863804565245,-1.0990478096817127
69.0,250.4473724,986.7491455,965.5637817,1107.436279,681.333313,1090.614502,430.7470398,1026.685547,1660086619618333.2,0.9482499284905446,1.13333325,0.26807717211235405,1.0335329359288832,0.7292945662183413,0.4610687156299014,-1.0562096059344475,-1.1853922966889467,-1.1673863804565245,-1.098957259766345
70.0,250.3401642,986.8512573,965.6124268,1107.387573,681.333313,1090.614502,430.7470398,1026.685547,1660086619635000.0,0.9423794001769822,1.15,0.2679624171807776,1.0335850053146394,0.7292945662183413,0.4610687156299014,-1.056318905713962,-1.1853401621162427,-1.1673863804565245,-1.098957259766345
71.0,250.4473724,986.7491455,965.4707642,1107.126587,681.333313,1090.614502,430.7470398,1026.685547,1660086619651666.8,0.9172747911333332,1.16666675,0.26807717211235405,1.0334333706265284,0.7292945662183413,0.4610687156299014,-1.0562096059344475,-1.1850608044684845,-1.1673863804565245,-1.098957259766345
72.0,250.3903351,986.6873779,965.5350342,1106.904907,681.3569336,1090.545776,430.7470398,1026.685547,1660086619668333.2,0.8930356970864051,1.18333325,0.26801611977252554,1.0335021647994782,0.7293198495486911,0.4610687156299014,-1.0561434903135187,-1.1848235196970598,-1.167312816611338,-1.098957259766345
73.0,250.4427338,986.7111206,965.6484985,1106.49353,681.2678223,1090.638184,430.9868469,1026.92981,1660086619685000.0,0.8485948308225782,1.2,0.26807220698631323,1.0336236162181462,0.7292244654163749,0.46132540352646195,-1.0561689043388818,-1.1843831845409138,-1.1674117295090185,-1.0992187172281032
74.0,250.5,986.772583,965.5352783,1106.053467,681.7614746,1090.517212,430.7470398,1026.685547,1660086619701666.5,0.8037974526946504,1.2166665,0.2681335043391523,1.0335024260824657,0.7297528674967105,0.4610687156299014,-1.0562346932757964,-1.1839121440845466,-1.167282241899091,-1.098957259766345
75.0,250.5,986.772583,965.5236816,1105.649048,681.4272461,1090.472778,431.2337952,1026.953735,1660086619718333.2,0.7623156673925943,1.23333325,0.2681335043391523,1.0334900130532851,0.7293951115727384,0.4615897353151629,-1.0562346932757964,-1.1834792567245014,-1.1672346800462694,-1.0992443263861524
76.0,250.5,986.772583,965.4362183,1105.563721,681.3666382,1090.591675,430.4736938,1026.473633,1660086619735000.0,0.7535635522815144,1.25,0.2681335043391523,1.0333963929290133,0.7293302372868395,0.4607761279218092,-1.0562346932757964,-1.1833879232812887,-1.167361946590243,-1.0987304284552133
77.0,250.5,986.772583,965.3898315,1105.506104,681.3666382,1090.591675,430.3715515,1026.577515,1660086619751666.5,0.7481227653732004,1.2666665,0.2681335043391523,1.0333467408122905,0.7293302372868395,0.4606667954953012,-1.0562346932757964,-1.1833262504345043,-1.167361946590243,-1.098841623044825
78.0,250.5,986.772583,965.4362183,1105.563721,681.9014893,1090.416626,430.4736938,1026.473633,1660086619768333.2,0.7535635522815144,1.28333325,0.2681335043391523,1.0333963929290133,0.7299027382838162,0.4607761279218092,-1.0562346932757964,-1.1833879232812887,-1.167174575325568,-1.0987304284552133
79.0,250.3936157,986.7358398,965.3684692,1105.283325,682.1403809,1090.057617,430.4736938,1026.473633,1660086619784999.8,0.7252189737703776,1.29999975,0.2680196313045588,1.033323874750974,0.7301584462353738,0.4607761279218092,-1.056195363603235,-1.183087789300919,-1.1667902945221378,-1.0987304284552133
80.0,250.5,986.772583,965.4282837,1105.218994,682.1234741,1090.123413,430.4736938,1026.473633,1660086619801666.5,0.71755126862205,1.3166665,0.2681335043391523,1.0333878997868833,0.7301403493110977,0.4607761279218092,-1.0562346932757964,-1.1830189298339822,-1.1668607221151577,-1.0987304284552133
81.0,250.520401,986.8877563,965.4105835,1105.228516,681.8919678,1090.025269,430.4255371,1026.378296,1660086619818333.2,0.7187420983441666,1.33333325,0.26815534143145575,1.033368953612618,0.7298925465346682,0.460724581316107,-1.0563579739964963,-1.1830291221183267,-1.1667556694419048,-1.0986283803757595
82.0,250.4537506,986.673645,965.3509521,1105.476318,681.2987671,1090.138306,430.2919617,1026.354004,1660086619834999.8,0.7454523660556018,1.34999975,0.26808399929445936,1.0333051245657092,0.7292575885208261,0.4605816031121329,-1.056128790710318,-1.183294367701729,-1.1668766634815455,-1.0986023783833945
83.0,250.3936157,986.7358398,965.3207397,1105.451294,681.8112183,1090.414917,430.1911011,1026.466675,1660086619851666.5,0.7431803950558556,1.3666665,0.2680196313045588,1.03327278541726,0.72980611281647,0.460473642608629,-1.056195363603235,-1.183267582181519,-1.1671727460235366,-1.0987229806591126
84.0,250.3606873,986.7914429,965.0838623,1105.50647,681.2317505,1090.375,430.4736938,1026.473633,1660086619868333.2,0.7530225900121793,1.38333325,0.2679843849680946,1.033019233451748,0.7291858544058286,0.4607761279218092,-1.0562548807850918,-1.183326642198427,-1.167130019136939,-1.0987304284552133
85.0,250.3368225,986.673645,965.022522,1105.606689,681.3360596,1090.238525,430.3102722,1026.582764,1660086619885000.0,0.7642692393329279,1.4,0.267958840247718,1.032953575209847,0.7292975061603894,0.46060120254738723,-1.056128790710318,-1.183433915937634,-1.1669839372207524,-1.0988472415388941
86.0,250.2583313,986.8900146,964.8632202,1105.613281,681.2317505,1090.375,430.7470398,1026.685547,1660086619901666.8,0.7680608424546184,1.41666675,0.26787482379855315,1.0327830596414578,0.7291858544058286,0.4610687156299014,-1.0563603912655295,-1.1834409719698118,-1.167130019136939,-1.098957259766345
87.0,250.2557831,986.9455566,965.0228882,1105.798462,681.9060669,1090.212524,430.7470398,1026.685547,1660086619918333.2,0.78501832958984,1.43333325,0.26787209622252217,1.0329539671878483,0.72990763811587,0.4610687156299014,-1.05641984304636,-1.1836391884587023,-1.166956105926356,-1.098957259766345
88.0,250.2866974,986.8393555,965.135437,1105.951294,681.6306763,1090.297363,430.7470398,1026.685547,1660086619935000.0,0.7993039717996219,1.45,0.26790518667998003,1.0330744386615136,0.7296128618817779,0.4610687156299014,-1.0563061661078064,-1.1838027787969665,-1.1670469170176718,-1.098957259766345
89.0,250.3449402,986.7296753,965.2415161,1106.182495,681.6569824,1090.359863,431.0,1026.696777,1660086619951666.5,0.8222863698350049,1.4666665,0.2679675293788484,1.033187985012093,0.7296410197531491,0.4613394825156672,-1.0561887651641633,-1.1840502547823426,-1.1671138165946027,-1.098969280282328
90.0,250.3969116,986.6134033,964.8944702,1106.817139,681.8671265,1090.529175,431.0,1026.696777,1660086619968333.2,0.894326955772809,1.48333325,0.26802315921360853,1.032816509429923,0.7298659565753016,0.4613394825156672,-1.0560643084024206,-1.1847295734239707,-1.1672950470133119,-1.098969280282328
91.0,250.3368225,986.673645,964.8944702,1106.817139,681.5646362,1090.23584,430.829895,1026.770142,1660086619985000.0,0.8940593362830141,1.5,0.267958840247718,1.032816509429923,0.7295421730057703,0.4611574032751259,-1.056128790710318,-1.1847295734239707,-1.1669810632149276,-1.0990478096817127
