Timestamp (microseconds),Gyro X (°/s),Gyro Y (°/s),Gyro Z (°/s),gyro vel x (dps),gyro vel y (dps),gyro vel z (dps),gyro disp x (deg),gyro disp y (deg),gyro disp z (deg),gyro vel x (dps),gyro vel y (dps),gyro vel z (dps),gyro disp x (deg),gyro disp y (deg),gyro disp z (deg)
1660091256718689,-2.716105897611897,-0.213626306553806,0.9460593575952316,-3.075938245896451,-0.07848498237600007,0.9950540194895081,0,0,0,-3.075938245896451,-0.07848498237600013,0.9950540194895081,0,0,0
1660091256734691,-1.739528496223329,-0.213626306553806,0.3967345693140487,-2.064006626953576,-0.06792334435874826,0.4332210695425477,-0.04111955898280022,-0.001171266613877987,0.01142620071225645,-2.064006626953577,-0.06792334435874825,0.4332210695425477,-0.04111955898280022,-0.001171266613877987,0.01142620071225645
1660091256750694,-0.3356984817273769,-0.09155413138023505,-0.1525902189669068,-0.7221879788332577,0.02844527185872388,-0.1035518029399385,-0.06340911582909488,-0.001487091193878182,0.01406355484507732,-0.7221879788332572,0.02844527185872397,-0.1035518029399385,-0.06340911582909489,-0.001487091193878181,0.01406355484507732
1660091256766697,0.7629510948347615,0.03051804379333589,-0.3967345693140487,0.3887076347590208,0.1792101079479729,-0.3200830645529891,-0.06607695858168877,0.0001741518445753925,0.0106744759051339,0.3887076347590212,0.1792101079479728,-0.3200830645529892,-0.06607695858168879,0.0001741518445753929,0.0106744759051339
1660091256782699,1.068131532768803,0.1525902189669068,-0.2746623941404778,0.7456753506930622,0.2778779850733695,-0.2606032847882362,-0.05700189469807211,0.003830856588746131,0.006028985110404095,0.7456753506930622,0.2778779850733695,-0.2606032847882362,-0.05700189469807212,0.003830856588746131,0.006028985110404095
1660091256798702,0.8850232700083325,0.09155413138023505,-0.2746623941404778,0.516703552063553,0.2365674554728296,-0.2148804594485834,-0.04690286347601919,0.007946420113115724,0.002225115156509539,0.5167035520635532,0.2365674554728295,-0.2148804594485833,-0.04690286347601919,0.007946420113115724,0.002225115156509539
1660091256814705,0.5798428320745188,-0.03051804379333589,-0.1525902189669068,0.1618171579441022,0.09057632314564962,-0.08543486647852859,-0.04147469779595794,0.01056357034206356,-0.0001774074509073571,0.1618171579441024,0.09057632314564953,-0.08543486647852871,-0.04147469779595795,0.01056357034206356,-0.0001774074509073562
1660091256830707,0.3356984817273769,-0.1525902189669068,0.1525902189669068,0.0896714179391947,-5.853725447544852e-05,0.1829486111770863,-0.03946278918889157,0.01128771262919295,0.0006027025066811046,0.08967141793919435,-5.853725447538607e-05,0.1829486111770863,-0.03946278918889157,0.01128771262919295,0.0006027025066811042
1660091256846710,0.7629510948347615,-0.09155413138023505,0.213626306553806,0.2892002650820371,0.02918902701298347,0.2580599691404314,-0.03643181572472171,0.01152075654726102,0.004130771149221246,0.2892002650820373,0.02918902701298352,0.2580599691404314,-0.03643181572472172,0.01152075654726102,0.004130771149221246
1660091256862712,0.7019150072480898,-0.09155413138023505,0.03051804379333589,0.4001532865772734,0.05186446454424896,0.1009469545261141,-0.03091698731144723,0.01216918447971888,0.00700282653855361,0.4001532865772732,0.05186446454424884,0.1009469545261142,-0.03091698731144724,0.01216918447971888,0.007002826538553611
