Frame #,Shoulder Pink X,Shoulder Pink Y,Hand Pink X,Hand Pink Y,Elbow Green X,Elbow Green Y,Timestamp (microseconds),angles,Seconds,Shoulder Pink X meters,Hand Pink X meters,Elbow Green X meters,Shoulder Pink Y meters,Hand Pink Y meters,Elbow Green Y meters
1.0,366.9908142,902.0091553,953.3121338,1126.119019,614.3585815,1106.641479,1660091263758330.0,143.6899257449408,0.0,0.2918521598651358,0.7581285266817213,0.4885732067526394,-0.7173294535076995,-0.8955544805032831,-0.8800648227301006
2.0,367.1601257,901.7932739,953.3121338,1126.119019,614.1082764,1106.608276,1660091263774996.8,143.62019089597013,0.01666675,0.2919868060880193,0.7581285266817213,0.4883741497701928,-0.7171577722273328,-0.8955544805032831,-0.8800384177987262
3.0,367.0881958,901.902832,953.3121338,1126.119019,614.1082764,1106.608276,1660091263791663.5,143.6434522943723,0.0333335,0.2919296033029315,0.7581285266817213,0.4883741497701928,-0.7172448991168311,-0.8955544805032831,-0.8800384177987262
4.0,367.0881958,901.902832,953.3121338,1126.119019,614.3657837,1106.367554,1660091263808330.0,143.74894171065972,0.05,0.2919296033029315,0.7581285266817213,0.4885789343554687,-0.7172448991168311,-0.8955544805032831,-0.8798469818474471
5.0,367.0881958,901.902832,953.3121338,1126.119019,614.1082764,1106.608276,1660091263824996.8,143.6434522943723,0.06666675,0.2919296033029315,0.7581285266817213,0.4883741497701928,-0.7172448991168311,-0.8955544805032831,-0.8800384177987262
6.0,366.9170227,901.8912964,953.3121338,1126.119019,614.1082764,1106.608276,1660091263841663.2,143.66136450147468,0.08333325,0.2917934766288765,0.7581285266817213,0.4883741497701928,-0.7172357253455947,-0.8955544805032831,-0.8800384177987262
7.0,367.0028992,901.9243164,953.3121338,1126.119019,614.1082764,1106.608276,1660091263858330.0,143.65612470031874,0.1,0.2918617705507865,0.7581285266817213,0.4883741497701928,-0.7172619847448654,-0.8955544805032831,-0.8800384177987262
8.0,367.0028992,901.9243164,953.3121338,1126.119019,614.1082764,1106.608276,1660091263874996.8,143.65612470031874,0.11666675,0.2918617705507865,0.7581285266817213,0.4883741497701928,-0.7172619847448654,-0.8955544805032831,-0.8800384177987262
9.0,367.0028992,901.9243164,953.3121338,1126.119019,614.1082764,1106.608276,1660091263891663.5,143.65612470031874,0.1333335,0.2918617705507865,0.7581285266817213,0.4883741497701928,-0.7172619847448654,-0.8955544805032831,-0.8800384177987262
10.0,366.7366943,902.1369629,953.3121338,1126.119019,614.1274414,1106.348022,1660091263908330.2,143.79768760018834,0.15000025,0.2916500691347686,0.7581285266817213,0.4883893908782188,-0.7174310934470765,-0.8955544805032831,-0.879831448879956
11.0,366.9639282,901.8989868,953.3121338,1126.119019,614.1082764,1106.608276,1660091263924996.8,143.65708044688546,0.16666675,0.2918307785747424,0.7581285266817213,0.4883741497701928,-0.7172418411930856,-0.8955544805032831,-0.8800384177987262
