Timestamp (microseconds),Accel X (g),Accel Y (g),Accel Z (g),vel x (m/s),vel y (m/s),vel z (m/s),disp x (m),disp y (m),disp z (m),vel x (m/s),vel y (m/s),vel z (m/s),disp x (m),disp y (m),disp z (m)
1658795803771712,0.9602807660028994,-0.2072175173571376,-0.02032501716639956,-0.07481302570818839,-0.150274234617417,0.1559650481706507,-0.004475940614742957,0.6351389324602418,0.1161185858259362,-0.07481090388342602,-0.1502750359536269,0.1559690150971053,-0.004475941686513858,0.6351389295572768,0.1161186012871062
1658795803787704,0.9594262607766844,-0.2534828717479209,-0.01654077973601886,-0.07133624299975116,-0.1486895142526699,0.1540399518492115,-0.006303414011712697,0.6361411074621548,0.1120204447861437,-0.07133411777987958,-0.1486903161759863,0.1540439165935093,-0.006303415079353856,0.6361411044929152,0.1120204601386345
1658795803803696,0.9665064469367515,-0.2600747692072938,0.0567025253681237,-0.06788108512192556,-0.1463364333142955,0.1521702730776303,-0.008082015406013696,0.6371167081740494,0.1078627047070672,-0.06787895653504852,-0.1463372357892558,0.1521742356281418,-0.008082016468507508,0.6371167051400366,0.1078627199451241
1658795803819688,0.9553978789959565,-0.2405432211795224,0.1071183337148085,-0.06448203992186004,-0.1432877437251643,0.1503250295439982,-0.009802250494617798,0.6380698533500133,0.1036541952199374,-0.06447990799605184,-0.1432885467161725,0.1503289898892829,-0.009802251550935056,0.6380698502527561,0.1036542103378678
1658795803835681,0.950148775463493,-0.1997711146715497,0.09784084840161711,-0.0611809028863096,-0.1396802335394487,0.1484295299062183,-0.01145565057352851,0.6390042306729032,0.09939567692557071,-0.06117876764960999,-0.1396810370107812,0.1484334880350255,-0.01145565162262948,0.6390042275139578,0.09939569191774665
1658795803851654,0.952712291142138,-0.2204013122758832,0.05072098878461873,-0.05801985443061301,-0.1357136411122902,0.1463498138047815,-0.01303523959137931,0.6399216487196717,0.09507928043128154,-0.05801771591102224,-0.1357144450281023,0.1463537697060506,-0.01303524063221483,0.6399216455006204,0.09507929529214197
1658795803867645,0.9577172503242544,-0.2625162127107652,0.05731288624399156,-0.05503274794787627,-0.1316355419728939,0.143911256998841,-0.01453590130811691,0.6408199424979001,0.0906950290405886,-0.0550306061733502,-0.1316363462972265,0.1439152106617023,-0.01453590233962944,0.640819939220351,0.09069504376464183
1658795803883637,0.9564965285725187,-0.310368505378805,0.09393453879606284,-0.05223490522766008,-0.1276941963714958,0.1409512946178818,-0.01595460057317898,0.6416917454484978,0.08623934511137843,-0.05223276022610519,-0.1276950010682811,0.1409552460316567,-0.01595460159430373,0.6416917421140844,0.0862393596932044
1658795803899629,0.9497825589379723,-0.2901045242999922,0.1229877164873727,-0.04961681970118579,-0.1240880308110015,0.1373784491070334,-0.01729037514150284,0.6425253746605026,0.08171713669173432,-0.04961467150045439,-0.1240888358440694,0.1373823982612353,-0.01729037615116881,0.6425253712708827,0.08171715112598749
1658795803915620,0.9403830014496073,-0.2765545128557259,0.1277485313191429,-0.04714559705216166,-0.120940253130208,0.1332074082713299,-0.01854417825719004,0.6433072770340583,0.07713724849081509,-0.04714344568004707,-0.1209410584632919,0.1332113551556646,-0.01854417925432111,0.6433072735909138,0.07713726277222591
1658795803931612,0.9463645380331123,-0.2572671091783016,0.09808499275196425,-0.04477086488587813,-0.1182895448849581,0.1285447273710295,-0.01971856419959981,0.6440246145526904,0.07250660461558388,-0.04476871037011,-0.1182903504817013,0.1285486719753953,-0.01971856518311584,0.6440246110577261,0.07250661873896196
1658795803947604,0.946730754558633,-0.2800946059357594,0.07916380560006075,-0.04243133726940874,-0.1160911100834772,0.1235507275857713,-0.02081710717120315,0.6446670117896102,0.06782770183214307,-0.04242917963764841,-0.1160919159074388,0.1235546699002599,-0.02081710814002117,0.644667008244554,0.06782771579238021
1658795803963595,0.9350118257419702,-0.317326619363699,0.09210345616845927,-0.040062974531326,-0.1142465886868169,0.1184339598212992,-0.02184386024703103,0.6452274038434249,0.06310236628839244,-0.04006081381116181,-0.1142473947014774,0.1184378998361963,-0.02184386120006642,0.6452274002500263,0.06310238008046412
1658795803979587,0.9367208361944002,-0.3327077134355689,0.142519264515145,-0.03760873504516328,-0.1126567514720375,0.11345452743904,-0.02280337785024292,0.6457026796966564,0.058336101502585,-0.03760657126410612,-0.112657557640805,0.1134584651448253,-0.02280337878641057,0.6457026760566865,0.05833611512155296
1658795803995579,0.9301289387350273,-0.3362478065156025,0.1823147936217291,-0.03502643439074652,-0.1112471827478207,0.108873432370416,-0.02370109196921476,0.6460941847978479,0.05353451537571129,-0.03502426757622539,-0.1112479890340366,0.108877367757764,-0.02370109288743037,0.6460941811130982,0.05353452881672614
1658795804011571,0.9312275883115895,-0.3113450827801936,0.1613183794918749,-0.03229476793972109,-0.1099520737413167,0.1048798419680708,-0.02454326055230027,0.6464072535899557,0.0486966298302501,-0.03229259811907881,-0.1099528801082617,0.1048837750278512,-0.02454326145148138,0.6464072498622377,0.04869664308855366
