Frame #,Arm Pink X,Arm Pink Y,Leg Pink X,Leg Pink Y,Shoulder Pink X,Shoulder Pink Y,Back Pink X,Back Pink Y,Neck Green X,Neck Green Y,Timestamp (microseconds),angles,Seconds,Arm Pink X meters,Leg Pink X meters,Shoulder Pink X meters,Back Pink X meters,Neck Green X meters,Arm Pink Y meters,Leg Pink Y meters,Shoulder Pink Y meters,Back Pink Y meters,Neck Green Y meters
11.0,458.2787781,960.2788086,512.5,1256.5,472.5,856.5,569.333313,989.0,566.0,811.8627319,1660608411891666.8,-0.1032984192316515,0.16666675,0.6941139263125728,0.776237967444283,0.7156535407169242,0.8623183096223215,0.8572696381921252,-1.4544485279365496,-1.9031083045731543,-1.2972640372995674,-1.4979499508339431,-1.2296559548367196
12.0,458.8101807,960.5,512.5,1256.5,472.7824097,856.875,569.333313,989.0,566.0,812.0,1660608411908333.2,-0.1024625636136849,0.18333325,0.6949187943596334,0.776237967444283,0.716081281461343,0.8623183096223215,0.8572696381921252,-1.4547835467907,-1.9031083045731543,-1.2978320163001364,-1.4979499508339431,-1.229863862565381
13.0,458.2787781,960.2788086,512.5,1256.5,472.7824097,856.875,569.333313,989.0,566.3650513,811.2301636,1660608411925000.0,-0.2247537880438142,0.2,0.6941139263125728,0.776237967444283,0.716081281461343,0.8623183096223215,0.8578225487855395,-1.4544485279365496,-1.9031083045731543,-1.2978320163001364,-1.4979499508339431,-1.2286978601411847
14.0,458.8101807,960.5,512.5,1256.5,472.5,856.5,569.333313,989.0,566.3650513,812.2301636,1660608411941666.5,-0.2193432950512763,0.2166665,0.6949187943596334,0.776237967444283,0.7156535407169242,0.8623183096223215,0.8578225487855395,-1.4547835467907,-1.9031083045731543,-1.2972640372995674,-1.4979499508339431,-1.2302124708093685
15.0,458.5,960.5,512.5,1256.5,472.7824097,856.875,569.333313,989.0,566.3650513,811.2301636,1660608411958333.2,-0.2247537880438142,0.23333325,0.6944489913623487,0.776237967444283,0.716081281461343,0.8623183096223215,0.8578225487855395,-1.4547835467907,-1.9031083045731543,-1.2978320163001364,-1.4979499508339431,-1.2286978601411847
16.0,458.8101807,960.5,512.5,1256.5,472.9078979,856.5877075,569.333313,989.0,566.3650513,811.2301636,1660608411975000.0,-0.2247537880438142,0.25,0.6949187943596334,0.776237967444283,0.7162713472277942,0.8623183096223215,0.8578225487855395,-1.4547835467907,-1.9031083045731543,-1.297396880014747,-1.4979499508339431,-1.2286978601411847
17.0,459.0606079,960.7359009,512.2238159,1256.585693,472.6142883,857.0285645,569.5,989.5,566.3650513,811.2301636,1660608411991666.5,-0.2239886994390411,0.2666665,0.695298094068357,0.7758196560600401,0.7158266429953529,0.862570775530769,0.8578225487855395,-1.4551408448104743,-1.903238096105143,-1.298064606730091,-1.498707256168035,-1.2286978601411847
18.0,459.2990112,961.0294189,512.2238159,1256.585693,473.3629761,857.5111084,569.333313,989.0,566.5,813.0,1660608412008333.2,-0.2590560616655082,0.28333325,0.6956591822498672,0.7758196560600401,0.7169606135243721,0.8623183096223215,0.8580269435262171,-1.4555854103045782,-1.903238096105143,-1.298795472868898,-1.4979499508339431,-1.2313784732335649
19.0,459.3963928,960.8153076,512.5,1256.5,473.1136475,856.9545288,569.333313,989.0,566.5,813.0,1660608412024999.8,-0.2590560616655082,0.29999975,0.695806677460112,0.776237967444283,0.7165829777669287,0.8623183096223215,0.8580269435262171,-1.4552611150454196,-1.9031083045731543,-1.2979524714690445,-1.4979499508339431,-1.2313784732335649
20.0,459.3904724,961.0,512.5,1256.5,473.1136475,856.9545288,569.333313,989.0,566.0,813.0,1660608412041666.5,-0.0963340109779749,0.3166665,0.6957977103591122,0.776237967444283,0.7165829777669287,0.8623183096223215,0.8572696381921252,-1.4555408521247921,-1.9031083045731543,-1.2979524714690445,-1.4979499508339431,-1.2313784732335649
21.0,459.3963928,960.8153076,512.5,1256.5,473.1136475,856.9545288,569.5,989.5,566.5,813.0,1660608412058333.2,-0.2576826299967159,0.33333325,0.695806677460112,0.776237967444283,0.7165829777669287,0.862570775530769,0.8580269435262171,-1.4552611150454196,-1.9031083045731543,-1.2979524714690445,-1.498707256168035,-1.2313784732335649
22.0,459.3963928,960.8153076,512.5,1256.5,473.1136475,856.9545288,569.333313,989.0,566.1466675,813.1466675,1660608412074999.8,-0.1431994496354752,0.34999975,0.695806677460112,0.776237967444283,0.7165829777669287,0.8623183096223215,0.8574917823523011,-1.4552611150454196,-1.9031083045731543,-1.2979524714690445,-1.4979499508339431,-1.2316006173937408
23.0,459.3963928,960.8153076,512.5,1256.5,473.2789001,857.1360474,569.333313,989.0,566.5,813.0,1660608412091666.5,-0.2590560616655082,0.3666665,0.695806677460112,0.776237967444283,0.7168332711178338,0.8623183096223215,0.8580269435262171,-1.4552611150454196,-1.9031083045731543,-1.2982274014770783,-1.4979499508339431,-1.2313784732335649
24.0,459.3963928,960.8153076,512.5,1256.5,473.2789001,857.1360474,569.5,989.0,566.1466675,813.1466675,1660608412108333.2,-0.1424725316935852,0.38333325,0.695806677460112,0.776237967444283,0.7168332711178338,0.862570775530769,0.8574917823523011,-1.4552611150454196,-1.9031083045731543,-1.2982274014770783,-1.4979499508339431,-1.2316006173937408
25.0,459.3963928,960.8153076,512.5,1256.5,473.2789001,857.1360474,569.333313,989.0,566.1466675,813.1466675,1660608412125000.0,-0.1431994496354752,0.4,0.695806677460112,0.776237967444283,0.7168332711178338,0.8623183096223215,0.8574917823523011,-1.4552611150454196,-1.9031083045731543,-1.2982274014770783,-1.4979499508339431,-1.2316006173937408
26.0,459.3963928,960.8153076,512.5,1256.5,473.2789001,857.1360474,569.7126465,989.2873535,566.5,813.0,1660608412141666.8,-0.2571024492021976,0.41666675,0.695806677460112,0.776237967444283,0.7168332711178338,0.862892852188221,0.8580269435262171,-1.4552611150454196,-1.9031083045731543,-1.2982274014770783,-1.4983851795105831,-1.2313784732335649
27.0,459.3963928,960.8153076,512.5,1256.5,473.2789001,857.1360474,569.7126465,989.2873535,566.5,813.0,1660608412158333.2,-0.2571024492021976,0.43333325,0.695806677460112,0.776237967444283,0.7168332711178338,0.862892852188221,0.8580269435262171,-1.4552611150454196,-1.9031083045731543,-1.2982274014770783,-1.4983851795105831,-1.2313784732335649
28.0,459.3963928,960.8153076,512.5,1256.5,473.2789001,857.1360474,569.7126465,989.2873535,566.5,813.0,1660608412175000.0,-0.2571024492021976,0.45,0.695806677460112,0.776237967444283,0.7168332711178338,0.862892852188221,0.8580269435262171,-1.4552611150454196,-1.9031083045731543,-1.2982274014770783,-1.4983851795105831,-1.2313784732335649
29.0,459.3963928,960.8153076,512.5,1256.5,473.2789001,857.1360474,569.7126465,989.2873535,566.5,813.0,1660608412191666.5,-0.2571024492021976,0.4666665,0.695806677460112,0.776237967444283,0.7168332711178338,0.862892852188221,0.8580269435262171,-1.4552611150454196,-1.9031083045731543,-1.2982274014770783,-1.4983851795105831,-1.2313784732335649
30.0,459.3904724,961.0,512.5,1256.5,473.3798523,857.3798218,569.7126465,989.2873535,566.5,813.0,1660608412208333.2,-0.2571024492021976,0.48333325,0.6957977103591122,0.776237967444283,0.7169861743969305,0.862892852188221,0.8580269435262171,-1.4555408521247921,-1.9031083045731543,-1.2985966247839482,-1.4983851795105831,-1.2313784732335649
31.0,459.3904724,961.0,512.5,1256.5,473.1136475,856.9545288,569.7126465,989.2873535,566.5,813.0,1660608412225000.0,-0.2571024492021976,0.5,0.6957977103591122,0.776237967444283,0.7165829777669287,0.862892852188221,0.8580269435262171,-1.4555408521247921,-1.9031083045731543,-1.2979524714690445,-1.4983851795105831,-1.2313784732335649
32.0,459.5,961.0,512.5,1256.5,473.1136475,856.9545288,569.7126465,989.2873535,566.5,813.0,1660608412241666.5,-0.2571024492021976,0.5166665,0.6959636020305328,0.776237967444283,0.7165829777669287,0.862892852188221,0.8580269435262171,-1.4555408521247921,-1.9031083045731543,-1.2979524714690445,-1.4983851795105831,-1.2313784732335649
33.0,459.5,960.8201904,512.5,1256.5,473.3910217,857.0,569.7126465,989.2873535,566.5,813.0,1660608412258333.2,-0.2571024492021976,0.53333325,0.6959636020305328,0.776237967444283,0.7170030916893277,0.862892852188221,0.8580269435262171,-1.45526851058639,-1.9031083045731543,-1.2980213426336595,-1.4983851795105831,-1.2313784732335649
34.0,459.5,960.8201904,512.5,1256.5,473.3910217,857.0,570.0,989.5,566.5,813.0,1660608412274999.8,-0.2556354978146555,0.54999975,0.6959636020305328,0.776237967444283,0.7170030916893277,0.863328080864861,0.8580269435262171,-1.45526851058639,-1.9031083045731543,-1.2980213426336595,-1.498707256168035,-1.2313784732335649
35.0,459.5,961.0,512.5,1256.5,473.5579834,857.2753906,570.0,989.5,566.5,813.0,1660608412291666.5,-0.2556354978146555,0.5666665,0.6959636020305328,0.776237967444283,0.7172559736613259,0.863328080864861,0.8580269435262171,-1.4555408521247921,-1.9031083045731543,-1.298438452174337,-1.498707256168035,-1.2313784732335649
36.0,459.5,961.0,512.5,1256.5,473.3030396,857.8787842,569.854187,989.145813,566.5,813.0,1660608412308333.2,-0.2567139397128946,0.58333325,0.6959636020305328,0.776237967444283,0.7168698330620584,0.8631072309395011,0.8580269435262171,-1.4555408521247921,-1.9031083045731543,-1.2993523585580111,-1.4981708007593029,-1.2313784732335649
37.0,459.5,961.0,512.5,1256.5,474.3464966,856.8464966,570.0,989.5,566.5,813.0,1660608412324999.8,-0.2556354978146555,0.59999975,0.6959636020305328,0.776237967444283,0.7184502641660497,0.863328080864861,0.8580269435262171,-1.4555408521247921,-1.9031083045731543,-1.297788844746417,-1.498707256168035,-1.2313784732335649
38.0,459.5,961.0,512.5,1256.5,474.3464966,856.8464966,570.0,989.5,566.5,813.0,1660608412341666.5,-0.2556354978146555,0.6166665,0.6959636020305328,0.776237967444283,0.7184502641660497,0.863328080864861,0.8580269435262171,-1.4555408521247921,-1.9031083045731543,-1.297788844746417,-1.498707256168035,-1.2313784732335649
39.0,459.5,961.0,512.5,1256.5,473.6666565,857.1293335,570.0,989.5,566.5,813.0,1660608412358333.2,-0.2556354978146555,0.63333325,0.6959636020305328,0.776237967444283,0.7174205710979304,0.863328080864861,0.8580269435262171,-1.4555408521247921,-1.9031083045731543,-1.298217232532513,-1.498707256168035,-1.2313784732335649
40.0,459.5,961.0,512.5,1256.5,473.597229,857.3518677,570.0,989.5,566.5,813.0,1660608412375000.0,-0.2556354978146555,0.65,0.6959636020305328,0.776237967444283,0.7173154154657652,0.863328080864861,0.8580269435262171,-1.4555408521247921,-1.9031083045731543,-1.2985542852058687,-1.498707256168035,-1.2313784732335649
41.0,459.5,961.0,512.5,1256.5,474.0995789,857.0476074,569.854187,989.145813,566.5,813.0,1660608412391666.8,-0.2567139397128946,0.66666675,0.6959636020305328,0.776237967444283,0.7180762799834662,0.8631072309395011,0.8580269435262171,-1.4555408521247921,-1.9031083045731543,-1.298093449309584,-1.4981708007593029,-1.2313784732335649
42.0,459.5,961.0,512.5,1256.5,473.597229,857.3518677,570.0,989.1372681,566.5,813.0,1660608412408333.2,-0.2561257369482537,0.68333325,0.6959636020305328,0.776237967444283,0.7173154154657652,0.863328080864861,0.8580269435262171,-1.4555408521247921,-1.9031083045731543,-1.2985542852058687,-1.4981578585626045,-1.2313784732335649
43.0,459.5,961.0,512.5,1256.5,473.6666565,857.1293335,570.0,989.5,566.5,813.0,1660608412425000.0,-0.2556354978146555,0.7,0.6959636020305328,0.776237967444283,0.7174205710979304,0.863328080864861,0.8580269435262171,-1.4555408521247921,-1.9031083045731543,-1.298217232532513,-1.498707256168035,-1.2313784732335649
44.0,459.5,961.0,512.5,1256.5,473.6666565,857.1293335,569.854187,989.145813,566.5,813.0,1660608412441666.5,-0.2567139397128946,0.7166665,0.6959636020305328,0.776237967444283,0.7174205710979304,0.8631072309395011,0.8580269435262171,-1.4555408521247921,-1.9031083045731543,-1.298217232532513,-1.4981708007593029,-1.2313784732335649
45.0,459.5,961.0,512.5,1256.5,473.597229,857.3518677,570.0,989.0,566.5,813.0,1660608412458333.2,-0.2563117457585084,0.73333325,0.6959636020305328,0.776237967444283,0.7173154154657652,0.863328080864861,0.8580269435262171,-1.4555408521247921,-1.9031083045731543,-1.2985542852058687,-1.4979499508339431,-1.2313784732335649
46.0,459.5,961.0,512.5,1256.5,473.597229,857.3518677,570.0,989.1372681,566.5,813.0,1660608412475000.0,-0.2561257369482537,0.75,0.6959636020305328,0.776237967444283,0.7173154154657652,0.863328080864861,0.8580269435262171,-1.4555408521247921,-1.9031083045731543,-1.2985542852058687,-1.4981578585626045,-1.2313784732335649
47.0,459.5,961.0,512.5,1256.5,473.6666565,857.1293335,570.0,989.0,566.0,813.0,1660608412491666.5,-0.093613615874974,0.7666665,0.6959636020305328,0.776237967444283,0.7174205710979304,0.863328080864861,0.8572696381921252,-1.4555408521247921,-1.9031083045731543,-1.298217232532513,-1.4979499508339431,-1.2313784732335649
48.0,459.5,961.0,512.5,1256.5,473.6666565,857.1293335,570.0,989.0,566.0,813.0,1660608412508333.2,-0.093613615874974,0.78333325,0.6959636020305328,0.776237967444283,0.7174205710979304,0.863328080864861,0.8572696381921252,-1.4555408521247921,-1.9031083045731543,-1.298217232532513,-1.4979499508339431,-1.2313784732335649
49.0,459.5,961.0,512.5,1256.5,474.0995789,857.0476074,570.0,989.0,566.2380981,812.6190186,1660608412524999.8,-0.1737314503457396,0.79999975,0.6959636020305328,0.776237967444283,0.7180762799834662,0.863328080864861,0.8576302641144595,-1.4555408521247921,-1.9031083045731543,-1.298093449309584,-1.4979499508339431,-1.2308014347407452
50.0,459.5,961.0,512.5,1256.5,474.0091248,857.1689453,570.0,989.0,566.2380981,812.6190186,1660608412541666.5,-0.1737314503457396,0.8166665,0.6959636020305328,0.776237967444283,0.7179392772386253,0.863328080864861,0.8576302641144595,-1.4555408521247921,-1.9031083045731543,-1.298277228987379,-1.4979499508339431,-1.2308014347407452
51.0,459.2900391,960.8874512,512.5,1256.5,473.9743652,857.2179565,570.0,989.0,566.5,812.0,1660608412558333.2,-0.2627465300839676,0.83333325,0.6956455930114912,0.776237967444283,0.7178866299776435,0.863328080864861,0.8580269435262171,-1.4553703845116206,-1.9031083045731543,-1.2983514618737595,-1.4979499508339431,-1.229863862565381
52.0,459.2900391,960.8874512,512.5,1256.5,473.6772461,857.1375732,570.145813,989.145813,566.5,812.0,1660608412574999.8,-0.2622056736891709,0.84999975,0.6956455930114912,0.776237967444283,0.7174366102190622,0.8635489307902209,0.8580269435262171,-1.4553703845116206,-1.9031083045731543,-1.2982297124700357,-1.4981708007593029,-1.229863862565381
53.0,459.2900391,960.8874512,512.5,1256.5,473.796936,856.9387207,570.0,989.0,566.5,812.0,1660608412591666.5,-0.2627465300839676,0.8666665,0.6956455930114912,0.776237967444283,0.7176178938184762,0.863328080864861,0.8580269435262171,-1.4553703845116206,-1.9031083045731543,-1.2979285283521407,-1.4979499508339431,-1.229863862565381
54.0,459.2900391,960.8874512,512.5,1256.5,473.9268188,856.7723389,570.0,989.0,566.0,812.0,1660608412608333.2,-0.1009667702875303,0.88333325,0.6956455930114912,0.776237967444283,0.7178146156929697,0.863328080864861,0.8572696381921252,-1.4553703845116206,-1.9031083045731543,-1.297676524702869,-1.4979499508339431,-1.229863862565381
55.0,459.1056824,961.0,512.5,1256.5,473.796936,856.9387207,570.0,989.0,566.0,812.0,1660608412625000.0,-0.1009667702875303,0.9,0.69536636438692,0.776237967444283,0.7176178938184762,0.863328080864861,0.8572696381921252,-1.4555408521247921,-1.9031083045731543,-1.2979285283521407,-1.4979499508339431,-1.229863862565381
56.0,459.1056824,961.0,512.5,1256.5,473.3809509,856.9956665,570.1372681,989.0,566.0,812.0,1660608412641666.8,-0.1006585008694083,0.91666675,0.69536636438692,0.776237967444283,0.7169878383482106,0.8635359885935224,0.8572696381921252,-1.4555408521247921,-1.9031083045731543,-1.2980147790683287,-1.4979499508339431,-1.229863862565381
57.0,459.1056824,961.0,512.5,1256.5,473.9268188,856.7723389,570.0,989.0,566.0,812.0,1660608412658333.2,-0.1009667702875303,0.93333325,0.69536636438692,0.776237967444283,0.7178146156929697,0.863328080864861,0.8572696381921252,-1.4555408521247921,-1.9031083045731543,-1.297676524702869,-1.4979499508339431,-1.229863862565381
58.0,459.1056824,961.0,512.5,1256.5,473.9268188,856.7723389,570.1372681,989.0,566.0,812.0,1660608412675000.0,-0.1006585008694083,0.95,0.69536636438692,0.776237967444283,0.7178146156929697,0.8635359885935224,0.8572696381921252,-1.4555408521247921,-1.9031083045731543,-1.297676524702869,-1.4979499508339431,-1.229863862565381
59.0,459.1056824,961.0,512.5,1256.5,473.9268188,856.7723389,570.0,989.0,566.0,812.0,1660608412691666.5,-0.1009667702875303,0.9666665,0.69536636438692,0.776237967444283,0.7178146156929697,0.863328080864861,0.8572696381921252,-1.4555408521247921,-1.9031083045731543,-1.297676524702869,-1.4979499508339431,-1.229863862565381
60.0,459.1056824,961.0,512.5,1256.5,473.9268188,856.7723389,570.0,989.0,566.0,812.0,1660608412708333.2,-0.1009667702875303,0.98333325,0.69536636438692,0.776237967444283,0.7178146156929697,0.863328080864861,0.8572696381921252,-1.4555408521247921,-1.9031083045731543,-1.297676524702869,-1.4979499508339431,-1.229863862565381
61.0,459.1056824,961.0,512.5,1256.5,473.9268188,856.7723389,570.0,989.0,566.0,812.0,1660608412725000.0,-0.1009667702875303,1.0,0.69536636438692,0.776237967444283,0.7178146156929697,0.863328080864861,0.8572696381921252,-1.4555408521247921,-1.9031083045731543,-1.297676524702869,-1.4979499508339431,-1.229863862565381
62.0,459.1056824,961.0,512.5,1256.5,473.5,856.8101807,570.0,989.0,566.0,812.0,1660608412741666.5,-0.1009667702875303,1.0166665,0.69536636438692,0.776237967444283,0.7171681513851083,0.863328080864861,0.8572696381921252,-1.4555408521247921,-1.9031083045731543,-1.2977338402968523,-1.4979499508339431,-1.229863862565381
63.0,459.1056824,961.0,512.5,1256.5,473.9268188,856.7723389,570.0,989.0,566.0,812.0,1660608412758333.2,-0.1009667702875303,1.03333325,0.69536636438692,0.776237967444283,0.7178146156929697,0.863328080864861,0.8572696381921252,-1.4555408521247921,-1.9031083045731543,-1.297676524702869,-1.4979499508339431,-1.229863862565381
64.0,459.2900391,961.1125488,512.5,1256.298828,473.7478638,856.9615479,570.0,989.0,566.0,812.0,1660608412774999.8,-0.1009667702875303,1.04999975,0.6956455930114912,0.776237967444283,0.7175435685408449,0.863328080864861,0.8572696381921252,-1.4557113197379634,-1.902803607315814,-1.2979631026727854,-1.4979499508339431,-1.229863862565381
65.0,459.2900391,961.1125488,512.5,1256.298828,473.8062134,856.8604736,570.0,989.0,565.7583618,811.5,1660608412791666.5,-0.0266551733332219,1.0666665,0.6956455930114912,0.776237967444283,0.7176319454674891,0.863328080864861,0.8569036503965644,-1.4557113197379634,-1.902803607315814,-1.2978100144597262,-1.4979499508339431,-1.229106557231289
66.0,459.2900391,961.1125488,512.5,1256.298828,473.7291565,857.0458374,570.0,989.0,566.0,811.0,1660608412808333.2,-0.1082373469271059,1.08333325,0.6956455930114912,0.776237967444283,0.7175152342646919,0.863328080864861,0.8572696381921252,-1.4557113197379634,-1.902803607315814,-1.2980907684487013,-1.4979499508339431,-1.228349251897197
67.0,459.2900391,961.1125488,512.5,1256.298828,473.3796387,857.0925903,570.0,989.0,566.0,811.5,1660608412824999.8,-0.1046122936591348,1.09999975,0.6956455930114912,0.776237967444283,0.7169858508760917,0.863328080864861,0.8572696381921252,-1.4557113197379634,-1.902803607315814,-1.2981615808898097,-1.4979499508339431,-1.229106557231289
68.0,459.1822205,961.1155396,512.5,1256.298828,473.5567627,857.3442993,570.0,989.0,566.0,811.5,1660608412841666.5,-0.1046122936591348,1.1166665,0.6954822898097026,0.776237967444283,0.7172541247760831,0.863328080864861,0.8572696381921252,-1.4557158496355498,-1.902803607315814,-1.2985428220264876,-1.4979499508339431,-1.229106557231289
69.0,459.1822205,961.1155396,512.5,1256.298828,473.0,857.0,569.7126465,989.2873535,565.8533325,811.8533325,1660608412858333.2,-0.0551137524447524,1.13333325,0.6954822898097026,0.776237967444283,0.7164108460510162,0.862892852188221,0.8570474940319492,-1.4557158496355498,-1.902803607315814,-1.2980213426336595,-1.4983851795105831,-1.229641718405205
70.0,459.1822205,961.1155396,512.5,1256.298828,473.1687317,857.3621216,569.7126465,989.2873535,565.8533325,811.8533325,1660608412875000.0,-0.0551137524447524,1.15,0.6954822898097026,0.776237967444283,0.7166664088838971,0.862892852188221,0.8570474940319492,-1.4557158496355498,-1.902803607315814,-1.2985698158721994,-1.4983851795105831,-1.229641718405205
71.0,459.1822205,961.1155396,512.5,1256.298828,473.1324158,856.9086914,569.854187,989.145813,565.7126465,811.7126465,1660608412891666.8,-0.0104927721169104,1.16666675,0.6954822898097026,0.776237967444283,0.7166114044343324,0.8631072309395011,0.8568344095154852,-1.4557158496355498,-1.902803607315814,-1.2978830456540025,-1.4981708007593029,-1.229428633888741
72.0,459.1822205,961.1155396,512.5,1256.298828,473.0,857.0,569.5,989.0,565.854187,811.854187,1660608412908333.2,-0.0558786531749168,1.18333325,0.6954822898097026,0.776237967444283,0.7164108460510162,0.862570775530769,0.8570487882667653,-1.4557158496355498,-1.902803607315814,-1.2980213426336595,-1.4979499508339431,-1.229643012640021
73.0,459.1822205,961.1155396,512.5,1256.298828,473.2102661,856.8666382,569.5,989.0,565.7126465,811.2873535,1660608412925000.0,-0.014024560593963,1.2,0.6954822898097026,0.776237967444283,0.7167293173292337,0.862570775530769,0.8568344095154852,-1.4557158496355498,-1.902803607315814,-1.2978193514286513,-1.4979499508339431,-1.228784480573837
74.0,458.7897339,961.1333618,512.5,1256.298828,473.105835,856.894165,569.5,989.0,565.7126465,811.2873535,1660608412941666.5,-0.014024560593963,1.2166665,0.6948878254182232,0.776237967444283,0.7165711448710835,0.862570775530769,0.8568344095154852,-1.4557428433298003,-1.902803607315814,-1.2978610438135922,-1.4979499508339431,-1.228784480573837
75.0,458.7897339,961.1333618,512.5,1256.298828,472.7106934,856.8364868,569.5,989.0,565.7126465,811.2873535,1660608412958333.2,-0.014024560593963,1.23333325,0.6948878254182232,0.776237967444283,0.7159726591882802,0.862570775530769,0.8568344095154852,-1.4557428433298003,-1.902803607315814,-1.2977736837965506,-1.4979499508339431,-1.228784480573837
76.0,458.7897339,961.1333618,512.5,1256.298828,472.7106934,856.8364868,569.5,989.0,565.7126465,811.2873535,1660608412975000.0,-0.014024560593963,1.25,0.6948878254182232,0.776237967444283,0.7159726591882802,0.862570775530769,0.8568344095154852,-1.4557428433298003,-1.902803607315814,-1.2977736837965506,-1.4979499508339431,-1.228784480573837
77.0,459.2720947,961.3741455,512.8364868,1256.710693,472.4090881,857.0302734,569.5,989.0,565.5,811.0,1660608412991666.5,0.0524203779505383,1.2666665,0.695618414231817,0.776747613941266,0.7155158445833194,0.862570775530769,0.8565123328580332,-1.4561075368905452,-1.9034274224386658,-1.2980671950482618,-1.4979499508339431,-1.228349251897197
78.0,459.2720947,961.3741455,512.7261963,1256.607178,472.75177,856.9645386,569.5,989.0,565.5,811.0,1660608413008333.2,0.0524203779505383,1.28333325,0.695618414231817,0.7765805667733666,0.716034874244853,0.862570775530769,0.8565123328580332,-1.4561075368905452,-1.9032706375153488,-1.2979676324189107,-1.4979499508339431,-1.228349251897197
79.0,459.0,961.5,512.7261963,1256.607178,473.0,857.0,569.5,989.0,565.5,811.0,1660608413024999.8,0.0524203779505383,1.29999975,0.6952062966964407,0.7765805667733666,0.7164108460510162,0.862570775530769,0.8565123328580332,-1.456298157458884,-1.9032706375153488,-1.2980213426336595,-1.4979499508339431,-1.228349251897197
80.0,458.777771,961.3418579,512.8364868,1256.710693,472.75177,856.9645386,569.5,989.0,565.6396484,811.3603516,1660608413041666.5,0.0100108454918003,1.3166665,0.6948697062822609,0.776747613941266,0.716034874244853,0.862570775530769,0.856723845814468,-1.456058633747135,-1.9034274224386658,-1.2979676324189107,-1.4979499508339431,-1.228895044274854
