Timestamp (microseconds),Accel X (g),Accel Y (g),Accel Z (g),vel x (m/s),vel y (m/s),vel z (m/s),disp x (m),disp y (m),disp z (m)
1660612111044006,0.7997558556496527,0.4856641489280538,0.3462577248798349,0,0,0,-0.0009928479438346288,0.001046389998883694,-0.6079484884272466
1660612111060008,0.7989013504234377,0.4868848706797895,0.3451590753032727,0.0001817540316959699,-0.0002799172136489429,0.0001793867749059966,-0.0008407542798640252,0.0008236170508499848,-0.607871230317515
1660612111076010,0.7945067521171891,0.4882276646066988,0.3454032196536199,0.0002851105427851249,-0.0005997479698746218,5.277431538271762e-05,-0.0006894542418236132,0.0006259251752850005,-0.6077882889610817
1660612111092013,0.7912108033875027,0.492133974212253,0.349919890135042,0.0002892581676362352,-0.0009485905857919801,-0.000357633040123212,-0.0005370613630899684,0.0005046606443460107,-0.6077011909133944
1660612111108015,0.7946288242923627,0.4918898298619059,0.3462577248798349,0.0001701219360312,-0.001322169683021801,-0.001019535059112128,-0.0003818027062527256,0.0004302216003443601,-0.6076117415000997
1660612111124017,0.8004882887006941,0.4934767681391623,0.3461356527046613,-8.524765500542812e-05,-0.001725451623362743,-0.001888898433662289,-0.0002222158998541783,0.0003360265702604683,-0.6075218903079074
1660612111140019,0.7992675669489584,0.4976272220950637,0.3462577248798349,-0.0004672240028461024,-0.00216886525960193,-0.002909440674794094,-5.734676121683881e-05,0.0002167721409809746,-0.6074336869204804
1660612111156021,0.800244144350347,0.5059281300068665,0.3446707866025784,-0.0009398674882045303,-0.00265987438662885,-0.004016222371261589,0.0001131499003449083,8.584652879102886e-05,-0.6073488723878728
1660612111172023,0.7987792782482641,0.5120317387655451,0.3476005188067441,-0.00144680121965481,-0.003198375241848715,-0.00514529792041544,0.0002890526606503937,-6.761509565475672e-05,-0.6072683802012324
1660612111188026,0.7954833295185777,0.5038529030289158,0.3527275501640341,-0.001924923509174806,-0.003779110695134737,-0.006244036435234089,0.0004697108426793597,-0.0002321822772564973,-0.6071922632944025
1660612111204028,0.7930418860151063,0.4935988403143359,0.3513847562371248,-0.002321107818013455,-0.004396238654870405,-0.007270779223215148,0.0006541733657998412,-0.0003873423597668814,-0.6071197057189961
1660612111220030,0.7918211642633706,0.4884718089570459,0.3486991683833063,-0.002605760841101314,-0.005047519760124225,-0.00818700602663327,0.000841224188959604,-0.0005259307599591125,-0.6070491912159747
1660612111236032,0.7931639581902798,0.4922560463874266,0.3477225909819177,-0.002778484211405063,-0.005735070412268566,-0.008961582813654971,0.001029369148053007,-0.000645433485471521,-0.6069789417973015
1660612111252034,0.7932860303654534,0.500679026474403,0.3483329518577856,-0.002864703073895851,-0.006458954798293569,-0.009587263598163384,0.00121694494188424,-0.0007355145269723881,-0.6069074195437073
1660612111268036,0.7931639581902798,0.5018997482261387,0.3523613336385134,-0.002905704789841566,-0.007210647566602519,-0.01008413486330414,0.00140239757623831,-0.0007944579818881378,-0.6068335728173684
