Frame #,Arm Pink X,Arm Pink Y,Leg Pink X,Leg Pink Y,Shoulder Pink X,Shoulder Pink Y,Back Pink X,Back Pink Y,Neck Green X,Neck Green Y,Timestamp (microseconds),angles,Seconds,Arm Pink X meters,Leg Pink X meters,Shoulder Pink X meters,Back Pink X meters,Neck Green X meters,Arm Pink Y meters,Leg Pink Y meters,Shoulder Pink Y meters,Back Pink Y meters,Neck Green Y meters
23.0,451.887085,865.5161133,498.1418457,1117.609985,465.4142761,750.7761841,546.5,881.5,556.333313,724.666687,1660612120314996.5,0.6049209518101497,0.3666665,0.7346813298433853,0.8098826582961857,0.7566739361299615,0.8885036994571555,0.9044907716958016,-1.40716243111954,-1.817018492630844,-1.220617414523653,-1.4331491510914594,-1.178168403061044
24.0,452.3768005,865.0,498.1418457,1117.609985,464.5319214,750.24823,546.5,881.5,556.3743286,724.5794678,1660612120331663.2,0.5919928100413037,0.38333325,0.7354775128871758,0.8098826582961857,0.755239397401355,0.8885036994571555,0.9045574551584464,-1.406323330339322,-1.817018492630844,-1.2197590628841406,-1.4331491510914594,-1.1780266014473866
25.0,453.0,865.1923218,498.1418457,1117.609985,464.5,750.0,547.1136475,880.9545288,556.5,724.5,1660612120348330.0,0.550146095052936,0.4,0.7364907151950437,0.8098826582961857,0.7551874993556243,0.8895013720535189,0.904761772640269,-1.4066360085292329,-1.817018492630844,-1.219355488733516,-1.4322623200225713,-1.177897402116577
26.0,453.3904724,865.0,498.1699219,1117.830078,465.0818787,749.7953491,546.2460327,881.0714111,556.333313,724.666687,1660612120364996.8,0.6063990638925497,0.41666675,0.7371255480805624,0.8099283047876161,0.7561335220044538,0.8880907975622037,0.9044907716958016,-1.406323330339322,-1.8173763214409528,-1.2190227658025972,-1.4324523481212923,-1.178168403061044
27.0,453.8850708,865.0,498.1699219,1117.830078,465.0818787,749.7953491,546.1843872,880.8156128,556.5,724.5,1660612120381663.2,0.5504588157232432,0.43333325,0.7379296697789074,0.8099283047876161,0.7561335220044538,0.8879905738571626,0.904761772640269,-1.406323330339322,-1.8173763214409528,-1.2190227658025972,-1.4320364693731409,-1.177897402116577
28.0,454.2666626,865.5,498.0,1118.0,465.0818787,749.7953491,546.1843872,880.8156128,556.5,724.5,1660612120398330.0,0.5504588157232432,0.45,0.7385500645199551,0.8096520445190547,0.7561335220044538,0.8879905738571626,0.904761772640269,-1.4071362339984776,-1.8176525818720948,-1.2190227658025972,-1.4320364693731409,-1.177897402116577
29.0,454.1699219,865.8300781,498.0,1118.0,465.0818787,749.7953491,546.1843872,880.8156128,556.5,724.5,1660612120414996.5,0.5504588157232432,0.4666665,0.7383927827819166,0.8096520445190547,0.7561335220044538,0.8879905738571626,0.904761772640269,-1.407672877389072,-1.8176525818720948,-1.2190227658025972,-1.4320364693731409,-1.177897402116577
30.0,454.1130066,866.1129761,498.1635132,1118.289307,464.7435913,750.0576782,546.3947144,881.2017822,556.5,724.5,1660612120431663.2,0.549149927100421,0.48333325,0.7383002494706526,0.8099178854762552,0.7555835318738413,0.8883325253581627,0.904761772640269,-1.4081328150278076,-1.8181229393099332,-1.2194492623731832,-1.4326643064097686,-1.177897402116577
31.0,453.6150208,866.0938721,498.1635132,1118.289307,465.0,750.8850708,546.3947144,881.2017822,556.5,724.5,1660612120448330.0,0.549149927100421,0.5,0.7374906205125975,0.8099178854762552,0.75600040301478,0.8883325253581627,0.904761772640269,-1.4081017556047986,-1.8181229393099332,-1.22079444331738,-1.4326643064097686,-1.177897402116577
32.0,453.1924744,865.9342651,498.1635132,1118.289307,465.030304,750.5908813,546.3947144,881.2017822,556.5,724.5,1660612120464996.5,0.549149927100421,0.5166665,0.7368036414831514,0.8099178854762552,0.7560496714797541,0.8883325253581627,0.904761772640269,-1.4078422653761449,-1.8181229393099332,-1.2203161478753095,-1.4326643064097686,-1.177897402116577
33.0,452.7401123,865.8022461,497.1375732,1118.322754,465.030304,750.5908813,546.3947144,881.2017822,556.5,724.5,1660612120481663.2,0.549149927100421,0.53333325,0.7360681878704447,0.8082499047161069,0.7560496714797541,0.8883325253581627,0.904761772640269,-1.4076276279197888,-1.818177317687309,-1.2203161478753095,-1.4326643064097686,-1.177897402116577
34.0,452.35672,865.4093628,497.1375732,1118.322754,464.7435913,750.0576782,545.8863525,880.9545288,556.5,724.5,1660612120498330.0,0.5499079465734606,0.55,0.7354448658633205,0.8082499047161069,0.7555835318738413,0.887506026860792,0.904761772640269,-1.4069888753754063,-1.818177317687309,-1.2194492623731832,-1.4322623200225713,-1.177897402116577
35.0,452.0370483,865.0925903,497.1375732,1118.322754,464.8242493,750.1757813,545.9060059,880.8290405,556.5,724.5,1660612120514996.5,0.5503518678987936,0.5666665,0.7349251412740033,0.8082499047161069,0.7557146662405217,0.8875379795023416,0.904761772640269,-1.4064738643266663,-1.818177317687309,-1.2196412752574786,-1.4320583002260687,-1.177897402116577
36.0,451.5,865.0,497.1375732,1118.322754,464.6071472,749.7261963,545.9060059,880.8290405,556.5,724.5,1660612120531663.2,0.5503518678987936,0.58333325,0.7340520042175768,0.8082499047161069,0.7553617000575209,0.8875379795023416,0.904761772640269,-1.406323330339322,-1.818177317687309,-1.2189103366742753,-1.4320583002260687,-1.177897402116577
37.0,451.5,865.0,497.1375732,1118.322754,464.6071472,749.7261963,545.7886353,880.7886353,556.5,724.5,1660612120548329.8,0.5504672608611632,0.59999975,0.7340520042175768,0.8082499047161069,0.7553617000575209,0.8873471575219071,0.904761772640269,-1.406323330339322,-1.818177317687309,-1.2189103366742753,-1.431992609156211,-1.177897402116577
38.0,452.1324158,864.8128052,497.1375732,1118.322754,464.5,749.5,545.7886353,880.7886353,556.5,724.5,1660612120564996.5,0.5504672608611632,0.6166665,0.7350801904534324,0.8082499047161069,0.7551874993556243,0.8873471575219071,0.904761772640269,-1.406018987663532,-1.818177317687309,-1.2185425850743603,-1.431992609156211,-1.177897402116577
39.0,452.4545593,864.9242554,497.1375732,1118.322754,464.5,749.5,545.7886353,880.7886353,556.5,724.5,1660612120581663.2,0.5504672608611632,0.63333325,0.7356039337132789,0.8082499047161069,0.7551874993556243,0.8873471575219071,0.904761772640269,-1.4062001842143197,-1.818177317687309,-1.2185425850743603,-1.431992609156211,-1.177897402116577
40.0,452.5,865.0,497.1375732,1118.322754,464.5,749.5,545.7126465,881.2873535,556.5,724.5,1660612120598330.0,0.5487067348543806,0.65,0.7356778115358881,0.8082499047161069,0.7551874993556243,0.8872236143747574,0.904761772640269,-1.406323330339322,-1.818177317687309,-1.2185425850743603,-1.432803428855546,-1.177897402116577
41.0,452.3849792,864.9061279,497.1375732,1118.322754,464.5,749.5,545.7126465,881.2873535,556.5,724.5,1660612120614996.8,0.5487067348543806,0.66666675,0.73549080987749,0.8082499047161069,0.7551874993556243,0.8872236143747574,0.904761772640269,-1.4061707123921567,-1.818177317687309,-1.2185425850743603,-1.432803428855546,-1.177897402116577
42.0,452.5,865.0,497.1375732,1118.322754,464.5141296,749.8530884,545.7126465,881.2873535,556.5,724.5,1660612120631663.2,0.5487067348543806,0.68333325,0.7356778115358881,0.8082499047161069,0.7552104713627091,0.8872236143747574,0.904761772640269,-1.406323330339322,-1.818177317687309,-1.2191166387790917,-1.432803428855546,-1.177897402116577
43.0,452.1534424,865.0582275,497.1375732,1118.322754,464.5141296,749.8530884,545.7126465,881.2873535,556.5,724.5,1660612120648330.0,0.5487067348543806,0.7,0.7351143756535917,0.8082499047161069,0.7552104713627091,0.8872236143747574,0.904761772640269,-1.406417997034949,-1.818177317687309,-1.2191166387790917,-1.432803428855546,-1.177897402116577
44.0,451.8850708,865.0,497.1375732,1118.322754,464.5141296,749.8530884,545.7126465,881.2873535,556.2788086,724.2788086,1660612120664996.5,0.6345800985259358,0.7166665,0.7346780551422847,0.8082499047161069,0.7552104713627091,0.8872236143747574,0.9044021580434016,-1.406323330339322,-1.818177317687309,-1.2191166387790917,-1.432803428855546,-1.177537787519709
45.0,451.5,865.0,497.1375732,1118.322754,464.4093628,749.8830566,545.3603516,881.3603516,556.2788086,724.2788086,1660612120681663.2,0.6343550481095964,0.73333325,0.7340520042175768,0.8082499047161069,0.7550401407325531,0.8866508507481335,0.9044021580434016,-1.406323330339322,-1.818177317687309,-1.219165361297968,-1.4329221097007487,-1.177537787519709
46.0,451.5,865.0,497.1375732,1118.322754,464.5141296,749.8530884,545.3603516,881.3603516,556.2788086,724.2788086,1660612120698330.0,0.6343550481095964,0.75,0.7340520042175768,0.8082499047161069,0.7552104713627091,0.8866508507481335,0.9044021580434016,-1.406323330339322,-1.818177317687309,-1.2191166387790917,-1.4329221097007487,-1.177537787519709
47.0,451.3904724,865.0,497.1375732,1118.322754,464.4093628,749.8830566,545.3603516,881.3603516,556.1635132,724.2893066,1660612120714996.5,0.6759470443549654,0.7666665,0.7338739334439397,0.8082499047161069,0.7550401407325531,0.8866508507481335,0.904214709938314,-1.406323330339322,-1.818177317687309,-1.219165361297968,-1.4329221097007487,-1.1775548552449369
48.0,451.3431396,865.0735474,497.1375732,1118.322754,464.4093628,749.8830566,545.3603516,881.3603516,555.8863525,724.6060791,1660612120731663.2,0.7688602544120986,0.78333325,0.7337969794313034,0.8082499047161069,0.7550401407325531,0.8866508507481335,0.9037641000439056,-1.406442904240485,-1.818177317687309,-1.219165361297968,-1.4329221097007487,-1.1780698662936764
49.0,451.3431396,865.0735474,497.1375732,1118.322754,464.4093628,749.8830566,545.3603516,881.3603516,556.1635132,724.2893066,1660612120748330.0,0.6759470443549654,0.8,0.7337969794313034,0.8082499047161069,0.7550401407325531,0.8866508507481335,0.904214709938314,-1.406442904240485,-1.818177317687309,-1.219165361297968,-1.4329221097007487,-1.1775548552449369
50.0,451.431366,865.0735474,497.1375732,1118.322754,464.5,749.7531128,545.5,881.5,556.2788086,724.2788086,1660612120764996.5,0.6337614449429251,0.8166665,0.7339404185580918,0.8082499047161069,0.7551874993556243,0.886877892138844,0.9044021580434016,-1.406442904240485,-1.818177317687309,-1.2189540977169588,-1.4331491510914594,-1.177537787519709
51.0,451.431366,865.0735474,497.1375732,1118.322754,464.2185669,749.890686,545.5,881.5,556.2788086,724.2788086,1660612120781663.2,0.6337614449429251,0.83333325,0.7339404185580918,0.8082499047161069,0.7547299433620293,0.886877892138844,0.9044021580434016,-1.406442904240485,-1.818177317687309,-1.219177765232322,-1.4331491510914594,-1.177537787519709
52.0,451.431366,865.0735474,497.1375732,1118.322754,464.1547546,750.0892944,545.8070068,881.1929932,556.2788086,724.2788086,1660612120798329.8,0.6349434020401967,0.84999975,0.7339404185580918,0.8082499047161069,0.754626196857691,0.8873770260410554,0.9044021580434016,-1.406442904240485,-1.818177317687309,-1.2195006642225203,-1.432650017189248,-1.177537787519709
53.0,451.431366,865.0735474,497.1375732,1118.322754,464.0370483,750.0925903,545.5,881.5,555.8912964,724.4782715,1660612120814996.5,0.7695549008888563,0.8666665,0.7339404185580918,0.8082499047161069,0.7544348290937396,0.886877892138844,0.9037721378727064,-1.406442904240485,-1.818177317687309,-1.2195060227208607,-1.4331491510914594,-1.1778620757622609
54.0,451.3904724,865.0,497.1375732,1118.322754,464.0370483,750.0925903,545.8533325,880.8533325,556.2788086,724.2788086,1660612120831663.2,0.6363175503718541,0.88333325,0.7338739334439397,0.8082499047161069,0.7544348290937396,0.8874523427031412,0.9044021580434016,-1.406323330339322,-1.818177317687309,-1.2195060227208607,-1.432097794337445,-1.177537787519709
55.0,451.3904724,865.0,497.1375732,1118.322754,464.0370483,750.0925903,545.8533325,880.8533325,556.2788086,724.2788086,1660612120848330.0,0.6363175503718541,0.9,0.7338739334439397,0.8082499047161069,0.7544348290937396,0.8874523427031412,0.9044021580434016,-1.406323330339322,-1.818177317687309,-1.2195060227208607,-1.432097794337445,-1.177537787519709
56.0,451.3904724,865.0,497.1375732,1118.322754,464.0370483,750.0925903,545.6913452,880.8641968,556.2788086,724.2788086,1660612120864996.8,0.6363078515497721,0.91666675,0.7338739334439397,0.8082499047161069,0.7544348290937396,0.8871889825653279,0.9044021580434016,-1.406323330339322,-1.818177317687309,-1.2195060227208607,-1.4321154575958934,-1.177537787519709
57.0,451.3904724,865.0,497.1375732,1118.322754,464.0,749.5,545.8533325,880.8533325,556.2788086,724.2788086,1660612120881663.2,0.6363175503718541,0.93333325,0.7338739334439397,0.8082499047161069,0.7543745956964687,0.8874523427031412,0.9044021580434016,-1.406323330339322,-1.818177317687309,-1.2185425850743603,-1.432097794337445,-1.177537787519709
58.0,451.6088867,864.8844604,496.8364868,1118.289307,463.5319214,750.24823,545.6913452,880.8641968,555.6396484,724.3603516,1660612120898330.0,0.8672907646733785,0.95,0.7342290330113035,0.8077603962435428,0.7536135900830437,0.8871889825653279,0.9033630067126682,-1.406135485212087,-1.8181229393099332,-1.2197590628841406,-1.4321154575958934,-1.177670360725866
59.0,451.5,865.0,496.8364868,1118.289307,463.969696,750.2070923,545.8364868,880.7106934,555.6396484,724.3603516,1660612120914996.5,0.8681655446023067,0.9666665,0.7340520042175768,0.8077603962435428,0.7543253272314946,0.8874249548407992,0.9033630067126682,-1.406323330339322,-1.8181229393099332,-1.219692180910422,-1.431865890644788,-1.177670360725866
60.0,451.3904724,865.0,496.8364868,1118.289307,463.969696,750.2070923,545.8364868,880.7106934,554.9642944,724.208313,1660612120931663.2,1.117988570711951,0.98333325,0.7338739334439397,0.8077603962435428,0.7543253272314946,0.8874249548407992,0.9022650112370172,-1.406323330339322,-1.8181229393099332,-1.219692180910422,-1.431865890644788,-1.1774231752573203
61.0,451.3725586,865.0784302,496.8364868,1118.289307,463.7435913,749.0576782,545.5,881.0,554.8624268,724.3227539,1660612120948330.0,1.1505193616244043,1.0,0.7338448090568008,0.8077603962435428,0.7539577245555299,0.886877892138844,0.9020993941474384,-1.4064508427324585,-1.8181229393099332,-1.217823455054872,-1.4323362474323036,-1.1776092341100544
62.0,451.3904724,865.0,496.620697,1118.379272,463.8869934,749.31073,545.5,881.0,554.8624268,724.3227539,1660612120964996.5,1.1505193616244043,1.0166665,0.7338739334439397,0.807409563607486,0.7541908687391712,0.886877892138844,0.9020993941474384,-1.406323330339322,-1.818269205065325,-1.2182348685232238,-1.4323362474323036,-1.1776092341100544
63.0,451.3904724,865.0,496.620697,1118.379272,464.030304,749.5908813,545.5,881.0,554.8624268,724.3227539,1660612120981663.2,1.1505193616244043,1.03333325,0.7338739334439397,0.807409563607486,0.7544238641614428,0.886877892138844,0.9020993941474384,-1.406323330339322,-1.818269205065325,-1.218690340556998,-1.4323362474323036,-1.1776092341100544
64.0,451.5,865.5,496.3435974,1118.23584,463.384613,749.4807739,545.8300781,880.8300781,555.0,724.1149292,1660612120998330.0,1.106109946600384,1.05,0.7340520042175768,0.8069590530499048,0.753374095008275,0.8874145355294385,0.902323061662802,-1.4071362339984776,-1.8180360122700452,-1.218511327140278,-1.4320599871637425,-1.1772713511918689
65.0,451.444458,865.1514893,496.7212219,1118.278809,462.6396484,749.3603516,545.3793335,880.3793335,554.8666382,723.7897339,1660612121014996.5,1.1653173822309966,1.0666665,0.733961703627503,0.8075729977255784,0.7521629261097121,0.8866817116600691,0.9021062410723788,-1.4065696227519078,-1.8181058715847056,-1.21831554368365,-1.431327163294373,-1.1767426462932482
66.0,451.68927,865.3164063,496.3862305,1118.322754,463.1418457,749.6099243,545.1699219,880.1699219,554.8765259,723.5864258,1660612121031663.2,1.1680721811854433,1.08333325,0.7343597207687136,0.807028366255887,0.7529794021552882,0.8863412487482497,0.9021223165674002,-1.406837746017422,-1.818177317687309,-1.218721300805761,-1.4309867003825536,-1.1764121064963962
67.0,451.5,865.5,496.3862305,1118.322754,463.1418457,749.6099243,545.1360474,880.0748291,554.8153076,723.6035767,1660612121048329.8,1.1907804906102635,1.09999975,0.7340520042175768,0.807028366255887,0.7529794021552882,0.8862861753382457,0.9020227874072454,-1.4071362339984776,-1.818177317687309,-1.218721300805761,-1.430832097812395,-1.1764399905551317
68.0,451.2543945,864.7324829,496.3862305,1118.322754,463.2720947,749.3741455,545.1360474,880.0748291,554.6601563,723.0718994,1660612121064996.5,1.2591464379942026,1.1166665,0.7336526969982592,0.807028366255887,0.7531911619326911,0.8862861753382457,0.90177054128826,-1.4058883990803686,-1.818177317687309,-1.218337969907218,-1.430832097812395,-1.1755755857098118
69.0,451.1324158,864.8128052,496.3862305,1118.322754,463.2102661,748.8666382,545.1360474,880.0748291,554.8765259,723.5864258,1660612121081663.2,1.1688393015454643,1.13333325,0.7334543831351211,0.807028366255887,0.7530906405423301,0.8862861753382457,0.9021223165674002,-1.406018987663532,-1.818177317687309,-1.2175128608247816,-1.430832097812395,-1.1764121064963962
70.0,451.3589783,864.7136841,496.3862305,1118.322754,463.2270508,748.6763306,545.1136475,879.9545288,554.5,723.0,1660612121098330.0,1.3200374215011836,1.15,0.733822730105676,0.807028366255887,0.7531179292304258,0.8862497574168962,0.9015101580036464,-1.405857835853753,-1.818177317687309,-1.2172034573359714,-1.43063651270426,-1.1754586911391096
71.0,451.1324158,864.8128052,496.3862305,1118.322754,463.2270508,748.6763306,545.1136475,879.9545288,554.6231689,723.0,1660612121114996.8,1.2752373190374355,1.16666675,0.7334543831351211,0.807028366255887,0.7531179292304258,0.8862497574168962,0.9017104069026546,-1.406018987663532,-1.818177317687309,-1.2172034573359714,-1.43063651270426,-1.1754586911391096
72.0,451.1079712,864.5915527,496.3862305,1118.322754,463.2270508,748.6763306,545.2113647,879.7886353,554.5,723.0,1660612121131663.2,1.32121761515054,1.18333325,0.7334146409255479,0.807028366255887,0.7531179292304258,0.886408626755781,0.9015101580036464,-1.4056592737298377,-1.818177317687309,-1.2172034573359714,-1.4303668018378997,-1.1754586911391096
73.0,451.1079712,864.5915527,496.620697,1118.379272,463.2270508,748.6763306,545.1136475,879.9545288,554.5,723.0,1660612121148330.0,1.3200374215011836,1.2,0.7334146409255479,0.807409563607486,0.7531179292304258,0.8862497574168962,0.9015101580036464,-1.4056592737298377,-1.818269205065325,-1.2172034573359714,-1.43063651270426,-1.1754586911391096
74.0,450.9705811,864.6715698,496.620697,1118.379272,463.2270508,748.6763306,545.1136475,879.9545288,554.5,723.0,1660612121164996.5,1.3200374215011836,1.2166665,0.7331912710955044,0.807409563607486,0.7531179292304258,0.8862497574168962,0.9015101580036464,-1.4057893661166077,-1.818269205065325,-1.2172034573359714,-1.43063651270426,-1.1754586911391096
75.0,450.9705811,864.6715698,496.620697,1118.379272,463.2270508,748.6763306,545.1136475,879.9545288,554.5,723.0,1660612121181663.2,1.3200374215011836,1.23333325,0.7331912710955044,0.807409563607486,0.7531179292304258,0.8862497574168962,0.9015101580036464,-1.4057893661166077,-1.818269205065325,-1.2172034573359714,-1.43063651270426,-1.1754586911391096
76.0,450.6338806,864.7759399,496.3862305,1118.322754,462.7106934,748.8364868,544.777771,880.0939941,554.5,723.0,1660612121198330.0,1.319697558677334,1.25,0.7326438609585253,0.807028366255887,0.7522784315906416,0.8857036869451475,0.9015101580036464,-1.4059590517890004,-1.818177317687309,-1.2174638404580045,-1.4308632564096504,-1.1754586911391096
77.0,450.6772461,864.8624268,496.3862305,1118.322754,462.7106934,748.8364868,544.777771,880.0939941,554.5,723.0,1660612121214996.5,1.319697558677334,1.2666665,0.7327143649057875,0.807028366255887,0.7522784315906416,0.8857036869451475,0.9015101580036464,-1.4060996628239584,-1.818177317687309,-1.2174638404580045,-1.4308632564096504,-1.1754586911391096
