Frame #,Head Pink X,Head Pink Y,Hand Pink X,Hand Pink Y,Elbow Orange X,Elbow Orange Y,Shoulder Green X,Shoulder Green Y,Timestamp (microseconds),angles,Seconds,Head Pink X meters,Hand Pink X meters,Elbow Orange X meters,Shoulder Green X meters,Head Pink Y meters,Hand Pink Y meters,Elbow Orange Y meters,Shoulder Green Y meters
27.0,338.8913879,969.0262451,980.677063,1009.4375,718.755188,1010.317688,498.9523926,997.5952148,1659656289453333.5,0.0281824617756797,0.4333335,0.362645228426945,1.0494154476113218,0.7691347394529403,0.5339253544028988,-1.0369479914599928,-1.0801917836821617,-1.081133666508682,-1.0675194397549141
28.0,339.1672668,969.053772,980.7950439,1009.24939,719.182251,1010.11554,499.3800049,997.5,1659656289470000.0,0.0054920693852902,0.45,0.36294044444682866,1.0495416981209487,0.7695917364871446,0.5343829392390689,-1.0369774477970224,-1.0799904885287435,-1.0809173493927755,-1.0674175510845954
29.0,339.0434875,969.0615845,981.0341797,1009.361816,718.9705811,1009.926453,499.0,997.5,1659656289486666.8,0.0181498285122719,0.46666675,0.36280798911120865,1.0497975956146957,0.7693652300547674,0.5339762987380582,-1.0369858078968899,-1.08011079477997,-1.0807150087587085,-1.0674175510845954
30.0,339.0457153,968.7701416,981.0956421,1009.597107,719.4091187,1010.488647,498.8999939,997.5,1659656289503333.2,0.0459072065955062,0.48333325,0.3628103730639107,1.049863366085364,0.7698345059756201,0.533869282932188,-1.036673936952931,-1.0803625779809847,-1.0813166085007782,-1.0674175510845954
31.0,339.0457153,968.7701416,981.1243286,1009.91272,718.9674072,1010.532593,498.8999939,997.5,1659656289520000.0,0.0832972992676983,0.5,0.3628103730639107,1.0498940633019849,0.7693618336872833,0.533869282932188,-1.036673936952931,-1.080700313174519,-1.0813636347982216,-1.0674175510845954
32.0,339.3200378,969.0338135,980.9368286,1010.180847,718.8084106,1010.429138,498.8999939,997.5,1659656289536666.8,0.1157190759790327,0.51666675,0.3631039235913868,1.0496934209051645,0.769191692573095,0.533869282932188,-1.036956090350212,-1.0809872339421578,-1.081252928349352,-1.0674175510845954
33.0,339.3200378,969.0338135,981.0969238,1010.132385,718.7333374,1010.208313,498.9523926,997.4047852,1659656289553333.2,0.109472104017812,0.53333325,0.3631039235913868,1.0498647376232841,0.7691113572835752,0.5339253544028988,-1.036956090350212,-1.080935375105706,-1.0810166251105366,-1.0673156624142766
34.0,339.3200378,969.0338135,981.090271,1010.534729,719.0111084,1010.466675,498.8999939,997.5,1659656289570000.0,0.1572595616512944,0.55,0.3631039235913868,1.049857618510017,0.7694085980260136,0.533869282932188,-1.036956090350212,-1.0813659205164061,-1.0812930964221492,-1.0674175510845954
35.0,339.3200378,969.0338135,981.0999756,1010.640015,719.085083,1010.581543,498.8999939,997.5,1659656289586666.5,0.1697294565939872,0.5666665,0.3631039235913868,1.0498680033324395,0.769487757711602,0.533869282932188,-1.036956090350212,-1.0814785863051617,-1.0814160158399515,-1.0674175510845954
36.0,339.364502,969.0551758,981.0999756,1010.640015,719.0336914,1010.363281,498.8999939,997.5,1659656289603333.2,0.1697294565939872,0.58333325,0.36315150441091054,1.0498680033324395,0.769432763931333,0.533869282932188,-1.0369789499932713,-1.0814785863051617,-1.0811824552489393,-1.0674175510845954
37.0,339.3200378,969.0338135,980.9511719,1010.800415,718.5958252,1010.637512,498.8999939,997.5,1659656289620000.0,0.1892616012437226,0.6,0.3631039235913868,1.0497087695669793,0.7689642064707749,0.533869282932188,-1.036956090350212,-1.0816502291875616,-1.0814759078629257,-1.0674175510845954
38.0,339.3200378,969.0338135,980.9511719,1010.800415,719.460022,1010.820007,498.8999939,997.5,1659656289636666.5,0.1892616012437226,0.6166665,0.3631039235913868,1.0497087695669793,0.769888977229583,0.533869282932188,-1.036956090350212,-1.0816502291875616,-1.081671194445367,-1.0674175510845954
39.0,339.3200378,969.0338135,980.9511719,1010.800415,719.295166,1010.833313,498.8999939,997.5,1659656289653333.5,0.1892616012437226,0.6333335,0.3631039235913868,1.0497087695669793,0.7697125660137418,0.533869282932188,-1.036956090350212,-1.0816502291875616,-1.0816854330999381,-1.0674175510845954
40.0,339.3200378,969.0338135,980.9511719,1010.800415,719.3115234,1010.850464,499.4423218,997.5769043,1659656289670000.0,0.1894759159577294,0.65,0.3631039235913868,1.0497087695669793,0.7697300699494313,0.5344496241040205,-1.036956090350212,-1.0816502291875616,-1.0817037862612602,-1.0674998458210103
41.0,339.3200378,969.0338135,980.9511719,1010.800415,719.1025391,1010.914551,499.4423218,997.5769043,1659656289686666.8,0.1894759159577294,0.66666675,0.3631039235913868,1.0497087695669793,0.769506437358232,0.5344496241040205,-1.036956090350212,-1.0816502291875616,-1.081772365297447,-1.0674998458210103
42.0,339.3200378,969.0338135,980.9511719,1010.800415,719.1155396,1010.795349,499.4423218,997.5769043,1659656289703333.5,0.1894759159577294,0.6833335,0.3631039235913868,1.0497087695669793,0.7695203490994581,0.5344496241040205,-1.036956090350212,-1.0816502291875616,-1.0816448080975227,-1.0674998458210103
43.0,339.3200378,969.0338135,980.9511719,1010.800415,718.8497925,1010.926758,499.5,997.5,1659656289720000.0,0.189497179252553,0.7,0.3631039235913868,1.0497087695669793,0.7692359750456337,0.5345113451295793,-1.036956090350212,-1.0816502291875616,-1.0817854279200494,-1.0674175510845954
44.0,339.3200378,969.0338135,980.9511719,1010.800415,718.9532471,1010.953247,499.0,997.5,1659656289736666.8,0.1893008255816276,0.71666675,0.3631039235913868,1.0497087695669793,0.7693466810664661,0.5339762987380582,-1.036956090350212,-1.0816502291875616,-1.0818137736077795,-1.0674175510845954
45.0,339.3200378,969.0338135,980.9511719,1010.800415,719.1941528,1011.358948,499.5,997.5,1659656289753333.2,0.189497179252553,0.73333325,0.3631039235913868,1.0497087695669793,0.7696044725174298,0.5345113451295793,-1.036956090350212,-1.0816502291875616,-1.0822479113199526,-1.0674175510845954
46.0,339.3200378,969.0338135,980.9511719,1010.800415,718.8634644,1011.130188,499.5576782,997.4230957,1659656289770000.0,0.1895184372751267,0.75,0.3631039235913868,1.0497087695669793,0.769250605247154,0.5345730661551382,-1.036956090350212,-1.0816502291875616,-1.0820031168949038,-1.0673352563481804
47.0,339.1235046,968.8618774,980.8065186,1011.254089,718.8449097,1011.065979,499.5576782,997.4230957,1659656289786666.8,0.2439663284716475,0.76666675,0.3628936148324386,1.049553977114606,0.7692307499965926,0.5345730661551382,-1.0367721027704577,-1.0821357024608156,-1.0819344073073973,-1.0673352563481804
48.0,339.1235046,968.8618774,980.8065186,1011.254089,718.907959,1011.196838,498.8300781,997.1699219,1659656289803333.2,0.2436005629142004,0.78333325,0.3628936148324386,1.049553977114606,0.7692982185974985,0.5337944665391874,-1.0367721027704577,-1.0821357024608156,-1.0820744385788934,-1.067064336891945
49.0,339.1235046,968.8618774,980.8065186,1011.254089,718.8909912,1011.27417,499.5,997.5,1659656289820000.0,0.2439362401127615,0.8,0.3628936148324386,1.049553977114606,0.7692800614771744,0.5345113451295793,-1.0367721027704577,-1.0821357024608156,-1.0821571909939918,-1.0674175510845954
50.0,339.4419556,968.9924927,980.7318115,1011.561401,718.7015991,1011.04126,498.894165,996.894165,1659656289836666.5,0.2804098509871611,0.8166665,0.36323438694929117,1.0494740335860542,0.7690773943577991,0.5338630454683649,-1.0369118732603424,-1.0824645548141578,-1.0819079556838933,-1.066769251423381
51.0,339.4419556,968.9924927,980.7318115,1011.561401,718.9023438,1011.134705,499.2102661,997.1333618,1659656289853333.2,0.2805883854603355,0.83333325,0.36323438694929117,1.0494740335860542,0.7692922098125031,0.5342013029741867,-1.0369118732603424,-1.0824645548141578,-1.0820079505040048,-1.0670252141927878
52.0,339.4419556,968.9924927,980.7318115,1011.561401,719.1969604,1011.230286,499.2102661,997.1333618,1659656289870000.0,0.2805883854603355,0.85,0.36323438694929117,1.0494740335860542,0.7696074769099275,0.5342013029741867,-1.0369118732603424,-1.0824645548141578,-1.0821102310423008,-1.0670252141927878
53.0,340.3234558,968.8375854,980.5855103,1011.927612,718.8717651,1011.325989,499.2102661,997.1333618,1659656289886666.5,0.3246578969011418,0.8666665,0.3641776739515614,1.0493174777277838,0.7692594877663183,0.5342013029741867,-1.0367461080765719,-1.0828564345623284,-1.0822126421319163,-1.0670252141927878
54.0,339.9284668,968.9891968,980.3149414,1012.259705,719.1052856,1012.0,499.2102661,997.1333618,1659656289903333.5,0.3651587246383774,0.8833335,0.3637549990732804,1.049027943900578,0.7695093763680607,0.5342013029741867,-1.0369083463415387,-1.0832118048849273,-1.0829338964387072,-1.0670252141927878
55.0,340.212616,968.947876,980.3188477,1012.668762,718.6966553,1011.363342,499.2102661,997.1333618,1659656289920000.0,0.4138097664264524,0.9,0.36405906508150765,1.0490321240040164,0.7690721040330983,0.5342013029741867,-1.0368641292516694,-1.0836495338284802,-1.082252613307641,-1.0670252141927878
56.0,340.1864319,969.038147,980.3394775,1012.728027,719.3970337,1012.303345,498.8074036,996.8666382,1659656289936666.8,0.4204550712452005,0.91666675,0.36403104566506717,1.049054199804112,0.7698215739043369,0.5337702027203783,-1.0369607275972874,-1.083712952877267,-1.0832585037339792,-1.0667397951933608
57.0,340.0948181,969.0646362,980.199585,1013.239929,718.666687,1012.092102,499.2102661,997.1333618,1659656289953333.5,0.4822323003889458,0.9333335,0.36393301039886006,1.0489045018494603,0.7690400351715483,0.5342013029741867,-1.036989073499036,-1.084260735513092,-1.083032454124211,-1.0670252141927878
58.0,339.3661194,969.2008057,980.1654663,1013.639893,718.9377441,1012.644714,498.5238037,996.8809814,1659656289970000.0,0.5292363601380773,0.95,0.36315323517897785,1.0488679916748236,0.7693300914180506,0.5334667245141168,-1.0371347874982564,-1.0846887341029687,-1.0836238002372336,-1.0667551437481664
59.0,339.7390137,968.937561,980.1235962,1014.037537,718.9377441,1012.644714,498.7823181,997.0748291,1659656289986666.8,0.5769431006778114,0.96666675,0.3635522666782454,1.0488231867829882,0.7693300914180506,0.5337433589078693,-1.0368530912446123,-1.0851142500775888,-1.0836238002372336,-1.0669625787729458
60.0,339.7390137,968.937561,980.1235962,1014.037537,718.2258301,1012.973145,498.8639526,997.0748291,1659656290003333.2,0.5770412093293368,0.98333325,0.3635522666782454,1.0488231867829882,0.768568277384504,0.5338307153971665,-1.0368530912446123,-1.0851142500775888,-1.083975251880061,-1.0669625787729458
61.0,339.7390137,968.937561,980.1235962,1014.037537,718.4157104,1012.807861,499.3227539,997.1375732,1659656290020000.0,0.5775847948108003,1.0,0.3635522666782454,1.0488231867829882,0.7687714669231758,0.5343216753571469,-1.0368530912446123,-1.0851142500775888,-1.0837983826645086,-1.0670297207815342
62.0,339.868988,968.8223267,980.0839233,1014.800964,718.4157104,1012.807861,499.3227539,997.1375732,1659656290036666.8,0.6686164570234329,1.01666675,0.36369135123865637,1.048780733099016,0.7687714669231758,0.5343216753571469,-1.0367297798518234,-1.0859311878006683,-1.0837983826645086,-1.0670297207815342
63.0,340.0649719,968.7208252,979.9328613,1015.358215,718.5814209,1013.244202,499.2990112,997.0294189,1659656290053333.2,0.7355978500176951,1.03333325,0.36390107219563883,1.048619082743024,0.7689487925333002,0.534296268465227,-1.0366211638292053,-1.0865274980741113,-1.084265308019554,-1.0669139856456493
64.0,340.0649719,968.7208252,979.9328613,1015.358215,718.5814209,1013.244202,499.0833435,997.0892944,1659656290070000.0,0.7352578081928088,1.05,0.36390107219563883,1.048619082743024,0.7689487925333002,0.5340654840159217,-1.0366211638292053,-1.0865274980741113,-1.084265308019554,-1.0669780579860804
65.0,340.2840271,968.6925049,979.7369995,1015.390625,718.6495972,1013.004272,499.0833435,997.0892944,1659656290086666.5,0.7400013849753373,1.0666665,0.3641354815842467,1.0484094924443703,0.7690217474999047,0.5340654840159217,-1.0365908584805619,-1.0865621797812097,-1.0840085606581187,-1.0669780579860804
66.0,340.2840271,968.6925049,979.7369995,1015.390625,718.7715454,1012.771545,498.8156128,996.9716187,1659656290103333.2,0.7396122809955498,1.08333325,0.3641354815842467,1.0484094924443703,0.7691522433886296,0.5337789873260529,-1.0365908584805619,-1.0865621797812097,-1.0837595211749995,-1.0668521340687709
67.0,340.2840271,968.6925049,979.7369995,1015.390625,718.5853882,1012.943115,498.8156128,996.9716187,1659656290120000.0,0.7396122809955498,1.1,0.3641354815842467,1.0484094924443703,0.7689530379123983,0.5337789873260529,-1.0365908584805619,-1.0865621797812097,-1.083943116993786,-1.0668521340687709
68.0,340.2840271,968.6925049,979.7369995,1015.390625,718.6416016,1012.68457,498.8452454,996.9107056,1659656290136666.5,0.739670408309905,1.1166665,0.3641354815842467,1.0484094924443703,0.7690131914660485,0.5338106969574556,-1.0365908584805619,-1.0865621797812097,-1.0836664498551944,-1.0667869514000683
69.0,340.2840271,968.6925049,979.7369995,1015.390625,718.2396851,1013.0,498.8452454,996.9107056,1659656290153333.5,0.739670408309905,1.1333335,0.3641354815842467,1.0484094924443703,0.7685831035200129,0.5338106969574556,-1.0365908584805619,-1.0865621797812097,-1.0840039892217495,-1.0667869514000683
70.0,339.6653442,968.3439331,979.6450806,1014.383667,718.2911987,1012.942505,498.8850708,997.0,1659656290170000.0,0.6202911863599885,1.15,0.36347343347796507,1.0483111306928552,0.7686382278516015,0.5338533138305774,-1.0362178543130098,-1.0854846412925832,-1.0839424642371884,-1.0668825046930743
71.0,339.6653442,968.3439331,979.6450806,1014.383667,718.520813,1012.732666,499.0,997.0,1659656290186666.8,0.6204401694462354,1.16666675,0.36347343347796507,1.0483111306928552,0.7688839364569148,0.5339762987380582,-1.0362178543130098,-1.0854846412925832,-1.0837179170376876,-1.0668825046930743
72.0,340.019989,968.5839844,979.6398926,1014.165466,718.5499878,1013.00415,498.9629517,997.0925903,1659656290203333.5,0.59441563847316,1.1833335,0.3638529363189885,1.0483055790514968,0.7689151561998415,0.5339366536196043,-1.0364747314766996,-1.0852511459772305,-1.0840084301067991,-1.066981584904884
73.0,339.7321777,968.9520264,979.6376953,1014.065247,718.5499878,1013.00415,498.6515198,996.8863525,1659656290220000.0,0.5821670217337245,1.2,0.3635449515239806,1.0483032277366247,0.7689151561998415,0.5336033925910052,-1.0368685705647562,-1.085143902348607,-1.0840084301067991,-1.0667608913235136
74.0,340.0726318,968.6251831,979.5563354,1013.971802,718.5499878,1013.00415,498.8850708,997.0,1659656290236666.8,0.5716417038368256,1.21666675,0.36390926899934767,1.0482161650948054,0.7689151561998415,0.5338533138305774,-1.0365188179082403,-1.0850439075284954,-1.0840084301067991,-1.0668825046930743
75.0,339.9943237,968.4524536,979.5785522,1014.092834,718.5499878,1013.00415,499.2102661,997.1333618,1659656290253333.2,0.5863195606404692,1.23333325,0.3638254720666839,1.0482399391321477,0.7689151561998415,0.5342013029741867,-1.036333981316872,-1.0851734229982126,-1.0840084301067991,-1.0670252141927878
76.0,339.9079895,968.5839844,979.6359253,1014.314392,718.5499878,1013.00415,499.0833435,997.0892944,1659656290270000.0,0.6123165835164909,1.25,0.36373308646233415,1.0483013336723987,0.7689151561998415,0.5340654840159217,-1.0364747314766996,-1.0854105106150378,-1.0840084301067991,-1.0669780579860804
77.0,339.440979,968.5966187,979.6398926,1014.165466,718.1594238,1012.829712,499.2990112,997.0294189,1659656290286666.8,0.594849370624141,1.26666675,0.3632333418966793,1.0483055790514968,0.7684972164821254,0.534296268465227,-1.0364882513499485,-1.0852511459772305,-1.0838217652619109,-1.0669139856456493
78.0,339.8699036,968.6300659,979.6359253,1014.314392,718.1594238,1012.829712,498.9629517,997.0925903,1659656290303333.2,0.6121616945774399,1.28333325,0.3636923310156085,1.0483013336723987,0.7684972164821254,0.5339366536196043,-1.0365240429572815,-1.0854105106150378,-1.0838217652619109,-1.066981584904884
79.0,339.8208313,968.645813,979.6359253,1014.314392,718.1594238,1012.829712,498.9629517,997.0925903,1659656290320000.0,0.6121616945774399,1.3,0.36363981910153126,1.0483013336723987,0.7684972164821254,0.5339366536196043,-1.0365408938153453,-1.0854105106150378,-1.0838217652619109,-1.066981584904884
80.0,339.6484375,968.677063,979.5,1014.0,718.1594238,1012.829712,498.9629517,997.0925903,1659656290336666.5,0.5753029883934958,1.3166665,0.36345534174031,1.0481558809898357,0.7684972164821254,0.5339366536196043,-1.0365743342148153,-1.0850740820047917,-1.0838217652619109,-1.066981584904884
81.0,339.0785217,968.7644653,979.5,1014.0,717.7739258,1012.862061,498.7823181,997.0748291,1659656290353333.2,0.5750906958168381,1.33333325,0.36284547895578834,1.0481558809898357,0.7680846978544482,0.5337433589078693,-1.0366678627852666,-1.0850740820047917,-1.0838563816933495,-1.0669625787729458
82.0,339.9398499,968.8533936,979.5,1014.0,717.7755737,1012.881165,498.9545593,996.8863525,1659656290370000.0,0.5753523072449391,1.35,0.36376718004643904,1.0481558809898357,0.7680864612603454,0.5339276729729319,-1.036763024317305,-1.0850740820047917,-1.0838768247458768,-1.0667608913235136
83.0,339.9615784,968.9541626,979.5827026,1014.138245,717.6819458,1013.125366,498.8156128,996.9716187,1659656290386666.5,0.5912664212669584,1.3666665,0.36379043155747537,1.0482443804452346,0.7679862707202639,0.5337789873260529,-1.0368708564969593,-1.0852220169815834,-1.0841381424735883,-1.0668521340687709
84.0,339.1966248,968.4075317,979.6359253,1014.314392,716.9113159,1013.061157,498.6515198,996.8863525,1659656290403333.5,0.6118148088232422,1.3833335,0.36297186023075323,1.0483013336723987,0.7671616252258774,0.5336033925910052,-1.0362859107158815,-1.0854105106150378,-1.084069432886082,-1.0667608913235136
85.0,339.1966248,968.4075317,979.5845337,1014.464783,717.7056885,1013.186157,498.6515198,996.8863525,1659656290420000.0,0.6299294385890103,1.4,0.36297186023075323,1.0482463398921296,0.7680116776121838,0.5336033925910052,-1.0362859107158815,-1.0855714429387724,-1.0842031944839623,-1.0667608913235136
86.0,339.8439331,968.7952271,979.6398926,1015.165466,717.2255859,1013.138062,498.6231995,997.0,1659656290436666.8,0.7129704259703629,1.41666675,0.36366454017098654,1.0483055790514968,0.7674979232848042,0.5335730872423615,-1.03670078076544,-1.0863212387602728,-1.0841517283715618,-1.0668825046930743
87.0,339.8439331,968.7952271,979.6398926,1015.165466,717.2255859,1013.138062,498.6231995,997.0,1659656290453333.5,0.7129704259703629,1.4333335,0.36366454017098654,1.0483055790514968,0.7674979232848042,0.5335730872423615,-1.03670078076544,-1.0863212387602728,-1.0841517283715618,-1.0668825046930743
88.0,339.7515869,968.8225708,979.5632935,1015.413452,717.2255859,1013.138062,498.9230652,997.0,1659656290470000.0,0.743280281601956,1.45,0.3635657211688252,1.0482236109073992,0.7674979232848042,0.5338939713638134,-1.0367300410614717,-1.0865866067891683,-1.0841517283715618,-1.0668825046930743
89.0,339.674408,968.9108276,979.5,1015.5,717.2255859,1013.138062,498.6737671,997.2836914,1659656290486666.8,0.7534057479528585,1.46666675,0.36348313258493203,1.0481558809898357,0.7674979232848042,0.5336271992661773,-1.036824484026206,-1.086679221179355,-1.0841517283715618,-1.0671860808128253
90.0,339.6289063,968.9257813,979.4367065,1015.586548,716.552063,1013.284729,498.5,997.2416382,1659656290503333.2,0.7637252767559278,1.48333325,0.36343444154414584,1.0480881510722724,0.7667771912903004,0.5334412523465372,-1.0368404858726559,-1.0867718355695417,-1.0843086756697722,-1.0671410799870016
91.0,339.6289063,968.9257813,979.4367065,1015.586548,716.8862915,1013.560791,498.8850708,997.0,1659656290520000.0,0.7644061904237017,1.5,0.36343444154414584,1.0480881510722724,0.7671348467960375,0.5338533138305774,-1.0368404858726559,-1.0867718355695417,-1.0846040876236445,-1.0668825046930743
92.0,339.5357056,968.9008179,979.4385986,1015.927307,716.8862915,1013.560791,498.5,997.0,1659656290536666.8,0.8043171325421907,1.51666675,0.36333470814770136,1.048090175794827,0.7671348467960375,0.5334412523465372,-1.0368137727184756,-1.0871364793161984,-1.0846040876236445,-1.0668825046930743
