Timestamp (microseconds),Accel X (g),Accel Y (g),Accel Z (g),vel x (m/s),vel y (m/s),vel z (m/s),disp x (m),disp y (m),disp z (m),vel x (m/s),vel y (m/s),vel z (m/s),disp x (m),disp y (m),disp z (m)
1658965152897705,-0.01861600671396957,-0.4581979095140003,0.9040054932478832,0,0,0,0.00242714549417802,-0.004164735504650015,-0.5562123319472382,0,0,0,0.002427145839566296,-0.004164741779320156,-0.5562123306574893
1658965152913708,-0.01666285191119243,-0.453437094682231,0.9030289158464946,-0.000104013848743505,0.0002079435686702314,-5.444939566293605e-06,0.002175172315747295,-0.003985106011552864,-0.555925451788254,-0.0001040129127071009,0.0002079432161224938,-5.447895654246651e-06,0.002175172478893846,-0.003985111977238884,-0.5559254505381844
1658965152929711,-0.01727321278706029,-0.4597848477912567,0.9019302662699324,-0.0001250643089133121,0.0004385553764527125,0.0001193207924686281,0.001926333057547358,-0.00382441789878185,-0.5556380136496788,-0.0001250624166028987,0.0004385546575106499,0.0001193148371721011,0.001926333043027397,-0.003824423558103532,-0.5556380124397404
1658965152945714,-0.01702906843671315,-0.456855115587091,0.9043717097734039,-7.432851287023514e-05,0.0006940782469037458,0.0003669795563125797,0.001680032545919873,-0.003672218588961251,-0.5553488567524817,-7.432564406488793e-05,0.0006940771477025453,0.0003669705588143782,0.001680032358293175,-0.003672223944635794,-0.5553488555830697
1658965152961717,-0.01568627450980387,-0.4538033112077517,0.9066910811017017,3.241960524537632e-05,0.0009574820166316921,0.0007154775844188293,0.001435691516384845,-0.003517352189176901,-0.55505703655674,3.242347074836212e-05,0.0009574805232894993,0.0007154655018570944,0.00143569116019508,-0.003517357244016511,-0.5550570354281937
1658965152977720,-0.01641870756084529,-0.452582589456016,0.9024185549706267,0.0001760862809771723,0.00120194762778576,0.001129932679779087,0.001192655419661484,-0.003369305628415937,-0.5547618873336021,0.0001760911633607174,0.001201945726404868,0.001129917469426919,0.001192654899435533,-0.003369310385325364,-0.5547618862462063
1658965152993723,-0.01702906843671315,-0.456000610360876,0.9026626993209739,0.0003359186771158105,0.001403804563337421,0.001569478190166401,0.0009502235572080242,-0.003226261008510888,-0.5544630618848516,0.0003359245965414634,0.001403802240005465,0.001569459809435573,0.0009502228774552713,-0.003226265470484999,-0.5544630608388379
1658965153009727,-0.01324483100633245,-0.4519722285801482,0.903761348897536,0.0004916115575548062,0.001549252840430566,0.001998572185440987,0.0007077418055365836,-0.003078822244230709,-0.5541605441607761,0.0004916185341612064,0.001549250081221721,0.001998550591885652,0.0007077409707482058,-0.003078826414352044,-0.5541605431563241
1658965153025730,-0.01483176928358887,-0.4545357442587932,0.9025406271458003,0.0006256517893109049,0.001633645549134176,0.002393706031385128,0.0004646648749949278,-0.002920280418551857,-0.5538546236293533,0.0006256598432123325,0.001633642340110358,0.002393681182705515,0.0004646638896431683,-0.002920284299988158,-0.5538546226665924
1658965153041733,-0.01580834668497744,-0.4600289921416039,0.9053482871747924,0.0007254148875980459,0.001657882621115607,0.002741663977985394,0.0002205687519331174,-0.002752442927831129,-0.5535458300458079,0.0007254240388829693,0.001657878948327693,0.002741635832031515,0.000220567620470553,-0.002752446523832843,-0.5535458291248176
1658965153057736,-0.01605249103532458,-0.4563668268863967,0.902052338445106,0.0007844744304452838,0.001624865240066303,0.00303630887874344,-2.486657628567816e-05,-0.002578375217817699,-0.5532348451497597,0.0007844846991748923,0.001624861089555367,0.00303627739351879,-2.486784942688281e-05,-0.002578378531715528,-0.5532348442705719
1658965153073739,-0.01898222323949028,-0.4599069199664303,0.9018081940947589,0.0008027892244979322,0.00153859782816297,0.003277343045803645,-0.000271887357116507,-0.002403971260257723,-0.552922400655118,0.0008028006307046001,0.001538593185961544,0.003277308179468915,-0.0002718887675253542,-0.002403974295460108,-0.5529223998177176
