Frame #,Shoulder Pink X,Shoulder Pink Y,Hand Pink X,Hand Pink Y,Elbow X,Elbow Y,Timestamp (microseconds),angles,Seconds,Shoulder Pink X meters,Hand Pink X meters,Elbow X meters,Shoulder Pink Y meters,Hand Pink Y meters,Elbow Y meters,angular velocity
36.0,330.1673279,1027.080322,768.9273682,1220.970093,505.8747864,1187.31543,1658965143583333.2,144.92773461264972,0.58333325,0.3249708537136242,0.7568252887923751,0.4979128681636137,-1.0109151962301235,-1.201753353382042,-1.168628378127474,0.7747724322589988
37.0,330.1673279,1027.080322,768.9273682,1220.970093,505.8986206,1186.427856,1658965143600000.0,145.2808132092343,0.6,0.3249708537136242,0.7568252887923751,0.4979363272392613,-1.0109151962301235,-1.201753353382042,-1.167754773575659,0.35307859658459506
38.0,330.1673279,1027.080322,768.9273682,1220.970093,505.5,1185.255371,1658965143616666.5,145.6659592707797,0.6166665,0.3249708537136242,0.7568252887923751,0.4975439804934044,-1.0109151962301235,-1.201753353382042,-1.1666007422127138,0.38514606154538455
39.0,330.1673279,1027.080322,768.9273682,1220.970093,505.289856,1184.844238,1658965143633333.5,145.78758914027853,0.6333335,0.3249708537136242,0.7568252887923751,0.4973371439311159,-1.0109151962301235,-1.201753353382042,-1.1661960799984066,0.12162986949883248
40.0,323.8363953,1027.337036,768.2333374,1220.340942,505.3548889,1183.797729,1658965143650000.0,147.15422847263386,0.65,0.3187395630983137,0.7561421812813621,0.4974011532840913,-1.0111678698313271,-1.2011341045336317,-1.1651660419104102,1.3666393323553336
41.0,323.1729736,1027.225952,768.7127686,1220.535767,505.1460571,1183.128906,1658965143666666.8,147.48992393040464,0.66666675,0.3180865829334003,0.7566140667563784,0.4971956082692039,-1.011058534172516,-1.2013258632002977,-1.1645077454560768,0.33569545777078247
42.0,321.9782104,1027.423096,768.5490112,1220.475464,504.9484558,1182.652954,1658965143683333.5,147.85441596402097,0.6833335,0.3169106240050621,0.7564528867195214,0.4970011169984765,-1.0112525753406472,-1.2012665093038473,-1.1640392844222416,0.36449203361632954
43.0,321.4804688,1027.227905,768.348938,1220.467285,504.574707,1182.425293,1658965143700000.0,147.92087987613974,0.7,0.3164207163158016,0.7562559624538081,0.4966332505975732,-1.0110604564344228,-1.2012584590324,-1.163815206558457,0.06646391211876335
44.0,321.3817139,1027.236572,767.9554443,1220.565308,504.4431763,1182.48291,1658965143716666.8,147.92356078825318,0.71666675,0.3163235157103827,0.7558686619161284,0.4965037900475532,-1.0110689870252811,-1.201354939257128,-1.1638719167296223,0.0026809121134476754
45.0,320.8171997,1027.459717,767.5407104,1220.634033,503.6629333,1183.080078,1658965143733333.2,147.69852797026724,0.73333325,0.3157678863491304,0.755460455476066,0.4957358272226826,-1.0112886199659878,-1.20142258260047,-1.1644596859556229,-0.22503281798594799
46.0,321.0,1028.096069,767.3243408,1220.914429,503.6629333,1183.080078,1658965143750000.0,147.8523658515116,0.75,0.3159478095714794,0.7552474912979418,0.4957358272226826,-1.0119149564785,-1.2016985654727832,-1.1644596859556229,0.15383788124435682
47.0,320.0368958,1029.407104,766.7747192,1221.1698,502.6365356,1184.489624,1658965143766666.8,147.5645912647616,0.76666675,0.3149998635827595,0.7547065201433837,0.4947255839047256,-1.0132053572153272,-1.2019499172113444,-1.1658470472365894,-0.2877745867500039
48.0,320.0507813,1029.731812,766.6240234,1221.54187,502.5992432,1185.897827,1658965143783333.2,147.14236846705649,0.78333325,0.3150135305401108,0.7545581961311668,0.4946888784464898,-1.013524954665017,-1.2023161312347317,-1.1672330866549134,-0.4222227977051034
49.0,319.7794495,1030.585205,766.4529419,1221.898315,501.9733276,1186.706665,1658965143800000.0,146.98606763497125,0.8,0.3147464692071604,0.7543898072676678,0.4940728140764069,-1.0143649161885484,-1.2026669661786027,-1.168029194425624,-0.15630083208523615
50.0,319.7103882,1031.414917,766.0,1222.5,501.8231201,1188.079956,1658965143816666.5,146.71911744507165,0.8166665,0.3146784948568141,0.7539439941799165,0.4939249706788798,-1.0151815694252313,-1.2032591813119424,-1.1693808713208087,-0.2669501898996032
51.0,319.8479309,1033.225098,766.0454712,1222.762085,501.8231201,1188.079956,1658965143833333.2,147.08127566643915,0.83333325,0.3148138727845012,0.753988749712747,0.4939249706788798,-1.0169632601475922,-1.2035171413794552,-1.1693808713208087,0.3621582213675083
52.0,320.0154419,1033.628052,765.6343994,1223.215088,501.8231201,1188.079956,1658965143850000.0,147.23711978996363,0.85,0.3149787473437819,0.7535841477352186,0.4939249706788798,-1.0173598720904522,-1.2039630146055589,-1.1693808713208087,0.1558441235244743
53.0,320.914978,1035.483032,765.75177,1223.598633,500.6704407,1193.984985,1658965143866666.5,144.9696888131675,0.8666665,0.3158641257251697,0.7536996710497921,0.492790433197359,-1.01918565672534,-1.2043405230249424,-1.175192961594971,-2.2674309767961347
54.0,321.5028076,1036.856323,765.6756592,1223.835571,500.5174561,1196.406982,1658965143883333.5,144.19609615391906,0.8833335,0.3164427035274167,0.7536247581508989,0.4926398564083616,-1.0205373336205243,-1.2045737318788496,-1.1775768389997645,-0.7735926592484361
55.0,322.134491,1037.468994,765.6264038,1224.373535,500.3070679,1197.535278,1658965143900000.0,143.8402618279895,0.9,0.3170644449186088,0.7535762779772553,0.4924327794895152,-1.0211403618461878,-1.2051032289113366,-1.1786873768494477,-0.3558343259295498
56.0,322.4401855,1037.605103,765.5049438,1224.557739,500.5154724,1198.9021,1658965143916666.8,143.36035512398752,0.91666675,0.3173653281200825,0.7534567296253845,0.4926379039296394,-1.0212743286387516,-1.205284533740976,-1.180032686559647,-0.47990670400199065
57.0,322.9252014,1038.5896,766.135437,1224.190308,500.85849,1199.047119,1658965143933333.5,143.37071368122557,0.9333335,0.3178427103980025,0.7540772995490285,0.4929755228061642,-1.0222433307280965,-1.204922885704781,-1.180175423118514,0.01035855723804957
58.0,323.3883057,1038.714478,766.6409302,1224.120728,501.3767395,1199.260376,1658965143950000.0,143.30355808889826,0.95,0.3182985259406447,0.7545748368365464,0.4934856156234118,-1.0223662432843696,-1.2048544008182078,-1.1803853236855724,-0.06715559232731039
59.0,323.3137817,1038.398438,766.8290405,1224.405151,501.7504272,1199.400391,1658965143966666.8,143.32906008847104,0.96666675,0.3182251748672475,0.754759986485278,0.4938534218859626,-1.0220551774097997,-1.2051343473099263,-1.1805231350019498,0.025501999572782097
60.0,323.8822937,1038.30542,767.2374268,1223.728516,502.387085,1199.95166,1658965143983333.2,142.96732776832337,0.98333325,0.3187847391074814,0.7551619452296519,0.494480059385516,-1.021963623411822,-1.2044683618079657,-1.181065727628226,-0.36173232014766654
61.0,325.2382507,1037.793457,767.1602783,1223.576904,502.2373657,1200.762573,1658965144000000.0,142.28516289490508,1.0,0.3201193548209491,0.7550860109630265,0.4943326965042525,-1.0214597181519105,-1.2043191360157393,-1.1818638777406965,-0.6821648734182872
62.0,325.2382507,1037.793457,767.1602783,1223.576904,502.540802,1201.102051,1658965144016666.8,142.2073012053307,1.01666675,0.3201193548209491,0.7550860109630265,0.4946313570473349,-1.0214597181519105,-1.2043191360157393,-1.182198012726671,-0.07786168957437667
63.0,326.0965271,1037.564575,767.2492065,1223.323853,502.449646,1201.657959,1658965144033333.2,141.73989303234472,1.03333325,0.3209641228850827,0.755173539530002,0.4945416357435053,-1.0212344385053362,-1.2040700677629048,-1.182745171340139,-0.4674081729859836
64.0,326.8372498,1037.604248,767.5209351,1223.257935,502.4231567,1201.939575,1658965144050000.0,141.49332042127452,1.05,0.3216931874164375,0.7554409914177526,0.4945155633562403,-1.0212734870955205,-1.2040051872404396,-1.1830223550109809,-0.24657261107020645
65.0,326.5222778,1037.433105,767.6810303,1223.245605,502.6152344,1201.961914,1658965144066666.5,141.53521704009924,1.0666665,0.3213831727327105,0.7555985668936495,0.4947046179624164,-1.0211050376999644,-1.203993051301212,-1.183044342419448,0.04189661882472251
66.0,326.4559631,1037.5,767.345459,1222.963623,502.6152344,1201.961914,1658965144083333.2,141.5027529527149,1.08333325,0.3213179017538713,0.7552682771204717,0.4947046179624164,-1.0211708798455137,-1.2037155073908117,-1.183044342419448,-0.0324640873843407
67.0,326.2710876,1037.734131,767.6682739,1223.070801,503.084198,1201.915771,1658965144100000.0,141.69284246254085,1.1,0.3211359359929104,0.7555860112654937,0.4951662005860574,-1.021401325878544,-1.2038209985258093,-1.182998925660018,0.19008950982595252
68.0,326.1585083,1038.086914,767.4210815,1223.213745,503.0266724,1202.270508,1658965144116666.5,141.6590542791168,1.1166665,0.3210251285684927,0.7553427094046752,0.4951095803763555,-1.0217485564583073,-1.2039616927429162,-1.1833480794859494,-0.033788183424064755
69.0,326.2709045,1038.207397,767.2955933,1223.146118,502.9468079,1202.48938,1658965144133333.5,141.54992814133047,1.1333335,0.321135755774705,0.7552191962522855,0.4950309728566125,-1.0218671431870945,-1.20389513011825,-1.1835635066790229,-0.10912613778631908
70.0,326.3222961,1038.542114,767.4039307,1223.146118,502.9468079,1202.48938,1658965144150000.0,141.5980637077094,1.15,0.3211863385268869,0.75532582853959,0.4950309728566125,-1.022196592106024,-1.20389513011825,-1.1835635066790229,0.04813556637893157
71.0,326.4727173,1038.672729,767.4564819,1223.218384,502.7147827,1202.750488,1658965144166666.8,141.46799168877692,1.16666675,0.3213343922610088,0.7553775526409305,0.4948025994805832,-1.0223251513681644,-1.203966258730108,-1.1838205051234512,-0.13007201893248066
72.0,326.3926392,1038.644165,767.5205078,1223.262695,502.7147827,1202.750488,1658965144183333.5,141.4844637226446,1.1833335,0.3212555745030971,0.7554405708429892,0.4948025994805832,-1.022297036934418,-1.204009872323223,-1.1838205051234512,0.0164720338676716
73.0,326.3765564,1038.601807,767.5963135,1223.333374,502.65271,1202.82373,1658965144200000.0,141.4540407593452,1.2,0.3212397448288548,0.7555151834438242,0.4947415037372836,-1.02225534560321,-1.2040794389127332,-1.1838925943741323,-0.030422963299400863
74.0,326.2150574,1038.729248,768.2147827,1223.305786,502.65271,1202.82373,1658965144216666.8,141.4862059954913,1.21666675,0.3210807876472411,0.7561239186121339,0.4947415037372836,-1.0223807808206542,-1.2040522851178097,-1.1838925943741323,0.03216523614611333
75.0,326.1997986,1038.96936,767.9476318,1222.923828,503.2701721,1203.010498,1658965144233333.2,141.49004121667008,1.23333325,0.3210657690041362,0.7558609723763705,0.4953492476562506,-1.022617113719258,-1.2036763387207745,-1.1840764228492042,0.0038352211787753276
76.0,326.3536682,1039.187988,768.4211426,1223.115479,503.210083,1203.020874,1658965144250000.0,141.52210755173326,1.25,0.3212172168641974,0.7563270306320355,0.4952901042932471,-1.0228323007526254,-1.2038649733427438,-1.184086635542264,0.032066335063177576
77.0,326.2313232,1039.299683,768.2147827,1223.305786,503.210083,1203.020874,1658965144266666.8,141.6056088041838,1.26666675,0.3210967974412627,0.7561239186121339,0.4952901042932471,-1.0229422377949622,-1.2040522851178097,-1.184086635542264,0.08350125245053164
78.0,325.9720154,1039.534912,768.6526489,1223.347412,503.210083,1203.020874,1658965144283333.2,141.69022199127872,1.28333325,0.3208415708636465,0.7565548932749857,0.4952901042932471,-1.0231737645466683,-1.204093255969901,-1.184086635542264,0.08461318709493071
79.0,325.8949585,1040.053589,768.6032715,1223.091064,503.3315735,1203.159546,1658965144300000.0,141.70660563868637,1.3,0.3207657267553369,0.7565062930214893,0.4954096826650812,-1.0236842781355318,-1.2038409426082557,-1.184223124995999,0.016383647407650415
80.0,325.8074036,1040.280396,768.5238037,1223.201538,503.3315735,1203.159546,1658965144316666.5,141.78542341721308,1.3166665,0.320679549874115,0.7564280759581202,0.4954096826650812,-1.0239075154403463,-1.2039496778678027,-1.184223124995999,0.07881777852671235
81.0,325.5527954,1040.565186,768.5471802,1223.251587,503.2023315,1203.645142,1658965144333333.2,141.67440385390333,1.33333325,0.3204289489299127,0.7564510845374673,0.4952824747934157,-1.0241878231558847,-1.2039989391510464,-1.1847010782437766,-0.11101956330975327
82.0,325.3075256,1040.667725,768.5471802,1223.251587,503.084198,1203.915771,1658965144350000.0,141.60544664051926,1.35,0.320187539409464,0.7564510845374673,0.4951662005860574,-1.0242887483036904,-1.2039989391510464,-1.1849674478380334,-0.06895721338406702
83.0,325.3875732,1041.612427,768.6882935,1223.223755,503.084198,1203.915771,1658965144366666.5,141.75003974792932,1.3666665,0.3202663271474125,0.7565899768677988,0.4951662005860574,-1.0252185817229984,-1.2039715451964172,-1.1849674478380334,0.14459310741005993
84.0,325.0870972,1041.233276,768.6882935,1223.223755,503.1418152,1204.162109,1658965144383333.5,141.64575517111038,1.3833335,0.3199705803124318,0.7565899768677988,0.4952229109540749,-1.02484539814684,-1.2039715451964172,-1.1852099087461776,-0.10428457681894088
85.0,325.0416565,1041.690186,768.6882935,1223.223755,503.1418152,1204.162109,1658965144400000.0,141.7331603221846,1.4,0.3199258547995645,0.7565899768677988,0.4952229109540749,-1.0252951168810185,-1.2039715451964172,-1.1852099087461776,0.08740515107422198
86.0,325.0416565,1041.690186,768.6882935,1223.223755,503.1418152,1204.162109,1658965144416666.8,141.7331603221846,1.41666675,0.3199258547995645,0.7565899768677988,0.4952229109540749,-1.0252951168810185,-1.2039715451964172,-1.1852099087461776,0.0
87.0,325.079834,1041.349487,768.6882935,1223.223755,503.2306213,1204.228882,1658965144433333.5,141.6568366394813,1.4333335,0.3199634314272901,0.7565899768677988,0.4953103193427715,-1.0249597801122543,-1.2039715451964172,-1.185275630811874,-0.07632368270330403
88.0,325.6234741,1041.188232,768.7693481,1223.116943,503.2306213,1204.228882,1658965144450000.0,141.51720162289462,1.45,0.3204985152241444,0.756669755756664,0.4953103193427715,-1.0248010630903466,-1.203866414300978,-1.185275630811874,-0.13963501658668065
89.0,325.5,1041.233521,768.7693481,1223.116943,503.2306213,1204.228882,1658965144466666.8,141.54496693020926,1.46666675,0.3203769844720141,0.756669755756664,0.4953103193427715,-1.0248456392908067,-1.203866414300978,-1.185275630811874,0.02776530731463822
90.0,325.6094666,1041.206787,768.7693481,1223.116943,503.2306213,1204.228882,1658965144483333.2,141.5227012242984,1.48333325,0.3204847281869401,0.756669755756664,0.4953103193427715,-1.0248193260548533,-1.203866414300978,-1.185275630811874,-0.022265705910854194
91.0,325.5,1041.5,768.8231812,1223.106445,503.2306213,1204.228882,1658965144500000.0,141.58858775997163,1.5,0.3203769844720141,0.7567227415822947,0.4953103193427715,-1.0251079242015444,-1.2038560815280657,-1.185275630811874,0.06588653567322922
92.0,325.5,1041.5,768.8231812,1223.106445,503.2306213,1204.228882,1658965144516666.8,141.58858775997163,1.51666675,0.3203769844720141,0.7567227415822947,0.4953103193427715,-1.0251079242015444,-1.2038560815280657,-1.185275630811874,0.0
93.0,325.5,1041.5,768.7862549,1223.06543,503.7825317,1204.285156,1658965144533333.2,141.65526451663945,1.53333325,0.3203769844720141,0.7566863964620436,0.4958535432741102,-1.0251079242015444,-1.2038157120595,-1.1853310191203963,0.06667675666781747
94.0,325.5,1041.5,769.1850586,1222.868652,503.7825317,1204.285156,1658965144550000.0,141.60692211069014,1.55,0.3203769844720141,0.7570789234261059,0.4958535432741102,-1.0251079242015444,-1.2036220311309274,-1.1853310191203963,-0.04834240594931316
95.0,325.5,1041.5,768.8357544,1222.897583,503.7825317,1204.285156,1658965144566666.5,141.61840664967642,1.5666665,0.3203769844720141,0.756735116893819,0.4958535432741102,-1.0251079242015444,-1.2036505067884933,-1.1853310191203963,0.011484538986280768
96.0,325.5,1041.5,769.1651001,1223.121948,503.7825317,1204.285156,1658965144583333.2,141.66163817613457,1.58333325,0.3203769844720141,0.757059279051161,0.4958535432741102,-1.0251079242015444,-1.2038713405277286,-1.1853310191203963,0.04323152645815753
97.0,325.5,1041.5,768.9797974,1222.779419,503.7825317,1204.285156,1658965144600000.0,141.59082709595256,1.6,0.3203769844720141,0.756876892813863,0.4958535432741102,-1.0251079242015444,-1.203534202561172,-1.1853310191203963,-0.07081108018201121
98.0,326.2765808,1040.890625,768.9234619,1222.787476,503.7825317,1204.285156,1658965144616666.5,141.36217752492442,1.6166665,0.3211413427359246,0.7568214439732831,0.4958535432741102,-1.0245081401004303,-1.203542132752766,-1.1853310191203963,-0.22864957102814287
99.0,326.7115173,1040.662598,768.7216797,1222.846313,503.9432983,1204.38147,1658965144633333.5,141.25879359933805,1.6333335,0.3215694338090638,0.7566228376053686,0.4960117795829022,-1.024283701997087,-1.20360004372246,-1.1854258172429233,-0.1033839255863711
100.0,327.1504517,1040.431641,768.9922485,1222.668213,503.9432983,1204.38147,1658965144650000.0,141.10532873616827,1.65,0.3220014598596108,0.7568891479471082,0.4960117795829022,-1.0240563800087532,-1.2034247468225077,-1.1854258172429233,-0.15346486316977348
101.0,327.3277893,1039.839966,768.9406128,1222.778931,503.9432983,1204.38147,1658965144666666.8,140.99832064625355,1.66666675,0.3221760063589088,0.7568383249367946,0.4960117795829022,-1.0234740173289143,-1.2035337222417606,-1.1854258172429233,-0.10700808991472854
102.0,327.5774841,1039.511719,768.9481201,1222.51416,503.9432983,1204.38147,1658965144683333.5,140.843842986349,1.6833335,0.3224217712346763,0.7568457140800681,0.4960117795829022,-1.023150936579231,-1.203273118448963,-1.1854258172429233,-0.15447765990455764
103.0,327.9868469,1039.283936,769.1994019,1222.588745,503.9432983,1204.38147,1658965144700000.0,140.75028497093516,1.7,0.3228246911100036,0.7570930409781839,0.4960117795829022,-1.0229267386355936,-1.2033465295622865,-1.1854258172429233,-0.09355801541383357
104.0,328.2313232,1039.172485,769.1900024,1222.495361,504.0169067,1204.509277,1658965144716666.8,140.63475523611595,1.71666675,0.3230653196192782,0.7570837894160778,0.4960842294668464,-1.0228170417529627,-1.2032546153247503,-1.185551612699926,-0.11552973481920503
105.0,328.8850708,1038.691772,769.2178345,1222.681274,504.0169067,1204.509277,1658965144733333.2,140.48473577698604,1.73333325,0.3237087779439904,0.7571111834691331,0.4960842294668464,-1.0223438946520824,-1.2034376022565914,-1.185551612699926,-0.15001945912990777
106.0,329.1329041,1038.640747,768.9666748,1222.466675,504.0169067,1204.509277,1658965144750000.0,140.39293563196867,1.75,0.3239527106177408,0.7568639767492962,0.4960842294668464,-1.0222936727300158,-1.2032263808111512,-1.185551612699926,-0.09180014501737332
107.0,329.4931641,1037.911011,768.9822388,1222.634033,504.1117249,1204.218018,1658965144766666.8,140.37384030799728,1.76666675,0.3243073005176666,0.7568792957888856,0.4961775553316361,-1.0215754219799675,-1.2033911047784855,-1.185264937799403,-0.019095323971384914
108.0,329.5486755,1037.679321,769.1373291,1222.472168,504.1730347,1204.209473,1658965144783333.2,140.3020229386913,1.78333325,0.324361938228683,0.7570319451364581,0.4962379001821509,-1.0213473785282556,-1.2032317873573133,-1.1852565272883973,-0.07181736930598959
