Frame #,Shoulder Pink X,Shoulder Pink Y,Hand Pink X,Hand Pink Y,Elbow X,Elbow Y,Timestamp (microseconds),angles,Seconds,Shoulder Pink X meters,Hand Pink X meters,Elbow X meters,Shoulder Pink Y meters,Hand Pink Y meters,Elbow Y meters,angular velocity
11.0,315.6929932,1021.122803,747.1201172,1217.300903,475.5821228,1211.313843,1658965419166666.8,131.31606858212035,0.16666675,0.3030081903897902,0.7171002194944504,0.4564728439191821,-0.9800932531523172,-1.1683887565544095,-1.1626422615246454,16.58107443657447
12.0,315.5310059,1021.267456,747.5263062,1217.19043,475.5286255,1211.131348,1658965419183333.5,131.3968414890631,0.1833335,0.3028527118720646,0.7174900874880307,0.456421496184475,-0.9802320938764022,-1.1682827224499537,-1.162467099323088,4.846350184813532
13.0,315.2234192,1021.326111,747.8086548,1217.224731,475.7528992,1211.459351,1658965419200000.0,131.38842499877404,0.2,0.3025574842573804,0.7177610910902262,0.4566367583836774,-0.9802883920705026,-1.168315645207704,-1.162781922894131,-0.5049944672877131
14.0,315.1212158,1021.940552,747.8557129,1217.241333,475.7174683,1211.633301,1658965419216666.8,131.43221283612118,0.21666675,0.3024593874736292,0.7178062583572588,0.4566027511262338,-0.9808781443283024,-1.168331580125758,-1.162948883440781,2.6272571045428323
15.0,314.1357117,1022.407166,747.6280518,1217.275391,475.7174683,1211.633301,1658965419233333.2,131.68299195722344,0.23333325,0.3015134817348422,0.7175877448665604,0.4566027511262338,-0.9813260093959346,-1.1683642696474468,-1.162948883440781,15.04689773511265
16.0,314.2757874,1022.545593,747.5823364,1217.261963,475.7174683,1211.633301,1658965419250000.0,131.67653009348345,0.25,0.301647929078587,0.7175438663487431,0.4566027511262338,-0.9814588742857948,-1.1683513811954755,-1.162948883440781,-0.3877098858497323
17.0,314.1456299,1022.813416,747.9035034,1217.235596,475.8095093,1211.474609,1658965419266666.8,131.8062201925234,0.26666675,0.3015230014134498,0.71785212859586,0.4566910938435332,-0.9817159359384848,-1.1683260736431127,-1.1627965678152048,7.781367035561692
18.0,313.6763,1023.329712,747.8557129,1217.241333,476.2402649,1211.673462,1658965419283333.2,131.97260406052547,0.28333325,0.3010725295729021,0.7178062583572588,0.4571045413310217,-0.9822114867427004,-1.168331580125758,-1.1629874307389358,9.983131911443435
19.0,313.6242065,1023.349548,747.6757202,1217.070068,476.098999,1211.440552,1658965419300000.0,132.0082793325845,0.3,0.3010225292323621,0.7176334979112396,0.4569689516104869,-0.982230525715988,-1.1681671966936105,-1.1627638792533348,2.1405056210133133
20.0,313.5263062,1023.436096,748.1607666,1217.388672,476.3514099,1211.57959,1658965419316666.5,132.09824219709753,0.3166665,0.3009285626465316,0.718099054749956,0.4572112204339676,-0.9823135961465226,-1.168472998924165,-1.1628973305927148,5.397825849040916
21.0,313.8636475,1023.787903,748.392334,1217.363525,476.5167542,1211.601318,1658965419333333.2,132.10789000741977,0.33333325,0.3012523492970386,0.7183213175823236,0.4573699210646861,-0.9826512672533656,-1.1684488623512037,-1.162918185543894,0.578865725005491
22.0,313.7955017,1023.542542,748.0852661,1217.289429,476.3514099,1211.57959,1658965419350000.0,132.04680191375755,0.35,0.3011869416510488,0.7180265879218308,0.4572112204339676,-0.982415765059134,-1.168377743589119,-1.1628973305927148,-3.6652672933967976
23.0,313.3968201,1023.50061,748.1181641,1217.36792,476.2585144,1211.413208,1658965419366666.5,132.1698834057703,0.3666665,0.300804279403993,0.718058164053269,0.4571220575511775,-0.9823755179212084,-1.1684530807565068,-1.1627376339576314,7.38496337039835
24.0,313.602417,1023.299377,747.5916138,1216.955444,476.3514099,1211.57959,1658965419383333.5,131.9754885694484,0.3833335,0.3010016152523033,0.7175527709752191,0.4572112204339676,-0.9821823706278248,-1.1680571783797316,-1.1628973305927148,-11.663456910175254
25.0,314.2553101,1023.126465,747.8875122,1217.193726,476.8164368,1211.322998,1658965419400000.0,132.06061456648152,0.4,0.3016282745732583,0.7178367799353622,0.4576575621725766,-0.9820164063734852,-1.1682858860139764,-1.1626510486692538,5.107610898095997
26.0,314.7182312,1022.881287,747.8359985,1217.200317,476.5,1211.341064,1658965419416666.8,131.88123134523158,0.41666675,0.3020725951246346,0.7177873360979838,0.4573538400621527,-0.9817810798261636,-1.1682922121822028,-1.1626683887625897,-10.762939460298849
27.0,314.9880676,1022.534058,747.6757202,1217.070068,476.4736938,1211.173828,1658965419433333.5,131.810754495481,0.4333335,0.3023315892772654,0.7176334979112396,0.457328590866796,-0.981447802771534,-1.1681671966936105,-1.162507872441925,-4.228589842085394
28.0,315.299408,1022.243286,747.8875122,1217.193726,476.5505066,1210.979858,1658965419450000.0,131.8215213903539,0.45,0.3026304197652119,0.7178367799353622,0.4574023172656333,-0.9811687142284438,-1.1682858860139764,-1.1623216963152578,0.6460201525747553
29.0,315.3430176,1022.078796,748.0291748,1217.223633,476.7890625,1210.93396,1658965419466666.8,131.85440926722163,0.46666675,0.3026722770957964,0.7179727504161664,0.457631287794352,-0.9810108335712522,-1.1683145913262425,-1.162277642534458,1.9732627457502356
30.0,315.2843628,1022.009583,747.9385376,1217.195313,476.7890625,1210.93396,1658965419483333.2,131.8487822242645,0.48333325,0.3026159790936599,0.7178857550930343,0.457631287794352,-0.9809444016062318,-1.1682874092470177,-1.162277642534458,-0.33762595368647885
31.0,315.1899414,1021.823547,747.5,1216.941162,476.5,1210.959229,1658965419500000.0,131.72471769537077,0.5,0.3025253516227805,0.717464838292674,0.4573538400621527,-0.980765840684952,-1.1680434702421791,-1.1623018962053595,-7.443834514451829
32.0,314.9384155,1021.873169,747.5958252,1217.076904,476.5,1210.959229,1658965419516666.8,131.80445150455012,0.51666675,0.3022839322392756,0.7175568131577207,0.4573538400621527,-0.9808134688323844,-1.1681737580175362,-1.1623018962053595,4.784004630737555
33.0,314.8302917,1021.877563,747.0917969,1217.032349,476.3132324,1210.725342,1658965419533333.2,131.86791189379673,0.53333325,0.3021801529420413,0.7170730371272799,0.4571745769371597,-0.9808176862778688,-1.1681309932738977,-1.162077406976418,3.807661431411182
34.0,314.4068604,1021.990173,747.1351929,1217.048218,475.6764221,1210.240601,1658965419550000.0,132.02241719144965,0.55,0.3017737354581851,0.7171146894404874,0.4565633541961395,-0.9809257715159156,-1.168146224644491,-1.1616121432664797,9.27027150781749
35.0,314.0083618,1021.831543,747.1351929,1217.048218,475.6602173,1210.291504,1658965419566666.5,132.04713357687044,0.5666665,0.3013912488580394,0.7171146894404874,0.4565478005182645,-0.9807735153991286,-1.168146224644491,-1.161661000942284,1.482997955226861
36.0,314.0083618,1021.831543,746.739563,1217.296875,475.6602173,1210.291504,1658965419583333.2,132.10173623037153,0.58333325,0.3013912488580394,0.7167349562736282,0.4565478005182645,-0.9807735153991286,-1.1683848904027458,-1.161661000942284,3.276142829351384
37.0,313.7356262,1022.111511,746.7816162,1217.179565,475.6602173,1210.291504,1658965419600000.0,132.16657716274108,0.6,0.3011294719976372,0.7167753197416386,0.4565478005182645,-0.9810422340557802,-1.168272294014545,-1.161661000942284,3.8904364899904955
38.0,313.4928589,1021.729736,746.7816162,1217.179565,475.7191467,1210.069458,1658965419616666.5,132.24249522475426,0.6166665,0.3008964592864168,0.7167753197416386,0.4566043620867483,-0.9806757990877012,-1.168272294014545,-1.1614478769322725,4.555129272083944
39.0,313.5602417,1021.960205,746.7816162,1217.179565,475.4537048,1210.027832,1658965419633333.5,132.23258596414104,0.6333335,0.3009611345903709,0.7167753197416386,0.4563495858595114,-0.9808970076546796,-1.168272294014545,-1.161407923499017,-0.5945437459187254
40.0,313.299408,1021.638794,746.4533081,1217.411987,475.5539551,1209.919434,1658965419650000.0,132.338053338077,0.65,0.300710781401887,0.7164602033297633,0.4564458080204188,-0.9805885112116822,-1.1684953771083852,-1.1613038810193628,6.328105717215105
41.0,313.2869263,1021.559204,746.2705078,1217.480713,475.5539551,1209.919434,1658965419666666.8,132.3438619135389,0.66666675,0.3006988012268072,0.7162847480954097,0.4564458080204188,-0.9805121192030138,-1.1685613416414642,-1.1613038810193628,0.34851278514913936
42.0,313.1938477,1021.397156,746.1047974,1217.275269,474.9723511,1209.705688,1658965419683333.5,132.26552850138577,0.6833335,0.3006094626011249,0.7161256960748887,0.4558875733450872,-0.9803565824242636,-1.1683641525495068,-1.1610987235085592,-4.69998122928068
43.0,313.6000061,1021.326904,745.8086548,1217.224731,474.4826965,1209.44812,1658965419700000.0,132.1790466322298,0.7,0.3009993012242382,0.7158414527269014,0.4554175934676179,-0.9802891532071136,-1.168315645207704,-1.1608515048015768,-5.18896403899805
44.0,313.7515564,1021.207214,745.8086548,1217.224731,474.3272095,1209.481689,1658965419716666.8,132.09393464023927,0.71666675,0.3011447621091649,0.7158414527269014,0.4552683540625188,-0.9801742724492604,-1.168315645207704,-1.160883724971686,-5.10669398596271
45.0,313.8574829,1021.276306,745.7260742,1217.306641,474.2765198,1209.284058,1658965419733333.2,132.16558052948156,0.73333325,0.3012464323957113,0.7157621902829882,0.4552197011161461,-0.9802405882761598,-1.1683942639968738,-1.1606940349469947,4.298796342500856
46.0,313.8574829,1021.276306,745.7063599,1217.35144,474.2765198,1209.284058,1658965419750000.0,132.17515167632078,0.75,0.3012464323957113,0.7157432681196951,0.4552197011161461,-0.9802405882761598,-1.168437262936393,-1.1606940349469947,0.5742659390235666
47.0,313.9005127,1021.080078,745.56073,1217.173828,474.1835632,1209.322998,1658965419766666.8,132.07045292713184,0.76666675,0.3012877332231344,0.7156034897482515,0.4551304795884039,-0.9800522448777804,-1.1682667875318995,-1.160731410305929,-6.281893541868772
48.0,314.0664063,1021.127625,745.6387939,1217.090942,474.3455505,1209.182007,1658965419783333.2,132.1108793134353,0.78333325,0.3014469610825294,0.7156784169768668,0.4552859581061297,-0.9800978814004112,-1.1681872319592086,-1.1605960844396872,2.425607434282283
49.0,314.2373352,1021.070679,745.6810913,1217.111938,474.5603943,1209.344604,1658965419800000.0,132.05678980663714,0.8,0.3016110219194499,0.7157190148327214,0.4554921693064309,-0.9800432235372922,-1.1682073843227467,-1.1607521481591676,-3.2453541811189046
50.0,314.6717224,1021.060852,745.6387939,1217.090942,474.6239624,1209.277466,1658965419816666.5,132.0103065881741,0.8166665,0.3020279550862785,0.7156784169768668,0.4555531831881527,-0.980033791394194,-1.1681872319592086,-1.1606877078189493,-2.7890209979922833
51.0,314.6936035,1020.629517,745.6387939,1217.090942,474.6239624,1209.277466,1658965419833333.2,131.94173372786176,0.83333325,0.3020489569857744,0.7156784169768668,0.4555531831881527,-0.9796197877874716,-1.1681872319592086,-1.1606877078189493,-4.1143510469853695
52.0,314.0733643,1021.051453,745.6810913,1217.111938,474.6239624,1209.277466,1658965419850000.0,132.11866934689183,0.85,0.3014536395043954,0.7157190148327214,0.4555531831881527,-0.9800247700537056,-1.1682073843227467,-1.1606877078189493,10.616084061384253
53.0,314.3282166,1021.071777,745.6387939,1217.090942,474.540802,1209.102051,1658965419866666.5,132.1208431716657,0.8666665,0.3016982516304262,0.7156784169768668,0.455473364241078,-0.9800442774187536,-1.1681872319592086,-1.160519341137198,0.13043079074051106
54.0,313.9304504,1020.986877,745.4041748,1217.076904,474.2109375,1208.93396,1658965419883333.5,132.1772727944155,0.8833335,0.3013164680018492,0.7154532250643025,0.4551567539666286,-0.9799627887702304,-1.1681737580175362,-1.1603580041711332,3.3857096507943347
55.0,313.6214905,1021.253967,744.6854248,1217.298584,473.9858398,1209.01416,1658965419900000.0,132.25327092646845,0.9,0.3010199223634647,0.7147633550274826,0.4549407008764204,-0.9802191468754606,-1.1683865307337271,-1.1604349816695023,4.559933522511906
56.0,313.3785095,1021.253967,744.5,1217.5,473.9858398,1209.01416,1658965419916666.8,132.33993635312717,0.91666675,0.3007867045388852,0.7145853807476867,0.4549407008764204,-0.9802191468754606,-1.1685798536740208,-1.1604349816695023,5.1998996000255815
57.0,313.0011902,1021.297974,744.4390259,1217.422729,473.6786194,1209.321411,1658965419933333.5,132.22971061703683,0.9333335,0.3004245462371337,0.7145268566369222,0.4546458248435024,-0.980261385638188,-1.168505687486035,-1.1607298870728875,-6.613511097865021
58.0,311.8381653,1021.373169,743.6593018,1217.507935,473.6232605,1209.260376,1658965419950000.0,132.48034830640597,0.95,0.2993082526293628,0.7137784624893376,0.4545926903094067,-0.9803335592415532,-1.1685874698392276,-1.1606713045091346,15.038411746266084
59.0,311.2702332,1021.619019,743.6082153,1217.425415,473.5,1209.265259,1658965419966666.8,132.5755094957661,0.96666675,0.2987631405059009,0.7137294286867136,0.4544743825171654,-0.9805695307873648,-1.1685082655603565,-1.1606759913061988,5.709642813394368
60.0,311.2293091,1021.685608,743.5,1217.463013,473.3213806,1209.321411,1658965419983333.2,132.54863545256975,0.98333325,0.2987238607697287,0.7136255615660243,0.4543029401908284,-0.9806334441868526,-1.1685443528419488,-1.1607298870728875,-1.6124587163686341
61.0,310.046051,1021.981812,743.2429199,1217.470337,473.3213806,1209.321411,1658965420000000.0,132.80292531729586,1.0,0.2975881469484912,0.7133788111548205,0.4543029401908284,-0.9809177464677378,-1.1685513825576352,-1.1607298870728875,15.2573155969883
62.0,309.9747314,1022.096252,743.0749512,1217.645264,473.3213806,1209.321411,1658965420016666.8,132.87085832550125,1.01666675,0.2975196930283827,0.7132175915746417,0.4543029401908284,-0.9810275881748872,-1.168719280847626,-1.1607298870728875,4.075960112522646
63.0,309.5769653,1023.180603,743.09729,1217.357666,473.2471008,1209.459351,1658965420033333.2,132.98004268296216,1.03333325,0.2971379094957876,0.7132390327833771,0.4542316450139783,-0.982068369064342,-1.1684432387706185,-1.160862284530806,6.55112695892465
64.0,309.1170349,1023.593384,743.2617188,1217.487549,473.2471008,1209.459351,1658965420050000.0,133.14935078028347,1.05,0.296696459475638,0.7133968546996348,0.4542316450139783,-0.982464564185968,-1.16856790296539,-1.160862284530806,10.158435047103135
65.0,308.9793091,1023.739075,743.2617188,1217.487549,473.2471008,1209.459351,1658965420066666.5,133.19549169226258,1.0666665,0.2965642676109882,0.7133968546996348,0.4542316450139783,-0.9826044012023636,-1.16856790296539,-1.160862284530806,2.7684824035705606
66.0,308.8244934,1024.040039,743.3266602,1217.609131,473.128479,1210.03125,1658965420083333.2,133.06374226200035,1.08333325,0.2964156725325056,0.7134591867010387,0.454117789534975,-0.9828932722225532,-1.1686845997011348,-1.1614112041609796,-7.904926291102498
67.0,308.4798584,1024.031738,743.1181641,1217.63208,473.128479,1210.03125,1658965420100000.0,133.12815589140266,1.1,0.2960848852488334,0.7132590681449569,0.454117789534975,-0.9828853047635264,-1.168706626591535,-1.1614112041609796,3.8647984401463518
68.0,308.5408936,1024.300415,743.1633301,1217.621094,473.128479,1210.03125,1658965420116666.5,133.15612184101207,1.1166665,0.29614346800455,0.713302419338116,0.454117789534975,-0.983143186101798,-1.1686960820180052,-1.1614112041609796,1.6779737563021588
69.0,308.9331055,1024.454224,743.4552002,1217.481323,473.128479,1210.03125,1658965420133333.5,133.08049554200812,1.1333335,0.2965199205094463,0.7135825618586497,0.454117789534975,-0.9832908149303102,-1.168561927131165,-1.1614112041609796,-4.537487190492781
70.0,308.940979,1024.550903,743.9262085,1217.349121,473.128479,1210.03125,1658965420150000.0,133.0632545429264,1.15,0.2965274776457731,0.7140346446597119,0.454117789534975,-0.9833836092889742,-1.1684350371157108,-1.1614112041609796,-1.0344702896070437
71.0,309.2209778,1024.506226,744.0,1217.5,473.128479,1210.03125,1658965420166666.8,133.03934633471297,1.16666675,0.2967962258648556,0.7141054711568555,0.454117789534975,-0.983340727447395,-1.1685798536740208,-1.1614112041609796,-1.4344853203781762
72.0,309.3590698,1024.225708,744.116333,1217.369995,473.9859619,1210.368408,1658965420183333.5,132.97467318800105,1.1833335,0.2969287692152897,0.7142171298017159,0.4549408180703425,-0.9830714808901934,-1.168455072381309,-1.1617348148766309,-3.880369400868522
73.0,309.7716675,1024.544556,744.392334,1217.363525,473.9859619,1210.368408,1658965420200000.0,132.94918477927197,1.2,0.2973247884020595,0.7144820408556739,0.4549408180703425,-0.983377517316628,-1.1684488623512037,-1.1617348148766309,-1.5293198169426627
74.0,310.3772278,1023.995239,744.0154419,1217.371948,474.1723022,1209.723022,1658965420216666.8,133.0330345412444,1.21666675,0.2979060167936528,0.7141202925886768,0.4551196710645993,-0.9828502723232148,-1.1684569469081707,-1.161115361014254,5.030960563543043
75.0,310.7045288,1023.70575,744.550354,1217.256714,474.380249,1209.721924,1658965420233333.2,132.94207471544834,1.23333325,0.2982201665716301,0.7146337114827601,0.4553192623920046,-0.9825724152281344,-1.168346343104591,-1.1611143071327923,-5.4576441242049425
76.0,311.1509705,1023.758484,744.550354,1217.256714,474.380249,1209.721924,1658965420250000.0,132.8725315751181,1.25,0.2986486698787841,0.7146337114827601,0.4553192623920046,-0.9826230303328604,-1.168346343104591,-1.1611143071327923,-4.172567556976587
77.0,311.4624023,1023.462402,744.550354,1217.256714,475.1889038,1209.957153,1658965420266666.8,132.83268301139907,1.26666675,0.2989475880942037,0.7146337114827601,0.456095424780388,-0.9823388451499154,-1.168346343104591,-1.161340084439076,-2.390901868632664
78.0,311.5263062,1023.436096,744.5078735,1217.233154,475.1889038,1209.957153,1658965420283333.2,132.81282349964556,1.28333325,0.2990089242832068,0.7145929378840135,0.456095424780388,-0.9823135961465226,-1.1683237297646711,-1.161340084439076,-1.1915826210367522
79.0,311.3188782,1023.55835,744.4301147,1216.939575,475.1889038,1209.957153,1658965420300000.0,132.80544744942745,1.3,0.2988098309099928,0.7145183034962305,0.456095424780388,-0.9824309378807576,-1.168041947009138,-1.161340084439076,-0.4425608002827829
80.0,311.3188782,1023.55835,744.5072021,1216.7229,475.1889038,1209.957153,1658965420316666.5,132.75895619170453,1.3166665,0.2988098309099928,0.714592293461415,0.456095424780388,-0.9824309378807576,-1.167833978187951,-1.161340084439076,-2.789503358408795
81.0,311.0258179,1023.733582,744.4760132,1216.763916,475.1754456,1209.38916,1658965420333333.2,133.0505399873385,1.33333325,0.2985285460126691,0.71456235775694,0.4560825073418773,-0.9825991289155984,-1.1678733461315065,-1.160794913862626,17.494940263337703
82.0,311.1766663,1023.702026,744.5072021,1216.7229,475.1674805,1209.330078,1658965420350000.0,133.030848052955,1.35,0.2986733332005122,0.714592293461415,0.4560748622861135,-0.982568840861502,-1.167833978187951,-1.160738205825735,-1.1815101554593321
83.0,310.7812805,1023.753235,744.3499146,1217.341675,475.0617981,1209.348022,1658965420366666.5,133.2141622651037,1.3666665,0.2982938343255152,0.7144413259018793,0.4559734262914293,-0.982617992241976,-1.1684278903020842,-1.1607554288211306,10.998962718549329
84.0,310.405426,1023.904236,744.3499146,1217.341675,475.0617981,1209.348022,1658965420383333.5,133.3023078549029,1.3833335,0.2979330819669011,0.7144413259018793,0.4559734262914293,-0.982762925898226,-1.1684278903020842,-1.1607554288211306,5.288629615358661
85.0,310.3605042,1024.036987,744.5495605,1216.693726,474.9197998,1209.467041,1658965420400000.0,133.12263615179398,1.4,0.2978899651615863,0.7146329498662395,0.4558371335993259,-0.9828903428544108,-1.1678059764231452,-1.160869665540313,-10.780409990634487
86.0,310.4226379,1024.134644,744.6707153,1216.991821,474.9197998,1209.467041,1658965420416666.8,133.1894581311995,1.41666675,0.2979496022786739,0.71474923656723,0.4558371335993259,-0.9829840759162344,-1.1680920937221029,-1.160869665540313,4.009298717837424
87.0,310.1869507,1024.463745,744.5787354,1216.821777,474.8333435,1209.413208,1658965420433333.5,133.2494689742841,1.4333335,0.2977233851832417,0.7146609524948826,0.4557541511842103,-0.9832999533687388,-1.1679288822291765,-1.1608179955943063,3.6006325819129694
88.0,309.9727478,1024.818359,744.5787354,1216.821777,474.8333435,1209.413208,1658965420450000.0,133.34109311109984,1.45,0.2975177891310539,0.7146609524948826,0.4557541511842103,-0.9836403186880248,-1.1679288822291765,-1.1608179955943063,5.497503183976187
89.0,309.6730652,1024.886353,744.6928711,1216.750366,474.6178894,1209.338257,1658965420466666.8,133.3765184885541,1.46666675,0.2972301480231635,0.7147705021290551,0.4555473542062626,-0.9837055806334628,-1.1678603405815946,-1.160746056186822,2.125512019695501
90.0,309.5685425,1025.227661,744.5787354,1216.821777,474.6239624,1209.277466,1658965420483333.2,133.48648201297854,1.48333325,0.2971298251307843,0.7146609524948826,0.4555531831881527,-0.9840331745987176,-1.1679288822291765,-1.1606877078189493,6.597877444241021
91.0,309.5359802,1025.113892,744.53125,1216.582031,474.4034119,1209.115234,1658965420500000.0,133.44407538588854,1.5,0.2970985712106452,0.7146153750971137,0.4553414945877275,-0.9839239769302393,-1.1676987694196497,-1.16053199443347,-2.544384903475655
92.0,309.5957336,1025.179688,744.392395,1216.596558,474.3996887,1209.174438,1658965420516666.8,133.42544818153695,1.51666675,0.2971559236701348,0.7144820994046439,0.4553379209889504,-0.9839871291931156,-1.1677127127129014,-1.160588819568301,-1.1176266729619477
93.0,309.5287781,1025.243408,744.4265747,1216.565796,474.2765198,1209.284058,1658965420533333.2,133.37796378066497,1.53333325,0.297091658496917,0.7145149057363274,0.4552197011161461,-0.9840482888713712,-1.1676831867552353,-1.1606940349469947,-2.8490925432442036
94.0,309.3333435,1024.813843,744.559082,1216.206055,474.1401978,1209.105957,1658965420550000.0,133.30930970520498,1.55,0.2969040766190765,0.7146420887845777,0.4550888566456635,-0.9836359841446004,-1.167337900443005,-1.1605230901909216,-4.11922393147969
95.0,309.8501282,1024.503906,744.4224243,1216.063477,474.2666626,1208.923584,1658965420566666.5,133.2320166074211,1.5666665,0.2974000964869261,0.7145109221027958,0.4552102399865086,-0.9833385006668934,-1.1672010513437217,-1.1603480450873045,-4.637632243356092
96.0,309.838501,1024.437988,744.5275879,1215.917358,474.2666626,1208.923584,1658965420583333.2,133.1923133688578,1.58333325,0.2973889364773371,0.7146118601432885,0.4552102399865086,-0.9832752313060766,-1.1670608035247163,-1.1603480450873045,-2.3821824028846095
97.0,310.1017761,1024.412231,744.5,1215.891724,474.2666626,1208.923584,1658965420600000.0,133.13746107519088,1.6,0.2976416329683712,0.7145853807476867,0.4552102399865086,-0.9832505092434146,-1.1670361995198135,-1.1603480450873045,-3.2911211644096907
98.0,310.3573303,1024.268921,744.5930176,1215.800537,474.6325073,1209.157715,1658965420616666.5,133.0309192011554,1.6166665,0.2978869187914856,0.714674660824399,0.4555613847470781,-0.9831129575564906,-1.1669486764880954,-1.160572768512126,-6.392576367892857
99.0,310.4611206,1023.943359,744.5930176,1215.800537,474.6239624,1209.277466,1658965420633333.5,132.9175922490929,1.6333335,0.2979865387122962,0.714674660824399,0.4555531831881527,-0.9828004769040702,-1.1669486764880954,-1.1606877078189493,-6.7994811341269354
100.0,310.6367188,1024.106812,744.5930176,1215.800537,474.6239624,1209.277466,1658965420650000.0,132.91224858944958,1.65,0.2981550812329215,0.714674660824399,0.4555531831881527,-0.9829573622287704,-1.1669486764880954,-1.1606877078189493,-0.3206227848276533
101.0,310.6367188,1024.106812,744.5930176,1215.800537,474.4034119,1209.115234,1658965420666666.8,132.93215503178064,1.66666675,0.2981550812329215,0.714674660824399,0.4553414945877275,-0.9829573622287704,-1.1669486764880954,-1.16053199443347,1.1943805679609332
102.0,310.5397949,1024.365723,744.6762085,1215.75647,474.4034119,1209.115234,1658965420683333.5,132.979037251594,1.6833335,0.29806205181454,0.7147545090459587,0.4553414945877275,-0.9832058699729138,-1.166906380136217,-1.16053199443347,2.8129191242065494
103.0,310.2635803,1024.593384,744.6931763,1215.588623,474.6307983,1209.067261,1658965420700000.0,133.08449761073604,1.7,0.2977969357432048,0.7147707950658693,0.4555597444160967,-0.9834243833676304,-1.1667452773660325,-1.1604859490278678,6.327684825370018
104.0,310.0504456,1024.696167,744.7158813,1215.538696,474.8537598,1209.220093,1658965420716666.8,133.1101933534141,1.71666675,0.2975923649698669,0.7147925877603889,0.4557737471405689,-0.9835230364625792,-1.1666973564737495,-1.1606326401130398,1.5417368519997818
105.0,309.8753052,1025.151367,744.7989502,1215.908691,474.8537598,1209.220093,1658965420733333.2,133.28883047671087,1.73333325,0.2974242618544629,0.7148723188840086,0.4557737471405689,-0.9839599461540718,-1.1670524847718688,-1.1606326401130398,10.718334581151726
106.0,310.2210388,1025.137085,744.7293091,1215.875977,474.8537598,1209.220093,1658965420750000.0,133.22031357283367,1.75,0.2977561035954881,0.7148054760203965,0.4557737471405689,-0.9839462380165196,-1.16702108524716,-1.1606326401130398,-4.110993677663384
107.0,309.7722778,1025.193359,744.5930176,1215.800537,474.8537598,1209.220093,1658965420766666.8,133.29123080924816,1.76666675,0.297325374179706,0.714674660824399,0.4557737471405689,-0.9840002508811484,-1.1669486764880954,-1.1606326401130398,4.255012909804723
108.0,309.5,1025.270874,744.6762085,1215.75647,474.8537598,1209.220093,1658965420783333.2,133.3403876741126,1.78333325,0.2970640367245252,0.7147545090459587,0.4557737471405689,-0.9840746512650148,-1.166906380136217,-1.1606326401130398,2.949441386280427
