Frame #,Body Pink X,Body Pink Y,Hand Pink X,Hand Pink Y,Shoulder Green X,Shoulder Green Y,Elbow Orange X,Elbow Orange Y,Timestamp (microseconds),angles,Seconds,Body Pink X meters,Hand Pink X meters,Shoulder Green X meters,Elbow Orange X meters,Body Pink Y meters,Hand Pink Y meters,Shoulder Green Y meters,Elbow Orange Y meters,angular velocity
11.0,382.5441589,1074.108276,248.6825409,1584.78418,222.1813354,872.1973267,269.8838501,1191.883789,1660088611166666.8,-0.2820053592409665,0.16666675,-0.2136334827459916,0.1388778682789332,0.1240781524913182,0.1507178334641149,-0.5998405321571171,-0.8850297564278152,-0.4870824667156209,-0.6656127899187708,4.66881981150623
12.0,383.0,1074.419434,250.4121857,1584.885254,223.1862793,872.6102905,270.8151245,1192.763794,1660088611183333.5,-0.1436126362578713,0.1833335,-0.2138880492306865,0.1398437960912935,0.1246393678708411,0.1512379077845183,-0.6000142997227111,-0.8850862016515435,-0.4873130881819,-0.6661042326152806,8.3035218613764
13.0,383.0,1074.419434,250.4121857,1584.885254,223.2463837,872.6014404,271.3455505,1192.683716,1660088611200000.0,-0.1436151481261099,0.2,-0.2138880492306865,0.1398437960912935,0.1246729334396823,0.1515341265375241,-0.6000142997227111,-0.8850862016515435,-0.4873081458042903,-0.6660595127009038,-0.0001507136014521778
14.0,383.7012329,1074.861694,254.8100433,1585.853027,223.5,872.5,271.5878906,1193.248535,1660088611216666.8,0.2060977256084234,0.21666675,-0.214279655854805,0.1422997991796965,0.1248145665876199,0.1516694624415433,-0.6002612817818568,-0.8856266587770478,-0.4872514959628564,-0.6663749383773488,20.98266751073447
15.0,383.7760925,1074.77356,255.6758423,1586.920532,223.3600922,872.690979,271.4816284,1193.455933,1660088611233333.2,0.2716888250391642,0.23333325,-0.2143214615305496,0.1427833084724795,0.1247364344559903,0.1516101198445069,-0.6002120629585386,-0.8862228116804264,-0.4873581490327103,-0.6664907607105978,3.935505320897656
16.0,384.0333252,1075.0,257.0920715,1586.803223,223.4788666,872.62677,271.4718323,1193.181885,1660088611250000.0,0.3854909815305336,0.25,-0.2144651142731118,0.1435742079525096,0.1248027645466288,0.1516046491690002,-0.6003385193811698,-0.8861572999489192,-0.4873222912317884,-0.6663377173891472,6.8280952490059175
17.0,383.5226746,1075.322632,258.3333435,1586.520874,223.5547943,872.5205688,271.2919617,1193.171265,1660088611266666.8,0.4858916345187786,0.26666675,-0.2141799391799722,0.1442674018079787,0.1248451667075571,0.1515041996344102,-0.6005186946529699,-0.8859996208971902,-0.4872629827004726,-0.6663317866030302,6.024009059249399
18.0,382.9866638,1075.549316,259.2210999,1586.438721,223.5547943,872.5205688,271.2662048,1193.210693,1660088611283333.2,0.5572862499981086,0.28333325,-0.2138806015706287,0.1447631733082086,0.1248451667075571,0.1514898155793313,-0.6006452873384838,-0.8859537421898575,-0.4872629827004726,-0.6663538053445577,4.283719765957468
19.0,382.1958923,1075.614014,260.1610413,1586.636719,223.5547943,872.5205688,270.9395142,1193.374878,1660088611300000.0,0.6317164048992452,0.3,-0.2134389917180902,0.1452880877532143,0.1248451667075571,0.1513073737643548,-0.600681418223625,-0.886064315051402,-0.4872629827004726,-0.6664454951862365,4.465786965133367
20.0,381.9410095,1076.244873,260.3537292,1587.17688,223.5547943,872.5205688,270.9611206,1193.418091,1660088611316666.5,0.6449099418111919,0.3166665,-0.2132966512876086,0.1453956951658549,0.1248451667075571,0.1513194399542945,-0.6010337242310653,-0.8863659703583485,-0.4872629827004726,-0.6664696276778067,0.7916201309181092
21.0,381.8722839,1076.052979,261.2883911,1587.846436,223.6085052,872.7964478,271.1102905,1193.623291,1660088611333333.2,0.7171093147467036,0.33333325,-0.2132582711713783,0.1459176612506623,0.1248751617979577,0.1514027445467617,-0.6009265601754019,-0.8867398868771232,-0.4874170485519967,-0.6665842225282039,4.331940716427118
22.0,381.8722839,1076.052979,261.2883911,1587.846436,223.6340332,873.2144775,271.1260986,1193.669189,1660088611350000.0,0.7175317807765166,0.35,-0.2132582711713783,0.1459176612506623,0.1248894180228161,0.1514115726503414,-0.6009265601754019,-0.8867398868771232,-0.4876504990926064,-0.6666098544699365,0.025347835049604563
23.0,381.8722839,1076.052979,261.2883911,1587.846436,223.8111877,873.6900024,270.9728699,1193.822998,1660088611366666.5,0.7180679176709103,0.3666665,-0.2132582711713783,0.1459176612506623,0.1249883507393107,0.1513260014030068,-0.6009265601754019,-0.8867398868771232,-0.4879160580827411,-0.6666957497883808,0.03216853534897487
24.0,381.8722839,1076.052979,261.2883911,1587.846436,223.6234131,874.0890503,270.8425598,1194.109497,1660088611383333.5,0.7183934441228567,0.3833335,-0.2132582711713783,0.1459176612506623,0.1248834871808536,0.1512532291495236,-0.6009265601754019,-0.8867398868771232,-0.4881389081529255,-0.6668557464260217,0.019531196492853536
25.0,382.0188599,1076.575439,263.5,1589.5,223.8295135,874.1577759,270.9728699,1194.373413,1660088611400000.0,0.8882324507708438,0.4,-0.2133401271888823,0.1471527440529658,0.1249985848636256,0.1513260014030068,-0.6012183302803654,-0.8876633270291808,-0.4881772882691558,-0.6670031314871204,10.190442303302243
26.0,382.0865479,1076.605713,264.0,1589.5,223.8295135,874.1577759,271.0217896,1194.378174,1660088611416666.8,0.9281559248852992,0.41666675,-0.2133779278527892,0.1474319712712826,0.1249985848636256,0.1513533208265106,-0.60123523692998,-0.8876633270291808,-0.4881772882691558,-0.6670057902886932,2.3953964698849814
27.0,381.8909607,1076.292847,264.0,1589.376831,223.6234131,874.0890503,270.867981,1194.42749,1660088611433333.5,0.9285022342588196,0.4333335,-0.2132687013132004,0.1474319712712826,0.1248834871808536,0.1512674257314482,-0.6010605155242082,-0.8875945427546752,-0.4881389081529255,-0.6670333310276902,0.02077845851893295
28.0,382.0354004,1075.784668,264.6396484,1588.639648,223.6234131,874.0890503,271.0039368,1194.081421,1660088611450000.0,0.9829522577932128,0.45,-0.2133493643044915,0.1477891857581482,0.1248834871808536,0.1513433508511443,-0.6007767207070542,-0.8871828596377143,-0.4881389081529255,-0.6668400672592589,3.267034082404411
29.0,381.6610718,1075.661011,265.1565552,1588.04541,223.4172821,872.8617554,270.9577026,1193.774414,1660088611466666.8,1.025194907411365,0.46666675,-0.2131403188370626,0.1480778546539343,0.1247683724093759,0.1513175311570301,-0.6007076639067834,-0.8868510047901978,-0.4874535198709626,-0.6666686178380313,2.5345463043576135
30.0,381.0149231,1075.703979,265.1916809,1587.925049,223.3045502,872.666687,270.9577026,1193.774414,1660088611483333.2,1.0282356590476087,0.48333325,-0.2127794742288225,0.1480974707569392,0.1247054167796708,0.1513175311570301,-0.6007316595770167,-0.8867837886557502,-0.4873445830575356,-0.6666686178380313,0.18244692264384402
31.0,380.614502,1075.666626,265.054657,1588.710327,222.6096039,872.7357178,270.9577026,1193.774414,1660088611500000.0,1.0133798009956847,0.5,-0.2125558572890058,0.1480209491520593,0.1243173209352136,0.1513175311570301,-0.6007107996284451,-0.887222330638841,-0.4873831336140599,-0.6666686178380313,-0.8913470263803089
32.0,380.9827576,1075.847656,264.6388855,1588.361084,222.6096039,872.7357178,271.222229,1193.564331,1660088611516666.8,0.98185890587552,0.51666675,-0.212761511262641,0.1477887597132585,0.1243173209352136,0.1514652570987168,-0.6008118966351089,-0.8870272943360278,-0.4873831336140599,-0.66655129605462,-1.8912442509886294
33.0,380.2595825,1075.678467,264.8902588,1587.585327,222.6024475,872.8287354,271.222229,1193.564331,1660088611533333.2,1.005702482276242,0.53333325,-0.212357650919583,0.1479291402478948,0.1243133244118833,0.1514652570987168,-0.6007174122874294,-0.8865940693976282,-0.487435079705465,-0.66655129605462,1.4306288903322135
34.0,380.0446472,1075.744019,264.6088867,1587.431152,222.6024475,872.8287354,271.222229,1193.564331,1660088611550000.0,0.9839494884942314,0.55,-0.2122376193477088,0.1477720067503048,0.1243133244118833,0.1514652570987168,-0.6007540200926595,-0.8865079696848602,-0.487435079705465,-0.66655129605462,-1.3051731010551237
35.0,379.9745789,1075.966064,263.773468,1587.779907,222.6096039,872.7357178,271.222229,1193.564331,1660088611566666.5,0.915473388626462,0.5666665,-0.2121984893947064,0.1473054634708431,0.1243173209352136,0.1514652570987168,-0.6008780221080419,-0.8867027334619084,-0.4873831336140599,-0.66655129605462,-4.108607078136964
36.0,379.9745789,1075.966064,263.7789917,1587.956543,222.6096039,872.7357178,271.222229,1193.564331,1660088611583333.2,0.9151025158427496,0.58333325,-0.2121984893947064,0.1473085482056148,0.1243173209352136,0.1514652570987168,-0.6008780221080419,-0.8868013766197776,-0.4873831336140599,-0.66655129605462,-0.0222522557614648
37.0,380.0750122,1076.041626,262.4660339,1588.048584,222.5614014,872.6315918,271.1562195,1193.633423,1660088611600000.0,0.8097135919091449,0.6,-0.2122545768166772,0.146575321097092,0.1242904020352318,0.1514283938005818,-0.6009202200421827,-0.8868527773245798,-0.487324983987391,-0.6665898807885559,-6.3233038194972
38.0,380.0750122,1076.041626,262.1704407,1587.82959,222.5614014,872.6315918,271.0477905,1193.696899,1660088611616666.5,0.7870815820160106,0.6166665,-0.2122545768166772,0.1464102457631132,0.1242904020352318,0.1513678411444721,-0.6009202200421827,-0.8867304791536836,-0.487324983987391,-0.6666253292423756,-1.357934172929785
39.0,380.0750122,1076.041626,261.53125,1588.010376,223.0661621,872.737915,271.0477905,1193.696899,1660088611633333.5,0.7355484722995312,0.6333335,-0.2122545768166772,0.1460532868808433,0.1245722878875851,0.1513678411444721,-0.6009202200421827,-0.8868314398974648,-0.4873843606501482,-0.6666253292423756,-3.0919247444938764
40.0,379.881134,1075.808838,259.9519348,1588.13147,223.3071442,872.5785522,271.0477905,1193.696899,1660088611650000.0,0.608851492046091,0.65,-0.2121463046757207,0.1451713113005603,0.1247068654104794,0.1513678411444721,-0.6007902185507876,-0.8868990653790146,-0.4872953637874537,-0.6666253292423756,-7.601894834154742
41.0,379.881134,1075.808838,259.4433899,1587.282959,223.3765869,872.7124634,271.0477905,1193.696899,1660088611666666.8,0.5717882391392104,0.66666675,-0.2121463046757207,0.1448873121449279,0.1247456459943862,0.1513678411444721,-0.6007902185507876,-0.8864252106465321,-0.4873701470912087,-0.6666253292423756,-2.223784055492566
42.0,379.9475098,1075.821533,258.1132813,1586.86731,223.2150574,872.8790283,270.5,1193.781128,1660088611683333.5,0.4670865662161196,0.6833335,-0.2121833725357158,0.1441445070960533,0.124655439128464,0.1510619251094013,-0.6007973081298608,-0.8861930896183999,-0.4874631659986011,-0.6666723673011189,-6.282068965040598
43.0,379.9889832,1075.72998,257.0400085,1587.069946,223.4385986,872.7318115,270.3011475,1193.682129,1660088611700000.0,0.3803657678776539,0.7,-0.2122065335399481,0.1435451331391751,0.1247802767033744,0.1509508750485406,-0.6007461799508237,-0.8863062525916215,-0.4873809521234941,-0.6666170808703465,-5.2032999333073
44.0,380.2772522,1075.778809,255.9498138,1586.756226,223.4385986,872.7318115,269.3513794,1193.920532,1660088611716666.8,0.2942534331143052,0.71666675,-0.212367518641942,0.1429363090721656,0.1247802767033744,0.1504204728393225,-0.6007734487225099,-0.8861310542657608,-0.4873809521234941,-0.6667502180834034,-5.166714252229643
45.0,380.0603333,1075.557495,255.7740173,1587.545166,223.4385986,872.7318115,269.3513794,1193.920532,1660088611733333.2,0.2773180204994745,0.73333325,-0.2122463793198473,0.142838134736796,0.1247802767033744,0.1504204728393225,-0.6006498549373209,-0.8865716413089986,-0.4873809521234941,-0.6667502180834034,-1.016134918239021
46.0,380.1591492,1075.822876,255.1440277,1587.806641,223.4385986,872.7318115,269.3513794,1193.920532,1660088611750000.0,0.2259949610426168,0.75,-0.2123015634976123,0.1424863142496429,0.1247802767033744,0.1504204728393225,-0.6007980581341691,-0.8867176631828173,-0.4873809521234941,-0.6667502180834034,-3.079368170570619
47.0,380.0344849,1075.93103,254.4128723,1588.666626,223.2987671,872.8172607,268.9197693,1193.720581,1660088611766666.8,0.1645114156837645,0.76666675,-0.2122319441661875,0.1420779972726443,0.1247021871818183,0.1501794382640816,-0.6008584572153088,-0.8871979256215057,-0.4874286716083409,-0.666638554560344,-3.6889942765597645
48.0,380.1093445,1076.069336,254.6529694,1588.652954,222.9250031,873.1083374,268.5,1193.781128,1660088611783333.2,0.1836643293403173,0.78333325,-0.2122737498419321,0.1422120805633621,0.1244934570177643,0.149945016236134,-0.600935694814622,-0.887190290432448,-0.4875912246828566,-0.6666723673011189,1.1491863112562772
49.0,379.9477539,1076.313477,254.113266,1588.731445,222.8138885,873.083313,268.6076965,1193.636475,1660088611800000.0,0.1402104608261826,0.8,-0.2121835088544438,0.1419106808051659,0.1244314045764195,0.1500051598243689,-0.601072036439236,-0.8872341240796339,-0.4875772496956525,-0.6665915851914965,-2.6072190747526975
50.0,379.7595215,1076.300049,254.3632965,1588.715332,222.6024475,872.8287354,268.4121704,1193.883789,1660088611816666.5,0.1601104075182102,0.8166665,-0.2120783896355456,0.1420503114471846,0.1243133244118833,0.1498959674063462,-0.6010645375130609,-0.8872251257032964,-0.487435079705465,-0.6667296987920381,1.194008741609078
51.0,379.8287048,1076.409668,254.5930786,1589.17749,223.0,872.5,268.6340637,1194.017822,1660088611833333.2,0.1769186560054979,0.83333325,-0.2121170253563715,0.1421786342803886,0.1245353393693031,0.1500198847041905,-0.6011257547299503,-0.8874832198888222,-0.4872514959628564,-0.6668045501155434,1.008489866787923
52.0,379.5570984,1076.578125,254.7056274,1589.445923,222.9338226,872.3897095,267.8142395,1194.185791,1660088611850000.0,0.1848939460545272,0.85,-0.2119653455572734,0.1422414876570864,0.1244983823066682,0.1495620502424409,-0.6012198302889823,-0.887633127488611,-0.4871899037438129,-0.6668983531488104,0.4785150103667078
53.0,379.5221558,1076.487183,254.7136078,1590.244141,222.7506561,872.6115723,267.7515259,1193.996338,1660088611866666.5,0.1826598787170175,0.8666665,-0.2119458317072759,0.1422459443468725,0.1243960921621006,0.1495270275542836,-0.601169043325606,-0.8880788958721118,-0.4873138040087968,-0.6667925522804268,-0.1340453807043884
54.0,379.5221558,1076.487183,254.7136078,1590.244141,222.7506561,872.6115723,267.4961243,1194.281616,1660088611883333.5,0.1826598787170175,0.8833335,-0.2119458317072759,0.1422459443468725,0.1243960921621006,0.1493843973976403,-0.601169043325606,-0.8880788958721118,-0.4873138040087968,-0.6669518670452007,0.0
55.0,378.8372803,1076.884521,256.0,1590.376831,222.7506561,872.6115723,267.3148804,1194.301392,1660088611900000.0,0.2846641094255853,0.9,-0.2115633599457592,0.1429643357782134,0.1243960921621006,0.1492831809375725,-0.601390938494549,-0.8881529971913088,-0.4873138040087968,-0.6669629110401397,6.120315045664514
56.0,378.8372803,1076.884521,256.7990112,1590.5,222.7506561,872.6115723,267.4689941,1194.024536,1660088611916666.8,0.3478402219730194,0.91666675,-0.2115633599457592,0.1434105471277734,0.1243960921621006,0.1493692464170835,-0.601390938494549,-0.8882217814658145,-0.4873138040087968,-0.666808299578631,3.7905478001070567
57.0,378.5619812,1076.944946,256.8177185,1590.229126,222.7506561,872.6115723,267.3148804,1194.301392,1660088611933333.5,0.350353921367558,0.9333335,-0.211409617941963,0.1434209943024559,0.1243960921621006,0.1492831809375725,-0.6014246831038828,-0.8880705106787458,-0.4873138040087968,-0.6669629110401397,0.15082120956626785
58.0,378.3727112,1076.900269,257.5,1590.5,222.7506561,872.6115723,267.2836609,1194.560791,1660088611950000.0,0.4036590511790814,0.95,-0.2113039192707413,0.1438020174331639,0.1243960921621006,0.149265746269288,-0.6013997330350171,-0.8882217814658145,-0.4873138040087968,-0.667107773562548,3.1983397720891413
59.0,377.894043,1076.855347,257.780304,1590.5,223.0661774,872.6102905,267.2945862,1194.85791,1660088611966666.8,0.4261746263472461,0.96666675,-0.2110366048907759,0.1439585544455701,0.124572296431938,0.1492718475515446,-0.6013746461448147,-0.8882217814658145,-0.4873130881819,-0.6672737009863061,1.3509277554511006
60.0,377.9477539,1076.686523,258.2789001,1590.863892,222.9435425,872.946228,267.442749,1195.290039,1660088611983333.2,0.4645792904201616,0.98333325,-0.2110665999811765,0.1442369976497033,0.1245038104279468,0.1493545897245486,-0.6012803656330046,-0.88842499856767,-0.4875006939692066,-0.6675150253435541,2.304302887403799
61.0,378.1167908,1076.856445,258.9428711,1590.976196,223.0827484,872.7565308,267.4886475,1195.272705,1660088612000000.0,0.5169561082802593,1.0,-0.2111609993879363,0.1446077952004494,0.1245815505804074,0.1493802219455085,-0.6013752593277861,-0.8884877152347217,-0.4873947567262496,-0.6675053450943496,3.1425933586390764
62.0,377.8627319,1077.0,259.6313782,1590.956909,223.1666718,873.1118164,267.4664307,1195.365723,1660088612016666.8,0.5721517305191114,1.01666675,-0.211019119068065,0.1449922950450981,0.1246284179754748,0.1493678148749807,-0.6014554282544371,-0.8884769443240024,-0.4875931675458416,-0.6675572914091363,3.311720775727257
63.0,377.5,1077.0,259.7835388,1590.796509,223.4012299,872.9629517,267.4703674,1195.411133,1660088612033333.2,0.5849593249288155,1.03333325,-0.2108165498292015,0.145077269807249,0.1247594079870682,0.1493700133425614,-0.6014554282544371,-0.8883873682323663,-0.4875100333936685,-0.6675826508251039,0.768463349215734
64.0,377.27948,1077.099976,260.6991882,1591.0,223.5608063,873.4414673,267.4816284,1195.455933,1660088612050000.0,0.657548915419034,1.05,-0.210693399456835,0.1455886182770799,0.1248485241356302,0.1493763020979723,-0.601511260295194,-0.8885010086841313,-0.4877772625534869,-0.6676076695838651,4.35535365264486
65.0,377.0385742,1077.179077,260.8138428,1590.692627,223.9172974,873.6140137,267.5746155,1195.78479,1660088612066666.5,0.668349431382747,1.0666665,-0.2105588645440143,0.1456526476471303,0.1250476081720456,0.149428231156517,-0.6015554345995862,-0.8883293548685799,-0.487873621856092,-0.6677913212345331,0.6480374381971657
66.0,376.9007568,1077.262085,261.2638855,1589.847168,223.9166718,873.7952271,267.5629578,1195.833374,1660088612083333.2,0.7078997528968985,1.08333325,-0.2104818998055389,0.14590397598962,0.1250472588029501,0.1494217208622311,-0.6016017907854623,-0.887857204539038,-0.4879748212832996,-0.6678184531848825,2.3730074258119678
67.0,376.9268188,1077.28186,262.1666565,1590.166626,223.8775482,873.7868652,267.8046265,1195.940186,1660088612100000.0,0.7785405206436378,1.1,-0.2104964542450665,0.1464081324598341,0.125025410054953,0.1495566818199415,-0.6016128342219467,-0.8880356072764561,-0.4879701515431459,-0.6678781028201682,4.238424872679945
68.0,376.8559875,1077.293335,262.7407532,1590.047607,223.8775482,873.7868652,268.2208557,1196.689941,1660088612116666.5,0.824838771247034,1.1166665,-0.2104568981913289,0.1467287393090059,0.125025410054953,0.149789126863338,-0.601619242486607,-0.8879691405878625,-0.4879701515431459,-0.6682968068263065,2.7779228154319404
69.0,376.8559875,1077.293335,262.7407532,1590.047607,223.8287048,873.8911743,268.4170227,1196.444458,1660088612133333.5,0.8249252869463803,1.1333335,-0.2104568981913289,0.1467287393090059,0.1249981332415227,0.1498986771948091,-0.601619242486607,-0.8879691405878625,-0.4880284034228221,-0.6681597157558383,0.005190838144019193
70.0,377.0560303,1077.324951,264.4311218,1590.608887,223.7293091,873.7964478,268.4141846,1196.662354,1660088612150000.0,0.9570163455219244,1.15,-0.2105686129805055,0.1476727331532221,0.1249426252718754,0.1498970922452725,-0.6016368985820757,-0.8882825898940563,-0.4879755029886303,-0.6682814007437631,7.925542769960381
71.0,377.0560303,1077.324951,264.4311218,1590.608887,223.1904755,873.9571533,268.5276489,1197.032593,1660088612166666.8,0.9568396894644232,1.16666675,-0.2105686129805055,0.1476727331532221,0.1246417112573481,0.149960456887007,-0.6016368985820757,-0.8882825898940563,-0.4880652496880968,-0.6684881623559278,-0.010599310453517686
72.0,376.7138977,1077.010498,265.5,1590.670898,222.9250031,873.8916626,268.6172791,1197.104248,1660088612183333.5,1.041425302686434,1.1833335,-0.2103775475121186,0.1482696529262331,0.1244934570177643,0.1500105112698534,-0.6014612909091129,-0.8883172202121263,-0.4880286761161235,-0.6685281784085849,5.07511141776357
73.0,376.7138977,1077.010498,265.5,1590.670898,222.4385986,874.3684082,268.7507019,1197.0,1660088612200000.0,1.041742437503962,1.2,-0.2103775475121186,0.1482696529262331,0.1242218222667407,0.1500850218244615,-0.6014612909091129,-0.8883172202121263,-0.4882949168115891,-0.6684699606504747,0.019028279334469295
74.0,376.9119873,1077.205322,266.7212219,1590.278809,221.8956757,874.223938,269.2349854,1196.894043,1660088612216666.8,1.1403818420886462,1.21666675,-0.2104881715280895,0.1489516497144022,0.1239186245644857,0.150355472093625,-0.6015700912362756,-0.888098256370521,-0.4882142367874377,-0.6684107884937323,5.91833468340766
75.0,377.0385742,1077.245239,268.0357056,1590.791626,221.8956757,874.223938,269.3106995,1196.831421,1660088612233333.2,1.2425075200399656,1.23333325,-0.2105588645440143,0.1496857289685498,0.1239186245644857,0.1503977549686857,-0.6015923830620228,-0.8883846412993522,-0.4882142367874377,-0.6683758169600015,6.127601953098639
76.0,376.8372803,1076.884521,268.8505859,1590.379272,221.8956757,874.223938,269.3106995,1196.831421,1660088612250000.0,1.309542973252202,1.25,-0.2104464510724919,0.1501408024874102,0.1239186245644857,0.1503977549686857,-0.601390938494549,-0.8881543603785885,-0.4882142367874377,-0.6683758169600015,4.022107082198782
77.0,376.8372803,1076.884521,268.9107056,1590.446411,221.7012329,874.1827393,269.3570557,1196.847656,1660088612266666.8,1.3137576970896163,1.26666675,-0.2104464510724919,0.1501743766006043,0.1238100371201543,0.1504236427942412,-0.601390938494549,-0.8881918544510097,-0.4881912291906392,-0.6683848834677801,0.25288216583403506
78.0,376.7878723,1076.911865,269.7698364,1590.365112,221.6399078,874.1654663,269.3570557,1196.847656,1660088612283333.2,1.3825335606755151,1.28333325,-0.2104188589556868,0.1506541620075129,0.1237757898459823,0.1504236427942412,-0.6014062088726644,-0.8881464526637658,-0.4881815830071553,-0.6683848834677801,4.126593081084706
79.0,376.7878723,1076.911865,269.7698364,1590.365112,221.6399078,874.1654663,269.5,1196.5,1660088612300000.0,1.3825335606755151,1.3,-0.2104188589556868,0.1506541620075129,0.1237757898459823,0.1505034706727677,-0.6014062088726644,-0.8881464526637658,-0.4881815830071553,-0.6681907334321578,0.0
80.0,376.7878723,1076.911865,269.7698364,1590.365112,221.5785675,874.2523804,269.410553,1196.692383,1660088612316666.5,1.382650835546561,1.3166665,-0.2104188589556868,0.1506541620075129,0.1237415340833028,0.1504535185987741,-0.6014062088726644,-0.8881464526637658,-0.4882301205719063,-0.6682981705720408,0.007036562628377145
81.0,376.4960022,1076.930664,271.2156982,1590.372559,221.5763855,874.395813,269.427124,1196.780762,1660088612333333.2,1.498047985646804,1.33333325,-0.2102558628034211,0.151461609944482,0.1237403155357221,0.1504627727472435,-0.6014167072576186,-0.8881506114739555,-0.4883102211437342,-0.668347526216696,6.92379438704267
82.0,376.448822,1076.979004,271.5,1590.0,221.5845032,874.3239136,269.3570557,1196.847656,1660088612350000.0,1.5226153314434698,1.35,-0.2102295148114098,0.151620379546035,0.1237448489013024,0.1504236427942412,-0.6014437029450855,-0.8879425542474977,-0.4882700686048128,-0.6683848834677801,1.4740333776330414
83.0,376.4960022,1076.930664,271.5,1590.0,221.8480377,874.6936035,269.3570557,1196.847656,1660088612366666.5,1.5235889452739415,1.3666665,-0.2102558628034211,0.151620379546035,0.1238920209120334,0.1504236427942412,-0.6014167072576186,-0.8879425542474977,-0.4884765235696465,-0.6683848834677801,0.058417414002440854
84.0,376.4960022,1076.930664,271.5,1590.0,221.8756561,874.3756714,269.0746765,1196.832031,1660088612383333.5,1.5229443605082988,1.3833335,-0.2102558628034211,0.151620379546035,0.1239074445300461,0.1502659468771881,-0.6014167072576186,-0.8879425542474977,-0.4882989729778533,-0.6683761576172077,-0.03867431245231082
85.0,376.4960022,1076.930664,271.5,1590.0,222.1338959,874.1937256,268.5,1196.5,1660088612400000.0,1.522759051166098,1.4,-0.2102558628034211,0.151620379546035,0.1240516596920715,0.149945016236134,-0.6014167072576186,-0.8879425542474977,-0.4881973645386164,-0.6681907334321578,-0.01111867171876798
