Timestamp (microseconds),Gyro X (°/s),Gyro Y (°/s),Gyro Z (°/s),gyro vel x (dps),gyro vel y (dps),gyro vel z (dps),gyro disp x (deg),gyro disp y (deg),gyro disp z (deg)
1660088624053009,-3.38750286106665,-2.105745021744042,1.983672846570471,-3.955709699635858,-2.049970775488413,2.041320281688956,0,0,0
1660088624069012,-3.326466773479751,-1.251239795529045,2.105745021744042,-3.852652852430619,-1.265317036797477,2.039012549849441,-0.06246690041653181,-0.02652230249828712,0.03264266265230718
1660088624085015,-1.922636758983799,-0.8850232700083325,1.373311970702616,-2.536801380475848,-0.7774663266891022,1.598360190861207,-0.1135825342797835,-0.04286456940617975,0.06174164457799237
1660088624101018,-0.2746623941404778,-0.5798428320745188,1.190203707942374,-0.8216686682710161,-0.4885786245540032,1.121065351630138,-0.1404502946697584,-0.0529929290161246,0.08349704891792312
1660088624117021,0.3356984817273769,-1.007095445181903,0.7019150072480898,-0.2180374681110873,-1.044455860627852,0.8180210327420385,-0.1487679437608153,-0.06525720489757944,0.09900973999290053
1660088624133024,-0.03051804379333589,-2.838178072785468,0.3967345693140487,-0.6499656802509242,-2.72202558889727,0.4393577468146558,-0.1557119689477114,-0.09538905649378042,0.1090687702293541
1660088624149027,-0.3967345693140487,-3.875791561760934,0.03051804379333589,-0.8960401301807086,-3.811022612290245,0.08857852013126744,-0.1680800154311645,-0.1476534421032805,0.1132922603649215
1660088624165031,0.03051804379333589,-2.899214160372367,-0.09155413138023505,-0.5697577758836094,-2.877691538917739,-0.03544602255051407,-0.179806398679679,-0.2011631553129444,0.1137173203455675
1660088624181034,0.5188067444876197,-0.9460593575952316,-0.213626306553806,-0.09604137922410251,-0.8889049101225641,-0.1465270456391854,-0.1851327919205407,-0.2312959269052668,0.1122615358000499
1660088624197037,1.007095445181903,0.4577706569009479,-0.3967345693140487,0.5416851832109507,0.5565997120979672,-0.3632365516420087,-0.1815676414886459,-0.2339543684894636,0.1081834270218003
1660088624213040,1.983672846570471,1.129167620355474,-0.4577706569009479,1.33771906698962,1.119896667497464,-0.3684623038840586,-0.1665324074870414,-0.2205423974527001,0.1023298361775918
1660088624229043,2.227817196917613,1.190203707942374,-0.03051804379333589,1.648744636734384,1.302043519182918,0.003971742027425326,-0.1426406978572493,-0.2011668759592571,0.09941391168273873
1660088624245046,1.678492408636657,1.495384145876187,0.3967345693140487,1.2069445514723,1.521685064889365,0.4585969855596851,-0.1197951843515959,-0.1785770472866788,0.1031144615034356
1660088624261049,1.129167620355474,1.739528496223329,0.7019150072480898,0.4359923909291755,1.798555177681456,0.7641044990738564,-0.1066516888123841,-0.1520151253461122,0.1128960733805039
1660088624277053,0.1525902189669068,1.800564583810228,0.9460593575952316,-0.3174414620323056,1.859125160837869,1.003521857509616,-0.1057032813812091,-0.1227536826379576,0.1270370842331717
1660088624293056,-0.2746623941404778,1.373311970702616,1.251239795529045,-0.8888031835212247,1.443585658518062,1.304432058531689,-0.1153532385456373,-0.09633199608311019,0.1455007155615022
1660088624309059,-0.7629510948347615,0.7019150072480898,1.739528496223329,-1.340857380530078,0.7179305552964558,1.786805583387534,-0.1331905230580478,-0.07903986637259405,0.1702306166968559
1660088624325062,-1.556420233463086,0.213626306553806,2.349889372091184,-2.045613320437156,0.3067306873383747,2.447666732190157,-0.1602822886657856,-0.07084257643151541,0.2041063952214775
1660088624341065,-2.166781109330941,0.3967345693140487,2.960250247959038,-2.897285257986964,0.4605400824766205,2.954228713562479,-0.1998254772931786,-0.06470441027299545,0.2473215587874986
1660088624357068,-2.899214160372367,0.6408789196611906,2.960250247959038,-3.250114719087464,0.6259165106546514,3.078772302784965,-0.2490046771097741,-0.05601275752794527,0.2955855669182781
1660088624373047,-2.288853284504512,0.1525902189669068,3.021286335545938,-3.032458499835683,0.3062239285661815,3.036150957562081,-0.2992652628611592,-0.04855563401417861,0.3445049530010545
1660088624389050,-1.922636758983799,-0.3967345693140487,2.838178072785468,-2.457301085160808,-0.4044248522610652,2.923969204431516,-0.3431833395411312,-0.04934124140373768,0.3921859142970033
1660088624405053,-0.8850232700083325,-1.190203707942374,2.471961547264755,-1.340068967073855,-1.151402491961607,2.505458332413766,-0.3735622999590085,-0.06178786015751905,0.4356213345917656
1660088624421056,0.6408789196611906,-1.678492408636657,1.739528496223329,-0.06590481249288266,-1.529200792718829,1.816161166098267,-0.3848100901955424,-0.08323268643496254,0.4701942905798618
1660088624437059,1.373311970702616,-1.251239795529045,1.129167620355474,0.8319206771385214,-1.316502904429577,1.173018983665068,-0.3786819632783772,-0.1059983160121498,0.4941077317779685
1660088624453062,2.471961547264755,-0.8850232700083325,0.4577706569009479,2.002160514940185,-0.7502395326319977,0.5311713450546403,-0.3560093137417475,-0.1225322555086424,0.5077412544077262
1660088624469065,4.42511635004189,-0.4577706569009479,-0.3967345693140487,3.768494774427,-0.3933867195960777,-0.362488156932759,-0.3098440714268101,-0.131681265526467,0.5090907199127013
1660088624485068,6.012054627298312,-0.5188067444876197,-1.434348058289515,5.379184839816643,-0.5458023940305493,-1.363989045964426,-0.236662634512861,-0.13919477843548,0.4952789022895238
1660088624501072,6.988632028686879,-0.8850232700083325,-2.288853284504512,6.644141272581129,-0.7551983447523304,-2.207492707383187,-0.1404760256136788,-0.149602784345743,0.4667070482627429
1660088624517075,8.209353780422589,-0.6408789196611906,-2.838178072785468,7.395530482179637,-0.5580777583953674,-2.839071366225743,-0.02815865157559266,-0.1601089931709246,0.4263345356738715
