Timestamp (microseconds),Accel X (g),Accel Y (g),Accel Z (g),vel x (m/s),vel y (m/s),vel z (m/s),disp x (m),disp y (m),disp z (m),vel x (m/s).1,vel y (m/s).1,vel z (m/s).1,disp x (m).1,disp y (m).1,disp z (m).1,stamp velocity (m/s),ax_linear,ay_linear,az_linear
1658967565877227,0.0297245746547645,-0.3960631723506522,0.9344014648661024,0.0,0.0,0.0,0.0033218678387042,-0.0012947239323055,-0.6646263323053566,0.0,0.0,0.0,0.0033218709262028,-0.0012947299063058,-0.6646263377139282,0.0,0.0,0.0,0.0
1658967565893230,0.0275272755016402,-0.396429388876173,0.9307392996108952,-0.0001163222522583,-9.093005204774048e-05,-0.000279237449776,0.0028731875753071,-0.0007958229518517,-0.6642967888677797,-0.0001163228114909,-9.09274552392728e-05,-0.0002792384994183,0.0028731902138301,-0.0007958291436063,-0.6642967941656016,6.17249452833571e-05,-0.0019775692378118694,-0.00032959487296874146,-0.0032959487296865264
1658967565909233,0.0259403372243838,-0.3991149767299915,0.927687495231556,-7.52166665086739e-05,-0.000117589076927,-0.0007405829184145,0.002424812169803,-0.0003215813918358,-0.6639675190823616,-7.521778851545376e-05,-0.0001175838759095,-0.0007405850791937,0.0024248143650565,-0.0003215877825463,-0.6639675242696579,0.00017329772876355698,-0.0032080567635614406,-0.0027136644541084776,-0.005712977798123187
1658967565925235,0.0270389868009459,-0.3987487602044708,0.9320820935378044,9.656911839880712e-05,-8.029029996065617e-05,-0.0013515958124696,0.001979062848972,8.593320197640532e-05,-0.6636363242200403,9.65674301030409e-05,-8.028248753057231e-05,-0.0013515991459451,0.0019790646067506,8.59266307048207e-05,-0.6636363292970213,0.0002150889731218132,-0.0018984664682994042,-0.002112703135728977,-0.0011865415426873804
1658967565941238,0.0259403372243838,-0.3974059662775615,0.933058670939193,0.000359781827176,1.094138638843015e-05,-0.002065765902474,0.0015378745233722,0.0004480570151744,-0.6633015165910574,0.0003597795691036,1.095181723636239e-05,-0.0020657704702647,0.0015378758495572,0.0004480502813358,-0.6633015215579207,0.0002466926027193115,-0.0026974044403753547,-0.0006929182879376605,-0.0001889677271688095
1658967565957241,0.0254520485236895,-0.3936217288471808,0.9303730830853744,0.0006691954606375,0.0001232155865562,-0.0028320487481123,0.0011024958305537,0.0008177574653083,-0.6629620860362121,0.0006691926293285,0.000123228642628,-0.0028320546118919,0.0011024967311107,0.0008177505864992,-0.6629620908931432,0.00029400536909552553,-0.0028671238269626885,0.002782187228198729,-0.0025871000228887553
1658967565973243,0.0264286259250781,-0.3876401922636759,0.9323262378881516,0.0009804901873283,0.0002129709784443,-0.0036016100929111,0.0006732475732292,0.0012115690388711,-0.6626177511247847,0.0009804867793504,0.0002129866663458,-0.0036016173144029,0.000673248054206,0.0012115620322928,-0.6626177558719574,0.0003249822461246158,-0.0017014917830166787,0.007887351430533207,-0.0005705506981003028
1658967565989246,0.0247196154726481,-0.3888609140154116,0.9359884031433588,0.0012563096515015,0.00024466801395,-0.0043377856404917,0.0002495618673442,0.0016207130183515,-0.6622688810987107,0.0012563056634507,0.0002446863400857,-0.004337794281464,0.0002495619348688,0.001620705900813,-0.6622688857362881,0.00037052934481114126,-0.0030694520119020144,0.005999966710917737,0.002782453101396243
1658967566005249,0.0244754711223009,-0.3932555123216601,0.933913176165408,0.0014705319131318,0.0001966266917772,-0.0050230212989585,-0.0001697412543512,0.0020358044905343,-0.66191635007897,0.0014705273416326,0.0001966476623492,-0.0050230314212192,-0.000169741594073,0.002035797278455,-0.6619163546071049,0.0004138877665209596,-0.002982236726024292,0.0014448315642023313,0.0006365035111008943
1658967566021251,0.0270389868009459,-0.3969176775768672,0.9298847943846802,0.0016101884011209,5.525976614766343e-05,-0.0056578895519827,-0.0005861529908621,0.0024546458729195,-0.6615613451932524,0.0016101832428266,5.528338715491229e-05,-0.0056579012173745,-0.0005861537315489,0.002454638582332,-0.6615613496120881,0.0004265806702967854,-0.0003768489426413599,-0.001995600321904323,-0.0030526904426642076
