Timestamp (microseconds),Gyro X (°/s),Gyro Y (°/s),Gyro Z (°/s),gyro vel x (dps),gyro vel y (dps),gyro vel z (dps),gyro disp x (deg),gyro disp y (deg),gyro disp z (deg),gyro vel x (dps),gyro vel y (dps),gyro vel z (dps),gyro disp x (deg),gyro disp y (deg),gyro disp z (deg)
1658967565877227,0.9460593575952316,-0.4577706569009479,-0.213626306553806,0.5309198297267983,-0.2702115940218546,-0.2495806370073034,0,0,0,0.5309198297267985,-0.2702115940218544,-0.2495806370073033,0,0,0
1658967565893230,1.251239795529045,-0.3356984817273769,-0.4577706569009479,0.8035159611859994,-0.1374688020683305,-0.4898918325876538,0.01067548632730238,-0.003261443168721481,-0.005915779756759657,0.8035159611859993,-0.1374688020683303,-0.4898918325876537,0.01067548632730238,-0.003261443168721478,-0.005915779756759656
1658967565909233,1.007095445181903,-0.2746623941404778,-0.3967345693140487,0.6017008019371599,-0.1024717663358043,-0.4184594183444287,0.02191722043228766,-0.005180967715954559,-0.01318258976421632,0.6017008019371595,-0.1024717663358048,-0.4184594183444289,0.02191722043228765,-0.005180967715954559,-0.01318258976421632
1658967565925235,0.8850232700083325,-0.213626306553806,-0.213626306553806,0.5176738207108174,-0.01938326863219816,-0.2859121924445139,0.03087221741347148,-0.006155807995698578,-0.01881756265052786,0.5176738207108169,-0.0193832686321976,-0.2859121924445139,0.03087221741347147,-0.006155807995698578,-0.01881756265052786
1658967565941238,1.312275883115944,0.09155413138023505,-0.213626306553806,0.8204002474963266,0.2905867365954078,-0.2192162562249,0.04157680995912863,-0.003986180251992901,-0.02285859023988317,0.8204002474963262,0.2905867365954076,-0.2192162562249,0.04157680995912862,-0.003986180251992898,-0.02285859023988317
1658967565957241,1.251239795529045,0.5188067444876197,-0.03051804379333589,0.8824917798120422,0.6769067914238981,-0.05625843958795678,0.05519994617759558,0.003753767972161546,-0.02506238780638602,0.8824917798120422,0.6769067914238979,-0.05625843958795675,0.05519994617759556,0.003753767972161546,-0.02506238780638603
1658967565973243,0.7629510948347615,0.5798428320745188,0.1525902189669068,0.3553988540549248,0.8050367518129842,0.07023928016394848,0.06510307124853132,0.01560931631805661,-0.02495054108177808,0.3553988540549246,0.8050367518129844,0.07023928016394838,0.06510307124853129,0.01560931631805661,-0.02495054108177809
1658967565989246,-0.09155413138023505,0.4577706569009479,0.03051804379333589,-0.5397254205797951,0.6086808099522061,0.03598756133363258,0.06362845871633235,0.02691905681217813,-0.02410072634979744,-0.5397254205797949,0.608680809952206,0.03598756133363266,0.06362845871633233,0.02691905681217813,-0.02410072634979745
1658967566005249,-0.9460593575952316,0.09155413138023505,0.09155413138023505,-1.354116832190787,0.3044061672330142,0.06040174221421514,0.0484777206941677,0.03422375262965989,-0.02332961192141466,-1.354116832190787,0.3044061672330142,0.06040174221421512,0.04847772069416767,0.03422375262965989,-0.02332961192141467
1658967566021251,-1.190203707942374,-0.1525902189669068,0.2746623941404778,-1.564713231089373,0.02916103537595108,0.1872404506254098,0.02512708018792642,0.03689229025053161,-0.02134847437869766,-1.564713231089372,0.02916103537595128,0.1872404506254099,0.0251270801879264,0.03689229025053162,-0.02134847437869767
1658967566037254,-0.6408789196611906,-0.3967345693140487,0.213626306553806,-1.119203052835975,-0.2244747862171536,0.2424047326506,0.003655749916523645,0.03532978024380199,-0.01791131291248958,-1.119203052835975,-0.2244747862171536,0.2424047326505999,0.003655749916523617,0.035329780243802,-0.01791131291248959
1658967566053257,-0.1525902189669068,-0.5798428320745188,0.2746623941404778,-0.5334015607162821,-0.367514428441386,0.1994081554662284,-0.009565086991894411,0.03059386652653368,-0.01437680980755495,-0.5334015607162821,-0.3675144284413863,0.1994081554662284,-0.00956508699189444,0.03059386652653368,-0.01437680980755496
1658967566069259,0.1525902189669068,-0.4577706569009479,0.09155413138023505,-0.2360570837524763,-0.2915312840817541,0.05612521871388407,-0.01572075614764448,0.02532150082634856,-0.01233254281411405,-0.2360570837524762,-0.2915312840817539,0.05612521871388416,-0.01572075614764451,0.02532150082634856,-0.01233254281411406
