Timestamp (microseconds),Accel X (g),Accel Y (g),Accel Z (g),vel x (m/s),vel y (m/s),vel z (m/s),disp x (m),disp y (m),disp z (m),vel x (m/s).1,vel y (m/s).1,vel z (m/s).1,disp x (m).1,disp y (m).1,disp z (m).1,stamp velocity (m/s),ax_linear,ay_linear,az_linear
1660090872913696,0.2064850843060961,-0.3137865262836654,0.9422140840772107,0.0,0.0,0.0,-0.0139699734223701,0.0130657817041225,-0.5883409533776881,0.0,0.0,0.0,-0.0139699729489853,0.0130657755002699,-0.5883409392879151,0.0,0.0,0.0,0.0
1660090872929699,0.201968413824674,-0.3137865262836654,0.9395284962233924,3.91905899501412e-05,0.0002640656691631,-9.7932405228726e-05,-0.0138829860259,0.0128978138987884,-0.5886410803624794,3.918689157811494e-05,0.0002640612109397,-9.794280028653716e-05,-0.0138829858134639,0.0128978101156504,-0.5886410648812317,7.566880666524629e-05,-0.004065003433279868,0.0,-0.002417029068436438
1660090872945701,0.1997711146715497,-0.3128099488822769,0.9409933623254751,0.0001431924860025,0.0005913557489497,-0.0005598642682443,-0.013792944974884,0.0127237924097723,-0.588948674394155,0.0001431851961839,0.0005913468374821,-0.00055988506274,-0.0137929450170329,0.0127237909805827,-0.5889486575785667,0.00016442075806775478,-0.0056360723277637526,0.0008789196612495886,-0.0008569466697183614
1660090872961704,0.197695887693599,-0.3113450827801936,0.942458228427558,0.0002944351830982,0.0009720358844022,-0.0013427147636091,-0.0136964172758672,0.0125580897171849,-0.5892627948397227,0.0002944244092998,0.0009720225249976,-0.0013427459611237,-0.0136964175662738,0.0125580905759185,-0.5892627767459605,0.00027401458105802954,-0.006940169375142996,0.00210940718699959,0.0005471274891281075
1660090872977707,0.1962310215915162,-0.3175707637140461,0.9446555275806824,0.0004698832489903,0.0013861436677047,-0.0023858621327019,-0.0135905922267564,0.0124097851233658,-0.5895828261439133,0.0004698690992138,0.0013861258659993,-0.002385903736015,-0.0135905927591304,0.0124097882047354,-0.5895828068271846,0.0003874837757695052,-0.00756453192950321,-0.0037046463721675527,0.0024699839780272237
1660090872993709,0.1978179598687726,-0.3141527428091861,0.9425803006027316,0.0006469141234822,0.0018102658494404,-0.0036215862798914,-0.0134734737116587,0.012258987614394,-0.5899085069574537,0.0006468967062573,0.001810243611399,-0.0036216382909793,-0.0134734744797474,0.0122589928538481,-0.589908486472014,0.0004736290021679284,-0.005379834287022156,-0.00025796292057678194,0.0003552813000687882
1660090873009712,0.198550392919814,-0.315617608911269,0.9411154345006488,0.0008087020851451,0.0022295098284804,-0.0049821800336964,-0.0133438731676576,0.0120913638894979,-0.5902398885090594,0.0008086815095226,0.0022294831603965,-0.0049822424537296,-0.0133438741652462,0.0120913712232184,-0.5902398669082208,0.0005419919081502979,-0.004182661112382691,-0.0015505461203937365,-0.000998626321812579
1660090873025714,0.198550392919814,-0.3159838254367897,0.9425803006027316,0.0009477928770356,0.0026432200981995,-0.0064025749118591,-0.0132012411469022,0.0119089783627141,-0.5905772176963895,0.0009477692525809,0.0026431890066955,-0.0064026477412002,-0.013201242367814,0.0119089877276143,-0.5905771950325278,0.0006044091592760767,-0.0037643950011444216,-0.0017250863813230155,0.0004196158022431451
1660090873041717,0.1974517433432519,-0.3152513923857483,0.945021744106203,0.001067260912271,0.0030637360590396,-0.0078214202613449,-0.0130454531325968,0.0117111215994989,-0.5909207731292765,0.001067234349057,0.0030637005510665,-0.0078215034995468,-0.0130454545706942,0.0117111329332219,-0.5909207494538391,0.0006764118703098082,-0.004376740119935857,-0.0008933879972534697,0.0025749533751431297
1660090873057720,0.1972075989929047,-0.3161058976119633,0.941359578850996,0.0011794335745144,0.0035121515695571,-0.0091828154281945,-0.012876622143214,0.0114955406182527,-0.5912707071405272,0.0011794041831142,0.0035121116523945,-0.0091829090739981,-0.0128766237923988,0.0114955538591695,-0.5912706825040398,0.000745097627966801,-0.004158796023254752,-0.0015731039011216419,-0.0009784906920574654
