Timestamp (microseconds),Accel X (g),Accel Y (g),Accel Z (g),vel x (m/s),vel y (m/s),vel z (m/s),disp x (m),disp y (m),disp z (m),stamp velocity (m/s)
1659998211577179,-0.9823758297093156,-0.1309224078736553,-0.167421988250553,0.0,0.0,0.0,-0.002217277503884,-0.0069074605148808,-0.6630117512464441,
1659998211593182,-0.971755550469215,-0.1416647592889295,-0.1753566796368351,6.597814235384995e-05,0.0003477514530928,0.0001767157783202,-0.0023486642776997,-0.0072668813046974,-0.6629788539968154,0.024005860085288187
1659998211609185,-0.9762722209506371,-0.1292133974212253,-0.1698634317540244,0.0003103167552165,0.0009727364389337,0.0006446429915229,-0.0024816741969026,-0.0076300930001165,-0.6629363267682876,0.024320687845387882
1659998211625188,-0.978591592278935,-0.1159075303273061,-0.1535057602807659,0.0006842333673059,0.0018627980532398,0.0013869995665906,-0.0026148535370055,-0.0079024354619116,-0.6628817616392025,0.019252080492172155
1659998211641191,-0.983962767986572,-0.125307087815671,-0.1535057602807659,0.0011236757987144,0.003013647977256,0.0023530841318217,-0.0027465926575157,-0.008236066457649,-0.6628136357034073,0.02281943219309451
1659998211657194,-0.9815213244831008,-0.1194476234073396,-0.1610742351415273,0.0015636098653398,0.0044271254035892,0.0034660547368143,-0.0028747886110723,-0.0085435984723862,-0.6627314781206444,0.021447611591429196
1659998211673197,-0.9861600671396964,-0.1134660868238346,-0.1636377508201723,0.0019509121136734,0.0060913985738539,0.0046804813286846,-0.0029969182614208,-0.0088078954915619,-0.6626357628240872,0.019154999330546908
1659998211689201,-0.9870145723659114,-0.1250629434653239,-0.1576562142366673,0.0022520553883902,0.0079700332271062,0.0059919838798254,-0.0031105930315127,-0.0090551799510556,-0.6625276548555801,0.018302886781068527
1659998211705204,-0.985427634088655,-0.1310444800488288,-0.158876935988403,0.0024545700032162,0.0100164621630167,0.0073807800180055,-0.0032139018910528,-0.0092946163990179,-0.6624086916060129,0.017914160318623105
1659998211721207,-0.9790798809796292,-0.1279926756694896,-0.1586327916380559,0.0025642310458191,0.012189393714573,0.0087896146280506,-0.0033052332911843,-0.009505587545562,-0.6622804694779145,0.016452009216461914
1659998211737210,-0.982009613183795,-0.1128557259479668,-0.1616845960173952,0.0026003695735105,0.0144448691702286,0.0101634935999845,-0.003383116060948,-0.0096587285708406,-0.6621443894205866,0.013698152454661201
1659998211753213,-0.980544747081712,-0.1010147249561304,-0.1564354924849316,0.0025906847505486,0.0167181916359715,0.0114779129370334,-0.0034465124105569,-0.0097836294387262,-0.662001471828152,0.012506992133403214
1659998211769216,-0.9923857480735484,-0.1187151903562982,-0.1613183794918744,0.002566243022169,0.0189241769567253,0.0127249312698782,-0.0034952916566269,-0.0098772691895611,-0.6618522743627605,0.011423608617211433
1659998211785219,-0.9898222323949036,-0.1308003356984817,-0.1680323491264208,0.002556738576096,0.0209823950761069,0.0138936936327164,-0.0035303938116441,-0.0099285576880228,-0.6616968714189262,0.010460630491887517
1659998211801222,-0.9864042114900436,-0.1082169832913711,-0.1505760280766002,0.0025856464731711,0.0228453477804958,0.0149700928141509,-0.0035535439255844,-0.0099598132014191,-0.6615349143728093,0.010410128721590218
1659998211817226,-0.9813992523079272,-0.1127336537727932,-0.1526512550545509,0.0026657356086851,0.0245057844244885,0.0159436872267104,-0.0035667469216867,-0.0099803361831722,-0.6613657706004009,0.010680942365131596
1659998211833229,-0.9789578088044556,-0.1259174486915389,-0.1627832455939573,0.0027967318053995,0.0259871246814009,0.0168068164719501,-0.0035718222657399,-0.0099832801414313,-0.6611887094065166,0.011072398888116243
1659998211849232,-0.9810330357824064,-0.1394674601358052,-0.1806057831692987,0.0029667196853781,0.0273380181040744,0.0175473674849583,-0.0035700101855836,-0.009987614193855,-0.6610031038995843,0.011604059070355296
1659998211865235,-0.9800564583810178,-0.1365377279316395,-0.1709620813305865,0.0031570924137275,0.0286291872097776,0.0181450447223516,-0.0035615935300674,-0.0099904493146448,-0.6608085716652214,0.012170929152301377
1659998211881238,-0.9821316853589686,-0.1107804989700161,-0.1538719768062866,0.0033492573142196,0.0299275624790766,0.0185837291076843,-0.0035457551061825,-0.0100012036754637,-0.6606050322641903,0.01277736030664489
1659998211897247,-0.98286411841001,-0.1024795910582132,-0.1541161211566338,0.0035307906723321,0.0312554227051894,0.0188755762806825,-0.003521043013019,-0.0100176174902325,-0.6603926536435345,0.013402538730978011
1659998211913250,-0.9855497062638284,-0.1215228503852903,-0.1600976577401387,0.0036990630801118,0.0325814907948822,0.0190626553344887,-0.0034862836340856,-0.0100253716018452,-0.6601717261447734,0.013986223743661253
1659998211929253,-0.9850614175631344,-0.1189593347066453,-0.1677882047760737,0.0038609603623205,0.0338512474255089,0.0191891771302558,-0.0034412417923148,-0.0100354548885754,-0.6599425124479228,0.014613424773626956
1659998211945256,-0.9881132219424736,-0.1257953765163653,-0.1774319066147858,0.0040282179484257,0.0350127341722593,0.0192861164360109,-0.0033867196108332,-0.010042990250523,-0.6597051278067345,0.015230125089932852
1659998211961259,-0.9840848401617456,-0.1351949340047303,-0.1781643396658272,0.0042099006482256,0.0360247403975399,0.0193793391653694,-0.0033243909944075,-0.0100389090380995,-0.6594595252701703,0.01583880207344611
1659998211977263,-0.9807888914320592,-0.1194476234073396,-0.1664454108491644,0.004405734911343,0.036865421469523,0.0194947453485525,-0.00325657286198,-0.0100312246340017,-0.6592055906383966,0.016434190061986726
1659998211993266,-0.9704127565423056,-0.1199359121080339,-0.1517967498283359,0.0046043495214306,0.0375348469906429,0.0196587723722858,-0.0031859416736767,-0.0100178096756901,-0.6589433057752083,0.01699748089392983
1659998212009269,-0.9752956435492486,-0.1310444800488288,-0.1558251316090637,0.004788516865997,0.0380458386673667,0.0198955080461228,-0.0031152862882787,-0.0100010192254497,-0.6586728839574685,0.017500230156381042
1659998212025272,-0.983962767986572,-0.1149309529259175,-0.1536278324559395,0.0049457133416173,0.0384208968438274,0.0202107262074947,-0.0030472701995285,-0.0099866619287712,-0.6583947790206125,0.017916328555483856
