Frame #,Body Pink X,Body Pink Y,Hand Pink X,Hand Pink Y,Shoulder Green X,Shoulder Green Y,Elbow Orange X,Elbow Orange Y,Timestamp (microseconds),angles,Seconds,Body Pink X meters,Hand Pink X meters,Shoulder Green X meters,Elbow Orange X meters,Body Pink Y meters,Hand Pink Y meters,Shoulder Green Y meters,Elbow Orange Y meters,angular velocity,Body Pink m/s,Hand Pink m/s,Shoulder Green m/s,Elbow Orange m/s
11.0,387.5,1260.5,410.2563171,1583.317871,307.5366516,1031.352295,326.6503296,1272.390015,1659658442991666.8,0.148666663630736,0.16666675,-0.3372623246392226,0.3570683850401859,0.2676658736267838,0.2843015471098433,-1.09708170376191,-1.3780476537194446,-0.8976419936353478,-1.1074302304687365,0.0965921016440706,0.018103409029803192,0.023392487753346562,0.018496584673997115,0.0148666408739795
12.0,387.5,1260.5,410.4574585,1583.638306,307.444458,1031.534668,326.8612061,1272.376343,1659658443008333.5,0.1628955287704159,0.1833335,-0.3372623246392226,0.3572434493399155,0.2675856325226473,0.2844850843965575,-1.09708170376191,-1.3783265457271758,-0.8978007227758161,-1.1074183309835686,0.8537276397425957,0.0,0.019757068093677246,0.010671497991224072,0.011035357724244466
13.0,387.5,1260.5,410.5,1583.5,307.444458,1031.534668,326.9248352,1272.327393,1659658443025000.0,0.1697513380990669,0.2,-0.3372623246392226,0.3572804755210345,0.2675856325226473,0.2845404642628303,-1.09708170376191,-1.3782061704934427,-0.8978007227758161,-1.107375727136366,0.4113526732457916,0.0,0.007556459881743292,0.0,0.004192286081062151
14.0,387.5,1260.5,410.5425415,1583.361694,307.7471313,1031.38855,326.8999023,1272.361328,1659658443041666.8,0.1765850704686749,0.21666675,-0.3372623246392226,0.3573175017021536,0.2678490655568776,0.2845187638039555,-1.09708170376191,-1.3780857952597096,-0.8976735483336182,-1.1074052626124604,0.4100218920670196,0.0,0.0075564598817452495,0.01755144119950558,0.002199025999982523
15.0,387.5,1260.5,410.5,1583.5,307.8714294,1031.5,326.8503418,1272.336304,1659658443058333.5,0.1697779256548507,0.2333335,-0.3372623246392226,0.3572804755210345,0.2679572489534046,0.2844756286054,-1.09708170376191,-1.3782061704934427,-0.8977705493299565,-1.107383482864301,-0.4084266466962177,0.0,0.0075564598817452495,0.008718154969318034,0.002899311991408867
16.0,387.5,1260.5,410.5425415,1583.361694,307.8714294,1031.5,326.9311829,1272.369751,1659658443075000.0,0.1766274764167943,0.25,-0.3372623246392226,0.3573175017021536,0.2679572489534046,0.2845459890113674,-1.09708170376191,-1.3780857952597096,-0.8977705493299565,-1.107412593607455,0.4109771554881709,0.0,0.0075564598817452495,0.0,0.004568684662084771
17.0,387.5,1260.5,410.5425415,1583.361694,307.8714294,1031.5,326.9799194,1272.146606,1659658443091666.8,0.1766274764167943,0.26666675,-0.3372623246392226,0.3573175017021536,0.2679572489534046,0.2845884070379088,-1.09708170376191,-1.3780857952597096,-0.8977705493299565,-1.107218378377954,0.0,0.0,0.0,0.0,0.011927608295255094
18.0,387.5,1260.5,410.9083252,1583.414307,307.8714294,1031.5,327.0662537,1272.421631,1659658443108333.2,0.21234382161261,0.28333325,-0.3372623246392226,0.3576358631498365,0.2679572489534046,0.2846635484745903,-1.09708170376191,-1.378131587215029,-0.8977705493299565,-1.1074577475930094,2.1430021417703635,0.0,0.01929827174525651,0.0,0.015053168564866696
19.0,387.7333374,1260.5,410.9633789,1583.239258,308.0,1031.5,327.0666809,1272.548584,1659658443125000.0,0.2211567152998945,0.3,-0.3374654108687691,0.3576837793791062,0.2680691509390466,0.2846639202899841,-1.09708170376191,-1.377979232550085,-0.8977705493299565,-1.1075682416933963,0.5287709773821826,0.012185173772787383,0.009582717372826894,0.006714119138518937,0.006629683558147881
20.0,387.7333374,1260.5,411.1253052,1583.361694,308.0,1031.5,327.1495667,1272.70874,1659658443141666.8,0.2351095759477984,0.31666675,-0.3374654108687691,0.3578247126445468,0.2680691509390466,0.2847360603095649,-1.09708170376191,-1.3780857952597096,-0.8977705493299565,-1.107707634170467,0.8371674530369689,0.0,0.01060113517530141,0.0,0.009417218396135222
21.0,387.5,1260.5,410.9633789,1583.239258,308.0,1031.5,327.3203125,1272.713745,1659658443158333.2,0.2211567152998945,0.33333325,-0.3372623246392226,0.3576837793791062,0.2680691509390466,0.2848846696655143,-1.09708170376191,-1.377979232550085,-0.8977705493299565,-1.10771199029417,-0.8371800106743398,0.012185173772787383,0.01060113517530141,0.0,0.00892039121125747
22.0,387.7333374,1260.5,410.9633789,1583.239258,307.8747253,1031.391479,327.388031,1272.749756,1659658443175000.0,0.2211056909949945,0.35,-0.3374654108687691,0.3576837793791062,0.267960117554426,0.2849436087590139,-1.09708170376191,-1.377979232550085,-0.8976760976016154,-1.10774333262597,-0.0030614429867853,0.012185173772787383,0.0,0.00865527981144453,0.00400526785856089
23.0,387.7333374,1260.5,410.9633789,1583.239258,308.0,1031.290039,327.388031,1272.749756,1659658443191666.5,0.2210753935624132,0.3666665,-0.3374654108687691,0.3576837793791062,0.2680691509390466,0.2849436087590139,-1.09708170376191,-1.377979232550085,-0.8975878088526827,-1.10774333262597,-0.0018178641335186,0.0,0.0,0.008417805874435497,0.0
24.0,387.7333374,1260.5,410.9633789,1583.239258,307.9610291,1031.279175,327.264679,1272.754272,1659658443208333.5,0.2210683966440891,0.3833335,-0.3374654108687691,0.3576837793791062,0.2680352324452988,0.2848362488047716,-1.09708170376191,-1.377979232550085,-0.8975783533226314,-1.1077472631463778,-0.0004198067033131,0.0,0.0,0.002112708347126145,0.006445912779127993
25.0,388.3684998,1260.36853,411.4103394,1583.662109,308.0705261,1031.19873,327.9509277,1272.795532,1659658443225000.2,0.2579391789417845,0.40000025,-0.3380182272495367,0.358072793410724,0.2681305336395208,0.2854335283708171,-1.096967278270761,-1.3783472627726296,-0.8975083376640364,-1.1077831739683512,2.212235876682339,0.033872066927351036,0.032131003429808055,0.007095367238349404,0.035901488572774795
26.0,387.7333374,1260.5,411.3513489,1583.526978,308.2273865,1031.554077,327.9468689,1272.985474,1659658443241666.8,0.2547372199566092,0.41666675,-0.3374654108687691,0.3580214507703069,0.2682670577766765,0.2854299957764346,-1.09708170376191,-1.3782296509140728,-0.8978176154840972,-1.1079484908211683,-0.1921194603051201,0.033872066927351036,0.007699806334805846,0.020284225300161707,0.00992127551145913
27.0,387.7333374,1260.5,411.3513489,1583.526978,308.2273865,1031.554077,328.3488464,1272.966064,1659658443258333.5,0.2547372199566092,0.4333335,-0.3374654108687691,0.3580214507703069,0.2682670577766765,0.2857798586566994,-1.09708170376191,-1.3782296509140728,-0.8978176154840972,-1.1079315972425328,0.0,0.0,0.0,0.0,0.021016230412487617
28.0,387.7333374,1260.5,411.3513489,1583.526978,308.5,1031.5,328.2689819,1272.94812,1659658443275000.0,0.2547533631966881,0.45,-0.3374654108687691,0.3580214507703069,0.2685043281321295,0.2857103482388256,-1.09708170376191,-1.3782296509140728,-0.8977705493299565,-1.1079159796034277,0.0009686040907764,0.0,0.0,0.014513607407968388,0.004274598441861433
29.0,388.3684998,1260.36853,411.4103394,1583.662109,308.4074097,1031.310669,328.6579285,1272.80957,1659658443291666.8,0.2580458943904102,0.46666675,-0.3380182272495367,0.358072793410724,0.2684237417584081,0.2860488696181198,-1.096967278270761,-1.3783472627726296,-0.8976057642636693,-1.1077953920032242,0.1975508838689054,0.033872066927351036,0.007699806334805846,0.011006080779412473,0.021561473438140088
30.0,388.3684998,1260.36853,411.4103394,1583.662109,308.5,1031.5,328.4596558,1272.70459,1659658443308333.5,0.258144307835311,0.4833335,-0.3380182272495367,0.358072793410724,0.2685043281321295,0.2858763021040179,-1.096967278270761,-1.3783472627726296,-0.8977705493299565,-1.1077040221997645,0.0059047771701622,0.0,0.0,0.011006080779412473,0.011715833579703665
31.0,388.3684998,1260.36853,411.4103394,1583.662109,308.5660706,1031.317505,328.6441956,1272.852417,1659658443325000.0,0.2580761356720992,0.5,-0.3380182272495367,0.358072793410724,0.2685618329686361,0.28603691712837,-1.096967278270761,-1.3783472627726296,-0.8976117140062532,-1.1078326840776085,-0.0040903706964155,0.0,0.0,0.010135466373054649,0.012347624609158404
32.0,388.3684998,1260.36853,411.4103394,1583.662109,308.5,1031.5,328.7276306,1272.857422,1659658443341666.8,0.258144307835311,0.51666675,-0.3380182272495367,0.358072793410724,0.2685043281321295,0.2861095351465798,-1.096967278270761,-1.3783472627726296,-0.8977705493299565,-1.107837040201311,0.0040903093411619,0.0,0.0,0.010135466373054649,0.004364913352718714
33.0,388.3684998,1260.36853,411.4103394,1583.662109,308.5,1031.5,328.6579285,1272.80957,1659658443358333.2,0.258144307835311,0.53333325,-0.3380182272495367,0.358072793410724,0.2685043281321295,0.2860488696181198,-1.096967278270761,-1.3783472627726296,-0.8977705493299565,-1.1077953920032242,0.0,0.0,0.0,0.0,0.004415151581758829
34.0,388.3684998,1260.36853,411.4103394,1583.662109,308.5,1031.5,328.6571655,1272.714111,1659658443375000.0,0.258144307835311,0.55,-0.3380182272495367,0.358072793410724,0.2685043281321295,0.2860482055377231,-1.096967278270761,-1.3783472627726296,-0.8977705493299565,-1.1077123088438752,0.0,0.0,0.0,0.0,0.004985148797445806
35.0,388.3684998,1260.36853,411.8726501,1583.812866,308.6267395,1031.403198,328.67453,1272.956787,1659658443391666.8,0.3016503745440147,0.56666675,-0.3380182272495367,0.3584751675562403,0.2686146364118549,0.2860633188064617,-1.096967278270761,-1.3784784747888248,-0.8976862972846669,-1.1079235229648925,2.6103509507674767,0.0,0.025393652085241674,0.008328191001728175,0.01270524840027564
36.0,388.3684998,1260.36853,411.8726501,1583.812866,308.5,1031.5,328.67453,1272.956787,1659658443408333.2,0.3016703366786157,0.58333325,-0.3380182272495367,0.3584751675562403,0.2685043281321295,0.2860633188064617,-1.096967278270761,-1.3784784747888248,-0.8977705493299565,-1.1079235229648925,0.0011977400534594,0.0,0.0,0.008328191001728175,0.0
37.0,388.3684998,1260.36853,411.8726501,1583.812866,308.6267395,1031.403198,328.6975708,1272.828003,1659658443425000.0,0.3016503745440147,0.6,-0.3380182272495367,0.3584751675562403,0.2686146364118549,0.2860833724678024,-1.096967278270761,-1.3784784747888248,-0.8976862972846669,-1.1078114352456243,-0.0011977220874484,0.0,0.0,0.008328191001728175,0.006832049627899499
38.0,388.3684998,1260.36853,412.1924744,1583.973022,308.6267395,1031.403198,328.67453,1272.956787,1659658443441666.5,0.3306917506774949,0.6166665,-0.3380182272495367,0.3587535280385477,0.2686146364118549,0.2860633188064617,-1.096967278270761,-1.3786178672658955,-0.8976862972846669,-1.1079235229648925,1.742499993008738,0.0,0.018678687180515394,0.0,0.006832049627899499
39.0,388.3684998,1260.36853,412.1924744,1583.973022,308.6267395,1031.403198,328.598999,1272.992065,1659658443458333.5,0.3306917506774949,0.6333335,-0.3380182272495367,0.3587535280385477,0.2686146364118549,0.2859975800693202,-1.096967278270761,-1.3786178672658955,-0.8976862972846669,-1.1079542273269274,0.0,0.0,0.0,0.0,0.00435334605471964
40.0,388.3684998,1260.36853,412.3235779,1583.760742,308.6267395,1031.403198,328.7991943,1273.045166,1659658443475000.2,0.3478155832660528,0.65000025,-0.3380182272495367,0.3588676345448144,0.2686146364118549,0.286171820926765,-1.096967278270761,-1.3784331084368002,-0.8976862972846669,-1.1080004440151874,1.0274248181893844,0.0,0.013029275917095663,0.0,0.010815964646604139
41.0,388.227417,1260.5,412.3235779,1583.760742,308.6267395,1031.403198,328.7887878,1273.019043,1659658443491666.8,0.3478155832660528,0.66666675,-0.3378954352157441,0.3588676345448144,0.2686146364118549,0.2861627635838454,-1.09708170376191,-1.3784331084368002,-0.8976862972846669,-1.1079777077475574,0.0,0.010070544956232372,0.0,0.0,0.0014684358942132379
42.0,388.227417,1260.5,412.4313049,1584.045776,308.5,1031.5,328.67453,1272.956787,1659658443508333.5,0.3532630199543249,0.6833335,-0.3378954352157441,0.3589613952117729,0.2685043281321295,0.2860633188064617,-1.09708170376191,-1.3786811890289066,-0.8977705493299565,-1.1079235229648925,0.3268445670734914,0.0,0.015912452804455104,0.008328191001728175,0.006794918389270023
43.0,388.3684998,1260.36853,412.5,1583.5,308.5,1031.5,328.8291626,1273.240601,1659658443525000.0,0.3704401716440512,0.7,-0.3380182272495367,0.359021184293366,0.2685043281321295,0.2861979039681159,-1.096967278270761,-1.3782061704934427,-0.8977705493299565,-1.1081705417246477,1.0306394077776595,0.010070544956232372,0.028725988858923995,0.0,0.016878185929493066
44.0,388.3684998,1260.36853,412.6888123,1583.876953,308.5,1031.5,328.9969788,1273.279907,1659658443541666.8,0.3822389735366984,0.71666675,-0.3380182272495367,0.359185517906833,0.2685043281321295,0.2863439635338556,-1.096967278270761,-1.378534253190371,-0.8977705493299565,-1.1082047518741502,0.7079245739359599,0.0,0.022016304257071493,0.0,0.00900074618367914
45.0,388.227417,1260.5,412.5,1583.5,308.5,1031.5,328.8291626,1273.240601,1659658443558333.5,0.3704401716440512,0.7333335,-0.3378954352157441,0.359021184293366,0.2685043281321295,0.2861979039681159,-1.09708170376191,-1.3782061704934427,-0.8977705493299565,-1.1081705417246477,-0.7079245739359645,0.010070544956232372,0.022016304257071493,0.0,0.00900074618367914
46.0,388.3684998,1260.36853,412.4574585,1583.638306,308.5,1031.5,328.9969788,1273.279907,1659658443575000.0,0.363565458523069,0.75,-0.3380182272495367,0.3589841581122469,0.2685043281321295,0.2863439635338556,-1.096967278270761,-1.3783265457271758,-0.8977705493299565,-1.1082047518741502,-0.4124869121280526,0.010070544956232372,0.0075564598817452495,0.0,0.00900074618367914
47.0,388.227417,1260.5,412.4574585,1583.638306,308.5,1031.5,328.841217,1273.553223,1659658443591666.8,0.363565458523069,0.76666675,-0.3378954352157441,0.3589841581122469,0.2685043281321295,0.2862083955680285,-1.09708170376191,-1.3783265457271758,-0.8977705493299565,-1.108442633653559,0.0,0.010070544956232372,0.0,0.0,0.016427997187715936
48.0,388.3684998,1260.36853,412.8327942,1583.631714,308.5,1031.5,328.9449463,1273.347656,1659658443608333.2,0.4013009951544667,0.78333325,-0.3380182272495367,0.3593108331850265,0.2685043281321295,0.2862986768192574,-1.096967278270761,-1.3783208083510623,-0.8977705493299565,-1.1082637175134584,2.264154839432254,0.010070544956232372,0.019603527090216285,0.0,0.012024228966679545
49.0,388.227417,1260.5,412.4574585,1583.638306,308.6267395,1031.403198,328.8338318,1273.578613,1659658443625000.0,0.3635359435377126,0.8,-0.3378954352157441,0.3589841581122469,0.2686146364118549,0.2862019678268158,-1.09708170376191,-1.3783265457271758,-0.8976862972846669,-1.1084647319514245,-2.2658917675463988,0.010070544956232372,0.019603527090216285,0.008328191001728175,0.013384093565257911
50.0,388.227417,1260.5,412.4166565,1583.997803,308.5,1031.5,328.8622131,1273.494385,1659658443641666.8,0.3526996314076468,0.81666675,-0.3378954352157441,0.3589486459125826,0.2685043281321295,0.2862266696157559,-1.09708170376191,-1.3786394355179392,-0.8977705493299565,-1.108391423742186,-0.6501754769265656,0.0,0.01889391687713854,0.008328191001728175,0.004641484558520322
51.0,388.227417,1260.5,412.6455994,1584.30603,308.5,1031.5,328.802002,1273.60498,1659658443658333.2,0.3698134593103761,0.83333325,-0.3378954352157441,0.3591479073697791,0.2685043281321295,0.286174264620775,-1.09708170376191,-1.378907702239324,-0.8977705493299565,-1.1084876805855244,1.0268399425631822,0.0,0.02005043100922381,0.0,0.0065758640647719906
52.0,388.3684998,1260.36853,412.346405,1584.70459,308.3256226,1031.764893,328.8338318,1273.578613,1659658443675000.0,0.3324408364681675,0.85,-0.3380182272495367,0.3588875022114229,0.2683525579971913,0.2862019678268158,-1.096967278270761,-1.379254590683474,-0.8980011001143712,-1.1084647319514245,-2.2423461588017286,0.010070544956232372,0.026025233544771414,0.01656128669494529,0.0021584222837903078
53.0,388.227417,1260.5,412.4041443,1584.352905,308.3732605,1031.596802,328.5919495,1273.720703,1659658443691666.5,0.3447708698255371,0.8666665,-0.3378954352157441,0.358937755864432,0.2683940198524041,0.2859914445060749,-1.09708170376191,-1.3789485001011754,-0.8978548013752461,-1.1085884006061544,0.7398093995361699,0.010070544956232372,0.018611306970905208,0.009123632140007708,0.014649587607114455
54.0,388.3684998,1260.36853,412.2681274,1584.755249,308.1724854,1031.912842,328.4969482,1273.541626,1659658443708333.5,0.323665700138754,0.8833335,-0.3380182272495367,0.3588193729589244,0.2682192743634862,0.2859087597079285,-1.096967278270761,-1.3792986819663229,-0.8981298681754499,-1.1084325401537432,-1.2662848555098771,0.010070544956232372,0.02217905912297578,0.019552795956013568,0.01058609102989509
55.0,388.227417,1260.5,412.4041443,1584.352905,308.2781067,1031.666626,328.3148193,1273.575073,1659658443725000.2,0.3447761411156512,0.90000025,-0.3378954352157441,0.358937755864432,0.2683112023252137,0.2857502430209659,-1.09708170376191,-1.3789485001011754,-0.8979155729999058,-1.1084616508968972,1.266620125513207,0.010070544956232372,0.02217905912297578,0.013990833451655912,0.009670052300028164
56.0,388.227417,1260.5,412.2506409,1584.545776,308.2781067,1031.666626,328.3756104,1273.741455,1659658443741666.8,0.3257758572726849,0.91666675,-0.3378954352157441,0.3588041535069507,0.2683112023252137,0.2858031528214908,-1.09708170376191,-1.3791163662219894,-0.8979155729999058,-1.1086064622003764,-1.1400284308622854,0.0,0.012872569595464893,0.0,0.00925046691713241
57.0,388.227417,1260.5,412.346405,1584.70459,308.1625977,1031.835327,328.1811218,1273.858398,1659658443758333.5,0.3324109650723842,0.9333335,-0.3378954352157441,0.3588875022114229,0.2682106685604221,0.2856338788154216,-1.09708170376191,-1.379254590683474,-0.8980624026552063,-1.1087082440533578,0.3981044774595713,0.0,0.009684566580055117,0.010676963423178363,0.011851060923703558
58.0,388.227417,1260.5,412.2506409,1584.545776,308.1625977,1031.835327,328.0270386,1273.968994,1659658443775000.0,0.3258199992175712,0.95,-0.3378954352157441,0.3588041535069507,0.2682106685604221,0.2854997718264671,-1.09708170376191,-1.3791163662219894,-0.8980624026552063,-1.10880450176705,-0.3954619059078412,0.0,0.009684566580055117,0.0,0.009904586561496806
59.0,387.9944763,1260.333374,412.0814819,1584.485229,307.9620361,1031.829102,327.8990173,1273.888184,1659658443791666.8,0.3099494653046935,0.96666675,-0.3376926942557826,0.3586569252293413,0.2680361088921656,0.2853883479264895,-1.0969366800919609,-1.3790636688749702,-0.8980569846991524,-1.108734168429104,-0.9522272736362892,0.014956227535376154,0.00938250680780584,0.01047862373151159,0.007905911085143604
60.0,387.9944763,1260.333374,411.7567749,1584.544434,307.9620361,1031.829102,328.0270386,1273.968994,1659658443808333.5,0.2763229957782735,0.9833335,-0.3376926942557826,0.3583743150676725,0.2680361088921656,0.2854997718264671,-1.0969366800919609,-1.3791151982064032,-0.8980569846991524,-1.10880450176705,-2.017578083694788,0.0,0.017236171028248023,0.0,0.007905911085143604
61.0,388.227417,1260.5,411.6811218,1584.688354,308.0454407,1031.909058,328.0270386,1273.968994,1659658443825000.0,0.2661073782075711,1.0,-0.3378954352157441,0.3583084700602605,0.268108700451602,0.2854997718264671,-1.09708170376191,-1.37924045960966,-0.8981265747544527,-1.10880450176705,-0.612943183673982,0.014956227535376154,0.008490791655019899,0.006033599014947096,0.0
62.0,387.7333374,1260.5,411.5,1584.5,308.0454407,1031.909058,327.809082,1273.999023,1659658443841666.8,0.2515017260292945,1.01666675,-0.3374654108687691,0.3581508299072003,0.268108700451602,0.2853100723436633,-1.09708170376191,-1.3790765248796084,-0.8981265747544527,-1.1088306376389123,-0.8763347490228525,0.025801460818501987,0.013645880289157942,0.0,0.01148948733697422
63.0,387.7333374,1260.5,411.4317932,1584.642944,308.0448608,1031.967896,327.809082,1273.999023,1659658443858333.2,0.2420123609082947,1.03333325,-0.3374654108687691,0.3580914658196539,0.2681081957330935,0.2853100723436633,-1.09708170376191,-1.3792009368169844,-0.898177784665826,-1.1088306376389123,-0.5693676009359921,0.0,0.008270957029674912,0.0030727439120572736,0.0
64.0,387.706604,1261.112793,411.4317932,1584.642944,307.9958496,1032.103516,327.5930176,1274.132813,1659658443875000.0,0.2420465785577334,1.05,-0.337442143336822,0.3580914658196539,0.2680655386202022,0.2851220197454291,-1.0976150508372715,-1.3792009368169844,-0.8982958221276777,-1.1089470823522372,0.0020530487010785,0.03203126177693132,0.0,0.007530531060303388,0.013271147029181155
65.0,387.7333374,1260.5,411.4317932,1584.642944,307.9216919,1031.814331,327.475769,1274.047485,1659658443891666.8,0.2419128183343018,1.06666675,-0.3374654108687691,0.3580914658196539,0.2680009951407393,0.2850199719121473,-1.09708170376191,-1.3792009368169844,-0.8980441286945144,-1.1088728167531745,-0.0080255732780289,0.03203126177693132,0.0,0.01559024060555917,0.007572641687940829
66.0,387.9944763,1260.333374,411.1186218,1584.699829,307.8934326,1032.05896,327.088501,1274.0354,1659658443908333.2,0.2095567329198243,1.08333325,-0.3376926942557826,0.3578188957180423,0.2679763995350343,0.2846829115097257,-1.0969366800919609,-1.3792504469262414,-0.8982570426176477,-1.1088622985204175,-1.941384538714048,0.01617660564791878,0.01662180977993316,0.012859790703677125,0.02023346863895015
67.0,387.5,1260.5,411.0686951,1584.454224,307.7845764,1032.167847,327.475769,1274.047485,1659658443925000.0,0.2091551653096401,1.1,-0.3372623246392226,0.3577754417957105,0.267881656063903,0.2850199719121473,-1.09708170376191,-1.3790366835372274,-0.8983518128956941,-1.1088728167531745,-0.024093936141371,0.027248844711887595,0.013088120852727411,0.008040387510735672,0.02023346863895015
68.0,387.5,1260.5,411.4317932,1584.642944,307.8522949,1032.463135,326.9580994,1274.224731,1659658443941666.5,0.2421326641332326,1.1166665,-0.3372623246392226,0.3580914658196539,0.2679405951574026,0.2845694159052026,-1.09708170376191,-1.3792009368169844,-0.8986088181016763,-1.1090270835867049,1.9786697161127205,0.0,0.02136963184130819,0.015820612299153596,0.02857404935876337
69.0,387.7333374,1260.5,411.0686951,1584.454224,307.7845764,1032.167847,327.3059692,1274.036499,1659658443958333.5,0.2091551653096401,1.1333335,-0.3374654108687691,0.3577754417957105,0.267881656063903,0.2848721859114472,-1.09708170376191,-1.3790366835372274,-0.8983518128956941,-1.1088632550398885,-1.978610357208407,0.012185173772787383,0.02136963184130819,0.015820612299153596,0.02065512260820342
70.0,387.5,1260.5,410.9185181,1584.514771,307.9072876,1032.43396,327.1647034,1274.231323,1659658443975000.2,0.1930818699706826,1.15000025,-0.3372623246392226,0.3576447345850593,0.2679884582950547,0.284749234602802,-1.09708170376191,-1.3790893808842466,-0.89858342551246,-1.1090328209628184,-0.9643928983729602,0.012185173772787383,0.008455825629511455,0.01530307272957827,0.012567046409556132
71.0,387.5,1261.5,411.3216858,1584.749634,308.0631714,1032.063232,327.5025635,1273.85022,1659658443991666.8,0.2290261225916126,1.16666675,-0.3372623246392226,0.3579956333611147,0.2681241324441168,0.2850432926227474,-1.0979520581480755,-1.3792937949264443,-0.8982607607715853,-1.1087011262951876,2.156676724023021,0.052221263169927035,0.024365840557329314,0.02100171504945929,0.026596415131822176
72.0,387.5,1260.5,410.9755859,1584.867798,308.0,1032.5,327.4597473,1273.832764,1659658444008333.5,0.1922507645397736,1.1833335,-0.3372623246392226,0.3576944037950981,0.2680691509390466,0.2850060273552784,-1.09708170376191,-1.379396639482131,-0.8986409037161223,-1.1086859333890229,-2.206510450558093,0.052221263169927035,0.019098128564783642,0.023045907381822755,0.0024145990156038974
