Frame #,Arm Pink X,Arm Pink Y,Leg Pink X,Leg Pink Y,Shoulder Pink X,Shoulder Pink Y,Back Pink X,Back Pink Y,Neck Green X,Neck Green Y,Timestamp (microseconds),angles,Seconds,Arm Pink X meters,Leg Pink X meters,Shoulder Pink X meters,Back Pink X meters,Neck Green X meters,Arm Pink Y meters,Leg Pink Y meters,Shoulder Pink Y meters,Back Pink Y meters,Neck Green Y meters,angular velocity,Arm Pink m/s,Leg Pink m/s,Shoulder Pink m/s,Back Pink m/s,Neck Green m/s
13.0,460.2893066,864.8364868,498.5,1120.5,474.6140442,749.1520386,552.2113647,881.7886353,563.6088867,726.5689087,1660612038455000.2,-0.1914590622720785,0.20000025,0.7482923242300575,0.810411448365122,0.7715800500993982,0.8977300137817604,0.9162589652597812,-1.405964673754447,-1.821596846325214,-1.2178964666951049,-1.4335237815153006,-1.1811830724907384,-0.0285478391808848,0.0,0.0,0.03985627539859844,0.03741050141054388,0.0
14.0,460.2893066,864.8364868,498.5,1120.5,474.5319214,748.75177,552.2113647,881.7886353,563.6088867,726.5689087,1660612038471666.8,-0.1914590622720785,0.21666675,0.7482923242300575,0.810411448365122,0.7714465430637075,0.8977300137817604,0.9162589652597812,-1.405964673754447,-1.821596846325214,-1.2172457500333975,-1.4335237815153006,-1.1811830724907384,0.0,0.0,0.0,0.03985627539859844,0.0,0.0
15.0,460.2893066,864.8364868,498.5,1120.5,474.5319214,748.75177,552.3485107,881.8863525,563.6088867,726.5689087,1660612038488333.5,-0.1914047986870823,0.2333335,0.7482923242300575,0.810411448365122,0.7714465430637075,0.8979529720335108,0.9162589652597812,-1.405964673754447,-1.821596846325214,-1.2172457500333975,-1.4336826403670202,-1.1811830724907384,0.0032557988207789,0.0,0.0,0.0,0.016425816888534946,0.0
16.0,459.9234924,864.7759399,498.5,1120.5,474.5319214,748.75177,552.3986816,882.1307373,564.109314,726.5847168,1660612038505000.0,-0.374890518607493,0.25,0.7476976200863172,0.810411448365122,0.7714465430637075,0.8980345348654762,0.91707250991975,-1.4058662426593154,-1.821596846325214,-1.2172457500333975,-1.4340799367355783,-1.1812087717188566,-11.00925328775752,0.03616769437847018,0.0,0.0,0.024334930451918545,0.048837028070126534
17.0,460.0327759,864.6994629,498.5,1120.5,474.2893066,749.1635132,552.1635132,882.2893066,564.109314,726.5847168,1660612038521666.8,-0.3743757032482068,0.26666675,0.7478752822719089,0.810411448365122,0.7710521241841433,0.8976522215983674,0.91707250991975,-1.4057419140006662,-1.821596846325214,-1.2179151209522872,-1.4343377228460683,-1.1812087717188566,0.0308887671133372,0.013010660366891122,0.0,0.04661593339838611,0.02766625393305474,0.0
18.0,459.9242554,864.6918945,498.5,1120.5,474.5319214,748.75177,552.1699219,882.1699219,564.2116699,726.5661621,1660612038538333.5,-0.4116070288246738,0.2833335,0.7476988604954148,0.810411448365122,0.7714465430637075,0.8976626402219363,0.9172389099060444,-1.405729610052811,-1.821596846325214,-1.2172457500333975,-1.43414363913967,-1.1811786073431274,-2.233868365246194,0.010611018295856764,0.0,0.04661593339838611,0.011661788803734866,0.010146715823698806
19.0,459.9242554,864.6918945,498.5,1120.5,474.6515198,748.6514893,552.1699219,882.1699219,564.3793335,726.3793335,1660612038555000.0,-0.4676123755527879,0.3,0.7476988604954148,0.810411448365122,0.7716409741821953,0.8976626402219363,0.9175114806200144,-1.405729610052811,-1.821596846325214,-1.2170827236997364,-1.43414363913967,-1.18087488008872,-3.3603544072309224,0.0,0.0,0.015224052124593568,0.0,0.024485958038478636
20.0,459.9242554,864.6918945,498.5,1120.5,474.8300781,749.1699219,552.1699219,882.1699219,564.2738037,726.3928833,1660612038571666.8,-0.4294209924913466,0.31666675,0.7476988604954148,0.810411448365122,0.7719312564099197,0.8976626402219363,0.9173399208245008,-1.405729610052811,-1.821596846325214,-1.217925539575856,-1.43414363913967,-1.1808969079985356,2.2914715263288463,0.0,0.0,0.053484283130452406,0.0,0.010378090965639469
21.0,459.9242554,864.6918945,498.5,1120.5,474.7886047,748.7886353,552.2789307,882.1360474,564.2988281,726.5,1660612038588333.2,-0.4418089469292998,0.33333325,0.7476988604954148,0.810411448365122,0.7718638331036758,0.897839855827739,0.9173806029914986,-1.405729610052811,-1.821596846325214,-1.2173056819514867,-1.4340885693651313,-1.1810710476173745,-0.7432846991241825,0.0,0.0,0.03741082405091673,0.011134495212081857,0.010729712205809549
22.0,460.0,864.5858765,498.5,1120.5,474.7886047,748.7886353,552.2789307,882.1360474,564.2988281,726.5,1660612038605000.0,-0.4418089469292998,0.35,0.7478219984913864,0.810411448365122,0.7718638331036758,0.897839855827739,0.9173806029914986,-1.4055572565905587,-1.821596846325214,-1.2173056819514867,-1.4340885693651313,-1.1810710476173745,0.0,0.012709337323716926,0.0,0.0,0.0,0.0
23.0,460.0294189,864.6715698,498.5,1120.5,474.7886047,748.7886353,552.2789307,882.1360474,564.2988281,726.5,1660612038621666.8,-0.4418089469292998,0.36666675,0.7478698247970199,0.810411448365122,0.7718638331036758,0.897839855827739,0.9173806029914986,-1.4056965681880875,-1.821596846325214,-1.2173056819514867,-1.4340885693651313,-1.1810710476173745,0.0,0.00883754921794768,0.0,0.0,0.0,0.0
24.0,460.112915,864.4838867,498.5,1120.5,474.6515198,748.6514893,552.3485107,881.8863525,564.2988281,726.5,1660612038638333.5,-0.4425635281054327,0.3833335,0.748005564406516,0.810411448365122,0.7716409741821953,0.8979529720335108,0.9173806029914986,-1.405391451773033,-1.821596846325214,-1.2170827236997364,-1.4336826403670202,-1.1810710476173745,-0.045274644194754,0.02003688014533861,0.0,0.018914421251129295,0.025283691563070344,0.0
25.0,460.112915,864.4838867,498.5,1120.5,474.6515198,748.6514893,552.2113647,881.7886353,564.2988281,726.5,1660612038655000.2,-0.4427173939392739,0.40000025,0.748005564406516,0.810411448365122,0.7716409741821953,0.8977300137817604,0.9173806029914986,-1.405391451773033,-1.821596846325214,-1.2170827236997364,-1.4335237815153006,-1.1810710476173745,-0.0092319038709522,0.0,0.0,0.0,0.016425816888534946,0.0
26.0,459.9242554,864.6918945,498.5,1120.5,474.1547546,748.5178833,552.0,881.6825562,564.2988281,726.5,1660612038671666.8,-0.4428289590031232,0.41666675,0.7476988604954148,0.810411448365122,0.7708333829981845,0.8973863981896637,0.9173806029914986,-1.405729610052811,-1.821596846325214,-1.2168655204259746,-1.4333513287227786,-1.1810710476173745,-0.0066939707706654,0.027391712625567388,0.0,0.050177393489992596,0.023067767703230498,0.0
27.0,460.0294189,864.6715698,498.5,1120.5,474.1547546,748.5178833,552.0,882.0,564.2738037,726.3928833,1660612038688333.5,-0.4296880707572189,0.4333335,0.7478698247970199,0.810411448365122,0.7708333829981845,0.8973863981896637,0.9173399208245008,-1.4056965681880875,-1.821596846325214,-1.2168655204259746,-1.4338673971073974,-1.1808969079985356,0.7884493525074959,0.01044767945966106,0.0,0.0,0.030964103077129046,0.010729712205809549
28.0,459.6767578,864.8485107,498.2175903,1120.125,472.8300781,748.8300781,551.5,882.0,564.109314,726.5847168,1660612038705000.2,-0.3746553446680414,0.45000025,0.7472965036479066,0.8099523349167581,0.7686798564164788,0.8965735481913034,0.91707250991975,-1.4059842210086373,-1.820987208826444,-1.217373055511311,-1.4338673971073974,-1.1812087717188566,3.301947055615369,0.03848621346257892,0.04579077350460336,0.13275152339410815,0.04877099990161726,0.024648798334108026
29.0,459.6767578,864.8485107,498.2513733,1120.469971,472.7212219,748.7211914,551.145813,881.854187,564.2738037,726.3928833,1660612038721666.8,-0.4291155812950661,0.46666675,0.7472965036479066,0.8100072559397474,0.768502888892496,0.895997746386565,0.9173399208245008,-1.4059842210086373,-1.8215480281800125,-1.217196038403478,-1.4336303489137756,-1.1808969079985356,-3.2676468740902176,0.0,0.03381012862991249,0.015018296162904843,0.0373612423773833,0.024648798334108026
30.0,459.6296387,864.5820313,498.098053,1120.0,473.5,748.8201904,551.5,882.0,564.0,726.5,1660612038738333.5,-0.3321221810992692,0.4833335,0.747219902127191,0.8097580031285402,0.7697689484471119,0.8965735481913034,0.9168947981503084,-1.4055510054489313,-1.8207839963268533,-1.2173569810774532,-1.4338673971073974,-1.1810710476173745,5.819574913873241,0.026396148410900905,0.048219683652340486,0.07657488899440743,0.0373612423773833,0.028678418487536238
31.0,459.2407532,864.4213257,498.0,1120.0,473.2270508,748.6763306,551.6514893,881.8863525,564.0,726.5,1660612038755000.0,-0.332475787533874,0.5,0.7465876909711163,0.8095985983667617,0.769325214933567,0.8968198243458166,0.9168947981503084,-1.4052897463555385,-1.8207839963268533,-1.217123108201065,-1.4336826403670202,-1.1810710476173745,-0.0212165982422706,0.04104400242525911,0.009564285706706865,0.03009560486301456,0.01847249822378891,0.0
32.0,459.2407532,864.4213257,498.1635132,1120.289307,473.5,748.8201904,551.2531128,882.055542,563.5925903,726.7407227,1660612038771666.8,-0.1897232039461458,0.51666675,0.7465876909711163,0.8098644217754656,0.7697689484471119,0.8961721836710732,0.9162324722023546,-1.4052897463555385,-1.821254322715805,-1.2173569810774532,-1.4339576917366152,-1.1814623905099748,8.565112189702768,0.0,0.032414940819521953,0.03009560486301456,0.042217651737083445,0.046158094797316834
33.0,459.1111145,864.3430176,498.1635132,1120.289307,473.5,748.8201904,551.1346436,882.0576782,563.5925903,726.7407227,1660612038788333.5,-0.1897125107947998,0.5333335,0.7463769373369515,0.8098644217754656,0.7697689484471119,0.8959795882930217,0.9162324722023546,-1.405162440877625,-1.821254322715805,-1.2173569810774532,-1.4339611645569483,-1.1814623905099748,0.0006415858728304,0.01477313793591328,0.0,0.0,0.011557601155097593,0.0
34.0,459.5484009,864.4086304,498.1635132,1120.289307,473.2270508,748.6763306,551.0370483,882.0925903,562.8364868,726.7106934,1660612038805000.0,0.0883302059357136,0.55,0.7470878338359974,0.8098644217754656,0.769325214933567,0.8958209276141318,0.9150032747448844,-1.40526910760637,-1.821254322715805,-1.217123108201065,-1.4340179211578037,-1.1814135718770633,16.682729831129087,0.04313126295573198,0.0,0.03009560486301456,0.010110404638750818,0.07380999074741769
35.0,459.4375,864.682312,498.0,1120.5,473.125,748.7824097,550.8300781,882.1699219,562.8300781,726.8300781,1660612038821666.8,0.0872276798821917,0.56666675,0.7469075422432312,0.8095985983667617,0.7691593109483417,0.8954844561606706,0.9149928561213154,-1.4057140317825925,-1.821596846325214,-1.2172955609935872,-1.43414363913967,-1.1816076555834618,-0.066151232455152,0.028803911047532892,0.026014308128855215,0.014357950851860797,0.02155144959977684,0.011661788803748527
36.0,459.4375,864.682312,498.0,1120.5,473.0,748.890686,551.1136475,882.0454712,562.8364868,726.7106934,1660612038838333.2,0.0883670017925244,0.58333325,0.7469075422432312,0.8095985983667617,0.7689560984487517,0.8959454549333205,0.9150032747448844,-1.4057140317825925,-1.821596846325214,-1.2174715857741418,-1.4339413196370885,-1.1814135718770633,0.0683599982199438,0.0,0.0,0.01613096885162684,0.0302064724559844,0.011661788803748527
37.0,459.4375,864.682312,498.0,1120.5,472.8958435,749.0,551.2113647,882.2113647,562.8364868,726.7106934,1660612038855000.0,0.0882877596979016,0.6,0.7469075422432312,0.8095985983667617,0.7687867712270433,0.8961043137850401,0.9150032747448844,-1.4057140317825925,-1.821596846325214,-1.2176492975435835,-1.4342110126994942,-1.1814135718770633,-0.0047545019048578,0.0,0.0,0.014727914028621803,0.018780142109316233,0.0
38.0,458.9705811,864.6715698,498.0,1120.5,472.7106934,748.8364868,550.7211914,882.2788086,562.894165,727.105835,1660612038871666.8,0.0557217339515811,0.61666675,0.7461484721890325,0.8095985983667617,0.7684857727100805,0.8953074390528376,0.9150970421944352,-1.4056965681880875,-1.821596846325214,-1.2173834741348797,-1.434320656247503,-1.1820559535748874,-1.953951775020348,0.045556254977022224,0.0,0.02409447842522392,0.04826294403777879,0.03895135028545791
39.0,458.7552185,864.682312,496.7761841,1120.414307,472.7106934,748.8364868,550.7106934,882.1635132,562.5,726.7401733,1660612038888333.5,0.2107166439663135,0.6333335,0.7457983572109188,0.8076090408621455,0.7684857727100805,0.895290372454272,0.914456248155228,-1.4057140317825925,-1.821457535215395,-1.2173834741348797,-1.434133220516101,-1.1814614973503967,9.29964810264346,0.021033014765297366,0.11966573418559714,0.0,0.01129266664229923,0.052444091494362195
40.0,459.0,864.7523804,496.9053955,1120.48645,472.7106934,748.8364868,550.6581421,883.222229,562.5,726.7401733,1660612038905000.2,0.2093008738149485,0.65000025,0.746196298494666,0.8078190998347017,0.7684857727100805,0.8952049398060343,0.914456248155228,-1.4058279419802426,-1.821574818090259,-1.2173834741348797,-1.435854374788689,-1.1814614973503967,-0.0849457843529793,0.024835419754465758,0.014434963140783226,0.0,0.1033963962754841,0.0
41.0,458.5,864.7011719,496.8101807,1120.5,473.0966187,749.0966187,550.6396484,883.3603516,562.5,726.7401733,1660612038921666.8,0.2091138001691765,0.66666675,0.7453834484963058,0.8076643091346539,0.7691131714690248,0.8951748745980052,0.914456248155228,-1.4057446923219603,-1.821596846325214,-1.2178063705638569,-1.4360789206990558,-1.1814614973503967,-0.0112245309916299,0.04902611805535645,0.009381015629633525,0.045397071849621266,0.013592984122216729,0.0
42.0,458.2893066,864.8364868,496.8101807,1120.5,472.7106934,748.8364868,550.5,882.5,562.317688,726.755188,1660612038938333.5,0.276457184318679,0.6833335,0.7450409242366167,0.8076643091346539,0.7684857727100805,0.8949478481945831,0.9141598635374258,-1.405964673754447,-1.821596846325214,-1.2173834741348797,-1.4346802471057576,-1.1814859067481374,4.040582846055904,0.02442484220648706,0.0,0.045397071849621266,0.08501872564550884,0.017843283815597927
43.0,458.5,864.7011719,496.8101807,1120.5,472.5,749.0,550.1418457,883.3900757,562.317688,726.755188,1660612038955000.2,0.2747627701077877,0.70000025,0.7453834484963058,0.8076643091346539,0.7681432484503915,0.8943655967502476,0.9141598635374258,-1.4057446923219603,-1.821596846325214,-1.2176492975435835,-1.4361272431683283,-1.1814859067481374,-0.1016643443317555,0.02442484220648706,0.0,0.026014338952305108,0.0935848901174381,0.0
44.0,457.9242554,864.6918945,496.5,1120.5,472.3071289,749.0224609,549.8624268,882.6772461,562.2254639,726.8970337,1660612038971666.8,0.3054356341324297,0.71666675,0.744447460501974,0.8071600483716812,0.767829697903754,0.893911345445434,0.9140099348183583,-1.405729610052811,-1.821596846325214,-1.2176858122286398,-1.4349683960899464,-1.181716505302162,1.8403902453809693,0.05616657014055181,0.03025564577836315,0.01894017325890085,0.07468182427067895,0.01650319757229718
45.0,457.6338806,864.7759399,496.5,1120.5,472.3230286,749.3058472,549.8624268,882.6772461,562.2738037,726.3928833,1660612038988333.5,0.3024011019593084,0.7333335,0.7439753981905664,0.8071600483716812,0.7678555460459918,0.893911345445434,0.9140885208310598,-1.4058662426593154,-1.821596846325214,-1.2181465133356204,-1.4349683960899464,-1.1808969079985356,-0.1820710200321768,0.029486279216647624,0.0,0.02768553938699888,0.0,0.04940137452960916
46.0,458.055542,864.444458,496.8364868,1120.710693,471.1929932,748.8070068,548.7982178,882.6052856,562.1307373,726.3986816,1660612039005000.0,0.3548391727669597,0.75,0.7446608931271634,0.8077070749613376,0.7660184474999179,0.8921812608776242,0.9138559377850488,-1.4053273525355725,-1.821939369934623,-1.2173355484989763,-1.4348514099053322,-1.1809063342948267,3.146315711616188,0.0523173120949866,0.03872489956161833,0.12048793351758001,0.10404211726503884,0.013966439133606729
47.0,458.1360474,864.7210693,497.0,1120.11499,471.1929932,748.8070068,548.7982178,882.6052856,562.1307373,726.3986816,1660612039021666.8,0.3548391727669597,0.76666675,0.7447917707556794,0.8079728983700414,0.7660184474999179,0.8921812608776242,0.9138559377850488,-1.4057770395250753,-1.8209709355694768,-1.2173355484989763,-1.4348514099053322,-1.1809063342948267,0.0,0.028100719418307517,0.060255273090072906,0.0,0.0,0.0
48.0,458.2738037,864.3928833,496.8624268,1120.322754,471.46875,748.375,549.2177124,882.9251709,561.7583618,726.5,1660612039038333.5,0.4864426382700916,0.7833335,0.7450157211721375,0.8077492456192525,0.7664667453287736,0.8928632332474684,0.9132505669359202,-1.4052435075459515,-1.821308697503596,-1.2166332350456333,-1.4353714474364931,-1.1810710476173745,7.896168449345637,0.03471766959930078,0.02430582723280974,0.04999174400210573,0.05145766463189816,0.03764273684202333
49.0,458.2956848,864.1397705,496.8624268,1120.322754,472.5,749.2988281,549.6936646,882.9008789,561.8863525,726.6514893,1660612039055000.0,0.4356401885434461,0.8,0.7450512932763359,0.8077492456192525,0.7681432484503915,0.8936369887374476,0.9134586414164904,-1.404832022067822,-1.821308697503596,-1.2181351023847735,-1.4353319559321729,-1.1813173237718877,-3.048177465373378,0.024781211106613993,0.0,0.1350502336029647,0.04648575796812282,0.01934448142202015
50.0,458.1977539,864.2598877,496.8907166,1120.218628,472.414978,748.7619019,549.6936646,882.9008789,561.7698364,726.6349487,1660612039071666.8,0.4785757930848814,0.81666675,0.7448920870125271,0.8077952363470198,0.7680050281852703,0.8936369887374476,0.9132692211931026,-1.405027296599468,-1.821139419865737,-1.2172622214631943,-1.4353319559321729,-1.1812904337185215,2.576123391869166,0.015116996981002592,0.010524839029214167,0.05302540336300919,0.0,0.011479161362829872
51.0,458.3227539,864.3862305,496.8907166,1120.218628,472.414978,748.7619019,549.6936646,882.9008789,561.7698364,726.6349487,1660612039088333.2,0.4785757930848814,0.83333325,0.7450952995121171,0.8077952363470198,0.7680050281852703,0.8936369887374476,0.9132692211931026,-1.4052326920890137,-1.821139419865737,-1.2172622214631943,-1.4353319559321729,-1.1812904337185215,0.0,0.017336016197942276,0.0,0.0,0.0,0.0
52.0,458.3227539,864.3862305,496.8907166,1120.218628,471.3765564,749.3703613,549.6936646,882.9008789,562.0,726.6231689,1660612039105000.0,0.3950335914127721,0.85,0.7450952995121171,0.8077952363470198,0.766316866193556,0.8936369887374476,0.9136433981568676,-1.4052326920890137,-1.821139419865737,-1.2182513939077788,-1.4353319559321729,-1.1812712832977004,-5.012507037791383,0.0,0.0,0.1173970652419328,0.0,0.022480002219483135
53.0,458.6940613,864.3059082,496.8692932,1120.601318,471.3765564,749.3703613,549.1520386,883.2046509,561.5,726.5,1660612039121666.8,0.5794405919354567,0.86666675,0.7456989339510793,0.80776040832571,0.766316866193556,0.8927564673510238,0.9128305481585076,-1.4051021121261669,-1.8217615589974816,-1.2182513939077788,-1.4358257980715767,-1.1810710476173745,11.064364709537486,0.03705580096765094,0.03738679345890743,0.0,0.060573201121968075,0.05022897581111599
54.0,458.6940613,864.3059082,496.8624268,1120.322754,471.1136475,748.9545288,549.2564087,883.3910522,561.706665,727.0,1660612039138333.5,0.4893189811381758,0.8833335,0.7456989339510793,0.8077492456192525,0.7658894551956882,0.8929261418222515,0.9131665234483298,-1.4051021121261669,-1.821308697503596,-1.217575375013893,-1.4361288306643754,-1.1818838976157346,-5.407269611488814,0.0,0.027179942957544608,0.04798806249017246,0.020838076747742403,0.05277287423230733
55.0,458.6940613,864.3059082,496.8624268,1120.322754,470.8364868,748.7106934,549.1520386,883.2046509,561.6396484,726.3603516,1660612039155000.2,0.5327393245855293,0.90000025,0.7456989339510793,0.8077492456192525,0.7654388750466071,0.8927564673510238,0.9130575745619296,-1.4051021121261669,-1.821308697503596,-1.2171789718049122,-1.4358257980715767,-1.1808440212139524,2.6052075808033144,0.0,0.0,0.036007897875466335,0.020838076747742403,0.06273408999095596
56.0,458.3765564,864.6296387,496.8364868,1120.710693,471.3765564,749.3703613,549.2564087,883.3910522,561.5,726.5,1660612039171666.8,0.5787726579135949,0.91666675,0.7451827662361906,0.8077070749613376,0.766316866193556,0.8929261418222515,0.9128305481585076,-1.405628400798955,-1.821939369934623,-1.2182513939077788,-1.4361288306643754,-1.1810710476173745,2.76202761996013,0.04422976325049414,0.03792484524328729,0.08315916927804663,0.020838076747742403,0.019263829124173827
57.0,458.3765564,864.6296387,496.8364868,1120.710693,470.7212219,748.7211914,549.1520386,883.2046509,561.6099243,727.1418457,1660612039188333.5,0.5208840300853465,0.9333335,0.7451827662361906,0.8077070749613376,0.7652514888990551,0.8927564673510238,0.913009252092657,-1.405628400798955,-1.821939369934623,-1.217196038403478,-1.4358257980715767,-1.1821144961697594,-3.473300303193377,0.0,0.0,0.08997607722248316,0.020838076747742403,0.06351843763189385
58.0,458.3765564,864.6296387,496.8300781,1120.830078,471.1092834,749.2185669,549.2666626,883.5,561.6099243,727.1418457,1660612039205000.2,0.5201253779168269,0.95000025,0.7451827662361906,0.8076966563377687,0.7658823604783324,0.8929428115874479,0.913009252092657,-1.405628400798955,-1.8221334541287315,-1.2180046217521967,-1.436305947102478,-1.1821144961697594,-0.045518902516661,0.0,0.011661818024282788,0.06153455560020044,0.030902462017870946,0.0
59.0,458.3988037,864.5178833,496.8300781,1120.830078,471.1092834,749.2185669,548.8639526,883.2789307,561.6099243,727.1418457,1660612039221666.8,0.5201810030012636,0.96666675,0.7452189336717276,0.8076966563377687,0.7658823604783324,0.8922881259417685,0.913009252092657,-1.4054467200455416,-1.8221334541287315,-1.2180046217521967,-1.435946554742193,-1.1821144961697594,0.0033375384415854,0.011114743649543804,0.0,0.0,0.04481064815245707,0.0
60.0,458.3765564,864.6296387,496.8300781,1120.830078,471.0791016,749.31073,549.2564087,883.3910522,561.5599976,727.3200073,1660612039238333.5,0.5335325919017825,0.9833335,0.7451827662361906,0.8076966563377687,0.7658332939261714,0.8929261418222515,0.9129280862566308,-1.405628400798955,-1.8221334541287315,-1.2181544513035645,-1.4361288306643754,-1.1824041334822952,0.8010913285744938,0.011114743649543804,0.0,0.009459551554620447,0.03981255570798126,0.018047703363668226
61.0,458.3765564,864.6296387,496.8300781,1120.830078,471.0791016,749.31073,549.0370483,883.0925903,561.4807739,727.3846436,1660612039255000.0,0.5611189282928253,1.0,0.7451827662361906,0.8076966563377687,0.7658332939261714,0.892569527620691,0.9127992922878008,-1.405628400798955,-1.8221334541287315,-1.2181544513035645,-1.435643621154524,-1.1825092127149932,1.6551967354299193,0.0,0.0,0.0,0.03612986363020608,0.009973279981279731
