Frame #,Hand Pink X,Hand Pink Y,Body Pink X,Body Pink Y,Elbow Orange X,Elbow Orange Y,Shoulder Green X,Shoulder Green Y,Timestamp (microseconds),angles,Seconds,Hand Pink X meters,Body Pink X meters,Elbow Orange X meters,Shoulder Green X meters,Hand Pink Y meters,Body Pink Y meters,Elbow Orange Y meters,Shoulder Green Y meters,angular velocity
1.0,646.4509888,1710.2059326,832.7491456,1440.4674072,653.5934448,1299.553955,713.9876709,1040.810669,1659660003321670.0,0.0,0.0,0.3620127287458672,-0.4663397469915751,0.3660125060395907,0.399833289006511,-0.9577157852711398,-0.80666213801908,-0.7277505666366676,-0.5828542564254202,
2.0,646.4509888,1710.2059326,832.7491456,1440.4674072,653.4560547,1299.573853,713.9876709,1040.810669,1659660003338336.8,0.0,0.01666675,0.3620127287458672,-0.4663397469915751,0.3659355675463941,0.399833289006511,-0.9577157852711398,-0.80666213801908,-0.7277617095220547,-0.5828542564254202,0.0
3.0,646.4509888,1710.2059326,832.7491456,1440.4674072,653.4216919,1299.553345,713.9118042,1040.879517,1659660003355003.2,0.0,0.03333325,0.3620127287458672,-0.4663397469915751,0.3659163243690909,0.3997908036339712,-0.9577157852711398,-0.80666213801908,-0.7277502250365023,-0.5828928113240599,0.0
4.0,646.4509888,1710.2059326,832.7491456,1440.4674072,653.4645386,1299.544189,713.9118042,1040.879517,1659660003371670.0,0.0,0.05,0.3620127287458672,-0.4663397469915751,0.365940318532691,0.3997908036339712,-0.9577157852711398,-0.80666213801908,-0.7277450976740235,-0.5828928113240599,0.0
5.0,646.4509888,1710.2059326,832.7491456,1440.4674072,653.4216919,1299.478394,713.9266357,1040.746338,1659660003388336.8,0.0,0.06666675,0.3620127287458672,-0.4663397469915751,0.3659163243690909,0.3997991092779866,-0.9577157852711398,-0.80666213801908,-0.7277082524562104,-0.5828182310480035,0.0
6.0,646.4509888,1710.2059326,832.7491456,1440.4674072,653.4641113,1299.462158,713.9746704,1040.942993,1659660003405003.2,0.0,0.08333325,0.3620127287458672,-0.4663397469915751,0.3659400792445754,0.3998260087229914,-0.9577157852711398,-0.80666213801908,-0.7276991602918147,-0.5829283579012451,0.0
7.0,646.4509888,1710.2059326,832.7491456,1440.4674072,653.6707153,1299.470337,713.9752808,1040.944458,1659660003421670.0,0.0,0.1,0.3620127287458672,-0.4663397469915751,0.3660557775405106,0.3998263505471566,-0.9577157852711398,-0.80666213801908,-0.7277037405340291,-0.5829291783016417,0.0
8.0,646.7068482,1710.538208,832.7491456,1440.4674072,653.6707153,1299.470337,714.1706543,1040.946411,1659660003438336.5,-0.0245203915700566,0.1166665,0.3621560100791377,-0.4663397469915751,0.3660557775405106,0.3999357597600513,-0.9579018595850988,-0.80666213801908,-0.7277037405340291,-0.5829302719821705,-1.471238206585462
9.0,647.5047608,1710.0,832.7491456,1440.4674072,653.8287354,1299.549683,714.1706543,1040.946411,1659660003455003.5,-0.0875744428023902,0.1333335,0.3626028413511618,-0.4663397469915751,0.3661442688392924,0.3999357597600513,-0.9576004629593864,-0.80666213801908,-0.7277481743155109,-0.5829302719821705,-3.783167410591807
10.0,647.5047608,1710.0,832.7491456,1440.4674072,653.8695068,1299.558594,714.1706543,1040.946411,1659660003471670.2,-0.0875744428023902,0.15000025,0.3626028413511618,-0.4663397469915751,0.3661671008343307,0.3999357597600513,-0.9576004629593864,-0.80666213801908,-0.7277531644779235,-0.5829302719821705,0.0
