Timestamp (microseconds),Accel X (g),Accel Y (g),Accel Z (g),vel x (m/s),vel y (m/s),vel z (m/s),disp x (m),disp y (m),disp z (m)
1659659995673492,-0.9202410925459676,-0.3773861295490959,0.07977416647592861,0,0,0,0.0007736880706330639,0.0006237851554222754,-0.5538347741893981
1659659995689495,-0.9203631647211412,-0.3779964904249637,0.07647821774624219,-0.0002179851281483566,-1.53713647906139e-05,0.0001898449572085737,0.0009317145203119184,0.0009552224280655903,-0.5533334559119242
1659659995705498,-0.9190203707942319,-0.3779964904249637,0.07989623865110218,-0.0005320428359244167,-0.0001591318377332913,0.0003237006642075595,0.001088800024359377,0.00130294612098161,-0.5528312273150505
1659659995721501,-0.9185320820935376,-0.3804379339284352,0.08343633173113574,-0.0009270718971499583,-0.0003985412718268448,0.0004135647176939591,0.001243772889802096,0.001668073906663255,-0.5523295082860381
1659659995737505,-0.9206073090714884,-0.3831235217822537,0.07843137254901933,-0.001378834684887588,-0.000699761524496204,0.0004729305585285832,0.001395820355238436,0.002046511198986804,-0.5518294058095241
1659659995753508,-0.9209735255970091,-0.3811703669794766,0.07684443427176291,-0.001854548538825298,-0.00102603943811822,0.0005201375329796777,0.001544490953853762,0.002430711926787669,-0.5513315783216965
1659659995769511,-0.9236591134508276,-0.3825131609063859,0.08014038300144932,-0.002316544417366163,-0.001341849424361983,0.0005723498619530842,0.001689691490454256,0.002810466113341454,-0.55083613331948
1659659995785514,-0.9237811856260012,-0.3814145113298237,0.08087281605249075,-0.002729429592020172,-0.001623362383892057,0.000639554775529787,0.001831630918845945,0.003169701137189426,-0.5503426161332122
1659659995801517,-0.9206073090714884,-0.3800717174029145,0.07904173342488718,-0.003069671050932415,-0.001860974720355063,0.0007226928923387601,0.001970705686224237,0.003517602547805165,-0.5498500640128773
1659659995817520,-0.9219501029983976,-0.3822690165560387,0.07904173342488718,-0.003335005476430581,-0.002052360466507395,0.0008116030557250112,0.00210743141443023,0.003889514159779017,-0.5493572395941136
1659659995833523,-0.9187762264438848,-0.3772640573739223,0.08258182650492074,-0.003550378932750303,-0.002200195872397932,0.0008848514604462563,0.002242447401936384,0.004318360535360988,-0.5488630554364283
1659659995849527,-0.9173113603418019,-0.3787289234760052,0.08648813611047501,-0.003767662990544768,-0.002314587813549752,0.0009157300418597742,0.002376496769392494,0.004798399831561221,-0.5483670997600187
1659659995865530,-0.9191424429694055,-0.3789730678263523,0.08001831082627575,-0.004058010152498679,-0.002409595973959501,0.0008822678127523416,0.00251034984729711,0.00529057121215882,-0.5478700563545911
1659659995881533,-0.9197528038452734,-0.3815365835049973,0.08014038300144932,-0.00449790591606908,-0.002497818688312803,0.0007753711437842247,0.002644716565628292,0.005770292628159078,-0.5473737959512469
1659659995897536,-0.9204852368963148,-0.3814145113298237,0.07891966124971361,-0.005152073773487174,-0.002591089497839528,0.0006005343174910542,0.002780152117640388,0.006235719342317895,-0.5468812592480833
1659659995913539,-0.9256122682536048,-0.3838559548332952,0.07928587777523433,-0.006057677251234433,-0.002703122915041605,0.0003738044210321674,0.002916948747418489,0.006682330553760172,-0.5463962143864394
1659659995929542,-0.9281757839322498,-0.3839780270084687,0.07818722819867219,-0.007214256205226772,-0.002849705324792954,0.0001163442973687172,0.00305504574317044,0.007099774576566955,-0.545922756140601
1659659995945545,-0.9289082169832912,-0.3854428931105516,0.07611200122072148,-0.008582439434257735,-0.003049133340414608,-0.0001520840142258972,0.003193982845607256,0.0074893845707408,-0.5454646088227452
1659659995961548,-0.9301289387350269,-0.3854428931105516,0.08026245517662289,-0.01009208490032827,-0.003323592096122136,-0.0004221279143791124,0.003332903125917235,0.00786142404836237,-0.5450245666620741
1659659995977552,-0.9304951552605476,-0.3826352330815594,0.08368047608148288,-0.01165786705410051,-0.003697390735732965,-0.0007007996246093723,0.003470618351134862,0.008216978484922826,-0.5446042199029747
1659659995993560,-0.9289082169832912,-0.3877622644388494,0.08587777523460716,-0.01319822650341995,-0.004190222281532162,-0.001008195613143874,0.003605743933876247,0.008552581916360279,-0.5442038464959758
1659659996009564,-0.9231708247501333,-0.3838559548332952,0.08575570305943359,-0.01465262350208723,-0.004810907441291612,-0.001368046862132672,0.003736872980040876,0.008874151990595366,-0.5438225300685354
1659659996025567,-0.9212176699473562,-0.3847104600595102,0.08184939345387932,-0.01599254258437564,-0.005558288920614164,-0.001798645346028332,0.003862713387715601,0.00918671989817027,-0.5434586404826491
1659659996041570,-0.9219501029983976,-0.3851987487602044,0.08404669260700359,-0.01722361934441184,-0.006425950746937538,-0.002307429616375386,0.00398212811202377,0.009484342510773647,-0.5431104290788757
1659659996057573,-0.9237811856260012,-0.3911802853437094,0.08136110475318503,-0.01837897023446794,-0.007402412337599739,-0.002891185530373799,0.00409412054999466,0.009759032580205726,-0.5427764731581205
1659659996073576,-0.9212176699473562,-0.3877622644388494,0.07879758907454004,-0.0195062833257645,-0.008469125925555746,-0.003540561434906596,0.004197851335011733,0.01001340012400767,-0.5424559310114848
1659659996089579,-0.9236591134508276,-0.3864194705119401,0.07721065079728362,-0.02065269558540345,-0.009603756054511806,-0.004242664562892129,0.00429267474839227,0.01025813791531039,-0.5421486652690884
1659659996105582,-0.9248798352025633,-0.389593347066453,0.08307011520561502,-0.02185167641007419,-0.01078551239897528,-0.004979774618373072,0.004378120722478228,0.01049544444586707,-0.5418552378153874
1659659996121585,-0.9267109178301669,-0.3876401922636759,0.08429083695735073,-0.02311514376469032,-0.01199772028204796,-0.005729928342956231,0.004453819297435877,0.01071693412423419,-0.5415766481282198
