Frame #,Shoulder Pink X,Shoulder Pink Y,Hand Pink X,Hand Pink Y,Elbow Green X,Elbow Green Y,Timestamp (microseconds),angles,Seconds,Shoulder Pink X meters,Hand Pink X meters,Elbow Green X meters,Shoulder Pink Y meters,Hand Pink Y meters,Elbow Green Y meters
1.0,294.0217896,1037.770142,915.5,1171.5,583.0,1183.267578,1658967654938330.0,151.24831346204553,0.0,0.300465746562535,0.9355646442130248,0.5957773758341819,-1.0605145315948994,-1.1971752929498185,-1.209200776210134
2.0,294.0087585,1037.72583,915.8746948,1171.391479,582.8675537,1183.328735,1658967654954996.5,151.19604338783606,0.0166665,0.3004524298651727,0.9359475510478152,0.5956420267620499,-1.0604692484266696,-1.1970643935388354,-1.209263273563434
3.0,293.988739,1037.550659,915.9342651,1171.424072,582.6410522,1183.286377,1658967654971663.2,151.1731895407646,0.03333325,0.3004319716058665,0.9360084269260512,0.5954105611200387,-1.0602902382745216,-1.1970977008664696,-1.2092199872202338
4.0,294.0065918,1037.453247,916.6471558,1171.709595,582.5,1182.84375,1658967654988330.0,151.34505425939335,0.05,0.3004502156784828,0.9367369417639628,0.5952664175358678,-1.0601906913350108,-1.1973894815588886,-1.2087676593428185
5.0,294.0588989,1037.5,916.3386841,1171.802124,582.6150513,1182.906128,1658967655004996.5,151.35033774737371,0.0666665,0.3005036691720943,0.9364217094141428,0.5953839903688014,-1.0602384690016529,-1.197484038479658,-1.208831404456283
6.0,293.988739,1037.550659,916.666687,1171.819092,582.6618652,1182.830933,1658967655021663.2,151.39699206506776,0.08333325,0.3004319716058665,0.9367569010213952,0.5954318302701643,-1.0602902382745216,-1.1975013783604695,-1.2087545614377992
7.0,293.988739,1037.550659,916.5444336,1171.720337,582.848938,1182.953125,1658967655038329.8,151.35291001716087,0.09999975,0.3004319716058665,0.9366319682429408,0.595623003069262,-1.0602902382745216,-1.1974004589869696,-1.2088794314705744
8.0,293.988739,1037.550659,916.3735352,1171.745239,582.7929077,1183.030273,1658967655054996.5,151.32661000920356,0.1166665,0.3004319716058665,0.9364573243316436,0.595565744775778,-1.0602902382745216,-1.197425906754059,-1.2089582702921713
9.0,293.988739,1037.550659,916.3687744,1171.84375,582.6772461,1183.137573,1658967655071663.5,151.29954343135597,0.1333335,0.3004319716058665,0.9364524591911104,0.5954475482671454,-1.0602902382745216,-1.1975265767799093,-1.2090679219429894
10.0,293.8413696,1037.534424,916.4707031,1171.735352,582.5875854,1183.146851,1658967655088330.0,151.28105240522308,0.15,0.3002813723701714,0.9365566218213132,0.5953559225097501,-1.0602736474585752,-1.1974158030646678,-1.2090774032851728
11.0,293.8413696,1037.534424,916.5897217,1171.682495,582.6772461,1183.137573,1658967655104996.8,151.28237414227056,0.16666675,0.3002813723701714,0.9366782489039608,0.5954475482671454,-1.0602736474585752,-1.1973617876191198,-1.2090679219429894
12.0,293.7555542,1037.460815,916.3470459,1171.633301,582.68927,1183.146851,1658967655121663.2,151.26553936781005,0.18333325,0.3001936761886651,0.9364302544763408,0.5954598356901115,-1.060198425199814,-1.1973115154540654,-1.2090774032851728
13.0,293.7555542,1037.460815,916.2857056,1171.605103,582.68927,1183.146851,1658967655138330.0,151.2603389774682,0.2,0.3001936761886651,0.9363675698057286,0.5954598356901115,-1.060198425199814,-1.1972826994498738,-1.2090774032851728
14.0,293.7555542,1037.460815,916.2857056,1171.605103,582.68927,1183.146851,1658967655154996.8,151.2603389774682,0.21666675,0.3001936761886651,0.9363675698057286,0.5954598356901115,-1.060198425199814,-1.1972826994498738,-1.2090774032851728
15.0,293.8413696,1037.534424,916.5227051,1171.611694,582.5875854,1183.146851,1658967655171663.2,151.26016507593573,0.23333325,0.3002813723701714,0.9366097635281712,0.5953559225097501,-1.0602736474585752,-1.197289434902162,-1.2090774032851728
16.0,293.8413696,1037.534424,916.5227051,1171.611694,582.328186,1183.179443,1658967655188330.0,151.2302506971858,0.25,0.3002813723701714,0.9366097635281712,0.5950908379577347,-1.0602736474585752,-1.197289434902162,-1.2091107095908902
17.0,293.988739,1037.550659,916.5227051,1171.611694,582.328186,1183.179443,1658967655204996.5,151.2210409585373,0.2666665,0.3004319716058665,0.9366097635281712,0.5950908379577347,-1.0602902382745216,-1.197289434902162,-1.2091107095908902
18.0,293.8413696,1037.534424,916.5227051,1171.611694,582.9705811,1183.328491,1658967655221663.2,151.22854912206,0.28333325,0.3002813723701714,0.9366097635281712,0.5957473121720174,-1.0602736474585752,-1.197289434902162,-1.2092630242157842
19.0,293.8413696,1037.534424,916.5444336,1171.720337,583.0,1183.247559,1658967655238330.0,151.276159179836,0.3,0.3002813723701714,0.9366319682429408,0.5957773758341819,-1.0602736474585752,-1.1974004589869696,-1.209180318461786
20.0,293.7555542,1037.460815,916.5227051,1171.611694,582.711731,1183.342285,1658967655254996.5,151.20013881430987,0.3166665,0.3001936761886651,0.9366097635281712,0.5954827889587885,-1.060198425199814,-1.197289434902162,-1.2092771205333182
21.0,293.7555542,1037.460815,916.5227051,1171.611694,582.9705811,1183.328491,1658967655271663.2,151.22375779109822,0.33333325,0.3001936761886651,0.9366097635281712,0.5957473121720174,-1.060198425199814,-1.197289434902162,-1.2092630242157842
22.0,293.7555542,1037.460815,916.5227051,1171.611694,582.8356934,1183.262939,1658967655288329.8,151.2354204132553,0.34999975,0.3001936761886651,0.9366097635281712,0.5956094681927063,-1.060198425199814,-1.197289434902162,-1.209196035539042
